Source	Target
@_GreatUnwashed	@despertaferro74
@_paopaolis	@LlumLlumeta
@13EricLuna	@malpika53
@599100Pol	@andreurobuste
@A3Noticias	@CarlosRojoAhedo
@A3Noticias	@carviqu
@A3Noticias	@castrogarciato1
@A3Noticias	@Guturbay
@A3Noticias	@javimoki
@A3Noticias	@KrRapse
@A3Noticias	@manolozipi
@adelaguia_cat	@josepaals
@AdriPujol	@ConsultaBarca
@AdriPujol	@CRosselloV
@AdriPujol	@lucasammr
@AdriPujol	@oletusbuevos
@aehabeascorpus	@Durmilona
@ahoraluzycolor	@DarmstadtJ
@ahoraluzycolor	@JuanRaeiros
@ahoraluzycolor	@MarBcn04
@ahoraluzycolor	@nasela13
@albert_dmcat	@canariion
@albert_dmcat	@enacafo
@albert_dmcat	@mjusticial
@AlbertFarrerons	@josepmmir
@AlexSardo83	@borinots
@Alfaro_Giro	@DraRubioMayol
@AlfredBosch	@mercedes_mestre
@AlfredBosch	@nanasalvador
@AlfredBosch	@VictorGasion
@alitwittt	@Boro_LH
@alitwittt	@MadresCR
@anc_vdm	@megmogmargaret
@AndreuOliveras	@montakkou
@angelsmcastells	@merceginer
@anna_arque	@cirici_e
@anna_arque	@lisa_simonetti
@annapiu	@NAncarola
@Ariadnainnaxos	@osharo
@arnaumartinforn	@DragChain48
@AUP_UCM	@AspasiaUCM
@AUP_UCM	@saioa_37
@aurea_vallejo	@uno_de_tantos
@AVallcarca	@Marietamolamola
@b4lduf4	@joanmelo
@bertarossello	@treballadors
@biel_simon	@davidpich
@biel_simon	@mdzllemartina
@biel_simon	@SilviaMdezCahue
@biel_simon	@xavi_marsellach
@BielCastells	@Caaarl3
@Bomberssllo	@montsesalou
@Boro_LH	@AnonymousBCN
@Boro_LH	@GDEnMaia
@Boro_LH	@MadresCR
@burinot1	@CarmeLlobregat
@CADCI	@AntoniFerrer2
@CADCI	@BhrmmJoaquim
@CADCI	@charleslinee
@CADCI	@Lemniscata_Nea
@CADCI	@NuriaMuletAl
@CADCI	@Patriocat
@Candeliano	@_DarwinPZ
@Candeliano	@albert_dmcat
@Candeliano	@andrestrompa94
@Candeliano	@Apitxat
@Candeliano	@atletico47
@Candeliano	@BhrmmJoaquim
@Candeliano	@blumonac
@Candeliano	@calbasi
@Candeliano	@Ciscuox
@Candeliano	@dcbonjorn
@Candeliano	@DraliO1714
@Candeliano	@EMateoViladomat
@Candeliano	@emiliolv
@Candeliano	@emilipoch
@Candeliano	@EmswilerLluci
@Candeliano	@enacafo
@Candeliano	@ficcion2011
@Candeliano	@francesctorner
@Candeliano	@GillStella
@Candeliano	@ICarnerG
@Candeliano	@JoshTOPMountai1
@Candeliano	@kellybrad0
@Candeliano	@LluisDeMar
@Candeliano	@Lluisrigal
@Candeliano	@M_BrokenLeg
@Candeliano	@manuelacerocat
@Candeliano	@MarcArbos
@Candeliano	@Mazenis
@Candeliano	@monimo0908
@Candeliano	@MT_Issabel
@Candeliano	@Peropas
@Candeliano	@poloniotroski
@Candeliano	@PotxonsALaCarta
@Candeliano	@RamValsbd
@Candeliano	@ricard1714
@Candeliano	@rsimop
@Candeliano	@SLl15371318
@Candeliano	@SockP7rn
@Candeliano	@soltramengual
@Candeliano	@Ssuricat
@Candeliano	@txifi
@Candeliano	@Victorgrtm
@Candeliano	@XavierGonMan
@carlesigemma	@treballadors
@CatalanVoices	@Argyllblonde
@CatalanVoices	@CllrMagennis
@CatalanVoices	@Solarthought
@CatalanVoices	@wimthetim
@CauVistaAlegre	@CUPGirona
