Source	Target
@_GreatUnwashed	@AcampadaMordaza
@_GreatUnwashed	@NoemiPAH
@_GreatUnwashed	@StopMordazas
@_GreatUnwashed	@xdemocradirecta
@_RMei_	@AlbaAssumpta
@08840v	@tonimulero
@08840v	@una_traductora
@13MCJ	@jberrar
@1909_RSF	@2torianatxo
@6uN7CtZuCK66Rpd	@elizabe95815732
@aaltafaj	@Dr_Esterichia
@aaltafaj	@fxcase
@aaltafaj	@izovi
@aaltafaj	@JoanBragulat
@aaltafaj	@jordi_bernalC
@aaltafaj	@lmbarcelo
@aaltafaj	@MartiProven
@aaltafaj	@netorosm
@aaltafaj	@santantonianc
@aaltafaj	@TotiTule
@aaltafaj	@xavinur
@ABalagu	@AbbayePuig
@ABalagu	@CrisJ1234
@ABalagu	@Dom70Bcn
@ABalagu	@dora_nicoletta
@ABalagu	@Esquitx17
@ABalagu	@EugeniMas
@ABalagu	@EulaliaSara
@ABalagu	@euroeuropa
@ABalagu	@guifre2053
@ABalagu	@hannahbcn1
@ABalagu	@huguet_gabriel
@ABalagu	@jmecanic
@ABalagu	@MnicaRebullCome
@ABalagu	@PileteJosefine
@ABalagu	@rosa_msust
@ABalagu	@Sol92535303
@ABalagu	@TORRENTJULIAAA
@adosc	@juancaalvarezg
@adretuab	@consolrobles
@adretuab	@hisnamesbucky
@adretuab	@InfoCerdanyola
@adretuab	@SEPC_nacional
@adretuab	@tonigata96
@aidyl62	@jmvidalillanes
@aidyl62	@Montserratesben
@aiturko	@ELAsindikatua
@AJGuissona	@ComarquesPonent
@AJGuissona	@txanot
@alba_abe	@_Meeiii_03
@alba_abe	@vacmentiras
@Alba_garriga	@ErnestPinsap
@Alba_garriga	@josepcgtense
@Alba_garriga	@OskarMeGo
@Alba_garriga	@Unitat9
@AlbaMetge	@ERCMontmelo
@albertbatalla	@EstorachOtilia
@albertbatalla	@GuiCoTwit
@albertbatalla	@jordisantacruz4
@albertbatalla	@lluisa_ng
@albertbatalla	@macagundeus
@albertbatalla	@miq167
@AlbertLloreta	@cerillopillo
@AlbertLloreta	@JBCaturla
@AlbertLloreta	@jbrichsg
@AlbertLloreta	@jordixtr
@AlbertLloreta	@pititinga
@AlbertLloreta	@rhabarbeer
@albertolive	@atopeuri
@albertolive	@cantalozella
@albertolive	@ElisabethSolCar
@albertolive	@joan_abs
@albertolive	@lamarta
@albertolive	@MIQUELLARA
@aleix_miol	@AnaDrets
@aleix_miol	@anaoromi
@aleix_miol	@Aniuska
@aleix_miol	@brotodex
@aleix_miol	@caltraginer
@aleix_miol	@ibaum6
@aleix_miol	@JuliaMa96016562
@aleix_miol	@montseste
@aleix_miol	@niskas
@aleix_miol	@pere_s_pers
@aleix_miol	@rpagerols
@AleixMT	@RamonGasull
@alex_carrasco_	@GuilleMolinas1
@alexsastre83	@cristina_azorin
@AlfonsCarmona	@sativamush
@AlfonsCarmona	@sra_danvers
@AlfonsCarmona	@xborras1900gma1
@alfonsrm	@alfonsrm
@alfonsrm	@giripower
@alfonsrm	@m_o_o_n_d_o
@alfonsrm	@NoemiPAH
@amicsdelalletja	@Iva_
@Ampivadi73	@UcedAlba
@anbasala	@DjRepubliCAT
@anbasala	@EstorachOtilia
@anbasala	@L_Jaaf
@anbasala	@Nikewan
@ANC_Bombers	@2017_REFERENDUM
@ANC_Bombers	@Abelletaindepe
@ANC_Bombers	@AGR_Network
@ANC_Bombers	@agustiargimon
@ANC_Bombers	@AlbaceAlbert
@ANC_Bombers	@Alfonsoiaio
@ANC_Bombers	@AlmaHoper
@ANC_Bombers	@ANC_CTBBxI
@ANC_Bombers	@AngelsCody
@ANC_Bombers	@bel1881
@ANC_Bombers	@BernatBerenguer
@ANC_Bombers	@bombersvlrd
@ANC_Bombers	@briefriend
@ANC_Bombers	@car_soba
