name	link	tuits	retuits	rteados	followers	following	status	location	Walktrap
@_AlexM_28	<a href="https://twitter.com/_AlexM_28" target="_blank">_AlexM_28</a>	1	0	1	734	243	3874	Lleida (catalunya)	008
@_CARALLUDO	<a href="https://twitter.com/_CARALLUDO" target="_blank">_CARALLUDO</a>	4	1	0	249	385	6020	GZ	182
@_celia_c	<a href="https://twitter.com/_celia_c" target="_blank">_celia_c</a>	1	0	1	38	75	117		001
@_cienciaCON	<a href="https://twitter.com/_cienciaCON" target="_blank">_cienciaCON</a>	1	0	1	1149	1899	44617		026
@_HeartMusic	<a href="https://twitter.com/_HeartMusic" target="_blank">_HeartMusic</a>	1	0	1	190	196	1693		008
@0nixxwiccX	<a href="https://twitter.com/0nixxwiccX" target="_blank">0nixxwiccX</a>	1	0	1	82	54	1344	Una galaxia muy, muy lejana	003
@13luckydevil	<a href="https://twitter.com/13luckydevil" target="_blank">13luckydevil</a>	1	0	1	10	180	418		048
@1agaguisado	<a href="https://twitter.com/1agaguisado" target="_blank">1agaguisado</a>	1	0	1	0	15	258	IslaIndependencia	042
@1denmadrid	<a href="https://twitter.com/1denmadrid" target="_blank">1denmadrid</a>	20	0	3	1540	276	394105	Madrid, Colombia	004
@1Recluta_Patoso	<a href="https://twitter.com/1Recluta_Patoso" target="_blank">1Recluta_Patoso</a>	0	2	0					043
@28mavi28	<a href="https://twitter.com/28mavi28" target="_blank">28mavi28</a>	14	0	1	32	96	9997		007
@30RJ4	<a href="https://twitter.com/30RJ4" target="_blank">30RJ4</a>	1	0	1	304	930	11994	Valencia, España	103
@63_olaussen	<a href="https://twitter.com/63_olaussen" target="_blank">63_olaussen</a>	1	0	1	1639	1780	31038		012
@888Ochoochoocho	<a href="https://twitter.com/888Ochoochoocho" target="_blank">888Ochoochoocho</a>	1	0	1	16	79	1123		034
@A_sertivo	<a href="https://twitter.com/A_sertivo" target="_blank">A_sertivo</a>	0	1	0					115
@A201057	<a href="https://twitter.com/A201057" target="_blank">A201057</a>	3	0	1	1474	1913	66576	Galapagos	012
@ActOldiLion	<a href="https://twitter.com/ActOldiLion" target="_blank">ActOldiLion</a>	2	0	1	582	1935	11945	Madrid Sur	142
@AdamJustAdam_	<a href="https://twitter.com/AdamJustAdam_" target="_blank">AdamJustAdam_</a>	0	1	0					181
@Addict2Smiles	<a href="https://twitter.com/Addict2Smiles" target="_blank">Addict2Smiles</a>	1	0	1	2286	3150	112968	Little Mix Follows- 23/03/2015	007
@ADecroissance	<a href="https://twitter.com/ADecroissance" target="_blank">ADecroissance</a>	1	3	0	5905	1930	30780	local to global	028
@ADF175Esparregu	<a href="https://twitter.com/ADF175Esparregu" target="_blank">ADF175Esparregu</a>	9	0	1	392	331	7353	Esparreguera, Espanya	128
@ADORELOUIIS	<a href="https://twitter.com/ADORELOUIIS" target="_blank">ADORELOUIIS</a>	2	0	1	6460	7033	127195	Barcelona	007
@adria_cm7	<a href="https://twitter.com/adria_cm7" target="_blank">adria_cm7</a>	1	0	1	226	753	4975	Hogwarts	003
