name	link	tuits	retuits	rteados	followers	following	status	location	Walktrap
@____gorgeousme_	<a href="https://twitter.com/____gorgeousme_" target="_blank">____gorgeousme_</a>	1	0	1	78	2289	1399	Detroit	006
@____shaine	<a href="https://twitter.com/____shaine" target="_blank">____shaine</a>	1	0	1	51	1450	1337	Swallow Falls ChewandSwallow	006
@__BeDatPrettyMf	<a href="https://twitter.com/__BeDatPrettyMf" target="_blank">__BeDatPrettyMf</a>	1	0	1	76	2294	1230		006
@__Elnora778x	<a href="https://twitter.com/__Elnora778x" target="_blank">__Elnora778x</a>	1	0	1	73	2280	1273	USA, Missouri	006
@__RCHS__	<a href="https://twitter.com/__RCHS__" target="_blank">__RCHS__</a>	1	0	1	58	2286	1417	texas	006
@_4yeShe_Badd	<a href="https://twitter.com/_4yeShe_Badd" target="_blank">_4yeShe_Badd</a>	1	0	1	59	62	7356	W33D(:	006
@_6everMoments	<a href="https://twitter.com/_6everMoments" target="_blank">_6everMoments</a>	1	0	1	91	2318	1501	Pierce County, WA	006
@_BarbaraVC	<a href="https://twitter.com/_BarbaraVC" target="_blank">_BarbaraVC</a>	2	0	1	97	226	1810	Barcelona	001
@_BeautyDeflneME	<a href="https://twitter.com/_BeautyDeflneME" target="_blank">_BeautyDeflneME</a>	1	0	1	69	877	7425	Brooklyn,Ny	006
@_buddyiEE_	<a href="https://twitter.com/_buddyiEE_" target="_blank">_buddyiEE_</a>	1	0	1	104	57	7398	Loungin' in the void...	006
@_ccsllm	<a href="https://twitter.com/_ccsllm" target="_blank">_ccsllm</a>	1	0	1	97	63	7200	SCAD17	006
@_DarwinPZ	<a href="https://twitter.com/_DarwinPZ" target="_blank">_DarwinPZ</a>	26	1	0	3958	298	126359	🇨🇴	111
@_DlANAGARCiA_	<a href="https://twitter.com/_DlANAGARCiA_" target="_blank">_DlANAGARCiA_</a>	1	0	1	72	106	7178	SAN GABRIEL VALLEY, CALI	006
@_GreatUnwashed	<a href="https://twitter.com/_GreatUnwashed" target="_blank">_GreatUnwashed</a>	21	1	0	19186	9991	69078	Cascadia	112
@_Irenemazaira_	<a href="https://twitter.com/_Irenemazaira_" target="_blank">_Irenemazaira_</a>	9	0	1	5	42	51		007
@_isra23	<a href="https://twitter.com/_isra23" target="_blank">_isra23</a>	2	0	1	101	219	5121	Barcelona, Catalunya	035
@_Jass_Monlque	<a href="https://twitter.com/_Jass_Monlque" target="_blank">_Jass_Monlque</a>	1	0	1	63	68	7239	Houston tx	006
@_MahonelsStar_	<a href="https://twitter.com/_MahonelsStar_" target="_blank">_MahonelsStar_</a>	1	0	1	59	472	7107	Made In Florida	006
@_xMuah_lLoveYOU	<a href="https://twitter.com/_xMuah_lLoveYOU" target="_blank">_xMuah_lLoveYOU</a>	1	0	1	69	84	7315	Somewhere Eating Fries	006
@00lightwoodia	<a href="https://twitter.com/00lightwoodia" target="_blank">00lightwoodia</a>	1	0	1	325	1251	11234	Sitges	003
@0SOS_SavedUsAll	<a href="https://twitter.com/0SOS_SavedUsAll" target="_blank">0SOS_SavedUsAll</a>	1	0	1	60	72	7482	||Ruby||	006
