Source	Target
@7akbatindautxu	@GentzaBautista
@acorey_cat	@dolors_pujol
@AndreuMonros	@da2010lleida
@AndreuMonros	@dfloj
@AndreuMonros	@edgar_aymo
@AndreuMonros	@javierfflores
@aracelipv	@anna_sanllehy
@ArranSaFa	@RiosgiroJosep
@Arredeeemo	@RamontxuRCD
@bandarres	@pepRebula
@BetonaComin	@c_consol
@BetonaComin	@Compte1899
@BetonaComin	@Dolors63
@BetonaComin	@Jfaurat
@BetonaComin	@lcanalsb
@BetonaComin	@mcardellach
@BetonaComin	@ncastella
@BetonaComin	@Wittgenstein_jm
@BetonaComin	@xaviguanke
@BzBztn	@GEgizabal
@BzBztn	@txifi
@CaminsJ	@ente_lequia
@CircCric	@bou_ricard
@CircCric	@estevecj
@CircCric	@manelmontesapi
@circdetarragona	@gemmabib
@circdetarragona	@GemmaCardellach
@circdetarragona	@jordimartifont_
@circdetarragona	@julidejdarmuoz
@circdetarragona	@MilloremTGN
@circdetarragona	@XaviEscufi
@conspirator0	@CatalanRobot
@conspirator0	@ECmadtown
@conspirator0	@EcoCyberPunk
@conspirator0	@Heb907
@conspirator0	@islalola22
@conspirator0	@kimchi1380
@conspirator0	@lharvell
@conspirator0	@MsMandiJo
@conspirator0	@NIHAustin
@conspirator0	@sactownartist
@conspirator0	@TankBag
@conspirator0	@TulioCiceron
@conspirator0	@wsscherk
@conspirator0	@ZellaQuixote
@COP_perRipollet	@faranda1984
@COP_perRipollet	@SarroEsther
@Dan__Vader	@JaumeSanch
@david_drg	@Vestigi
@davidcompanyon	@estemon
@davidcompanyon	@kompa79
@DemocraciaEtsav	@estrella_hm5
@DemocraciaEtsav	@XFMcat
@DesobedienciaCi	@ossomarino
@Despertaferro16	@Jordi_DUI
@dfertl	@dionis1970
@dfertl	@irenemavi1998
@dianacanals	@AngelsTorro
@dianacanals	@Empordanet_
@dianacanals	@enric_rost
@dianacanals	@fredijosal
@dianacanals	@sabate60
@dmanzano84	@enriclozanop
@Dolors_guillen	@focaiguaiterra
@DolorsSucarrats	@andresmm42
@DonespelSi	@10dc7a42c32e40c
@DonespelSi	@ampordanes
@DonespelSi	@ANCDones
@DonespelSi	@AnnaAlos
@DonespelSi	@mertxesr
@DonespelSi	@montseolivep
@DonespelSi	@Pep95527177
@DonespelSi	@relaxbcncentre
@DonespelSi	@Tarratwit
@E_Daumal	@rogerarenys
@eduardcabus	@esthermiras
@eduardcabus	@i6quills
@eldestacat	@ciendecine
@eligirona	@Juli_Soleras
@elisabascon	@AnnaPerezCatala
@elisabascon	@bielblanco
@elisabascon	@joanquisal
@elisabascon	@marti_serra
@elisabascon	@miquelot1971
@elisabascon	@PilarGlezEstell
@elisabascon	@RiberaMonica
@elisabascon	@xbporta
@Elvellblues	@marreigon
