name	link	tuits	retuits	rteados	followers	following	status	location	Walktrap
@_bkode	<a href="https://twitter.com/_bkode" target="_blank">_bkode</a>	0	1	0					215
@_GreatUnwashed	<a href="https://twitter.com/_GreatUnwashed" target="_blank">_GreatUnwashed</a>	21	0	3	19186	9991	69078	Cascadia	016
@_mariavc_	<a href="https://twitter.com/_mariavc_" target="_blank">_mariavc_</a>	2	0	1	13	79	347		007
@_MarioSoria_	<a href="https://twitter.com/_MarioSoria_" target="_blank">_MarioSoria_</a>	2	0	1	137	207	605	Terrassa, España	052
@_mir_99	<a href="https://twitter.com/_mir_99" target="_blank">_mir_99</a>	1	0	1	629	617	11607	Igualada, PPCC	030
@_MrDarwin_	<a href="https://twitter.com/_MrDarwin_" target="_blank">_MrDarwin_</a>	7	0	1	328	2495	11377	Distrito 12	015
@08840v	<a href="https://twitter.com/08840v" target="_blank">08840v</a>	4	0	1	461	285	5927	Viladecans (Barcelona)	166
@0Miquel	<a href="https://twitter.com/0Miquel" target="_blank">0Miquel</a>	8	0	1	92	299	3844		001
@13Sarahh	<a href="https://twitter.com/13Sarahh" target="_blank">13Sarahh</a>	4	0	2	92	288	3269	Catalunya	007
@1714Drac1714	<a href="https://twitter.com/1714Drac1714" target="_blank">1714Drac1714</a>	21	0	1	516	288	52974	Catalunya.	041
@1910jc	<a href="https://twitter.com/1910jc" target="_blank">1910jc</a>	5	0	1	132	123	24191		010
@1972jotabe	<a href="https://twitter.com/1972jotabe" target="_blank">1972jotabe</a>	7	0	2	253	727	8310	Miravet	007
@1riolFarre	<a href="https://twitter.com/1riolFarre" target="_blank">1riolFarre</a>	0	1	0					214
@27martag	<a href="https://twitter.com/27martag" target="_blank">27martag</a>	2	0	1	60	90	2421	Cervelló#Baix Llobregat	033
@2nosaltres2	<a href="https://twitter.com/2nosaltres2" target="_blank">2nosaltres2</a>	21	0	1	697	1083	20232		019
@32Behan	<a href="https://twitter.com/32Behan" target="_blank">32Behan</a>	17	0	1	426	618	16607	de vacances ovidianes	010
@4_ferran	<a href="https://twitter.com/4_ferran" target="_blank">4_ferran</a>	10	0	3	193	283	5146		007
@4ng3lP	<a href="https://twitter.com/4ng3lP" target="_blank">4ng3lP</a>	3	0	1	135	332	2557		001
@670c6eb3ffaf406	<a href="https://twitter.com/670c6eb3ffaf406" target="_blank">670c6eb3ffaf406</a>	1	0	1	150	239	2296	Barcelona, España	012
@679e97438de342b	<a href="https://twitter.com/679e97438de342b" target="_blank">679e97438de342b</a>	1	0	1	12	66	319		117
@68JManel	<a href="https://twitter.com/68JManel" target="_blank">68JManel</a>	4	0	1	317	979	7665	Gerri de la Sal i Barcelona	001
@6uN7CtZuCK66Rpd	<a href="https://twitter.com/6uN7CtZuCK66Rpd" target="_blank">6uN7CtZuCK66Rpd</a>	7	0	1	63	397	568		016
@7akbatindautxu	<a href="https://twitter.com/7akbatindautxu" target="_blank">7akbatindautxu</a>	1	44	0	912	431	1060		002
@7daigua	<a href="https://twitter.com/7daigua" target="_blank">7daigua</a>	11	0	1	75	316	2750		040
@7papallona	<a href="https://twitter.com/7papallona" target="_blank">7papallona</a>	1	0	1	32	116	135		179
@9jrib9	<a href="https://twitter.com/9jrib9" target="_blank">9jrib9</a>	90	0	1	3402	3954	192205	Barcelona	009
@9RosaM	<a href="https://twitter.com/9RosaM" target="_blank">9RosaM</a>	3	0	1	151	425	21736		007
@AAqUaSS	<a href="https://twitter.com/AAqUaSS" target="_blank">AAqUaSS</a>	3	0	1	55	220	533		007
@aarmestocor	<a href="https://twitter.com/aarmestocor" target="_blank">aarmestocor</a>	1	0	1	532	470	40406	Lugo, Galiza	051
@Abelletaindepe	<a href="https://twitter.com/Abelletaindepe" target="_blank">Abelletaindepe</a>	5	1	0	6183	3454	4094	Catalunya ||*||	147
@AbelloSanllehi	<a href="https://twitter.com/AbelloSanllehi" target="_blank">AbelloSanllehi</a>	33	0	1	987	1533	62523	Barcelona	010
