name	link	tuits	retuits	rteados	followers	following	status	location	Walktrap
@__kamis__	<a href="https://twitter.com/__kamis__" target="_blank">__kamis__</a>	2	3	0	438	633	5571	127.0.0.1	008
@__wrxt	<a href="https://twitter.com/__wrxt" target="_blank">__wrxt</a>	1	0	1	582	132	74729	Málaga.	009
@_alvaroalonso	<a href="https://twitter.com/_alvaroalonso" target="_blank">_alvaroalonso</a>	1	0	1	202	177	2278	Toledo, España	009
@_AnaSnchez	<a href="https://twitter.com/_AnaSnchez" target="_blank">_AnaSnchez</a>	1	0	1	554	322	17399	HN∞	009
@_avgfk	<a href="https://twitter.com/_avgfk" target="_blank">_avgfk</a>	1	0	1	1396	811	4707	Madrid. †	009
@_CarmenDiaz	<a href="https://twitter.com/_CarmenDiaz" target="_blank">_CarmenDiaz</a>	1	0	1	298	108	16346	Granada.	009
@_claramart	<a href="https://twitter.com/_claramart" target="_blank">_claramart</a>	1	0	1	594	409	49550	Hellín - Murcia	009
@_CoffinNails	<a href="https://twitter.com/_CoffinNails" target="_blank">_CoffinNails</a>	1	0	1	511	359	57233	The Righteous Side Of Hell	009
@_doktor8	<a href="https://twitter.com/_doktor8" target="_blank">_doktor8</a>	0	1	0					118
@_hiedravenenosa	<a href="https://twitter.com/_hiedravenenosa" target="_blank">_hiedravenenosa</a>	3	1	0	40	145	1812		030
@_malditatortuga	<a href="https://twitter.com/_malditatortuga" target="_blank">_malditatortuga</a>	1	0	1	605	611	39194	Zaragoza // Bulbuente	014
@1909_RSF	<a href="https://twitter.com/1909_RSF" target="_blank">1909_RSF</a>	2	1	0	787	872	5938	Euskal Herria Askatu!	117
@1981boixos	<a href="https://twitter.com/1981boixos" target="_blank">1981boixos</a>	2	0	1	798	2275	781		082
@1Recluta_Patoso	<a href="https://twitter.com/1Recluta_Patoso" target="_blank">1Recluta_Patoso</a>	0	2	0					041
@3DVV4RD	<a href="https://twitter.com/3DVV4RD" target="_blank">3DVV4RD</a>	1	0	1	167	217	1030	Sevilla	009
@4nayajay	<a href="https://twitter.com/4nayajay" target="_blank">4nayajay</a>	1	0	1	56	707	7259	Bywater, New Orleans, LA	011
@9patri14	<a href="https://twitter.com/9patri14" target="_blank">9patri14</a>	1	0	1	743	278	21549	Madrid-Sevilla	009
@a_manueh	<a href="https://twitter.com/a_manueh" target="_blank">a_manueh</a>	1	0	1	184	236	2086	Granada	009
@a14j_merino	<a href="https://twitter.com/a14j_merino" target="_blank">a14j_merino</a>	1	0	1	513	196	16761	Mount Zion	009
@aanaquiroos	<a href="https://twitter.com/aanaquiroos" target="_blank">aanaquiroos</a>	1	0	1	629	343	38136	Cádiz - Brighton	009
@AaronCElorriaga	<a href="https://twitter.com/AaronCElorriaga" target="_blank">AaronCElorriaga</a>	4	0	1	569	1214	34889		009
@abeacado	<a href="https://twitter.com/abeacado" target="_blank">abeacado</a>	1	0	1	12	22	82	Madrid - Londres	009
