name	link	tuits	retuits	rteados	followers	following	status	location	Walktrap
@____javier_	<a href="https://twitter.com/____javier_" target="_blank">____javier_</a>	1	0	1	103	118	2666		002
@____olyy	<a href="https://twitter.com/____olyy" target="_blank">____olyy</a>	0	1	0					947
@___fixme	<a href="https://twitter.com/___fixme" target="_blank">___fixme</a>	1	0	1	738	133	24224	bienvenido a mi caos.	180
@___sickntired	<a href="https://twitter.com/___sickntired" target="_blank">___sickntired</a>	1	0	1	1920	830	136578	B C N - H F K / patt. 🌵	180
@__albuuch__	<a href="https://twitter.com/__albuuch__" target="_blank">__albuuch__</a>	1	0	1	404	365	22470		180
@__AntiFa__	<a href="https://twitter.com/__AntiFa__" target="_blank">__AntiFa__</a>	1	0	1	881	1295	50775		152
@__Gonzalos__	<a href="https://twitter.com/__Gonzalos__" target="_blank">__Gonzalos__</a>	11	0	2	4349	5001	17809	Illes Balears	018
@__kamis__	<a href="https://twitter.com/__kamis__" target="_blank">__kamis__</a>	2	8	0	438	633	5571	127.0.0.1	007
@__MireMi	<a href="https://twitter.com/__MireMi" target="_blank">__MireMi</a>	3	2	0	432	417	12577	Reus-Barcelona, Catalunya	105
@__Punished	<a href="https://twitter.com/__Punished" target="_blank">__Punished</a>	1	0	1	172	92	13355		180
@__Zacarias__	<a href="https://twitter.com/__Zacarias__" target="_blank">__Zacarias__</a>	1	0	1	259	68	14257		150
@_3l3n4_	<a href="https://twitter.com/_3l3n4_" target="_blank">_3l3n4_</a>	1	0	1	10	94	4		018
@_666silvia	<a href="https://twitter.com/_666silvia" target="_blank">_666silvia</a>	2	0	1	3	5	21		081
@_adxlaidx_	<a href="https://twitter.com/_adxlaidx_" target="_blank">_adxlaidx_</a>	1	0	1	311	244	30337	Heart's in Sydney.	180
@_AlbertParis	<a href="https://twitter.com/_AlbertParis" target="_blank">_AlbertParis</a>	2	0	1	813	620	13063	Entre Sants i Tarragona	157
@_Algerator_	<a href="https://twitter.com/_Algerator_" target="_blank">_Algerator_</a>	1	0	1	71	117	632	Barcelona	035
@_Aloma_	<a href="https://twitter.com/_Aloma_" target="_blank">_Aloma_</a>	0	1	0					846
@_Amilton__	<a href="https://twitter.com/_Amilton__" target="_blank">_Amilton__</a>	1	0	1	11	26	273		180
@_AndrewDuval	<a href="https://twitter.com/_AndrewDuval" target="_blank">_AndrewDuval</a>	1	0	1	100	1014	835		182
@_AndyHemming	<a href="https://twitter.com/_AndyHemming" target="_blank">_AndyHemming</a>	1	0	1	271	963	9911		182
@_anpe_	<a href="https://twitter.com/_anpe_" target="_blank">_anpe_</a>	1	0	1	262	27	2704	Badalona	185
@_ApoyoMutuo_	<a href="https://twitter.com/_ApoyoMutuo_" target="_blank">_ApoyoMutuo_</a>	0	1	0					834
@_Arlly	<a href="https://twitter.com/_Arlly" target="_blank">_Arlly</a>	1	0	1	1238	929	14146	Grieta del invocador	036
@_arredemo	<a href="https://twitter.com/_arredemo" target="_blank">_arredemo</a>	1	0	1	563	114	28601	o país dos alalás ♀	008
@_basta_ya	<a href="https://twitter.com/_basta_ya" target="_blank">_basta_ya</a>	1	3	0	56	349	2132		284
@_Bsyko	<a href="https://twitter.com/_Bsyko" target="_blank">_Bsyko</a>	1	0	1	845	3303	1396		007
@_CARALLUDO	<a href="https://twitter.com/_CARALLUDO" target="_blank">_CARALLUDO</a>	4	18	0	249	385	6020	GZ	178
@_carolcosta_	<a href="https://twitter.com/_carolcosta_" target="_blank">_carolcosta_</a>	1	3	0	252	600	2766	Barcelona, España	302
@_Catalunya_	<a href="https://twitter.com/_Catalunya_" target="_blank">_Catalunya_</a>	2	0	1	64	102	3777		040
@_catastrophx	<a href="https://twitter.com/_catastrophx" target="_blank">_catastrophx</a>	2	0	1	2018	1134	18258	bus verde	002
@_christian8_	<a href="https://twitter.com/_christian8_" target="_blank">_christian8_</a>	1	4	0	22	62	93	La Pobla de Claramunt, España	136
@_DarwinPZ	<a href="https://twitter.com/_DarwinPZ" target="_blank">_DarwinPZ</a>	26	54	3	3958	298	126359	🇨🇴	008
@_davidmoscoso	<a href="https://twitter.com/_davidmoscoso" target="_blank">_davidmoscoso</a>	1	0	1	2147	494	3588	Andalucía, Córdoba	177
@_DeathAndGlory	<a href="https://twitter.com/_DeathAndGlory" target="_blank">_DeathAndGlory</a>	1	0	1	605	511	48896	Kaer Morhen	002
@_dgil	<a href="https://twitter.com/_dgil" target="_blank">_dgil</a>	2	2	1	1363	1216	19195	08007, Catalunya	183
@_Djena	<a href="https://twitter.com/_Djena" target="_blank">_Djena</a>	1	0	1	796	345	130764	Aubervilliers	204
@_dolorgasmo	<a href="https://twitter.com/_dolorgasmo" target="_blank">_dolorgasmo</a>	1	0	1	329	298	37134	Diánoia	039
@_Draxo	<a href="https://twitter.com/_Draxo" target="_blank">_Draxo</a>	1	0	1	3	43	69		002
@_DreaMelendez	<a href="https://twitter.com/_DreaMelendez" target="_blank">_DreaMelendez</a>	1	0	1	152	57	8064		007
@_echao_	<a href="https://twitter.com/_echao_" target="_blank">_echao_</a>	1	0	1	22	14	566	Barcelona	002
@_Egur_	<a href="https://twitter.com/_Egur_" target="_blank">_Egur_</a>	4	0	1	85	290	1943	Euskal Herria	208
@_elvergalargaa_	<a href="https://twitter.com/_elvergalargaa_" target="_blank">_elvergalargaa_</a>	1	0	1	13	142	190		007
@_emmanueleon	<a href="https://twitter.com/_emmanueleon" target="_blank">_emmanueleon</a>	2	0	1	19	68	574		180
@_Fatima_fly	<a href="https://twitter.com/_Fatima_fly" target="_blank">_Fatima_fly</a>	1	0	1	158	423	15153	En un iceberg ;)	180
@_Foraster_	<a href="https://twitter.com/_Foraster_" target="_blank">_Foraster_</a>	7	0	1	45	146	2204		002
@_freecatalonia	<a href="https://twitter.com/_freecatalonia" target="_blank">_freecatalonia</a>	4	0	1	308	450	1904	Catalunya	784
