name	link	tuits	retuits	rteados	followers	following	status	location	Walktrap
@__khaleesi__23	<a href="https://twitter.com/__khaleesi__23" target="_blank">__khaleesi__23</a>	3	0	1	393	975	8613	Minas Tirith	368
@_7on1	<a href="https://twitter.com/_7on1" target="_blank">_7on1</a>	4	0	1	104	250	7295	Catalunya	257
@_amengual	<a href="https://twitter.com/_amengual" target="_blank">_amengual</a>	2	0	1	145	252	5302	Algaida	008
@_CameronMoy	<a href="https://twitter.com/_CameronMoy" target="_blank">_CameronMoy</a>	8	0	1	562	2392	7909	Glasgow, Scotland	095
@_CARALLUDO	<a href="https://twitter.com/_CARALLUDO" target="_blank">_CARALLUDO</a>	4	0	1	249	385	6020	GZ	268
@_Dyos	<a href="https://twitter.com/_Dyos" target="_blank">_Dyos</a>	12	0	2	96	272	5168		227
@_elaineh_	<a href="https://twitter.com/_elaineh_" target="_blank">_elaineh_</a>	1	0	1	147	364	5938	Glasgow, Scotland	282
@_elsacoy_	<a href="https://twitter.com/_elsacoy_" target="_blank">_elsacoy_</a>	1	0	1	44	145	487		176
@_figure_8_	<a href="https://twitter.com/_figure_8_" target="_blank">_figure_8_</a>	1	0	1	310	209	3438	barcelona	321
@_Foraster_	<a href="https://twitter.com/_Foraster_" target="_blank">_Foraster_</a>	7	0	3	45	146	2204		017
@_Geltru	<a href="https://twitter.com/_Geltru" target="_blank">_Geltru</a>	1	0	1	71	280	2490	Barcelona, Catalunya	008
@_GUIJOMI_	<a href="https://twitter.com/_GUIJOMI_" target="_blank">_GUIJOMI_</a>	1	0	1	529	592	18104	España	064
@_laurasole	<a href="https://twitter.com/_laurasole" target="_blank">_laurasole</a>	2	0	1	184	534	394	Barcelona	359
@_marialeonardii	<a href="https://twitter.com/_marialeonardii" target="_blank">_marialeonardii</a>	1	0	1	8	22	43	Barcelona, Espanya	008
@_paopaolis	<a href="https://twitter.com/_paopaolis" target="_blank">_paopaolis</a>	0	4	0					308
@_Piuet_	<a href="https://twitter.com/_Piuet_" target="_blank">_Piuet_</a>	2	0	1	82	191	1282	Girona, Catalunya	119
@_queazy_	<a href="https://twitter.com/_queazy_" target="_blank">_queazy_</a>	1	0	1	1985	2879	133356		004
@_Rert	<a href="https://twitter.com/_Rert" target="_blank">_Rert</a>	3	0	1	157	186	2786	Barcelona, Catalunya	008
@_silvia77	<a href="https://twitter.com/_silvia77" target="_blank">_silvia77</a>	3	0	1	103	171	1986	CATALUNYA	198
@_simonnnnnn	<a href="https://twitter.com/_simonnnnnn" target="_blank">_simonnnnnn</a>	1	0	1	13	41	65	Girona, Catalunya	176
@_skyN3t	<a href="https://twitter.com/_skyN3t" target="_blank">_skyN3t</a>	2	0	1	59	208	448	Catalonia	002
@_thomasvercetti	<a href="https://twitter.com/_thomasvercetti" target="_blank">_thomasvercetti</a>	0	3	0					316
@_XaviBC	<a href="https://twitter.com/_XaviBC" target="_blank">_XaviBC</a>	1	0	1	41	334	1421	Sant Boi - Catalunya	008
@007JORDI13	<a href="https://twitter.com/007JORDI13" target="_blank">007JORDI13</a>	5	0	1	1045	1588	2568	Catalunya	004
@011064	<a href="https://twitter.com/011064" target="_blank">011064</a>	1	0	1	15	27	172	Mirasol, sant cugat del valles	008
@08840v	<a href="https://twitter.com/08840v" target="_blank">08840v</a>	4	1	0	461	285	5927	Viladecans (Barcelona)	541
@0IrTE	<a href="https://twitter.com/0IrTE" target="_blank">0IrTE</a>	9	0	1	148	60	20546	Catalunya	008
@0ltremare	<a href="https://twitter.com/0ltremare" target="_blank">0ltremare</a>	3	0	1	335	341	33347	Volem ser lliures	008
