name	link	tuits	retuits	rteados	followers	following	status	location	Walktrap
@___Elpelao	<a href="https://twitter.com/___Elpelao" target="_blank">___Elpelao</a>	1	3	0	15704	559	61845	en un pueblecito sevillano	400
@__Gonzalos__	<a href="https://twitter.com/__Gonzalos__" target="_blank">__Gonzalos__</a>	11	0	2	4349	5001	17809	Illes Balears	309
@__kamis__	<a href="https://twitter.com/__kamis__" target="_blank">__kamis__</a>	2	10	1	438	633	5571	127.0.0.1	083
@__M__A__T__	<a href="https://twitter.com/__M__A__T__" target="_blank">__M__A__T__</a>	1	0	1	74	323	1461		377
@__MireMi	<a href="https://twitter.com/__MireMi" target="_blank">__MireMi</a>	3	0	1	432	417	12577	Reus-Barcelona, Catalunya	003
@_alexfalco	<a href="https://twitter.com/_alexfalco" target="_blank">_alexfalco</a>	2	0	1	1934	668	6844	Cardedeu, Catalunya	036
@_AllMiight_	<a href="https://twitter.com/_AllMiight_" target="_blank">_AllMiight_</a>	2	0	1	43	351	2501	日本 東京	003
@_architekt	<a href="https://twitter.com/_architekt" target="_blank">_architekt</a>	1	0	1	4	18	251	frankfurt / deutschland	003
@_Ardilla__	<a href="https://twitter.com/_Ardilla__" target="_blank">_Ardilla__</a>	4	0	1	185	863	7238	En la farola 31	001
@_atramd	<a href="https://twitter.com/_atramd" target="_blank">_atramd</a>	1	0	1	30	50	251		003
@_Aukera	<a href="https://twitter.com/_Aukera" target="_blank">_Aukera</a>	3	0	1	484	677	21982	Aachen - Germany	495
@_avforts	<a href="https://twitter.com/_avforts" target="_blank">_avforts</a>	3	0	1	66	89	2404	Auckland City, New Zealand	003
@_BarbaraVC	<a href="https://twitter.com/_BarbaraVC" target="_blank">_BarbaraVC</a>	2	0	1	97	226	1810	Barcelona	167
@_brokenshells	<a href="https://twitter.com/_brokenshells" target="_blank">_brokenshells</a>	0	28	0					001
@_CameronMoy	<a href="https://twitter.com/_CameronMoy" target="_blank">_CameronMoy</a>	8	0	3	562	2392	7909	Glasgow, Scotland	046
@_carolcosta_	<a href="https://twitter.com/_carolcosta_" target="_blank">_carolcosta_</a>	1	0	1	252	600	2766	Barcelona, España	303
@_Carreras_	<a href="https://twitter.com/_Carreras_" target="_blank">_Carreras_</a>	1	0	1	585	429	24329	L'Escala, Girona	003
@_Charlotte21	<a href="https://twitter.com/_Charlotte21" target="_blank">_Charlotte21</a>	0	8	0					182
@_ClaudiaMorato	<a href="https://twitter.com/_ClaudiaMorato" target="_blank">_ClaudiaMorato</a>	1	0	1	198	229	1414	Calella - Catalunya	385
@_daba_	<a href="https://twitter.com/_daba_" target="_blank">_daba_</a>	1	0	1	46	124	666		003
@_doktor8	<a href="https://twitter.com/_doktor8" target="_blank">_doktor8</a>	0	1	0					619
@_Dyos	<a href="https://twitter.com/_Dyos" target="_blank">_Dyos</a>	12	0	1	96	272	5168		167
@_eduardsb	<a href="https://twitter.com/_eduardsb" target="_blank">_eduardsb</a>	4	0	1	743	161	1354	Igualada	003
@_gerard_	<a href="https://twitter.com/_gerard_" target="_blank">_gerard_</a>	1	0	1	35	172	242		204
@_hiedravenenosa	<a href="https://twitter.com/_hiedravenenosa" target="_blank">_hiedravenenosa</a>	3	0	3	40	145	1812		013
@_immafp	<a href="https://twitter.com/_immafp" target="_blank">_immafp</a>	7	0	1	15972	10608	7565		093
@_jescobar_	<a href="https://twitter.com/_jescobar_" target="_blank">_jescobar_</a>	0	1	0					001
@_jordipahisa	<a href="https://twitter.com/_jordipahisa" target="_blank">_jordipahisa</a>	5	0	1	48	157	4572	Sant Cugat, Barcelona	003
@_JosepGarcia	<a href="https://twitter.com/_JosepGarcia" target="_blank">_JosepGarcia</a>	1	0	1	273	179	2550	Planeta Terra	001
@_ju1_	<a href="https://twitter.com/_ju1_" target="_blank">_ju1_</a>	4	0	1	73701	1614	142520	Moscú, Rusia	017
@_julia_m_r	<a href="https://twitter.com/_julia_m_r" target="_blank">_julia_m_r</a>	3	0	1	384	355	6548	el Fort Pienc, Barcelona	141
@_kelokela	<a href="https://twitter.com/_kelokela" target="_blank">_kelokela</a>	1	0	1	251	202	35190		013
@_Laura098_	<a href="https://twitter.com/_Laura098_" target="_blank">_Laura098_</a>	3	0	1	1023	947	36699	Costa Brava✌	013
@_LauraCosta_	<a href="https://twitter.com/_LauraCosta_" target="_blank">_LauraCosta_</a>	2	0	1	614	318	12947	Barcelona.	381
@_lauracosta19_	<a href="https://twitter.com/_lauracosta19_" target="_blank">_lauracosta19_</a>	1	0	1	3	18	202	Cataluña, España	034
@_Manu_nunhez	<a href="https://twitter.com/_Manu_nunhez" target="_blank">_Manu_nunhez</a>	1	0	1	287	931	536		207
@_mariasegura	<a href="https://twitter.com/_mariasegura" target="_blank">_mariasegura</a>	1	0	1	220	302	516		025
