name	link	tuits	retuits	rteados	followers	following	status	location	Walktrap
@_carlesandreu	<a href="https://twitter.com/_carlesandreu" target="_blank">_carlesandreu</a>	3	0	1	226	529	4859	CAT	002
@_eduardsb	<a href="https://twitter.com/_eduardsb" target="_blank">_eduardsb</a>	4	0	1	743	161	1354	Igualada	010
@_FreeKp	<a href="https://twitter.com/_FreeKp" target="_blank">_FreeKp</a>	2	0	1	834	185	48943	Barcelona	010
@_GreatUnwashed	<a href="https://twitter.com/_GreatUnwashed" target="_blank">_GreatUnwashed</a>	21	4	0	19186	9991	69078	Cascadia	109
@_joanpm	<a href="https://twitter.com/_joanpm" target="_blank">_joanpm</a>	3	0	1	79	126	602	Barcelona, Països Catalans	010
@_luchadeclases	<a href="https://twitter.com/_luchadeclases" target="_blank">_luchadeclases</a>	13	0	1	3411	1397	49969	Estado Español	202
@_Meeiii_03	<a href="https://twitter.com/_Meeiii_03" target="_blank">_Meeiii_03</a>	5	0	1	11	38	926	Gerona, Cataluña	138
@_Oscar_P_	<a href="https://twitter.com/_Oscar_P_" target="_blank">_Oscar_P_</a>	3	0	1	67	633	3344		010
@_RMei_	<a href="https://twitter.com/_RMei_" target="_blank">_RMei_</a>	0	1	0					178
@_RogerValles	<a href="https://twitter.com/_RogerValles" target="_blank">_RogerValles</a>	2	0	1	164	194	253	Catalunya is not Spain	010
@_sergib	<a href="https://twitter.com/_sergib" target="_blank">_sergib</a>	1	0	1	904	133	792	Barcelona	010
@_Solemusic	<a href="https://twitter.com/_Solemusic" target="_blank">_Solemusic</a>	1	0	1	212	103	1509	Caldes de Montbui	010
@_SolEnInvierno	<a href="https://twitter.com/_SolEnInvierno" target="_blank">_SolEnInvierno</a>	2	0	1	10	95	827	Barcelona, Cataluña	010
@_YolandaG	<a href="https://twitter.com/_YolandaG" target="_blank">_YolandaG</a>	1	0	1	34	72	702	Catalunya	010
@08840v	<a href="https://twitter.com/08840v" target="_blank">08840v</a>	4	2	0	461	285	5927	Viladecans (Barcelona)	007
@1_K4r0l_1	<a href="https://twitter.com/1_K4r0l_1" target="_blank">1_K4r0l_1</a>	12	0	1	70	379	1068	Barcelona, España	025
@101ECV_GADGET	<a href="https://twitter.com/101ECV_GADGET" target="_blank">101ECV_GADGET</a>	8	0	1	151	46	13716	Planet Earth, Solar System.	010
@1139dani	<a href="https://twitter.com/1139dani" target="_blank">1139dani</a>	15	0	1	311	718	8556	Parets del Valles,Catalunya	091
@11s2014	<a href="https://twitter.com/11s2014" target="_blank">11s2014</a>	8	0	1	1506	2051	23723	Mataró, Catalunya	082
@13MCJ	<a href="https://twitter.com/13MCJ" target="_blank">13MCJ</a>	2	1	1	92	167	2331		140
@1714Drac1714	<a href="https://twitter.com/1714Drac1714" target="_blank">1714Drac1714</a>	21	0	1	516	288	52974	Catalunya.	173
@1714sasa	<a href="https://twitter.com/1714sasa" target="_blank">1714sasa</a>	2	0	1	264	542	1865	Gavà, BCN ,Catalunya	058
@1909_RSF	<a href="https://twitter.com/1909_RSF" target="_blank">1909_RSF</a>	2	1	0	787	872	5938	Euskal Herria Askatu!	179
@1putuamu	<a href="https://twitter.com/1putuamu" target="_blank">1putuamu</a>	2	0	1	64	1194	2214		010
@2002eligp	<a href="https://twitter.com/2002eligp" target="_blank">2002eligp</a>	8	0	2	108	400	6693	cat	017
@2005sjusi	<a href="https://twitter.com/2005sjusi" target="_blank">2005sjusi</a>	26	0	4	805	790	51238	Costa Daurada	010
@2017_REFERENDUM	<a href="https://twitter.com/2017_REFERENDUM" target="_blank">2017_REFERENDUM</a>	3	0	2	73	573	3493		004
@20g32	<a href="https://twitter.com/20g32" target="_blank">20g32</a>	7	0	1	645	493	19839	Entre Gràcia i Sant Andreu	082
@28mavi28	<a href="https://twitter.com/28mavi28" target="_blank">28mavi28</a>	14	0	2	32	96	9997		010
@2anclar	<a href="https://twitter.com/2anclar" target="_blank">2anclar</a>	1	0	1	5	111	25		063
@2torianatxo	<a href="https://twitter.com/2torianatxo" target="_blank">2torianatxo</a>	3	0	1	48	359	306	Bergara (Seminarixoko Ganbaran)	179
@30deniers	<a href="https://twitter.com/30deniers" target="_blank">30deniers</a>	1	0	1	332	681	11840	Mas Alla De Orion	010
@3131Bibi	<a href="https://twitter.com/3131Bibi" target="_blank">3131Bibi</a>	1	0	1	211	940	2844	Bcn, Catalunya	002
@3N4ICM4u41	<a href="https://twitter.com/3N4ICM4u41" target="_blank">3N4ICM4u41</a>	8	0	1	3462	3357	62845	Catalunya (Països Catalans)	058
@45c32378c34f499	<a href="https://twitter.com/45c32378c34f499" target="_blank">45c32378c34f499</a>	22	0	1	540	629	80217		010
@4catbars	<a href="https://twitter.com/4catbars" target="_blank">4catbars</a>	1	0	1	94	253	5889	Ben a prop del mar	010
@5ergim	<a href="https://twitter.com/5ergim" target="_blank">5ergim</a>	2	0	1	18	210	1252		010
@67_josep	<a href="https://twitter.com/67_josep" target="_blank">67_josep</a>	5	0	1	123	234	15856	Santpedor	080
@68MireiaXD	<a href="https://twitter.com/68MireiaXD" target="_blank">68MireiaXD</a>	4	0	1	118	516	2751		010
@6uN7CtZuCK66Rpd	<a href="https://twitter.com/6uN7CtZuCK66Rpd" target="_blank">6uN7CtZuCK66Rpd</a>	7	1	0	63	397	568		174
@74Normix	<a href="https://twitter.com/74Normix" target="_blank">74Normix</a>	5	0	1	71	157	1882	Martorelles	010
@75gorka	<a href="https://twitter.com/75gorka" target="_blank">75gorka</a>	4	0	1	152	371	9116		010
@77cesc	<a href="https://twitter.com/77cesc" target="_blank">77cesc</a>	4	0	1	48	489	2374		010
@77delg	<a href="https://twitter.com/77delg" target="_blank">77delg</a>	7	0	2	218	975	2370		010
@7daigua	<a href="https://twitter.com/7daigua" target="_blank">7daigua</a>	11	0	1	75	316	2750		060
@7daniel73	<a href="https://twitter.com/7daniel73" target="_blank">7daniel73</a>	4	0	1	72	245	6648		082
