name	link	tuits	retuits	rteados	followers	following	status	location	Walktrap
@_freecatalonia	<a href="https://twitter.com/_freecatalonia" target="_blank">_freecatalonia</a>	4	0	1	308	450	1904	Catalunya	089
@_Gorjut	<a href="https://twitter.com/_Gorjut" target="_blank">_Gorjut</a>	2	0	1	5	21	522		053
@_GreatUnwashed	<a href="https://twitter.com/_GreatUnwashed" target="_blank">_GreatUnwashed</a>	21	1	0	19186	9991	69078	Cascadia	083
@_Maria_Dantas_	<a href="https://twitter.com/_Maria_Dantas_" target="_blank">_Maria_Dantas_</a>	10	0	1	1695	2524	36048	Barcelona	002
@_smarta_	<a href="https://twitter.com/_smarta_" target="_blank">_smarta_</a>	4	0	2	167	308	2926	Barcelona, Catalunya	009
@0Seuba	<a href="https://twitter.com/0Seuba" target="_blank">0Seuba</a>	31	0	1	664	1159	13762	Avià-Bcn, Catalunya	009
@110010010011010	<a href="https://twitter.com/110010010011010" target="_blank">110010010011010</a>	1	4	0	9286	1407	192825	sәuɐƃәl әp zᴉɹpɐɯ lә	070
@1704Media	<a href="https://twitter.com/1704Media" target="_blank">1704Media</a>	1	0	1	350	683	4618	Gibraltar	023
@1714Drac1714	<a href="https://twitter.com/1714Drac1714" target="_blank">1714Drac1714</a>	21	0	1	516	288	52974	Catalunya.	009
@1909_RSF	<a href="https://twitter.com/1909_RSF" target="_blank">1909_RSF</a>	2	1	0	787	872	5938	Euskal Herria Askatu!	149
@1909rsf	<a href="https://twitter.com/1909rsf" target="_blank">1909rsf</a>	1	0	1	145	123	1938		050
@1Ogranollers	<a href="https://twitter.com/1Ogranollers" target="_blank">1Ogranollers</a>	1	5	0	664	1177	443	Granollers, España	065
@228ari	<a href="https://twitter.com/228ari" target="_blank">228ari</a>	13	0	1	75	163	11219		013
@28mavi28	<a href="https://twitter.com/28mavi28" target="_blank">28mavi28</a>	14	0	2	32	96	9997		009
@2begi	<a href="https://twitter.com/2begi" target="_blank">2begi</a>	2	1	0	120	383	1177	Hankak lurrean burua izarretan	092
@2nosaltres2	<a href="https://twitter.com/2nosaltres2" target="_blank">2nosaltres2</a>	21	0	1	697	1083	20232		009
@30_bixit	<a href="https://twitter.com/30_bixit" target="_blank">30_bixit</a>	9	1	2	274	326	4554		024
@32Navarro	<a href="https://twitter.com/32Navarro" target="_blank">32Navarro</a>	2	0	1	2088	2395	23729	Girona-Mataró	008
@3josep14	<a href="https://twitter.com/3josep14" target="_blank">3josep14</a>	1	3	0	823	1094	8184	Catalunya ||*|| 🗳️	101
@3Rondes	<a href="https://twitter.com/3Rondes" target="_blank">3Rondes</a>	2	0	1	4461	382	21070	Catalunya	025
