name	link	tuits	retuits	rteados	followers	following	status	location	Walktrap
@__LolaRiera	<a href="https://twitter.com/__LolaRiera" target="_blank">__LolaRiera</a>	1	0	1	25	58	220	.Bor	002
@_AllMiight_	<a href="https://twitter.com/_AllMiight_" target="_blank">_AllMiight_</a>	2	0	1	43	351	2501	日本 東京	036
@_AlvaroZS_	<a href="https://twitter.com/_AlvaroZS_" target="_blank">_AlvaroZS_</a>	1	0	1	469	923	34692		189
@_BarbaraVC	<a href="https://twitter.com/_BarbaraVC" target="_blank">_BarbaraVC</a>	2	1	0	97	226	1810	Barcelona	589
@_corbo	<a href="https://twitter.com/_corbo" target="_blank">_corbo</a>	11	0	2	125	253	6040	Catalunya	133
@_Dani_AR	<a href="https://twitter.com/_Dani_AR" target="_blank">_Dani_AR</a>	1	0	1	55	370	40	London	264
@_DarwinPZ	<a href="https://twitter.com/_DarwinPZ" target="_blank">_DarwinPZ</a>	26	0	1	3958	298	126359	🇨🇴	183
@_hell_boy54	<a href="https://twitter.com/_hell_boy54" target="_blank">_hell_boy54</a>	3	0	1	87	355	5286	Moviéndome.	005
@_joan_cat	<a href="https://twitter.com/_joan_cat" target="_blank">_joan_cat</a>	0	1	0					588
@_joanpm	<a href="https://twitter.com/_joanpm" target="_blank">_joanpm</a>	3	0	1	79	126	602	Barcelona, Països Catalans	036
@_ju1_	<a href="https://twitter.com/_ju1_" target="_blank">_ju1_</a>	4	0	1	73701	1614	142520	Moscú, Rusia	122
@_julia_m_r	<a href="https://twitter.com/_julia_m_r" target="_blank">_julia_m_r</a>	3	0	1	384	355	6548	el Fort Pienc, Barcelona	168
@_Oscar_P_	<a href="https://twitter.com/_Oscar_P_" target="_blank">_Oscar_P_</a>	3	0	1	67	633	3344		017
@_paopaolis	<a href="https://twitter.com/_paopaolis" target="_blank">_paopaolis</a>	0	2	0					176
@_pmarkes	<a href="https://twitter.com/_pmarkes" target="_blank">_pmarkes</a>	1	1	0	19006	20630	8381	Terrassa (Barcelona)	587
@_psike	<a href="https://twitter.com/_psike" target="_blank">_psike</a>	0	1	0					434
@_tia_tia	<a href="https://twitter.com/_tia_tia" target="_blank">_tia_tia</a>	1	0	1	66	213	924		007
@06_bayer	<a href="https://twitter.com/06_bayer" target="_blank">06_bayer</a>	3	0	1	155	246	4343		003
@0IrTE	<a href="https://twitter.com/0IrTE" target="_blank">0IrTE</a>	9	0	2	148	60	20546	Catalunya	048
@0ri0lt	<a href="https://twitter.com/0ri0lt" target="_blank">0ri0lt</a>	2	0	1	757	527	12202	Sabadell	003
@1_pedrodeltoro	<a href="https://twitter.com/1_pedrodeltoro" target="_blank">1_pedrodeltoro</a>	1	0	1	225	161	40449	Media Legua, Madrid	261
@101ECV_GADGET	<a href="https://twitter.com/101ECV_GADGET" target="_blank">101ECV_GADGET</a>	8	0	2	151	46	13716	Planet Earth, Solar System.	023
@111lourdes	<a href="https://twitter.com/111lourdes" target="_blank">111lourdes</a>	6	0	2	13	47	1212		086
@113LUCAS	<a href="https://twitter.com/113LUCAS" target="_blank">113LUCAS</a>	5	0	1	39	108	1303		567
@11setVCat	<a href="https://twitter.com/11setVCat" target="_blank">11setVCat</a>	1	0	1	6	3	744		003
@1304vimahu	<a href="https://twitter.com/1304vimahu" target="_blank">1304vimahu</a>	5	0	1	76	406	4485	Catalunya ||*||	003
@13magan13	<a href="https://twitter.com/13magan13" target="_blank">13magan13</a>	1	0	1	491	566	29200	Tresjuncos - Madrid	192
@15mariona15	<a href="https://twitter.com/15mariona15" target="_blank">15mariona15</a>	1	0	1	75	678	3246	Barcelona- Baix Ebre	003
@15MBcn_int	<a href="https://twitter.com/15MBcn_int" target="_blank">15MBcn_int</a>	1	0	1	16224	717	50629	Barcelona	408
@1603ip	<a href="https://twitter.com/1603ip" target="_blank">1603ip</a>	4	0	1	8	142	1222		060
@199xviajero	<a href="https://twitter.com/199xviajero" target="_blank">199xviajero</a>	1	0	1	984	846	37785		036
@19aaamsss85	<a href="https://twitter.com/19aaamsss85" target="_blank">19aaamsss85</a>	2	0	1	136	562	933	Irlanda	003
@1denmadrid	<a href="https://twitter.com/1denmadrid" target="_blank">1denmadrid</a>	20	0	2	1540	276	394105	Madrid, Colombia	078
@1O_App	<a href="https://twitter.com/1O_App" target="_blank">1O_App</a>	1	5	0	1113	93	204		234
@2019Indepes	<a href="https://twitter.com/2019Indepes" target="_blank">2019Indepes</a>	3	0	1	681	471	66174	Catalunya	005
@21pedri	<a href="https://twitter.com/21pedri" target="_blank">21pedri</a>	5	0	1	170	438	4932		087
@228ari	<a href="https://twitter.com/228ari" target="_blank">228ari</a>	13	0	1	75	163	11219		240
@28mavi28	<a href="https://twitter.com/28mavi28" target="_blank">28mavi28</a>	14	0	1	32	96	9997		015
@2nosaltres2	<a href="https://twitter.com/2nosaltres2" target="_blank">2nosaltres2</a>	21	0	1	697	1083	20232		003
@32666a40a1d446d	<a href="https://twitter.com/32666a40a1d446d" target="_blank">32666a40a1d446d</a>	8	0	2	149	252	23887		039
@32Behan	<a href="https://twitter.com/32Behan" target="_blank">32Behan</a>	17	0	3	426	618	16607	de vacances ovidianes	015
@3josep14	<a href="https://twitter.com/3josep14" target="_blank">3josep14</a>	1	3	0	823	1094	8184	Catalunya ||*|| 🗳️	072
@3loiBalletboG	<a href="https://twitter.com/3loiBalletboG" target="_blank">3loiBalletboG</a>	3	0	1	251	597	4976	Catalunya	037
@3v43v4	<a href="https://twitter.com/3v43v4" target="_blank">3v43v4</a>	18	0	1	150	294	8892	Vilassar de Dalt, Catalunya	005
@3voltesrebel	<a href="https://twitter.com/3voltesrebel" target="_blank">3voltesrebel</a>	5	0	1	3093	1740	33930	08173	002
@434didi	<a href="https://twitter.com/434didi" target="_blank">434didi</a>	5	0	1	621	760	91190		142
@45c32378c34f499	<a href="https://twitter.com/45c32378c34f499" target="_blank">45c32378c34f499</a>	22	0	1	540	629	80217		002
@4mesungats	<a href="https://twitter.com/4mesungats" target="_blank">4mesungats</a>	11	0	1	195	219	17693	Barcelona, Catalunya	006
@57Kary	<a href="https://twitter.com/57Kary" target="_blank">57Kary</a>	1	0	1	50	101	465	Rubi	565
@58Cramos	<a href="https://twitter.com/58Cramos" target="_blank">58Cramos</a>	4	0	1	217	362	14903		005
@622Arquitectura	<a href="https://twitter.com/622Arquitectura" target="_blank">622Arquitectura</a>	6	0	1	1071	1890	6884	Terrassa. Barcelona. Catalonia	003
@66morga	<a href="https://twitter.com/66morga" target="_blank">66morga</a>	1	0	1	1	30	77		193
@67_josep	<a href="https://twitter.com/67_josep" target="_blank">67_josep</a>	5	0	1	123	234	15856	Santpedor	563
@675_08	<a href="https://twitter.com/675_08" target="_blank">675_08</a>	7	0	1	186	66	52301		195
@6q95	<a href="https://twitter.com/6q95" target="_blank">6q95</a>	2	0	1	161	627	1304	Vilanova i la Geltrú	015
@6uN7CtZuCK66Rpd	<a href="https://twitter.com/6uN7CtZuCK66Rpd" target="_blank">6uN7CtZuCK66Rpd</a>	7	1	0	63	397	568		493
@70diazcat	<a href="https://twitter.com/70diazcat" target="_blank">70diazcat</a>	15	0	3	82	239	7375		002
@71a578290218475	<a href="https://twitter.com/71a578290218475" target="_blank">71a578290218475</a>	1	0	1	26	28	2546		185
@7Lotis7	<a href="https://twitter.com/7Lotis7" target="_blank">7Lotis7</a>	2	0	1	75	145	6127	Barcelona	003
@8euros	<a href="https://twitter.com/8euros" target="_blank">8euros</a>	1	0	1	31	146	589	Barcelona	187
