name	link	tuits	retuits	rteados	followers	following	status	location	Walktrap
@_doris_casas	<a href="https://twitter.com/_doris_casas" target="_blank">_doris_casas</a>	4	0	1	34	218	9178		005
@_GreatUnwashed	<a href="https://twitter.com/_GreatUnwashed" target="_blank">_GreatUnwashed</a>	21	1	0	19186	9991	69078	Cascadia	011
@_Meeiii_03	<a href="https://twitter.com/_Meeiii_03" target="_blank">_Meeiii_03</a>	5	0	1	11	38	926	Gerona, Cataluña	127
@_MrDarwin_	<a href="https://twitter.com/_MrDarwin_" target="_blank">_MrDarwin_</a>	7	0	1	328	2495	11377	Distrito 12	071
@_nuriamon	<a href="https://twitter.com/_nuriamon" target="_blank">_nuriamon</a>	1	0	1	6	28	24		001
@_RapEnFrases	<a href="https://twitter.com/_RapEnFrases" target="_blank">_RapEnFrases</a>	1	0	1	2795	82	386	Cacín, Andalucía	073
@007DoctorNo	<a href="https://twitter.com/007DoctorNo" target="_blank">007DoctorNo</a>	0	1	0					197
@08Arola	<a href="https://twitter.com/08Arola" target="_blank">08Arola</a>	0	1	0					196
@0Seuba	<a href="https://twitter.com/0Seuba" target="_blank">0Seuba</a>	31	0	3	664	1159	13762	Avià-Bcn, Catalunya	005
@100fueg	<a href="https://twitter.com/100fueg" target="_blank">100fueg</a>	2	0	1	255	1236	6770		031
@1139dani	<a href="https://twitter.com/1139dani" target="_blank">1139dani</a>	15	0	1	311	718	8556	Parets del Valles,Catalunya	007
@11uis_g	<a href="https://twitter.com/11uis_g" target="_blank">11uis_g</a>	1	0	1	30	199	1725		002
@2002eligp	<a href="https://twitter.com/2002eligp" target="_blank">2002eligp</a>	8	0	1	108	400	6693	cat	012
@2017_REFERENDUM	<a href="https://twitter.com/2017_REFERENDUM" target="_blank">2017_REFERENDUM</a>	3	0	1	73	573	3493		003
@20g32	<a href="https://twitter.com/20g32" target="_blank">20g32</a>	7	0	1	645	493	19839	Entre Gràcia i Sant Andreu	015
@25mmoreno	<a href="https://twitter.com/25mmoreno" target="_blank">25mmoreno</a>	2	0	1	126	276	4154		024
@28mavi28	<a href="https://twitter.com/28mavi28" target="_blank">28mavi28</a>	14	0	1	32	96	9997		015
@32Behan	<a href="https://twitter.com/32Behan" target="_blank">32Behan</a>	17	0	1	426	618	16607	de vacances ovidianes	018
@3N4ICM4u41	<a href="https://twitter.com/3N4ICM4u41" target="_blank">3N4ICM4u41</a>	8	0	1	3462	3357	62845	Catalunya (Països Catalans)	032
@70diazcat	<a href="https://twitter.com/70diazcat" target="_blank">70diazcat</a>	15	0	2	82	239	7375		013
@7akbatindautxu	<a href="https://twitter.com/7akbatindautxu" target="_blank">7akbatindautxu</a>	1	6	0	912	431	1060		058
@92nona	<a href="https://twitter.com/92nona" target="_blank">92nona</a>	2	0	1	227	522	2245	Barcelona	016
@9davidgrau	<a href="https://twitter.com/9davidgrau" target="_blank">9davidgrau</a>	2	1	0	653	843	8626	CATALUNYA	140
@9jrib9	<a href="https://twitter.com/9jrib9" target="_blank">9jrib9</a>	90	0	3	3402	3954	192205	Barcelona	013
@Aannamartin	<a href="https://twitter.com/Aannamartin" target="_blank">Aannamartin</a>	4	0	1	937	1080	19639	Barcelona	167
@abc53555	<a href="https://twitter.com/abc53555" target="_blank">abc53555</a>	1	0	1	1	27	142		011
@abeldomato	<a href="https://twitter.com/abeldomato" target="_blank">abeldomato</a>	1	0	1	216	284	3559	Barcelona	160
@abo_quero	<a href="https://twitter.com/abo_quero" target="_blank">abo_quero</a>	7	0	1	1667	2732	81572	Esplugues de Llobregat .	017
@abombi	<a href="https://twitter.com/abombi" target="_blank">abombi</a>	2	1	0	22	118	446		134
@acaballep	<a href="https://twitter.com/acaballep" target="_blank">acaballep</a>	7	0	2	524	790	11629		009
@acorey_cat	<a href="https://twitter.com/acorey_cat" target="_blank">acorey_cat</a>	1	4	0	1117	617	7647	Sabadell, República Catalana	002
@adammajo	<a href="https://twitter.com/adammajo" target="_blank">adammajo</a>	3	0	1	2488	1808	12838	Manresa/Berga	012
@adasainz	<a href="https://twitter.com/adasainz" target="_blank">adasainz</a>	2	0	1	344	789	6924		027
@adelaguia_cat	<a href="https://twitter.com/adelaguia_cat" target="_blank">adelaguia_cat</a>	1	1	0	995	460	4993	Móra d'Ebre-Països Catalans	084
@adeuespanya2017	<a href="https://twitter.com/adeuespanya2017" target="_blank">adeuespanya2017</a>	2	1	0	141	526	272	CATALUNYA	009
@Admo_independe	<a href="https://twitter.com/Admo_independe" target="_blank">Admo_independe</a>	44	0	1	1130	627	20812	Catalunya (UE)	008
@adrcss	<a href="https://twitter.com/adrcss" target="_blank">adrcss</a>	1	0	1	72	342	574		012
@AEmanuelTerNat	<a href="https://twitter.com/AEmanuelTerNat" target="_blank">AEmanuelTerNat</a>	38	0	1	65	375	6684	Barcelona, Catalunya	003
@aezkiaga	<a href="https://twitter.com/aezkiaga" target="_blank">aezkiaga</a>	7	1	0	229	146	11617	Bardulia, La Navarra maritima	177
@afontanella15	<a href="https://twitter.com/afontanella15" target="_blank">afontanella15</a>	1	4	0	64	109	57		001
@Afonttre	<a href="https://twitter.com/Afonttre" target="_blank">Afonttre</a>	1	0	1	7	203	161	Barcelona, España	065
@afreixaferrer	<a href="https://twitter.com/afreixaferrer" target="_blank">afreixaferrer</a>	0	1	0					038
@africa_180	<a href="https://twitter.com/africa_180" target="_blank">africa_180</a>	1	0	1	22	97	265	Figueras	009
@afrocatalans	<a href="https://twitter.com/afrocatalans" target="_blank">afrocatalans</a>	1	0	1	3423	3538	4888		046
@ageligarcia	<a href="https://twitter.com/ageligarcia" target="_blank">ageligarcia</a>	4	0	1	89	554	1412	Figueres, España	010
@agnes_1714	<a href="https://twitter.com/agnes_1714" target="_blank">agnes_1714</a>	1	0	1	107	154	111		015
@AgustiIgnasi	<a href="https://twitter.com/AgustiIgnasi" target="_blank">AgustiIgnasi</a>	8	0	2	1003	928	67519	www.cristians.cat	002
@agustimestre	<a href="https://twitter.com/agustimestre" target="_blank">agustimestre</a>	1	0	1	271	646	5923	Barcelona	013
@ahernandez094	<a href="https://twitter.com/ahernandez094" target="_blank">ahernandez094</a>	9	0	1	137	109	38968	Cerdanyola del Vallès	039
@aigetx	<a href="https://twitter.com/aigetx" target="_blank">aigetx</a>	5	0	1	98	131	3259		013
@Aiida_Sanchez	<a href="https://twitter.com/Aiida_Sanchez" target="_blank">Aiida_Sanchez</a>	1	2	0	303	367	1940	Valls	043
@aikerleivah	<a href="https://twitter.com/aikerleivah" target="_blank">aikerleivah</a>	1	0	1	545	538	11099	Zalla, Euskal Herria	058
@Aina10villares	<a href="https://twitter.com/Aina10villares" target="_blank">Aina10villares</a>	1	1	0	199	771	3313	Sant Cugat, Barcelona	135
@ainaduma	<a href="https://twitter.com/ainaduma" target="_blank">ainaduma</a>	2	0	1	567	683	7574	Barcelona-Vic o Vic-Barcelona	002
@aitor_8a	<a href="https://twitter.com/aitor_8a" target="_blank">aitor_8a</a>	6	0	1	763	1994	6325	BCN, Lagos, Burela, Avilés	015
@aitorblanc	<a href="https://twitter.com/aitorblanc" target="_blank">aitorblanc</a>	2	0	1	2785	1791	19811	Gramenet de Besòs (PPCC)	059
@ajcelra	<a href="https://twitter.com/ajcelra" target="_blank">ajcelra</a>	2	0	1	757	261	557	Celrà	052
@ajoprieto	<a href="https://twitter.com/ajoprieto" target="_blank">ajoprieto</a>	5	0	1	36	225	1336		009
@alaixendri	<a href="https://twitter.com/alaixendri" target="_blank">alaixendri</a>	2	0	1	54	97	443	Tortosa, España	048
