name	link	tuits	retuits	rteados	followers	following	status	location	Walktrap
@___sickntired	<a href="https://twitter.com/___sickntired" target="_blank">___sickntired</a>	1	0	1	1920	830	136578	B C N - H F K / patt. 🌵	038
@__AntiFa__	<a href="https://twitter.com/__AntiFa__" target="_blank">__AntiFa__</a>	1	0	1	881	1295	50775		132
@__cauchemar___	<a href="https://twitter.com/__cauchemar___" target="_blank">__cauchemar___</a>	1	0	1	404	125	4447	332 ♡	431
@__Gonzalos__	<a href="https://twitter.com/__Gonzalos__" target="_blank">__Gonzalos__</a>	11	0	2	4349	5001	17809	Illes Balears	002
@__kamis__	<a href="https://twitter.com/__kamis__" target="_blank">__kamis__</a>	2	7	0	438	633	5571	127.0.0.1	114
@__MireMi	<a href="https://twitter.com/__MireMi" target="_blank">__MireMi</a>	3	2	0	432	417	12577	Reus-Barcelona, Catalunya	078
@__nacu	<a href="https://twitter.com/__nacu" target="_blank">__nacu</a>	1	0	1	770	525	31951	Dragonstone	002
@__Onofre__	<a href="https://twitter.com/__Onofre__" target="_blank">__Onofre__</a>	0	1	0					431
@__sharonbu	<a href="https://twitter.com/__sharonbu" target="_blank">__sharonbu</a>	1	0	1	63	55	597		042
@__Zacarias__	<a href="https://twitter.com/__Zacarias__" target="_blank">__Zacarias__</a>	1	0	1	259	68	14257		103
@_3l3n4_	<a href="https://twitter.com/_3l3n4_" target="_blank">_3l3n4_</a>	1	0	1	10	94	4		022
@_Amilton__	<a href="https://twitter.com/_Amilton__" target="_blank">_Amilton__</a>	1	0	1	11	26	273		038
@_anaaaa___	<a href="https://twitter.com/_anaaaa___" target="_blank">_anaaaa___</a>	1	0	1	1419	1371	69748	Fire and blood 🔥🐉	042
@_ApoyoMutuo_	<a href="https://twitter.com/_ApoyoMutuo_" target="_blank">_ApoyoMutuo_</a>	0	1	0					410
@_Arlly	<a href="https://twitter.com/_Arlly" target="_blank">_Arlly</a>	1	0	1	1238	929	14146	Grieta del invocador	113
@_arredemo	<a href="https://twitter.com/_arredemo" target="_blank">_arredemo</a>	1	0	1	563	114	28601	o país dos alalás ♀	011
@_CARALLUDO	<a href="https://twitter.com/_CARALLUDO" target="_blank">_CARALLUDO</a>	4	7	0	249	385	6020	GZ	173
@_carolcosta_	<a href="https://twitter.com/_carolcosta_" target="_blank">_carolcosta_</a>	1	3	0	252	600	2766	Barcelona, España	238
@_Catalunya_	<a href="https://twitter.com/_Catalunya_" target="_blank">_Catalunya_</a>	2	0	1	64	102	3777		128
@_CeliaZ	<a href="https://twitter.com/_CeliaZ" target="_blank">_CeliaZ</a>	1	0	1	371	710	10210	Elche	003
@_Charlotte21	<a href="https://twitter.com/_Charlotte21" target="_blank">_Charlotte21</a>	0	1	0					448
@_christian8_	<a href="https://twitter.com/_christian8_" target="_blank">_christian8_</a>	1	4	0	22	62	93	La Pobla de Claramunt, España	100
@_clau4ni_	<a href="https://twitter.com/_clau4ni_" target="_blank">_clau4ni_</a>	1	0	1	102	302	776		069
@_DarwinPZ	<a href="https://twitter.com/_DarwinPZ" target="_blank">_DarwinPZ</a>	26	27	3	3958	298	126359	🇨🇴	011
@_DeathAndGlory	<a href="https://twitter.com/_DeathAndGlory" target="_blank">_DeathAndGlory</a>	1	0	1	605	511	48896	Kaer Morhen	002
