Source	Target
@_GreatUnwashed	@Merit_Orlando
@_RMei_	@jurdineneta
@_RMei_	@pep_plana
@7akbatindautxu	@binbonbanblog
@7akbatindautxu	@Gometsak
@7akbatindautxu	@ibaimati
@7akbatindautxu	@illuno69
@7akbatindautxu	@julenaltube
@7akbatindautxu	@keeponfight71
@7akbatindautxu	@mikelaliz
@7akbatindautxu	@naiz_bilbotarra
@7akbatindautxu	@scuerni
@7akbatindautxu	@xalbide
@acorey_cat	@75laia
@acorey_cat	@acorey_cat
@acorey_cat	@CatJoves
@acorey_cat	@jordi_salvia
@acorey_cat	@NousCatalans
@acorey_cat	@SalomeTaller
@acorey_cat	@SomPDeCAT
@acorey_cat	@vmestres
@adeuespanya2017	@anaoromi
@afontanella15	@alberttossal
@afontanella15	@cup_igualada
@afreixaferrer	@Sergisaju
@Agalmes	@rosadellniella
@agnesagnes10	@JoanDausaCF
@Aina10villares	@ivaframo
@Alba_garriga	@jonotrago
@Alba_garriga	@OskarMeGo
@Alba_garriga	@sotoarmengol
@Alba_garriga	@tomascarandell
@Alba_garriga	@Unitat9
@AlbaMetge	@DolorsMartinezG
@AlbertFBosch	@JudithGr5
@AlbertLloreta	@2002eligp
@AlbertLloreta	@adrcss
@AlbertLloreta	@antaviana79
@AlbertLloreta	@CalaJu_lia
@AlbertLloreta	@ConchiMendo
@AlbertLloreta	@CUPdeVilanova
@AlbertLloreta	@Dellunde_UAB
@AlbertLloreta	@emotjer
@AlbertLloreta	@ENDIKA59
@AlbertLloreta	@jordisalvia
@AlbertLloreta	@jsalvata
@AlbertLloreta	@llambilles
@AlbertLloreta	@llim0na
@AlbertLloreta	@lluisboet
@AlbertLloreta	@maiol2
@AlbertLloreta	@pacoriviere
@AlbertLloreta	@presidentisern
@AlbertLloreta	@RicardLlenas
@AlbertLloreta	@Squissu_Afectiu
@AlbertLloreta	@tam_obradors
@AlbertLloreta	@xavinavarro
@AlbertLloreta	@xevhi
@AlbertLloreta	@zuvielzirkus
@albertlluchtw	@clarast57
@Alrome	@iriome_
@AnaKeka	@Sergebemi
@AncBru	@DoorbraakBe
@AncBru	@JackCobus1
@ANCNouBarris	@nanasalvador
@ANCVilanovaG	@garrigoski
@andermgt	@wikytawn
@Andreueste	@JesusPellejer
@Andreueste	@rocderevolta
@Andreueste	@transtesteban
@AndreuMonros	@MafeVicent
@AndreuMonros	@miriferfu
@ArianaRoca	@BezaYolanda
@AriClavell	@ManuelCuyas
@arquitectesplsi	@ANC_Arquitect
@arquitectesplsi	@arquitectesplsi
@arquitectesplsi	@cibernautajoan
@Arran_Tarragona	@SEPCValls
@bandarres	@eric_villalon
@BetonaComin	@CATaccio11
@BetonaComin	@erminialtarriba
@BetonaComin	@FromItaca
@BetonaComin	@jalmacellas
@BetonaComin	@lagoodseny
@BetonaComin	@pereangerri
@bisbalbasquet	@BasketCatala
@bisbalbasquet	@cbsalt
@bisbalbasquet	@curto46
@bisbalbasquet	@FReixach
@bisbalbasquet	@joanferrer79
@bisbalbasquet	@news_bisbal
@bori_not	@bori_not
@bori_not	@domenech_lluis
@bori_not	@RubenClemente_
@bsilanes	@1139dani
@bsilanes	@Valdun77
@calzadovictor	@eliaperez_94
@Candeliano	@70diazcat
@Candeliano	@aigetx
@Candeliano	@AlbertRey72
@Candeliano	@AnonMato
@Candeliano	@Assembleapv
@Candeliano	@BetaFemella
@Candeliano	@c_consol
@Candeliano	@cbonaventura
@Candeliano	@dadma2010
@Candeliano	@domenech_lluis
@Candeliano	@domenecorrit
@Candeliano	@dondepre
@Candeliano	@ee_clotilde
@Candeliano	@ElisendaE
@Candeliano	@Franel_Landau
@Candeliano	@guifre2053
@Candeliano	@jaumedss
@Candeliano	@jmocu
@Candeliano	@jordanesku10
@Candeliano	@josepmerid2
@Candeliano	@Karuna456
@Candeliano	@Laura_TejadaM
@Candeliano	@Laurence_Sterne
@Candeliano	@LiamJM8
@Candeliano	@Manel36081612
@Candeliano	@MartiSaeez
@Candeliano	@MiquelArgelich
@Candeliano	@mlavizell
@Candeliano	@mlladonet10
@Candeliano	@MontseVila2
@Candeliano	@muxaineta
@Candeliano	@Oriol_L_C
@Candeliano	@Pixatinter
@Candeliano	@possessionar
@Candeliano	@reagrupamentpv
@Candeliano	@rogervilanova
@Candeliano	@too_invisible
@Candeliano	@xevipuix
@Candeliano	@Xirinacs3
@carlesdomingo	@abo_quero
@carlesdomingo	@dcaritgg
@carlesdomingo	@DemocratesBCN
@carlesdomingo	@DemocratesLleid
@carlesdomingo	@ignasi_doy
@carlesdomingo	@mercejou
@carlesdomingo	@mforcadan
@carlesdomingo	@molibusqui
@carlesdomingo	@nuriadgc
@carlesdomingo	@oriolcr
@carlesdomingo	@PatiLailla
@carlesdomingo	@poudecoch
@carlesdomingo	@seibur_
@carlesdomingo	@xaviercatal
@CarlesMacian	@mcote16
@casalpanxo	@Bergadana
@casalpanxo	@CUPBerga
@catalan_si	@_MrDarwin_
@catalan_si	@antirratacloaca
@catalan_si	@montsemarsan
@catalan_si	@yoghurtu
@catalanet1714	@emercader05
@CCaballeroUGT	@Informacio_1O
@CDRepublica	@Bardaler
@CDRepublica	@empaperemStQ
@CDRepublica	@lagoodseny
@CircCric	@AmorBoleda
@CircCric	@lorenaarenasrod
@CircCric	@MinniMoli
@circdetarragona	@Eroca68
@circdetarragona	@Martastfbll
@circdetarragona	@metropolislang
@circdetarragona	@voltesivoltes
@clarapeya	@eduardvarorn
@ClipsterBCN	@MercePicart
@ClipsterBCN	@ZombieWorld300
@conspirator0	@AntiNazisUnited
@conspirator0	@surfnm
@conspirator0	@tchambers
@conspirator0	@Trumpysinlove1
@COP_perRipollet	@anahappens
@COP_perRipollet	@carlesral
@COP_perRipollet	@emercader05
@COSEducacio	@Alejand63567115
@COSEducacio	@CatalunyaSioSi
@COSEducacio	@CemarLidia
@COSEducacio	@COS_UB
@COSEducacio	@COSnacional
@CridaDemocracia	@angelsmonreal
@crissansem	@vecchiaanto
@cuplagarriga	@ClaraDachs
@cuplagarriga	@JosepGontan
@CUPNordOriental	@CUPGirona
@CUPNordOriental	@jmcaballero58
@CUPNordOriental	@llsalellasvilar
@CUPNordOriental	@noncasadevall
@CUPNordOriental	@pbatlle01
@davidgodall	@AMI__cat
@davidgodall	@Govipu
@davidgodall	@Guillefaingold
@davidsans3	@onetti98
@DavidSGuinjoan	@Davidvivesc
@DavidSGuinjoan	@Essent_huma
@DavidSGuinjoan	@GerardAlv7
@DavidSGuinjoan	@jordibarreda22
@DavidSGuinjoan	@kenllura_vallsm
@DavidSGuinjoan	@Montserratesben
@DavidSGuinjoan	@OriolAmoros
@DavidSGuinjoan	@peresol58
@DavidSGuinjoan	@quimetus
@DavidSGuinjoan	@sal_lari
@DavidSGuinjoan	@XavierBargallo
@debolsillo	@CrazyVet
@DemocraciaEtsav	@AdriVilajoana
@DemocraciaEtsav	@bernatgodayol
@DemocraciaEtsav	@booktubemania
@DemocraciaEtsav	@claralmanza
@DemocraciaEtsav	@JacoboCastilla
@DemocraciaEtsav	@laudrup69
@DemocraciaEtsav	@lluiscuevas
@DemocraciaEtsav	@LordLefthouse
@DemocraciaEtsav	@mcatfr
@DemocraciaEtsav	@mrosamas
@DemocraciaEtsav	@pitudedeu
@DemocraciaEtsav	@sianskiy
@DemocraciaEtsav	@SPHopeVB
@DemocraciaEtsav	@suruasinoiD
@denterd	@Angeleugeni
@denterd	@BoenaSvoabo
@denterd	@CanoAbogado
@denterd	@Carlesescario
@denterd	@imma0142
@denterd	@Mireiavam
@denterd	@OlorASocarrim
@denterd	@OskarPhenix
@dfertl	@abc53555
@dfertl	@FonteRodrigues
@dfertl	@HVV11015117
@dfertl	@JonSais
