name	link	tuits	retuits	rteados	followers	following	status	location	Walktrap
@__CarmenLopez	<a href="https://twitter.com/__CarmenLopez" target="_blank">__CarmenLopez</a>	19	0	1	16667	15242	102165		072
@_abenedicto	<a href="https://twitter.com/_abenedicto" target="_blank">_abenedicto</a>	1	0	1	1043	1275	1779	USA & Europe	098
@_DarwinPZ	<a href="https://twitter.com/_DarwinPZ" target="_blank">_DarwinPZ</a>	26	0	1	3958	298	126359	🇨🇴	084
@_disable__	<a href="https://twitter.com/_disable__" target="_blank">_disable__</a>	1	0	1	1137	597	2117		095
@_GreatUnwashed	<a href="https://twitter.com/_GreatUnwashed" target="_blank">_GreatUnwashed</a>	21	3	1	19186	9991	69078	Cascadia	127
@_jordi99_	<a href="https://twitter.com/_jordi99_" target="_blank">_jordi99_</a>	1	0	1	397	1194	856	Navàs, Països Catalans	021
@_jordipahisa	<a href="https://twitter.com/_jordipahisa" target="_blank">_jordipahisa</a>	5	0	1	48	157	4572	Sant Cugat, Barcelona	021
@_mar11_	<a href="https://twitter.com/_mar11_" target="_blank">_mar11_</a>	1	1	0	28	71	428		034
@_Maria_Dantas_	<a href="https://twitter.com/_Maria_Dantas_" target="_blank">_Maria_Dantas_</a>	10	1	1	1695	2524	36048	Barcelona	059
@_morerap	<a href="https://twitter.com/_morerap" target="_blank">_morerap</a>	1	3	0	349	148	869	Barcelona	144
@_odrareg	<a href="https://twitter.com/_odrareg" target="_blank">_odrareg</a>	1	0	1	133	247	4455		021
@_Panotxa	<a href="https://twitter.com/_Panotxa" target="_blank">_Panotxa</a>	2	0	1	68	378	633	Banyoles	030
@_pmarkes	<a href="https://twitter.com/_pmarkes" target="_blank">_pmarkes</a>	1	6	0	19006	20630	8381	Terrassa (Barcelona)	002
@_psike	<a href="https://twitter.com/_psike" target="_blank">_psike</a>	0	2	0					169
@_sarapou25	<a href="https://twitter.com/_sarapou25" target="_blank">_sarapou25</a>	2	0	1	76	52	46		172
@_Senda	<a href="https://twitter.com/_Senda" target="_blank">_Senda</a>	2	0	1	2757	1134	28799	La Noguera, Països Valencians	134
@_Sergiozuares	<a href="https://twitter.com/_Sergiozuares" target="_blank">_Sergiozuares</a>	0	1	0					316
@_xvoc	<a href="https://twitter.com/_xvoc" target="_blank">_xvoc</a>	1	0	1	1107	837	43140		195
@08840v	<a href="https://twitter.com/08840v" target="_blank">08840v</a>	4	3	0	461	285	5927	Viladecans (Barcelona)	002
@0IrTE	<a href="https://twitter.com/0IrTE" target="_blank">0IrTE</a>	9	0	2	148	60	20546	Catalunya	010
@15jba	<a href="https://twitter.com/15jba" target="_blank">15jba</a>	13	0	1	1097	2152	14894	Catalunya	082
@1961_NONO	<a href="https://twitter.com/1961_NONO" target="_blank">1961_NONO</a>	3	0	1	501	814	9366	canarias	086
@2nosaltres2	<a href="https://twitter.com/2nosaltres2" target="_blank">2nosaltres2</a>	21	0	1	697	1083	20232		021
@321BCN	<a href="https://twitter.com/321BCN" target="_blank">321BCN</a>	36	0	4	53	174	2356		131
@4mesungats	<a href="https://twitter.com/4mesungats" target="_blank">4mesungats</a>	11	0	1	195	219	17693	Barcelona, Catalunya	021
@55combes	<a href="https://twitter.com/55combes" target="_blank">55combes</a>	1	0	1	35	57	537		023
@64Tortuga	<a href="https://twitter.com/64Tortuga" target="_blank">64Tortuga</a>	2	0	1	135	432	4844		165
@68MireiaXD	<a href="https://twitter.com/68MireiaXD" target="_blank">68MireiaXD</a>	4	0	1	118	516	2751		097
@6qbenet	<a href="https://twitter.com/6qbenet" target="_blank">6qbenet</a>	3	0	3	849	1175	3676	Montblanc (Conca de Barberà)	012
@6uN7CtZuCK66Rpd	<a href="https://twitter.com/6uN7CtZuCK66Rpd" target="_blank">6uN7CtZuCK66Rpd</a>	7	1	0	63	397	568		249
@74Normix	<a href="https://twitter.com/74Normix" target="_blank">74Normix</a>	5	0	2	71	157	1882	Martorelles	023
@76Yas	<a href="https://twitter.com/76Yas" target="_blank">76Yas</a>	5	0	1	38	95	1376		029
@7daigua	<a href="https://twitter.com/7daigua" target="_blank">7daigua</a>	11	0	2	75	316	2750		085
@8AaRoN6	<a href="https://twitter.com/8AaRoN6" target="_blank">8AaRoN6</a>	12	0	1	547	645	23054	BcN, CaTaLuNYa	086
@97JorgeRuiz	<a href="https://twitter.com/97JorgeRuiz" target="_blank">97JorgeRuiz</a>	1	0	1	768	663	22128	Ceuta - Granada	092
@9jrib9	<a href="https://twitter.com/9jrib9" target="_blank">9jrib9</a>	90	0	1	3402	3954	192205	Barcelona	212
@9Nico9	<a href="https://twitter.com/9Nico9" target="_blank">9Nico9</a>	1	0	1	419	382	274217		092
@A3Noticias	<a href="https://twitter.com/A3Noticias" target="_blank">A3Noticias</a>	0	13	0					098
@a9de8b44494d436	<a href="https://twitter.com/a9de8b44494d436" target="_blank">a9de8b44494d436</a>	14	0	1	57	34	6784		021
@aannaabeel	<a href="https://twitter.com/aannaabeel" target="_blank">aannaabeel</a>	4	0	1	204	114	1620	Lleida, Catalunya	094
@aargoitia	<a href="https://twitter.com/aargoitia" target="_blank">aargoitia</a>	1	0	1	377	481	5535		135
@aarreguijimenez	<a href="https://twitter.com/aarreguijimenez" target="_blank">aarreguijimenez</a>	2	0	1	821	1890	34797	Zaragoza (España)	195
@AbbayePuig	<a href="https://twitter.com/AbbayePuig" target="_blank">AbbayePuig</a>	29	0	1	1162	1684	76474	Catalunya	126
@abeanastasia	<a href="https://twitter.com/abeanastasia" target="_blank">abeanastasia</a>	1	0	1	303	251	24082	Argentina	120
@abelcaldera	<a href="https://twitter.com/abelcaldera" target="_blank">abelcaldera</a>	1	0	1	2179	998	5293		008
@abelgalvez	<a href="https://twitter.com/abelgalvez" target="_blank">abelgalvez</a>	7	0	1	812	1254	12546	Terrassa-Barcelona	009
@Abelletaindepe	<a href="https://twitter.com/Abelletaindepe" target="_blank">Abelletaindepe</a>	5	1	0	6183	3454	4094	Catalunya ||*||	209
@AbelloSanllehi	<a href="https://twitter.com/AbelloSanllehi" target="_blank">AbelloSanllehi</a>	33	0	1	987	1533	62523	Barcelona	023
@acangros	<a href="https://twitter.com/acangros" target="_blank">acangros</a>	4	0	1	501	650	23126	Barcelona	184
@acastrero	<a href="https://twitter.com/acastrero" target="_blank">acastrero</a>	10	0	1	516	954	39956	Catalunya (en transició)	012
@acataf	<a href="https://twitter.com/acataf" target="_blank">acataf</a>	1	0	1	309	486	1722	Tarragona	302
@adelaguia_cat	<a href="https://twitter.com/adelaguia_cat" target="_blank">adelaguia_cat</a>	1	1	0	995	460	4993	Móra d'Ebre-Països Catalans	034
@AdellFerran	<a href="https://twitter.com/AdellFerran" target="_blank">AdellFerran</a>	2	0	1	282	474	8803		043
@ADRI_FG_98	<a href="https://twitter.com/ADRI_FG_98" target="_blank">ADRI_FG_98</a>	1	0	1	504	678	9284	por ahi	084
@adria_campmany	<a href="https://twitter.com/adria_campmany" target="_blank">adria_campmany</a>	1	0	1	1659	324	13708	Barcelona, España	083
@adriaaubert	<a href="https://twitter.com/adriaaubert" target="_blank">adriaaubert</a>	1	1	0	82	202	295		352
@adriabs1975	<a href="https://twitter.com/adriabs1975" target="_blank">adriabs1975</a>	3	0	1	255	393	6286	Fonollosa	002
@AdrianEskola	<a href="https://twitter.com/AdrianEskola" target="_blank">AdrianEskola</a>	1	0	1	942	1098	4902	Barakaldo - Basque Country	095
@AdrianGnzBello	<a href="https://twitter.com/AdrianGnzBello" target="_blank">AdrianGnzBello</a>	1	0	1	613	1642	7435	Collado Villalba,Madrid	096
@adriaxj8	<a href="https://twitter.com/adriaxj8" target="_blank">adriaxj8</a>	13	2	2	84	296	3826	Collsuspina, Catalunya	013
@AdriTxopo97	<a href="https://twitter.com/AdriTxopo97" target="_blank">AdriTxopo97</a>	1	0	1	219	555	3792	Gasteiz, Euskal Herria	092
@AEiGPareClaret	<a href="https://twitter.com/AEiGPareClaret" target="_blank">AEiGPareClaret</a>	0	1	0					335
@AeigXY	<a href="https://twitter.com/AeigXY" target="_blank">AeigXY</a>	1	0	1	49	180	493	Madrid!!	147
@AEmanuelTerNat	<a href="https://twitter.com/AEmanuelTerNat" target="_blank">AEmanuelTerNat</a>	38	0	2	65	375	6684	Barcelona, Catalunya	032
@Agente03077434	<a href="https://twitter.com/Agente03077434" target="_blank">Agente03077434</a>	2	0	1	96	295	5651		017
@agnes_barba	<a href="https://twitter.com/agnes_barba" target="_blank">agnes_barba</a>	3	0	1	156	44	489		153
@AGR_Network	<a href="https://twitter.com/AGR_Network" target="_blank">AGR_Network</a>	17	0	1	1016	2050	33236	Україна	095
