name	link	tuits	retuits	rteados	followers	following	status	location	Walktrap
@___Elpelao	<a href="https://twitter.com/___Elpelao" target="_blank">___Elpelao</a>	1	1	1	15704	559	61845	en un pueblecito sevillano	602
@_alexfalco	<a href="https://twitter.com/_alexfalco" target="_blank">_alexfalco</a>	2	0	1	1934	668	6844	Cardedeu, Catalunya	224
@_BAMAKO_	<a href="https://twitter.com/_BAMAKO_" target="_blank">_BAMAKO_</a>	1	0	1	146	132	9662		229
@_DarwinPZ	<a href="https://twitter.com/_DarwinPZ" target="_blank">_DarwinPZ</a>	26	0	1	3958	298	126359	🇨🇴	055
@_FerVS_	<a href="https://twitter.com/_FerVS_" target="_blank">_FerVS_</a>	4	0	1	271	1508	20027	Barcelona	019
@_freecatalonia	<a href="https://twitter.com/_freecatalonia" target="_blank">_freecatalonia</a>	4	0	1	308	450	1904	Catalunya	215
@_gerardsg	<a href="https://twitter.com/_gerardsg" target="_blank">_gerardsg</a>	1	0	1	45	255	2038	Catalunya	590
@_GreatUnwashed	<a href="https://twitter.com/_GreatUnwashed" target="_blank">_GreatUnwashed</a>	21	1	2	19186	9991	69078	Cascadia	033
@_ice_sky_	<a href="https://twitter.com/_ice_sky_" target="_blank">_ice_sky_</a>	1	0	1	8	20	879		214
@_immafp	<a href="https://twitter.com/_immafp" target="_blank">_immafp</a>	7	0	1	15972	10608	7565		055
@_jordi_c_	<a href="https://twitter.com/_jordi_c_" target="_blank">_jordi_c_</a>	3	0	2	94	614	11011	l'H	014
@_josepblanch	<a href="https://twitter.com/_josepblanch" target="_blank">_josepblanch</a>	1	0	1	506	704	3113	Balaguer (Lleida)	333
@_Kolinhar_	<a href="https://twitter.com/_Kolinhar_" target="_blank">_Kolinhar_</a>	3	0	1	61	69	799	Barcelona,Spain	006
@_Laura098_	<a href="https://twitter.com/_Laura098_" target="_blank">_Laura098_</a>	3	0	1	1023	947	36699	Costa Brava✌	011
@_luchadeclases	<a href="https://twitter.com/_luchadeclases" target="_blank">_luchadeclases</a>	13	0	3	3411	1397	49969	Estado Español	271
@_marcsm	<a href="https://twitter.com/_marcsm" target="_blank">_marcsm</a>	1	0	1	39	195	95		036
@_marfernandez	<a href="https://twitter.com/_marfernandez" target="_blank">_marfernandez</a>	2	0	1	184	333	1228	Catalunya	552
@_Maria_Dantas_	<a href="https://twitter.com/_Maria_Dantas_" target="_blank">_Maria_Dantas_</a>	10	0	1	1695	2524	36048	Barcelona	329
@_mrjinks	<a href="https://twitter.com/_mrjinks" target="_blank">_mrjinks</a>	5	0	1	35	59	6107	Barcelona, Catalunya	156
@_pad_pad	<a href="https://twitter.com/_pad_pad" target="_blank">_pad_pad</a>	1	0	1	50	75	965		020
@_paopaolis	<a href="https://twitter.com/_paopaolis" target="_blank">_paopaolis</a>	0	7	0					113
@_RikenSproken_	<a href="https://twitter.com/_RikenSproken_" target="_blank">_RikenSproken_</a>	6	0	1	77	357	12839		045
@_sandrahurtado	<a href="https://twitter.com/_sandrahurtado" target="_blank">_sandrahurtado</a>	1	0	1	538	203	25963	Barcelona	574
@_Senda	<a href="https://twitter.com/_Senda" target="_blank">_Senda</a>	2	2	0	2757	1134	28799	La Noguera, Països Valencians	332
@_silvia77	<a href="https://twitter.com/_silvia77" target="_blank">_silvia77</a>	3	0	1	103	171	1986	CATALUNYA	219
@_TheWickerMan	<a href="https://twitter.com/_TheWickerMan" target="_blank">_TheWickerMan</a>	2	0	1	452	711	9827		198
@_toniramos_	<a href="https://twitter.com/_toniramos_" target="_blank">_toniramos_</a>	1	0	1	354	760	21516	Santa Coloma de Gramenet	287
@_xarlse	<a href="https://twitter.com/_xarlse" target="_blank">_xarlse</a>	15	0	1	139	195	7002	Tarragona, Catalunya.	051
@09360affcb164dc	<a href="https://twitter.com/09360affcb164dc" target="_blank">09360affcb164dc</a>	4	0	1	327	1204	9490		224
@0Miquel	<a href="https://twitter.com/0Miquel" target="_blank">0Miquel</a>	8	0	2	92	299	3844		199
@0rimar	<a href="https://twitter.com/0rimar" target="_blank">0rimar</a>	1	0	1	91	181	465		129
@0Seuba	<a href="https://twitter.com/0Seuba" target="_blank">0Seuba</a>	31	0	1	664	1159	13762	Avià-Bcn, Catalunya	040
@10dc7a42c32e40c	<a href="https://twitter.com/10dc7a42c32e40c" target="_blank">10dc7a42c32e40c</a>	6	0	2	19	97	5962		214
@110010010011010	<a href="https://twitter.com/110010010011010" target="_blank">110010010011010</a>	1	0	1	9286	1407	192825	sәuɐƃәl әp zᴉɹpɐɯ lә	113
@111lourdes	<a href="https://twitter.com/111lourdes" target="_blank">111lourdes</a>	6	0	1	13	47	1212		051
