name	link	tuits	retuits	rteados	followers	following	status	location	Walktrap
@_corbo	<a href="https://twitter.com/_corbo" target="_blank">_corbo</a>	11	0	1	125	253	6040	Catalunya	010
@_Gorjut	<a href="https://twitter.com/_Gorjut" target="_blank">_Gorjut</a>	2	0	1	5	21	522		034
@_ivanpico	<a href="https://twitter.com/_ivanpico" target="_blank">_ivanpico</a>	1	0	1	27	58	99		085
@_Maria_Dantas_	<a href="https://twitter.com/_Maria_Dantas_" target="_blank">_Maria_Dantas_</a>	10	0	1	1695	2524	36048	Barcelona	019
@_smarta_	<a href="https://twitter.com/_smarta_" target="_blank">_smarta_</a>	4	0	1	167	308	2926	Barcelona, Catalunya	011
@0Seuba	<a href="https://twitter.com/0Seuba" target="_blank">0Seuba</a>	31	0	2	664	1159	13762	Avià-Bcn, Catalunya	011
@1704Media	<a href="https://twitter.com/1704Media" target="_blank">1704Media</a>	1	0	1	350	683	4618	Gibraltar	075
@1714Talamanca	<a href="https://twitter.com/1714Talamanca" target="_blank">1714Talamanca</a>	6	0	1	128	239	1257	L'H de Llobregat-Terrassa	001
@1Ogranollers	<a href="https://twitter.com/1Ogranollers" target="_blank">1Ogranollers</a>	1	8	0	664	1177	443	Granollers, España	041
@2007Meriglesias	<a href="https://twitter.com/2007Meriglesias" target="_blank">2007Meriglesias</a>	1	0	1	48	101	664	Vila de Gracia	010
@228ari	<a href="https://twitter.com/228ari" target="_blank">228ari</a>	13	0	1	75	163	11219		003
@28mavi28	<a href="https://twitter.com/28mavi28" target="_blank">28mavi28</a>	14	0	1	32	96	9997		005
@30_bixit	<a href="https://twitter.com/30_bixit" target="_blank">30_bixit</a>	9	1	2	274	326	4554		002
@32666a40a1d446d	<a href="https://twitter.com/32666a40a1d446d" target="_blank">32666a40a1d446d</a>	8	0	1	149	252	23887		010
@3josep14	<a href="https://twitter.com/3josep14" target="_blank">3josep14</a>	1	3	0	823	1094	8184	Catalunya ||*|| 🗳️	095
@45c32378c34f499	<a href="https://twitter.com/45c32378c34f499" target="_blank">45c32378c34f499</a>	22	0	1	540	629	80217		010
@75laia	<a href="https://twitter.com/75laia" target="_blank">75laia</a>	3	0	1	69	121	1286		010
@77delg	<a href="https://twitter.com/77delg" target="_blank">77delg</a>	7	0	1	218	975	2370		019
@7akbatindautxu	<a href="https://twitter.com/7akbatindautxu" target="_blank">7akbatindautxu</a>	1	4	0	912	431	1060		057
@9davidgrau	<a href="https://twitter.com/9davidgrau" target="_blank">9davidgrau</a>	2	2	0	653	843	8626	CATALUNYA	086
@a9de8b44494d436	<a href="https://twitter.com/a9de8b44494d436" target="_blank">a9de8b44494d436</a>	14	0	3	57	34	6784		010
@AAntinyolo	<a href="https://twitter.com/AAntinyolo" target="_blank">AAntinyolo</a>	3	0	1	20	173	2364		011
@abague60	<a href="https://twitter.com/abague60" target="_blank">abague60</a>	9	0	1	707	795	66728		010
