name	link	tuits	retuits	rteados	followers	following	status	location	Walktrap
@_____kers_____	<a href="https://twitter.com/_____kers_____" target="_blank">_____kers_____</a>	1	0	1	169	399	3769	Catalonia, Spain	436
@___Batmous___	<a href="https://twitter.com/___Batmous___" target="_blank">___Batmous___</a>	2	0	2	261	733	7156		137
@___Joan____	<a href="https://twitter.com/___Joan____" target="_blank">___Joan____</a>	1	0	1	702	771	12985	Barcelona	012
@__aflordepiel	<a href="https://twitter.com/__aflordepiel" target="_blank">__aflordepiel</a>	1	0	1	79	248	4634		071
@__CarmenLopez	<a href="https://twitter.com/__CarmenLopez" target="_blank">__CarmenLopez</a>	19	0	1	16667	15242	102165		012
@__crjs	<a href="https://twitter.com/__crjs" target="_blank">__crjs</a>	1	0	1	318	293	9966		106
@__cRY__FUCK	<a href="https://twitter.com/__cRY__FUCK" target="_blank">__cRY__FUCK</a>	1	0	1	167	1012	4862	Ta luego	010
@__Daians__	<a href="https://twitter.com/__Daians__" target="_blank">__Daians__</a>	1	0	1	97	381	3202	Valencia	012
@__Donesk_witch	<a href="https://twitter.com/__Donesk_witch" target="_blank">__Donesk_witch</a>	1	0	1	11635	458	46201		006
@__Frostmourne__	<a href="https://twitter.com/__Frostmourne__" target="_blank">__Frostmourne__</a>	1	0	1	618	8	30245	El Abrazo	010
@__gemms	<a href="https://twitter.com/__gemms" target="_blank">__gemms</a>	1	0	1	863	870	31245		020
@__Gonzalos__	<a href="https://twitter.com/__Gonzalos__" target="_blank">__Gonzalos__</a>	11	0	4	4349	5001	17809	Illes Balears	009
@__Joos__	<a href="https://twitter.com/__Joos__" target="_blank">__Joos__</a>	1	0	1	1357	2601	36868	Barcelona, Catalonia	071
@__kamis__	<a href="https://twitter.com/__kamis__" target="_blank">__kamis__</a>	2	11	0	438	633	5571	127.0.0.1	622
@__laurawitch	<a href="https://twitter.com/__laurawitch" target="_blank">__laurawitch</a>	3	0	1	645	463	29179	mallorca	010
@__mariangels	<a href="https://twitter.com/__mariangels" target="_blank">__mariangels</a>	2	0	2	339	349	1841	Pollença, Mallorca	010
@__MireMi	<a href="https://twitter.com/__MireMi" target="_blank">__MireMi</a>	3	0	1	432	417	12577	Reus-Barcelona, Catalunya	012
@__ortiga	<a href="https://twitter.com/__ortiga" target="_blank">__ortiga</a>	1	0	1	997	191	2431	lg(b)t🌵	439
@_1_GeNa_Bobkoff	<a href="https://twitter.com/_1_GeNa_Bobkoff" target="_blank">_1_GeNa_Bobkoff</a>	1	0	1	732	468	41308	Пермь, Россия	747
@_3nFin	<a href="https://twitter.com/_3nFin" target="_blank">_3nFin</a>	1	0	1	698	346	102717	ｔｒｉｑｕｅｓａｓ.	006
@_666silvia	<a href="https://twitter.com/_666silvia" target="_blank">_666silvia</a>	2	0	1	3	5	21		044
@_94Harryshugs_	<a href="https://twitter.com/_94Harryshugs_" target="_blank">_94Harryshugs_</a>	1	0	1	2138	2283	64394	Harry arms☁//632,4km de Cris❤	071
@_acdb13	<a href="https://twitter.com/_acdb13" target="_blank">_acdb13</a>	1	0	1	919	1346	15622	Vancouver, Canadá	662
@_AdLeIaVdE_	<a href="https://twitter.com/_AdLeIaVdE_" target="_blank">_AdLeIaVdE_</a>	1	0	1	6	124	461	Catalonia	012
@_afurudashuuh	<a href="https://twitter.com/_afurudashuuh" target="_blank">_afurudashuuh</a>	2	0	2	1129	697	58901	socialismo o barbarie	187
@_ainapala_	<a href="https://twitter.com/_ainapala_" target="_blank">_ainapala_</a>	2	0	2	350	511	4076		009
@_AlbaCC	<a href="https://twitter.com/_AlbaCC" target="_blank">_AlbaCC</a>	1	0	1	52	235	339	La Bisbal d'Empordà, Catalonia	009
@_alexandravaz	<a href="https://twitter.com/_alexandravaz" target="_blank">_alexandravaz</a>	1	0	1	462	1034	20361	Reino de Galicia	020
@_amengual	<a href="https://twitter.com/_amengual" target="_blank">_amengual</a>	2	0	1	145	252	5302	Algaida	009
@_andreas42	<a href="https://twitter.com/_andreas42" target="_blank">_andreas42</a>	1	0	1	1069	2380	32525	Darmstadt, Hessen	075
@_angelinos	<a href="https://twitter.com/_angelinos" target="_blank">_angelinos</a>	1	0	1	398	1092	5727	588km	106
@_AnnaPetit_	<a href="https://twitter.com/_AnnaPetit_" target="_blank">_AnnaPetit_</a>	0	2	0					167
@_ApoyoMutuo_	<a href="https://twitter.com/_ApoyoMutuo_" target="_blank">_ApoyoMutuo_</a>	0	4	0					002
@_arcticheart	<a href="https://twitter.com/_arcticheart" target="_blank">_arcticheart</a>	1	0	1	112	397	3659	República Catalana - 'Αίδης	020
@_Ardilla__	<a href="https://twitter.com/_Ardilla__" target="_blank">_Ardilla__</a>	4	0	1	185	863	7238	En la farola 31	009
@_Aukera	<a href="https://twitter.com/_Aukera" target="_blank">_Aukera</a>	3	0	2	484	677	21982	Aachen - Germany	019
@_Aveto_	<a href="https://twitter.com/_Aveto_" target="_blank">_Aveto_</a>	1	1	1	1215	256	1195		014
@_avforts	<a href="https://twitter.com/_avforts" target="_blank">_avforts</a>	3	0	1	66	89	2404	Auckland City, New Zealand	002
@_beexcessive	<a href="https://twitter.com/_beexcessive" target="_blank">_beexcessive</a>	1	0	1	2651	123	42262	Lleida, Catalunya	095
@_Belit_	<a href="https://twitter.com/_Belit_" target="_blank">_Belit_</a>	2	0	2	336	1312	13887	Barnacity	013
@_Bernat	<a href="https://twitter.com/_Bernat" target="_blank">_Bernat</a>	1	0	1	398	515	1450	Barcelona	006
@_Bleam	<a href="https://twitter.com/_Bleam" target="_blank">_Bleam</a>	1	0	1	987	2006	31501		012
@_blizzaga	<a href="https://twitter.com/_blizzaga" target="_blank">_blizzaga</a>	1	0	1	531	130	98573		010
@_Campbell_Jack_	<a href="https://twitter.com/_Campbell_Jack_" target="_blank">_Campbell_Jack_</a>	6	0	3	54	37	5225		009
@_carlabarcelo_	<a href="https://twitter.com/_carlabarcelo_" target="_blank">_carlabarcelo_</a>	1	0	1	21	8	8		893
@_carlagarciia	<a href="https://twitter.com/_carlagarciia" target="_blank">_carlagarciia</a>	1	0	1	320	669	346		009
@_carlasanchez	<a href="https://twitter.com/_carlasanchez" target="_blank">_carlasanchez</a>	1	0	1	238	238	2681	Foz, España	1002
@_CarlosFCB	<a href="https://twitter.com/_CarlosFCB" target="_blank">_CarlosFCB</a>	1	0	1	1224	971	9735	Alcalá de Henares, Madrid	020
@_carolcosta_	<a href="https://twitter.com/_carolcosta_" target="_blank">_carolcosta_</a>	1	36	0	252	600	2766	Barcelona, España	002
@_Cheshire_mad	<a href="https://twitter.com/_Cheshire_mad" target="_blank">_Cheshire_mad</a>	0	1	0					1784
@_cipereira	<a href="https://twitter.com/_cipereira" target="_blank">_cipereira</a>	2	0	1	1671	2254	10049	Barcelona & São Paulo	611
@_claudiamarpi_	<a href="https://twitter.com/_claudiamarpi_" target="_blank">_claudiamarpi_</a>	0	1	0					211
@_ClaudiaMorato	<a href="https://twitter.com/_ClaudiaMorato" target="_blank">_ClaudiaMorato</a>	1	1	0	198	229	1414	Calella - Catalunya	1770
@_consonni_	<a href="https://twitter.com/_consonni_" target="_blank">_consonni_</a>	1	0	1	2404	2805	3253	bilbao	054
@_Contemplador	<a href="https://twitter.com/_Contemplador" target="_blank">_Contemplador</a>	8	0	7	3070	2969	137203	Madrizzzzz, Spañistán	009
@_criscastilla	<a href="https://twitter.com/_criscastilla" target="_blank">_criscastilla</a>	0	1	0					012
@_dark_father	<a href="https://twitter.com/_dark_father" target="_blank">_dark_father</a>	3	0	3	131	743	11051	Tierra. Via láctea.	002
@_DarwinPZ	<a href="https://twitter.com/_DarwinPZ" target="_blank">_DarwinPZ</a>	26	2	8	3958	298	126359	🇨🇴	009
@_DavidBrun	<a href="https://twitter.com/_DavidBrun" target="_blank">_DavidBrun</a>	1	3	0	182	260	7718	Barcelona, Catalunya	009
@_DavidGarcias_	<a href="https://twitter.com/_DavidGarcias_" target="_blank">_DavidGarcias_</a>	3	0	2	27	132	2787		014
@_Dawning_	<a href="https://twitter.com/_Dawning_" target="_blank">_Dawning_</a>	1	0	1	268	484	7331	Catalunya, Espanya	009
@_destr0yx	<a href="https://twitter.com/_destr0yx" target="_blank">_destr0yx</a>	1	0	1	210	134	7139	Halloween Town	010
@_dexterFCB	<a href="https://twitter.com/_dexterFCB" target="_blank">_dexterFCB</a>	1	0	1	154	197	2065	Barcelona, España	014
@_dgil	<a href="https://twitter.com/_dgil" target="_blank">_dgil</a>	2	2	0	1363	1216	19195	08007, Catalunya	295
@_domx	<a href="https://twitter.com/_domx" target="_blank">_domx</a>	0	3	0					778
@_Dyos	<a href="https://twitter.com/_Dyos" target="_blank">_Dyos</a>	12	0	2	96	272	5168		035
@_Egur_	<a href="https://twitter.com/_Egur_" target="_blank">_Egur_</a>	4	0	1	85	290	1943	Euskal Herria	035
@_ejem_ejem	<a href="https://twitter.com/_ejem_ejem" target="_blank">_ejem_ejem</a>	1	0	1	156	143	6189		010
@_eliasking_	<a href="https://twitter.com/_eliasking_" target="_blank">_eliasking_</a>	1	0	1	33	117	908	Dimension C-137, Earth	020
@_elvicent	<a href="https://twitter.com/_elvicent" target="_blank">_elvicent</a>	3	0	3	928	605	4793		015
@_emmanueleon	<a href="https://twitter.com/_emmanueleon" target="_blank">_emmanueleon</a>	2	0	1	19	68	574		018
@_Ephemer_	<a href="https://twitter.com/_Ephemer_" target="_blank">_Ephemer_</a>	1	0	1	138	171	20314	Keyblade Graveyard - Málaga	010
@_ericagarciia	<a href="https://twitter.com/_ericagarciia" target="_blank">_ericagarciia</a>	2	0	1	211	248	180		106
@_estefaniia04	<a href="https://twitter.com/_estefaniia04" target="_blank">_estefaniia04</a>	1	0	1	745	597	27437	Astrabu	010
@_estoraque	<a href="https://twitter.com/_estoraque" target="_blank">_estoraque</a>	1	0	1	4850	4554	19991		009
@_fcbryan10	<a href="https://twitter.com/_fcbryan10" target="_blank">_fcbryan10</a>	1	0	1	1041	984	68215	Chicago, IL	014
@_Foraster_	<a href="https://twitter.com/_Foraster_" target="_blank">_Foraster_</a>	7	0	1	45	146	2204		002
@_Gafas_y_reloj_	<a href="https://twitter.com/_Gafas_y_reloj_" target="_blank">_Gafas_y_reloj_</a>	1	0	1	10706	746	302799	València	012
@_Genimar	<a href="https://twitter.com/_Genimar" target="_blank">_Genimar</a>	3	0	2	89	169	2835	Palau-solità i Plegamans	012
@_gerardgil	<a href="https://twitter.com/_gerardgil" target="_blank">_gerardgil</a>	1	3	0	295	572	1044	Barcelona	816
@_Gl0wingEyes__	<a href="https://twitter.com/_Gl0wingEyes__" target="_blank">_Gl0wingEyes__</a>	1	0	1	183	85	41745	Lejos del paraíso [607'6 Km]	242
@_GoldenWishes	<a href="https://twitter.com/_GoldenWishes" target="_blank">_GoldenWishes</a>	1	0	1	2250	499	60516		714
@_GreatUnwashed	<a href="https://twitter.com/_GreatUnwashed" target="_blank">_GreatUnwashed</a>	21	11	2	19186	9991	69078	Cascadia	565
@_Hadi_Taha	<a href="https://twitter.com/_Hadi_Taha" target="_blank">_Hadi_Taha</a>	0	1	0					024
@_hannahstill	<a href="https://twitter.com/_hannahstill" target="_blank">_hannahstill</a>	1	0	1	65	47	2370		630
@_hell_boy54	<a href="https://twitter.com/_hell_boy54" target="_blank">_hell_boy54</a>	3	0	1	87	355	5286	Moviéndome.	032
@_I_Samuel_I_	<a href="https://twitter.com/_I_Samuel_I_" target="_blank">_I_Samuel_I_</a>	1	0	1	181	249	25458		010
@_iamalterego_	<a href="https://twitter.com/_iamalterego_" target="_blank">_iamalterego_</a>	1	0	1	128	381	2923		166
@_immafp	<a href="https://twitter.com/_immafp" target="_blank">_immafp</a>	7	0	2	15972	10608	7565		447
@_ImnotFlawless_	<a href="https://twitter.com/_ImnotFlawless_" target="_blank">_ImnotFlawless_</a>	1	0	1	227	302	24252		084
@_InNero	<a href="https://twitter.com/_InNero" target="_blank">_InNero</a>	1	0	1	2909	192	19289		021
@_iNode_N	<a href="https://twitter.com/_iNode_N" target="_blank">_iNode_N</a>	1	0	1	1429	482	101033	Nairobi || Kenya ya bish	019
@_InsaneDarkness	<a href="https://twitter.com/_InsaneDarkness" target="_blank">_InsaneDarkness</a>	6	0	3	209	167	23022	A 607'6 km del paraíso	242
@_iraati09	<a href="https://twitter.com/_iraati09" target="_blank">_iraati09</a>	1	0	1	324	301	7365	euskal herria	010
@_Iratxe_	<a href="https://twitter.com/_Iratxe_" target="_blank">_Iratxe_</a>	1	0	1	62	113	180		033
@_IreneHerrero	<a href="https://twitter.com/_IreneHerrero" target="_blank">_IreneHerrero</a>	1	0	1	943	1095	20706	Antifeixista.✊	009
@_Irenemazaira_	<a href="https://twitter.com/_Irenemazaira_" target="_blank">_Irenemazaira_</a>	9	0	8	5	42	51		002
@_iria12	<a href="https://twitter.com/_iria12" target="_blank">_iria12</a>	1	0	1	448	215	10096	Barcelona	009
@_jaurechicken	<a href="https://twitter.com/_jaurechicken" target="_blank">_jaurechicken</a>	1	0	1	663	1124	16897	Fifth Harmony	010
@_JennyGER_	<a href="https://twitter.com/_JennyGER_" target="_blank">_JennyGER_</a>	1	0	1	28454	5417	61624	Zürich (CH)	076
@_jkbp	<a href="https://twitter.com/_jkbp" target="_blank">_jkbp</a>	1	0	1	826	303	79818	Namek/Zihuatanejo	009
@_jo_do	<a href="https://twitter.com/_jo_do" target="_blank">_jo_do</a>	2	0	1	782	1434	3791	Colònia per poc temps	012
@_joanpm	<a href="https://twitter.com/_joanpm" target="_blank">_joanpm</a>	3	6	0	79	126	602	Barcelona, Països Catalans	008
@_jordi99_	<a href="https://twitter.com/_jordi99_" target="_blank">_jordi99_</a>	1	1	0	397	1194	856	Navàs, Països Catalans	1337
@_JordiR	<a href="https://twitter.com/_JordiR" target="_blank">_JordiR</a>	1	1	0	185	525	609	Castellterçol	1338
@_ju1_	<a href="https://twitter.com/_ju1_" target="_blank">_ju1_</a>	4	0	2	73701	1614	142520	Moscú, Rusia	002
@_juliabelles08	<a href="https://twitter.com/_juliabelles08" target="_blank">_juliabelles08</a>	0	5	0					125
@_Juls2	<a href="https://twitter.com/_Juls2" target="_blank">_Juls2</a>	1	0	1	84	214	1008	Aragón, España	010
@_KibaLight_	<a href="https://twitter.com/_KibaLight_" target="_blank">_KibaLight_</a>	1	0	1	375	309	18551	País Vasco, España	010
@_KINGRANDY_	<a href="https://twitter.com/_KINGRANDY_" target="_blank">_KINGRANDY_</a>	1	0	1	113	780	1608		009
@_kodrito	<a href="https://twitter.com/_kodrito" target="_blank">_kodrito</a>	2	0	1	805	819	7422	Madrid	022
@_Koistinen	<a href="https://twitter.com/_Koistinen" target="_blank">_Koistinen</a>	1	0	1	97	277	4379	Kazajstan	009
@_korpiklani	<a href="https://twitter.com/_korpiklani" target="_blank">_korpiklani</a>	1	0	1	322	72	52645	Asturias-Galicia	012
@_kuball_	<a href="https://twitter.com/_kuball_" target="_blank">_kuball_</a>	1	0	1	2221	2744	114998		012
@_la_mimii	<a href="https://twitter.com/_la_mimii" target="_blank">_la_mimii</a>	1	0	1	84	219	154		009
@_LaiaPons	<a href="https://twitter.com/_LaiaPons" target="_blank">_LaiaPons</a>	5	0	2	1379	1294	36033	Barcelona. Catalunya	002
@_Laura098_	<a href="https://twitter.com/_Laura098_" target="_blank">_Laura098_</a>	3	0	1	1023	947	36699	Costa Brava✌	018
@_LauraCosta_	<a href="https://twitter.com/_LauraCosta_" target="_blank">_LauraCosta_</a>	2	0	1	614	318	12947	Barcelona.	1737
@_laurallg	<a href="https://twitter.com/_laurallg" target="_blank">_laurallg</a>	0	2	0					002
@_Laurmani98	<a href="https://twitter.com/_Laurmani98" target="_blank">_Laurmani98</a>	1	0	1	73	8	3340		630
@_lausantosc	<a href="https://twitter.com/_lausantosc" target="_blank">_lausantosc</a>	1	0	1	244	148	10686	A Coruña, Galicia	009
@_Laxevaag	<a href="https://twitter.com/_Laxevaag" target="_blank">_Laxevaag</a>	1	0	1	832	1193	646	Norway	013
@_Leobarrow	<a href="https://twitter.com/_Leobarrow" target="_blank">_Leobarrow</a>	2	0	1	8	79	117	Barcelona, España	421
@_leoweb_	<a href="https://twitter.com/_leoweb_" target="_blank">_leoweb_</a>	0	2	0					002
@_Lettuce_	<a href="https://twitter.com/_Lettuce_" target="_blank">_Lettuce_</a>	1	0	1	238	182	1038		002
@_liberales	<a href="https://twitter.com/_liberales" target="_blank">_liberales</a>	6	0	1	4551	1899	123816		641
@_LokilloZ	<a href="https://twitter.com/_LokilloZ" target="_blank">_LokilloZ</a>	1	0	1	15	51	447	Tabarka Independet	002
