name	link	tuits	retuits	rteados	followers	following	status	location	Walktrap
@_BerNius	<a href="https://twitter.com/_BerNius" target="_blank">_BerNius</a>	2	0	2	1282	1507	25568	Vila de Sarrià-Països Catalans	018
@_FerVS_	<a href="https://twitter.com/_FerVS_" target="_blank">_FerVS_</a>	4	0	1	271	1508	20027	Barcelona	009
@_LaSecta_	<a href="https://twitter.com/_LaSecta_" target="_blank">_LaSecta_</a>	1	0	1	12	21	294		009
@_mrjinks	<a href="https://twitter.com/_mrjinks" target="_blank">_mrjinks</a>	5	0	1	35	59	6107	Barcelona, Catalunya	009
@_pmarkes	<a href="https://twitter.com/_pmarkes" target="_blank">_pmarkes</a>	1	0	1	19006	20630	8381	Terrassa (Barcelona)	007
@_Senda	<a href="https://twitter.com/_Senda" target="_blank">_Senda</a>	2	1	0	2757	1134	28799	La Noguera, Països Valencians	174
@_sspm	<a href="https://twitter.com/_sspm" target="_blank">_sspm</a>	1	0	1	930	75	4907		007
@_thebighater	<a href="https://twitter.com/_thebighater" target="_blank">_thebighater</a>	1	0	1	154	207	1271		007
@0Seuba	<a href="https://twitter.com/0Seuba" target="_blank">0Seuba</a>	31	0	1	664	1159	13762	Avià-Bcn, Catalunya	009
@101ECV_GADGET	<a href="https://twitter.com/101ECV_GADGET" target="_blank">101ECV_GADGET</a>	8	0	1	151	46	13716	Planet Earth, Solar System.	009
@1denmadrid	<a href="https://twitter.com/1denmadrid" target="_blank">1denmadrid</a>	20	0	1	1540	276	394105	Madrid, Colombia	151
@1O_App	<a href="https://twitter.com/1O_App" target="_blank">1O_App</a>	1	1	0	1113	93	204		172
@1ODEMOCRACIA	<a href="https://twitter.com/1ODEMOCRACIA" target="_blank">1ODEMOCRACIA</a>	6	0	1	84	313	2592	PAIS DE CATALUNYA	005
@1riolFarre	<a href="https://twitter.com/1riolFarre" target="_blank">1riolFarre</a>	0	1	0					175
@25_horas_al_dia	<a href="https://twitter.com/25_horas_al_dia" target="_blank">25_horas_al_dia</a>	1	0	1	164	384	2184	Sabadell, Catalunya.	063
@27_antu	<a href="https://twitter.com/27_antu" target="_blank">27_antu</a>	4	0	1	23	112	2286	Polònia	007
@3N4ICM4u41	<a href="https://twitter.com/3N4ICM4u41" target="_blank">3N4ICM4u41</a>	8	0	1	3462	3357	62845	Catalunya (Països Catalans)	007
@3v43v4	<a href="https://twitter.com/3v43v4" target="_blank">3v43v4</a>	18	0	1	150	294	8892	Vilassar de Dalt, Catalunya	009
@4048mm2	<a href="https://twitter.com/4048mm2" target="_blank">4048mm2</a>	1	0	1	1	39	100		002
@5511Sergi	<a href="https://twitter.com/5511Sergi" target="_blank">5511Sergi</a>	3	0	1	161	337	5260	Catalunya	007
@64Tortuga	<a href="https://twitter.com/64Tortuga" target="_blank">64Tortuga</a>	2	0	1	135	432	4844		007
@69manel	<a href="https://twitter.com/69manel" target="_blank">69manel</a>	2	0	1	313	592	1471	Catalunya	007
@6QRivero	<a href="https://twitter.com/6QRivero" target="_blank">6QRivero</a>	3	0	1	191	682	7583	cornellà de llobregat	007
@9colormanel	<a href="https://twitter.com/9colormanel" target="_blank">9colormanel</a>	9	0	1	88	366	5258	Sitges, España	007
@9jrib9	<a href="https://twitter.com/9jrib9" target="_blank">9jrib9</a>	90	0	1	3402	3954	192205	Barcelona	009
@aaltafaj	<a href="https://twitter.com/aaltafaj" target="_blank">aaltafaj</a>	3	0	1	17243	1430	20888	Brussels & BCN	009
@aangueraroig	<a href="https://twitter.com/aangueraroig" target="_blank">aangueraroig</a>	0	1	0					120
@Aannamartin	<a href="https://twitter.com/Aannamartin" target="_blank">Aannamartin</a>	4	0	1	937	1080	19639	Barcelona	134
@ABalagu	<a href="https://twitter.com/ABalagu" target="_blank">ABalagu</a>	17	10	0	4646	4899	101124		005
@AcampadaMordaza	<a href="https://twitter.com/AcampadaMordaza" target="_blank">AcampadaMordaza</a>	34	0	1	3110	617	18314	De momento, en Cibeles	039
@Adela41992947	<a href="https://twitter.com/Adela41992947" target="_blank">Adela41992947</a>	2	0	1	6	41	306		007
@adelaguia_cat	<a href="https://twitter.com/adelaguia_cat" target="_blank">adelaguia_cat</a>	1	0	1	995	460	4993	Móra d'Ebre-Països Catalans	010
@Admo_independe	<a href="https://twitter.com/Admo_independe" target="_blank">Admo_independe</a>	44	0	1	1130	627	20812	Catalunya (UE)	021
@adri_caldes	<a href="https://twitter.com/adri_caldes" target="_blank">adri_caldes</a>	1	0	1	592	1172	4381	Caldes de Montbui	003
@AdriAlonso1	<a href="https://twitter.com/AdriAlonso1" target="_blank">AdriAlonso1</a>	1	0	1	158	394	2555	Galiza	007
@adricuti	<a href="https://twitter.com/adricuti" target="_blank">adricuti</a>	1	0	1	207	624	751	Barcelona	003
@adrii05140	<a href="https://twitter.com/adrii05140" target="_blank">adrii05140</a>	1	0	1	46	160	2589	el Poble Sec, Barcelona	007
@AEmanuelTerNat	<a href="https://twitter.com/AEmanuelTerNat" target="_blank">AEmanuelTerNat</a>	38	0	2	65	375	6684	Barcelona, Catalunya	010
@Agalmes	<a href="https://twitter.com/Agalmes" target="_blank">Agalmes</a>	1	7	1	369	853	416	Vila de Gracia, Barcelona	001
@AgnesCiurana	<a href="https://twitter.com/AgnesCiurana" target="_blank">AgnesCiurana</a>	0	4	0					008
@agus_tiniko	<a href="https://twitter.com/agus_tiniko" target="_blank">agus_tiniko</a>	4	0	1	42	210	2290	Badalona, España	007
@agusti_da	<a href="https://twitter.com/agusti_da" target="_blank">agusti_da</a>	1	0	1	279	555	884	Països Catalans	013
@AgustiIgnasi	<a href="https://twitter.com/AgustiIgnasi" target="_blank">AgustiIgnasi</a>	8	0	1	1003	928	67519	www.cristians.cat	025
@Aida_PF85	<a href="https://twitter.com/Aida_PF85" target="_blank">Aida_PF85</a>	6	0	1	23	57	1458	Barcelona	099
@Aina10villares	<a href="https://twitter.com/Aina10villares" target="_blank">Aina10villares</a>	1	5	0	199	771	3313	Sant Cugat, Barcelona	030
@AinaPox	<a href="https://twitter.com/AinaPox" target="_blank">AinaPox</a>	0	1	0					132
@AIRJAG	<a href="https://twitter.com/AIRJAG" target="_blank">AIRJAG</a>	3	1	0	590	2131	23305	República de Catalunya, UE	127
@ajaume	<a href="https://twitter.com/ajaume" target="_blank">ajaume</a>	11	0	1	1466	628	60925	barcelona	007
@ajcelra	<a href="https://twitter.com/ajcelra" target="_blank">ajcelra</a>	2	0	1	757	261	557	Celrà	013
@AjuntamentSEB	<a href="https://twitter.com/AjuntamentSEB" target="_blank">AjuntamentSEB</a>	1	2	0	823	562	721	Santa Eugènia de Berga	068
@AJVallvidrera	<a href="https://twitter.com/AJVallvidrera" target="_blank">AJVallvidrera</a>	5	2	0	469	424	514	Vallvidrera	018
@Al3x_xX	<a href="https://twitter.com/Al3x_xX" target="_blank">Al3x_xX</a>	2	0	1	90	496	972		120
@alain_gp	<a href="https://twitter.com/alain_gp" target="_blank">alain_gp</a>	5	0	1	11	32	2532	Catalunya	007
@AlbaBalcells	<a href="https://twitter.com/AlbaBalcells" target="_blank">AlbaBalcells</a>	2	6	0	1262	1106	5098	Linyola	005
@albasoria83	<a href="https://twitter.com/albasoria83" target="_blank">albasoria83</a>	2	0	1	251	276	682		026
@albermunyoz	<a href="https://twitter.com/albermunyoz" target="_blank">albermunyoz</a>	1	0	1	141	349	160		007
@albert_orta	<a href="https://twitter.com/albert_orta" target="_blank">albert_orta</a>	36	0	1	1903	4994	31332	Terrassa	038
@Albert_Pala	<a href="https://twitter.com/Albert_Pala" target="_blank">Albert_Pala</a>	1	0	1	440	933	5989	Catalunya	009
@albertBZN	<a href="https://twitter.com/albertBZN" target="_blank">albertBZN</a>	3	0	1	484	352	7009	Catalunya	009
@albertitu	<a href="https://twitter.com/albertitu" target="_blank">albertitu</a>	15	0	1	300	722	48148	Barcelona	003
@AlbertLluc	<a href="https://twitter.com/AlbertLluc" target="_blank">AlbertLluc</a>	18	0	1	374	548	20235		007
@Albertodelvalle	<a href="https://twitter.com/Albertodelvalle" target="_blank">Albertodelvalle</a>	56	0	1	2774	1266	213641	Girona,Catalunya	009
@AlbertRey72	<a href="https://twitter.com/AlbertRey72" target="_blank">AlbertRey72</a>	13	0	1	755	839	29540	Sant Feliu de Llobregat, Cat	009
@AlbertSicilia	<a href="https://twitter.com/AlbertSicilia" target="_blank">AlbertSicilia</a>	1	0	1	407	542	12828	Vic, Catalunya	033
@albertuscus	<a href="https://twitter.com/albertuscus" target="_blank">albertuscus</a>	1	0	1	53	177	482		060
@AlbertYarza	<a href="https://twitter.com/AlbertYarza" target="_blank">AlbertYarza</a>	29	1	0	459	882	3078		045
@Alcuverru	<a href="https://twitter.com/Alcuverru" target="_blank">Alcuverru</a>	10	0	1	402	1024	19841	Catalunya, estat independent.	007
