Source	Target
@7akbatindautxu	@BikandiGorka
@acorey_cat	@dolors_pujol
@adelamorera	@super_oxigenat
@Andreueste	@kaitomanker
@auTICdidacta	@Martina_mrtnk
@bandarres	@pepRebula
@bertrangonzalez	@carmebertran58
@CircCric	@estevecj
@circdetarragona	@frankinero79
@conspirator0	@CatalanRobot
@conspirator0	@ECmadtown
@conspirator0	@EcoCyberPunk
@conspirator0	@islalola22
@conspirator0	@kimchi1380
@conspirator0	@lharvell
@conspirator0	@sactownartist
@conspirator0	@TulioCiceron
@conspirator0	@wsscherk
@conspirator0	@ZellaQuixote
@COP_perRipollet	@AciD_MuSh_303
@COP_perRipollet	@antih3roi
@dallafeminista	@bcdolot
@david_drg	@Vestigi
@dfertl	@dionis1970
@DonespelSi	@ANCDones
@DonespelSi	@relaxbcncentre
@ercmataro	@xavidue
@escudellat	@jmhoms
@estibadors_cat	@aribocat
@ferransegura	@liamhenderson88
@immigracio_erc	@OriolAmoros
@JERCReus	@OriolCamprubi
@jmterricabras	@abtrba
@jmterricabras	@agmpiupiu
@jmterricabras	@Alter_Jo
@jmterricabras	@CarbonellF
@jmterricabras	@Ermessenda972
@jmterricabras	@FontCasajoa
@jmterricabras	@ICarnerG
@jmterricabras	@jordiqa5
@jmterricabras	@magdalaveca
@jmterricabras	@Mar30483763
@jmterricabras	@peredenargo
@jmterricabras	@ralf68452199
@jmterricabras	@RicardFite
@JMTibau	@claudoftheday
@JMTibau	@Clement78l
@JMTibau	@jascat1973
@JMTibau	@Xsorribas
@JNCatalunya	@JNCBergueda
@JordiMontalbo	@naoj77
@jpatau	@bel_margarida
@laespadamocles	@xavisanca
@Llibertatcat	@ett_13
@lulupinups	@ElisabetAndreu
@mardelumes	@antonnaraio
@Maurici93877806	@Diachardi90210
@Montcau	@JordiMonros
@MontseCantinMas	@Pelenhawer
@muguruzafm	@Boudica64
@muguruzafm	@cupbanyoles
@muguruzafm	@estevecj
@muguruzafm	@noncasadevall
@muguruzafm	@nuriasaja
@muguruzafm	@RicardEvangelio
@NoMesXoris	@albert_orta
@nuriarisa	@076carmeGmez
@PDCComarquesBCN	@JordiMonros
@Pdemocratacat	@cerclecatalahis
@Pdemocratacat	@francescst
@Pdemocratacat	@magi_ns
@Pdemocratacat	@MargaParellada
@Pdemocratacat	@PDCComarquesBCN
@Pdemocratacat	@PDeCAT_LH
@Pdemocratacat	@PozasJoan
@PepaPlana	@teresabilwi
@perecampscampos	@joanpetit
@perecampscampos	@LluisBartra
@PilarFoixL	@marquitos_pagli
@ramontremosa	@EA3AKY
@ramontremosa	@ICarnerG
@ramontremosa	@Marzabalgalano
@referendumSSG	@CUP_SSG
@TeixidoJaume	@DarioGub
@Unitat9	@4691tms
@Unitat9	@mferra69
@Unitat9	@teresabilwi
@xgonzalez_64	@aqueront
@xocolata79	@Laia_Pasquina
