Source	Target
@_GreatUnwashed	@Merit_Orlando
@007DoctorNo	@rcobrador
@08Arola	@karmeabad
@7akbatindautxu	@aikerleivah
@7akbatindautxu	@Borjacanales19
@7akbatindautxu	@jabi_asp
@7akbatindautxu	@jonelgezabal1
@7akbatindautxu	@keeponfight71
@7akbatindautxu	@mikelandai
@9davidgrau	@txellgrau_gon
@abombi	@quiquespeaker
@acorey_cat	@asiandafrica
@acorey_cat	@HomsJoaquim
@acorey_cat	@JoanRBarCa
@acorey_cat	@Mara6111
@adelaguia_cat	@Kaesar14
@adeuespanya2017	@anaoromi
@aezkiaga	@BruxaPirula
@afontanella15	@_nuriamon
@afontanella15	@alberttossal
@afontanella15	@cup_igualada
@afontanella15	@jmvergesprat
@afreixaferrer	@Sergisaju
@Aiida_Sanchez	@MarcAyala_
@Aiida_Sanchez	@PDECATValls
@Aina10villares	@ivaframo
@Alba_garriga	@OskarMeGo
@Alba_garriga	@treballadors
@Alba_garriga	@Unitat9
@AlbaBalcells	@Hbelllloch
@AlbaBalcells	@jaumecll
@AlbaBalcells	@lluisfarremarti
@AlbaBalcells	@tonyvk66
@AlbaMetge	@ercdonesbcn
@AlbaMetge	@Mirensss
@albert_dmcat	@acaballep
@albert_dmcat	@africa_180
@albert_dmcat	@Almat49
@albert_dmcat	@alrega79
@albert_dmcat	@amicdetots
@albert_dmcat	@auroramateu
@albert_dmcat	@barcaboca10
@albert_dmcat	@bcn654
@albert_dmcat	@BernatBerenguer
@albert_dmcat	@CarladelCarme
@albert_dmcat	@CoriMarimon
@albert_dmcat	@Der_Betrachter_
@albert_dmcat	@DeSupergil3
@albert_dmcat	@elfa_neus
@albert_dmcat	@emili_info
@albert_dmcat	@ester_alias
@albert_dmcat	@itt33
@albert_dmcat	@joanc29
@albert_dmcat	@joanmipujols
@albert_dmcat	@JordiDu_Sedicio
@albert_dmcat	@lagoodseny
@albert_dmcat	@lantoniola
@albert_dmcat	@LaPiuletaPiula
@albert_dmcat	@MariaPoppins
@albert_dmcat	@patidb71
@albert_dmcat	@PilarGmezmarti2
@albert_dmcat	@rosa_msust
@albert_dmcat	@TaviHarper
@albert_dmcat	@vilar_antoni
@albert_dmcat	@Wittgenstein_jm
@AlbertLloreta	@2002eligp
@AlbertLloreta	@adammajo
@AlbertLloreta	@adrcss
@AlbertLloreta	@anaoromi
@AlbertLloreta	@antaviana79
@AlbertLloreta	@arnauebri
@AlbertLloreta	@Barcelo_neta
@AlbertLloreta	@CalaJu_lia
@AlbertLloreta	@ConchiMendo
@AlbertLloreta	@ConsultaBarca
@AlbertLloreta	@CUPdeVilanova
@AlbertLloreta	@DaliEnfurismada
@AlbertLloreta	@Dellunde_UAB
@AlbertLloreta	@dictam_
@AlbertLloreta	@ebreah
@AlbertLloreta	@elia_rem
@AlbertLloreta	@emotjer
@AlbertLloreta	@ENDIKA59
@AlbertLloreta	@enricguso
@AlbertLloreta	@Epicuri
@AlbertLloreta	@freskot
@AlbertLloreta	@GarciaSarquella
@AlbertLloreta	@guifre2053
@AlbertLloreta	@jmoyakohler
@AlbertLloreta	@jomorespi
@AlbertLloreta	@jordisalvia
@AlbertLloreta	@jsalvata
@AlbertLloreta	@llambilles
@AlbertLloreta	@llim0na
@AlbertLloreta	@lluisboet
@AlbertLloreta	@losgehts
@AlbertLloreta	@maiol2
@AlbertLloreta	@pacoriviere
@AlbertLloreta	@Petrechamps
@AlbertLloreta	@presidentisern
@AlbertLloreta	@RicardLlenas
@AlbertLloreta	@Schweickart
@AlbertLloreta	@SilviaXP
@AlbertLloreta	@Squissu_Afectiu
@AlbertLloreta	@tam_obradors
@AlbertLloreta	@xavinavarro
@AlbertLloreta	@xevhi
@AlbertLloreta	@zuvielzirkus
@albertlluchtw	@clarast57
@AlbertTorne	@Mereeia
@Alius_ka	@eduardperez2008
@Alrome	@iriome_
@alsemar78	@MertxFdez
@amarin81	@JackMarsman
@amarin81	@SE_Aimerigues
@ANC_BCN_SSG	@kdiuskq
@ANC_BCN_SSG	@yasvig
@ANC_Mossos	@mangelspi
@ANCFigueres	@CATJRD
@ANCFigueres	@ForatdelaRambla
@ANCFigueres	@jordi_callol
@ANCFigueres	@LluisBlavi
@ANCFigueres	@MarcJuncarol
@ANCFigueres	@MartaFelip
@ANCFigueres	@Roser_Enigma
@ANCFigueres	@SumateGironaNE
@ANCFigueres	@XuanSala
@ANCNouBarris	@ITortajada
@ANCVilanovaG	@danigamez
@andalucesAND	@Andaluz8
@andalucesAND	@islaxavi
@andalucesAND	@josemar99999999
@andalucesAND	@jozegama65
@andalucesAND	@Moredanos
@andermgt	@wikytawn
@Andreueste	@treballadors
@AndreuMonros	@gis_espriu
@AndreuMonros	@JordiAlfama
@AndreuMonros	@MafeVicent
@AndreuMonros	@miriferfu
@AndreuMonros	@Quimamoros
@AndreuMonros	@Xavimas53
@andreurobuste	@_Meeiii_03
@angiestamina	@desconegutjoel
@antonipostius	@EvamolloNov
@antonipostius	@guifre2053
@antonipostius	@txellfontanet
@anunjimm	@TERRETREMOL
@ariacongost	@begonys
@ariacongost	@BertoGiraldo
@ariacongost	@esther_icart
@ariacongost	@ssoriol
@ArianaRoca	@mariaragra
@AriClavell	@ManuelCuyas
@arquitectesplsi	@ANC_Arquitect
@arquitectesplsi	@arquitectesplsi
@arquitectesplsi	@Gemma_Prats
@Arran_Tarragona	@SEPCValls
@Arran_Tarragona	@socias35
@Arredeeemo	@JorgeAmboageRCD
@avargas_1	@_RapEnFrases
@avargas_1	@LaiaPinsach
@avargas_1	@svargassais
@bandarres	@eric_villalon
@barbaravalls	@bibidevalls
@barbaravalls	@MarcAyala_
@barbaravalls	@PDECATValls
@BarbaRojaYT	@TERRETREMOL
@BetonaComin	@AriadnaVerniol
@BetonaComin	@erminialtarriba
@BetonaComin	@lagoodseny
@bisbalbasquet	@cbsalt
@bisbalbasquet	@labisbalemporda
@bisbalbasquet	@news_bisbal
@bisbalbasquet	@RogerOliva86
@bori_not	@bori_not
@bori_not	@domenech_lluis
@BRecolons	@Sol92535303
@brian_ebre	@AlemanyManel
@brian_ebre	@AyethatMe
@brian_ebre	@crimbosocks
@brian_ebre	@lizcastro
@bsilanes	@1139dani
@bsilanes	@Valdun77
@calzadovictor	@eliaperez_94
@Candeliano	@70diazcat
@Candeliano	@9jrib9
@Candeliano	@agustimestre
@Candeliano	@aigetx
@Candeliano	@AlbertRey72
@Candeliano	@AnonMato
@Candeliano	@Assembleapv
@Candeliano	@Atharel
@Candeliano	@BetaFemella
@Candeliano	@c_consol
@Candeliano	@cbonaventura
@Candeliano	@ConsultaBarca
@Candeliano	@dadma2010
@Candeliano	@DarmstadtJ
@Candeliano	@domenech_lluis
@Candeliano	@domenecorrit
@Candeliano	@dondepre
@Candeliano	@DraliO1714
@Candeliano	@ee_clotilde
@Candeliano	@ElisendaE
@Candeliano	@FERMINATX
@Candeliano	@Franel_Landau
@Candeliano	@freed4Catalonia
@Candeliano	@gemmamarcegm
@Candeliano	@Gloria_Pol
@Candeliano	@Goja_Pesanta
@Candeliano	@guapumm69
@Candeliano	@Guatlleta
@Candeliano	@guifre2053
@Candeliano	@Ilitia82
@Candeliano	@jaumedss
@Candeliano	@jmocu
@Candeliano	@jordanesku10
@Candeliano	@josepmerid2
@Candeliano	@KaiRasmusen
@Candeliano	@Karuna456
@Candeliano	@Laura_TejadaM
@Candeliano	@Laurence_Sterne
@Candeliano	@LiamJM8
@Candeliano	@LluisColl13
@Candeliano	@LongaronM
@Candeliano	@Manel36081612
@Candeliano	@MargaGrau
@Candeliano	@MartiSaeez
@Candeliano	@MiquelArgelich
@Candeliano	@mlavizell
@Candeliano	@mlladonet10
@Candeliano	@MontseVila2
@Candeliano	@muxaineta
@Candeliano	@Oriol_L_C
@Candeliano	@ParesMorales
@Candeliano	@Pep_LeRus
@Candeliano	@Pixatinter
@Candeliano	@possessionar
@Candeliano	@raalmiro
@Candeliano	@raalmiro1
@Candeliano	@ramonsalvia
@Candeliano	@reagrupamentpv
@Candeliano	@rfernandezjou
@Candeliano	@rogervilanova
@Candeliano	@rosa_msust
@Candeliano	@SantiGoogle
@Candeliano	@too_invisible
@Candeliano	@wbfrhanch7169
@Candeliano	@xavidomenech99
@Candeliano	@xevipuix
@Candeliano	@Xirinacs3
@carlesdomingo	@abo_quero
@carlesdomingo	@dcaritgg
@carlesdomingo	@DemocratesBCN
@carlesdomingo	@DemocratesLleid
@carlesdomingo	@golfjuliet1
@carlesdomingo	@ignasi_doy
@carlesdomingo	@larapitaDC
@carlesdomingo	@mercejou
@carlesdomingo	@mforcadan
@carlesdomingo	@molibusqui
@carlesdomingo	@nuriadgc
@carlesdomingo	@oriolcr
@carlesdomingo	@PatiLailla
@carlesdomingo	@poudecoch
@carlesdomingo	@rgarnierm
@carlesdomingo	@seibur_
@carlesdomingo	@xaviercatal
@CarlesFlash	@daviddelven
@casalpanxo	@Bergadana
@casalpanxo	@CUPBerga
@catacctsiac	@paqui26
@catacctsiac	@ramonsernaros
@catalan_si	@_MrDarwin_
@catalan_si	@antirratacloaca
@catalan_si	@montsemarsan
@catalan_si	@yoghurtu
@CCaballeroUGT	@Informacio_1O
@CDRepublica	@empaperemStQ
@CDRepublica	@julimestieri
@CDRepublica	@maryah33
@celescolorado	@Alfonsoiaio
@CescVersusCesc	@anaoromi
@CircCric	@EnricCambronero
@CircCric	@MinniMoli
@CircCric	@ranuimalva
@clarapeya	@DariaCarulla
@clarapeya	@eduardvarorn
@ClipsterBCN	@MercePicart
@ClipsterBCN	@ZombieWorld300
@conspirator0	@AntiNazisUnited
@conspirator0	@frightenedvoter
