name	link	tuits	retuits	rteados	followers	following	status	location	Walktrap
@_GreatUnwashed	<a href="https://twitter.com/_GreatUnwashed" target="_blank">_GreatUnwashed</a>	21	0	1	19186	9991	69078	Cascadia	033
@_mariavc_	<a href="https://twitter.com/_mariavc_" target="_blank">_mariavc_</a>	2	0	1	13	79	347		009
@_MarioSoria_	<a href="https://twitter.com/_MarioSoria_" target="_blank">_MarioSoria_</a>	2	0	1	137	207	605	Terrassa, España	103
@_MrDarwin_	<a href="https://twitter.com/_MrDarwin_" target="_blank">_MrDarwin_</a>	7	0	1	328	2495	11377	Distrito 12	043
@076carmeGmez	<a href="https://twitter.com/076carmeGmez" target="_blank">076carmeGmez</a>	1	0	1	35	102	150		083
@13Sarahh	<a href="https://twitter.com/13Sarahh" target="_blank">13Sarahh</a>	4	0	2	92	288	3269	Catalunya	009
@1910jc	<a href="https://twitter.com/1910jc" target="_blank">1910jc</a>	5	0	1	132	123	24191		006
@1972jotabe	<a href="https://twitter.com/1972jotabe" target="_blank">1972jotabe</a>	7	0	2	253	727	8310	Miravet	003
@2nosaltres2	<a href="https://twitter.com/2nosaltres2" target="_blank">2nosaltres2</a>	21	0	1	697	1083	20232		008
@4_ferran	<a href="https://twitter.com/4_ferran" target="_blank">4_ferran</a>	10	0	2	193	283	5146		006
@7akbatindautxu	<a href="https://twitter.com/7akbatindautxu" target="_blank">7akbatindautxu</a>	1	15	0	912	431	1060		014
@9RosaM	<a href="https://twitter.com/9RosaM" target="_blank">9RosaM</a>	3	0	1	151	425	21736		009
@AAqUaSS	<a href="https://twitter.com/AAqUaSS" target="_blank">AAqUaSS</a>	3	0	1	55	220	533		002
@aarmestocor	<a href="https://twitter.com/aarmestocor" target="_blank">aarmestocor</a>	1	0	1	532	470	40406	Lugo, Galiza	020
@Abelletaindepe	<a href="https://twitter.com/Abelletaindepe" target="_blank">Abelletaindepe</a>	5	1	0	6183	3454	4094	Catalunya ||*||	060
@abtrba	<a href="https://twitter.com/abtrba" target="_blank">abtrba</a>	4	0	1	843	2187	46064	valles occidental	008
