name	link	tuits	retuits	rteados	followers	following	status	location	Walktrap
@__cauchemar___	<a href="https://twitter.com/__cauchemar___" target="_blank">__cauchemar___</a>	1	0	1	404	125	4447	332 ♡	420
@__elvy18	<a href="https://twitter.com/__elvy18" target="_blank">__elvy18</a>	1	0	1	596	422	32786	Vicente Calderón Stadium	010
@__Firestorm__	<a href="https://twitter.com/__Firestorm__" target="_blank">__Firestorm__</a>	1	0	1	618	1341	29338	Oviedo/Madrid	004
@__Gonzalos__	<a href="https://twitter.com/__Gonzalos__" target="_blank">__Gonzalos__</a>	11	0	2	4349	5001	17809	Illes Balears	004
@__josers	<a href="https://twitter.com/__josers" target="_blank">__josers</a>	1	0	1	47	137	1611	Valencia, España	003
@__kamis__	<a href="https://twitter.com/__kamis__" target="_blank">__kamis__</a>	2	4	0	438	633	5571	127.0.0.1	126
@__MireMi	<a href="https://twitter.com/__MireMi" target="_blank">__MireMi</a>	3	1	0	432	417	12577	Reus-Barcelona, Catalunya	174
@__nacu	<a href="https://twitter.com/__nacu" target="_blank">__nacu</a>	1	0	1	770	525	31951	Dragonstone	068
@__Onofre__	<a href="https://twitter.com/__Onofre__" target="_blank">__Onofre__</a>	0	1	0					420
@__sharonbu	<a href="https://twitter.com/__sharonbu" target="_blank">__sharonbu</a>	1	0	1	63	55	597		031
@_anaaaa___	<a href="https://twitter.com/_anaaaa___" target="_blank">_anaaaa___</a>	1	0	1	1419	1371	69748	Fire and blood 🔥🐉	031
@_CARALLUDO	<a href="https://twitter.com/_CARALLUDO" target="_blank">_CARALLUDO</a>	4	2	0	249	385	6020	GZ	189
@_carolcosta_	<a href="https://twitter.com/_carolcosta_" target="_blank">_carolcosta_</a>	1	1	0	252	600	2766	Barcelona, España	550
@_catastrophx	<a href="https://twitter.com/_catastrophx" target="_blank">_catastrophx</a>	2	0	1	2018	1134	18258	bus verde	031
@_CeliaZ	<a href="https://twitter.com/_CeliaZ" target="_blank">_CeliaZ</a>	1	0	1	371	710	10210	Elche	012
@_Charlotte21	<a href="https://twitter.com/_Charlotte21" target="_blank">_Charlotte21</a>	0	2	0					227
@_clau4ni_	<a href="https://twitter.com/_clau4ni_" target="_blank">_clau4ni_</a>	1	0	1	102	302	776		058
@_Danone_	<a href="https://twitter.com/_Danone_" target="_blank">_Danone_</a>	1	0	1	109	266	12142		004
@_DarwinPZ	<a href="https://twitter.com/_DarwinPZ" target="_blank">_DarwinPZ</a>	26	11	1	3958	298	126359	🇨🇴	003
@_ElyBP	<a href="https://twitter.com/_ElyBP" target="_blank">_ElyBP</a>	0	1	0					548
@_foo__bar	<a href="https://twitter.com/_foo__bar" target="_blank">_foo__bar</a>	1	0	1	136	631	5328		069
@_GianRuiz	<a href="https://twitter.com/_GianRuiz" target="_blank">_GianRuiz</a>	2	0	1	161	169	6792		068
@_GreatUnwashed	<a href="https://twitter.com/_GreatUnwashed" target="_blank">_GreatUnwashed</a>	21	7	0	19186	9991	69078	Cascadia	016
@_Hanyo	<a href="https://twitter.com/_Hanyo" target="_blank">_Hanyo</a>	1	0	1	114	240	6755	Here	069
@_JaSoMa_	<a href="https://twitter.com/_JaSoMa_" target="_blank">_JaSoMa_</a>	1	0	1	3	93	94		475
@_Joe_Black_____	<a href="https://twitter.com/_Joe_Black_____" target="_blank">_Joe_Black_____</a>	1	0	1	362	363	5672	\/|60	060
@_Lady_Selene_	<a href="https://twitter.com/_Lady_Selene_" target="_blank">_Lady_Selene_</a>	1	0	1	39	132	469	Barcelona	525
@_leba_c	<a href="https://twitter.com/_leba_c" target="_blank">_leba_c</a>	1	0	1	153	159	9264	Kvænangsbotn, Troms, Norge	440
@_liberales	<a href="https://twitter.com/_liberales" target="_blank">_liberales</a>	6	0	1	4551	1899	123816		067
@_luchadeclases	<a href="https://twitter.com/_luchadeclases" target="_blank">_luchadeclases</a>	13	0	1	3411	1397	49969	Estado Español	075
@_Luis_GO	<a href="https://twitter.com/_Luis_GO" target="_blank">_Luis_GO</a>	2	0	2	238	304	14457	Cartagena, España	004
@_m_e_e_l	<a href="https://twitter.com/_m_e_e_l" target="_blank">_m_e_e_l</a>	1	0	1	236	40	5561		004
@_marcgarcia_	<a href="https://twitter.com/_marcgarcia_" target="_blank">_marcgarcia_</a>	1	0	1	31	47	46		070
@_MaRi_777_	<a href="https://twitter.com/_MaRi_777_" target="_blank">_MaRi_777_</a>	0	1	0					389
@_mbarrera_	<a href="https://twitter.com/_mbarrera_" target="_blank">_mbarrera_</a>	1	0	1	178	89	2763	Barcelona	066
@_PereSanz	<a href="https://twitter.com/_PereSanz" target="_blank">_PereSanz</a>	1	0	1	62	0	872		009
@_ruby_0	<a href="https://twitter.com/_ruby_0" target="_blank">_ruby_0</a>	1	0	1	220	126	31341	Camp Half-Blood⛺	004
