name	link	tuits	retuits	rteados	followers	following	status	location	Walktrap
@___m______1___	<a href="https://twitter.com/___m______1___" target="_blank">___m______1___</a>	1	0	1	315	91	2590	hasta los huevos del nacionalismo.	130
@_carlesandreu	<a href="https://twitter.com/_carlesandreu" target="_blank">_carlesandreu</a>	3	0	1	226	529	4859	CAT	001
@_corbo	<a href="https://twitter.com/_corbo" target="_blank">_corbo</a>	11	0	2	125	253	6040	Catalunya	014
@_DarwinPZ	<a href="https://twitter.com/_DarwinPZ" target="_blank">_DarwinPZ</a>	26	0	1	3958	298	126359	🇨🇴	011
@_doris_casas	<a href="https://twitter.com/_doris_casas" target="_blank">_doris_casas</a>	4	0	1	34	218	9178		039
@_Dyos	<a href="https://twitter.com/_Dyos" target="_blank">_Dyos</a>	12	0	1	96	272	5168		004
@_Egur_	<a href="https://twitter.com/_Egur_" target="_blank">_Egur_</a>	4	0	1	85	290	1943	Euskal Herria	024
@_falcovermell_	<a href="https://twitter.com/_falcovermell_" target="_blank">_falcovermell_</a>	1	0	1	39	104	642	Barcelona	024
@_gemmartinez	<a href="https://twitter.com/_gemmartinez" target="_blank">_gemmartinez</a>	1	0	1	232	1248	237	Barcelona	194
@_GreatUnwashed	<a href="https://twitter.com/_GreatUnwashed" target="_blank">_GreatUnwashed</a>	21	2	2	19186	9991	69078	Cascadia	065
@_J_Cummings_	<a href="https://twitter.com/_J_Cummings_" target="_blank">_J_Cummings_</a>	1	0	1	2898	3325	18596	Queens, NY	113
@_jo_do	<a href="https://twitter.com/_jo_do" target="_blank">_jo_do</a>	2	1	0	782	1434	3791	Colònia per poc temps	383
@_LaiaPons	<a href="https://twitter.com/_LaiaPons" target="_blank">_LaiaPons</a>	5	0	1	1379	1294	36033	Barcelona. Catalunya	027
@_maduixesroges	<a href="https://twitter.com/_maduixesroges" target="_blank">_maduixesroges</a>	1	0	1	106	496	188	Barcelona	191
@_Maria_Dantas_	<a href="https://twitter.com/_Maria_Dantas_" target="_blank">_Maria_Dantas_</a>	10	0	3	1695	2524	36048	Barcelona	039
@_Mitx_	<a href="https://twitter.com/_Mitx_" target="_blank">_Mitx_</a>	2	0	1	19	72	376	Catalunya	027
@_morerap	<a href="https://twitter.com/_morerap" target="_blank">_morerap</a>	1	7	0	349	148	869	Barcelona	069
@_MrDarwin_	<a href="https://twitter.com/_MrDarwin_" target="_blank">_MrDarwin_</a>	7	0	2	328	2495	11377	Distrito 12	014
@_Nits	<a href="https://twitter.com/_Nits" target="_blank">_Nits</a>	4	0	1	31	120	702	Catalunya	080
@_oPac	<a href="https://twitter.com/_oPac" target="_blank">_oPac</a>	1	0	1	1230	2971	76536	EU	130
@_pepe84	<a href="https://twitter.com/_pepe84" target="_blank">_pepe84</a>	2	0	1	481	713	6565	Barcelona	102
@_RedTyneside	<a href="https://twitter.com/_RedTyneside" target="_blank">_RedTyneside</a>	7	0	4	3333	440	70907	Tyneside via Detroit	055
