Source	Target
@_GreatUnwashed	@vashondogboy
@_morerap	@bea_mt00
@_morerap	@Parrramarta
@_paopaolis	@__kamis__
@_paopaolis	@LlumLlumeta
@_Senda	@NesSxE
@27epla	@pika2
@4xsample	@IndyRefBot
@4xsample	@IsThisAB0t
@4xsample	@StillYesScot
@599100Pol	@andreurobuste
@A_waterbalance	@JordiBrandia
@A3Noticias	@3IreneBlanco
@A3Noticias	@carviqu
@A3Noticias	@F35nand0
@A3Noticias	@javimoki
@A3Noticias	@JesusRodas7
@A3Noticias	@LydiaHLancho
@A3Noticias	@manolozipi
@A3Noticias	@NatalitaCA
@ABalagu	@1972jotabe
@ABalagu	@marc_mila
@abelplana	@sack_am
@adelaguia_cat	@josepaals
@adeuespanya2017	@Sempre_Vigatans
@adrianadelgadoh	@albertmulero
@adrianadelgadoh	@Jcamprup
@adrianadelgadoh	@mirellacges
@AdriPujol	@AlbertSanz1492
@AdriPujol	@ame1975
@AdriPujol	@arna1cb
@AdriPujol	@buelbir
@AdriPujol	@carlesroscurt
@AdriPujol	@Carlottex3
@AdriPujol	@ChavaSans
@AdriPujol	@ConsultaBarca
@AdriPujol	@CRosselloV
@AdriPujol	@daserrar
@AdriPujol	@Enric2604
@AdriPujol	@EugeniMas
@AdriPujol	@ferranses
@AdriPujol	@fursiu
@AdriPujol	@Granollacs
@AdriPujol	@grocmari
@AdriPujol	@ImmaArnau
@AdriPujol	@jordisagu
@AdriPujol	@Juli_Soleras
@AdriPujol	@Lizacooker
@AdriPujol	@LluisColl13
@AdriPujol	@lucasammr
@AdriPujol	@MartiCT99
@AdriPujol	@MireiaFC1
@AdriPujol	@oesteve
@AdriPujol	@oletusbuevos
@AdriPujol	@Saixir
@AdriPujol	@TribuConsti
@AdriPujol	@veroba1
@AdriPujol	@zuvielzirkus
@aehabeascorpus	@Durmilona
@Agents_Rurals	@RuthCalduch
@ahoraluzycolor	@andresnosenada
@ahoraluzycolor	@DarmstadtJ
@ahoraluzycolor	@JuanRaeiros
@ahoraluzycolor	@MarBcn04
@ahoraluzycolor	@sacamoko
@ahoraluzycolor	@ziarra64
@ainams	@enricsicra
@ainams	@frambla
@ainams	@joanferrr
@ainams	@mvperis75
@ainams	@sibilamorilla
@ainams	@sinzapati
@AJuanico	@alrega79
@alba_mbt	@lord_chinche
@AlbaBalcells	@abtrba
@AlbaBalcells	@Lluismol
@AlbaBalcells	@MariusDomingo2
@AlbaBalcells	@pepcapdevila1
@AlbaBalcells	@Rubiperindep
@AlbaBalcells	@viceroigs
@AlbaOrraBassas	@laiavilar
@albert_dmcat	@akaMGP
@albert_dmcat	@akua73
@albert_dmcat	@atorrelles79
@albert_dmcat	@BernatBerenguer
@albert_dmcat	@Blanesonline
@albert_dmcat	@canariion
@albert_dmcat	@capipota
@albert_dmcat	@CarmetaSegura
@albert_dmcat	@dedu_mc88
@albert_dmcat	@Elisenda66
@albert_dmcat	@enacafo
@albert_dmcat	@francescgalce
@albert_dmcat	@jarobi
@albert_dmcat	@juliangrau
@albert_dmcat	@loputosatir
@albert_dmcat	@Mallus_Malleus
@albert_dmcat	@Merit_Orlando
@albert_dmcat	@mfelez
@albert_dmcat	@mjusticial
@albert_dmcat	@NetaToneta
@albert_dmcat	@pine_2_8
@albert_dmcat	@pmenamendoza
@albert_dmcat	@Rosesver
@albert_dmcat	@RTapiasCors
@albert_dmcat	@saralidiaester
@albert_dmcat	@SerranoElisenda
@albert_dmcat	@SitaSP
@albert_dmcat	@Skulld88
@albert_dmcat	@ThePunisherX69
@albert_dmcat	@xduran82
@albert_dmcat	@xxargay
@albert1pe	@Freeman20172
@AlbertFarrerons	@AlbertMaj
@AlbertFarrerons	@enpepes
@AlbertFarrerons	@JaumeBV
@AlbertFarrerons	@josepmmir
@AlbertFarrerons	@juliangrau
@AlbertFarrerons	@NetaToneta
@AlbertFarrerons	@nunasero
@AlbertFarrerons	@RandomsSU
@AlbertFarrerons	@siboccc
@AlbertFarrerons	@SitaSP
@AlbertLloreta	@Abelletaindepe
@AlbertLloreta	@Freeman20172
@AlbertLloreta	@JuntsPelSi_Cat
@AlbertMajo7	@sandalins
@AlcaldessaVic	@cat_1714_david
@Alertes1O	@DFPValls
@AlexSardo83	@borinots
@AlexTreIz	@JuliaCambra
@Alfaro_Giro	@carlesmanjon
@Alfaro_Giro	@Mes_Tiana
@AlfredBosch	@Markquitus
@AlfredBosch	@mercedes_mestre
@AlfredBosch	@nanasalvador
@AlfredBosch	@VictorGasion
@alitwittt	@1denmadrid
@alitwittt	@altoba1965
@alitwittt	@bette_noir__
@alitwittt	@Boro_LH
@alitwittt	@ElZahoriDisecad
@alitwittt	@LaFeraFerotge
@alitwittt	@MadresCR
@alitwittt	@Paz1967
@alitwittt	@PiukaP
@alitwittt	@RobbyEspierre
@alitwittt	@totaigua1
@alitwittt	@vimesi7
@almotuit	@cmentxu
@almotuit	@karobur57
@almotuit	@povedavotarem
@Alter_Jo	@Catmeli
@Alter_Jo	@DeUrbin
@Alter_Jo	@ElisabethSolCar
