name	link	tuits	retuits	rteados	followers	following	status	location	Walktrap
@____gorgeousme_	<a href="https://twitter.com/____gorgeousme_" target="_blank">____gorgeousme_</a>	1	0	1	78	2289	1399	Detroit	008
@____shaine	<a href="https://twitter.com/____shaine" target="_blank">____shaine</a>	1	0	1	51	1450	1337	Swallow Falls ChewandSwallow	008
@__BeDatPrettyMf	<a href="https://twitter.com/__BeDatPrettyMf" target="_blank">__BeDatPrettyMf</a>	1	0	1	76	2294	1230		008
@__Elnora778x	<a href="https://twitter.com/__Elnora778x" target="_blank">__Elnora778x</a>	1	0	1	73	2280	1273	USA, Missouri	008
@__RCHS__	<a href="https://twitter.com/__RCHS__" target="_blank">__RCHS__</a>	1	0	1	58	2286	1417	texas	008
@_4yeShe_Badd	<a href="https://twitter.com/_4yeShe_Badd" target="_blank">_4yeShe_Badd</a>	1	0	1	59	62	7356	W33D(:	008
@_6everMoments	<a href="https://twitter.com/_6everMoments" target="_blank">_6everMoments</a>	1	0	1	91	2318	1501	Pierce County, WA	008
@_BeautyDeflneME	<a href="https://twitter.com/_BeautyDeflneME" target="_blank">_BeautyDeflneME</a>	1	0	1	69	877	7425	Brooklyn,Ny	008
@_buddyiEE_	<a href="https://twitter.com/_buddyiEE_" target="_blank">_buddyiEE_</a>	1	0	1	104	57	7398	Loungin' in the void...	008
@_DlANAGARCiA_	<a href="https://twitter.com/_DlANAGARCiA_" target="_blank">_DlANAGARCiA_</a>	1	0	1	72	106	7178	SAN GABRIEL VALLEY, CALI	008
@_GreatUnwashed	<a href="https://twitter.com/_GreatUnwashed" target="_blank">_GreatUnwashed</a>	21	1	0	19186	9991	69078	Cascadia	101
@_Jass_Monlque	<a href="https://twitter.com/_Jass_Monlque" target="_blank">_Jass_Monlque</a>	1	0	1	63	68	7239	Houston tx	008
@_justtbreathe	<a href="https://twitter.com/_justtbreathe" target="_blank">_justtbreathe</a>	1	0	1	824	740	80601	521 kms. @iStratfordBiebr	009
@_xMuah_lLoveYOU	<a href="https://twitter.com/_xMuah_lLoveYOU" target="_blank">_xMuah_lLoveYOU</a>	1	0	1	69	84	7315	Somewhere Eating Fries	008
@10_In_A_Row	<a href="https://twitter.com/10_In_A_Row" target="_blank">10_In_A_Row</a>	1	0	1	3928	3722	53178	at paradise	021
@1denmadrid	<a href="https://twitter.com/1denmadrid" target="_blank">1denmadrid</a>	20	0	1	1540	276	394105	Madrid, Colombia	027
@1ftfirst	<a href="https://twitter.com/1ftfirst" target="_blank">1ftfirst</a>	1	0	1	124	2289	1312	Detroit	008
@1jesusabascal	<a href="https://twitter.com/1jesusabascal" target="_blank">1jesusabascal</a>	2	0	2	31	162	112	Tarragona, España	003
@1Recluta_Patoso	<a href="https://twitter.com/1Recluta_Patoso" target="_blank">1Recluta_Patoso</a>	0	1	0					102
@4BC_Carpet	<a href="https://twitter.com/4BC_Carpet" target="_blank">4BC_Carpet</a>	1	0	1	65	88	7299	ÜT: 40.754741,-73.971868	008
@4bekaaa	<a href="https://twitter.com/4bekaaa" target="_blank">4bekaaa</a>	1	0	1	73	115	7335		008
@4shTBH	<a href="https://twitter.com/4shTBH" target="_blank">4shTBH</a>	1	0	1	72	91	7159		008
@738_matt	<a href="https://twitter.com/738_matt" target="_blank">738_matt</a>	1	0	1	82	2239	1438	Stillwater	008
@7clemsonfan	<a href="https://twitter.com/7clemsonfan" target="_blank">7clemsonfan</a>	1	0	1	101	497	7318	Marion Virginia	008
@8_BeContiinued	<a href="https://twitter.com/8_BeContiinued" target="_blank">8_BeContiinued</a>	1	0	1	69	74	7413	Coolinn' At The Top	008
@A_Pr0tti_Chiq	<a href="https://twitter.com/A_Pr0tti_Chiq" target="_blank">A_Pr0tti_Chiq</a>	1	0	1	67	687	7161	Ruleville and Columbus	008
@aaaarondc	<a href="https://twitter.com/aaaarondc" target="_blank">aaaarondc</a>	1	0	1	448	472	27667	Seattle, Wa	017
@aaron_hewiett	<a href="https://twitter.com/aaron_hewiett" target="_blank">aaron_hewiett</a>	1	0	1	307	104	7929		008
@AberArtisans	<a href="https://twitter.com/AberArtisans" target="_blank">AberArtisans</a>	1	0	1	1801	1088	50617	Aberteifi, Ceredigion.	010
@AberPsych	<a href="https://twitter.com/AberPsych" target="_blank">AberPsych</a>	1	0	1	213	39	1014		010
@AbigailRFord374	<a href="https://twitter.com/AbigailRFord374" target="_blank">AbigailRFord374</a>	1	0	1	47	2284	1195	Maine	008
@ADecroissance	<a href="https://twitter.com/ADecroissance" target="_blank">ADecroissance</a>	1	6	0	5905	1930	30780	local to global	014
@Adelineig99	<a href="https://twitter.com/Adelineig99" target="_blank">Adelineig99</a>	1	0	1	390	1918	8237	La Serena, Chile	008
@adrianrbravo	<a href="https://twitter.com/adrianrbravo" target="_blank">adrianrbravo</a>	1	1	0	1960	1636	46811	Teis, Vigo - Galiza	002
@Agent_379_	<a href="https://twitter.com/Agent_379_" target="_blank">Agent_379_</a>	1	0	1	46	1859	1340	Colorado 3	008
@agurain77	<a href="https://twitter.com/agurain77" target="_blank">agurain77</a>	1	0	1	74	320	527	Donostia- Euskal Herria	011
@AhoyyAngeil	<a href="https://twitter.com/AhoyyAngeil" target="_blank">AhoyyAngeil</a>	1	0	1	73	1598	7296	☯Don't Worry About It☯	008
@aicatworld	<a href="https://twitter.com/aicatworld" target="_blank">aicatworld</a>	1	0	1	84	1649	7331	Florida	008
@ailTHAT_jaasss	<a href="https://twitter.com/ailTHAT_jaasss" target="_blank">ailTHAT_jaasss</a>	1	0	1	56	43	7192	Downingtown, Pa	008
@ainara_oto	<a href="https://twitter.com/ainara_oto" target="_blank">ainara_oto</a>	1	0	1	69	75	455	Pamplona, Iruñea	020
@aitana_rc	<a href="https://twitter.com/aitana_rc" target="_blank">aitana_rc</a>	1	0	1	121	204	2115	Leganés, España	015
@aiytrombley	<a href="https://twitter.com/aiytrombley" target="_blank">aiytrombley</a>	1	0	1	54	2260	1168	wisconsin	008
@AjLeeBrooks5	<a href="https://twitter.com/AjLeeBrooks5" target="_blank">AjLeeBrooks5</a>	1	0	1	62	2281	1263	Raccoon City	008
@AKPescat0re	<a href="https://twitter.com/AKPescat0re" target="_blank">AKPescat0re</a>	1	0	1	66	41	7506	Baltimore	008
@Alan_martinez64	<a href="https://twitter.com/Alan_martinez64" target="_blank">Alan_martinez64</a>	1	0	1	62	57	7145	new york	008
@alba_guarne	<a href="https://twitter.com/alba_guarne" target="_blank">alba_guarne</a>	0	1	0					083
@Albaa_riicoque	<a href="https://twitter.com/Albaa_riicoque" target="_blank">Albaa_riicoque</a>	1	0	1	1545	1780	80164		009
@albaax95	<a href="https://twitter.com/albaax95" target="_blank">albaax95</a>	1	0	1	1400	784	3452	Barcelona, Catalunya	003
@alberto_pons	<a href="https://twitter.com/alberto_pons" target="_blank">alberto_pons</a>	1	0	1	120	145	7172		004
@alexbarcelona71	<a href="https://twitter.com/alexbarcelona71" target="_blank">alexbarcelona71</a>	1	0	1	430	426	8468	Barcelona	016
@AlexCastillo444	<a href="https://twitter.com/AlexCastillo444" target="_blank">AlexCastillo444</a>	8	0	2	671	552	6911	Barcelona	043
@alexmiquel	<a href="https://twitter.com/alexmiquel" target="_blank">alexmiquel</a>	7	1	0	4604	5001	11458	Barcelona, Catalonia, Europe	074
@AlexToRemember_	<a href="https://twitter.com/AlexToRemember_" target="_blank">AlexToRemember_</a>	1	2	0	652	269	51005	Alcorcón is not spain	027
@AlfaSchz	<a href="https://twitter.com/AlfaSchz" target="_blank">AlfaSchz</a>	1	1	0	1199	829	4802	BCN	043
@alice_17rme	<a href="https://twitter.com/alice_17rme" target="_blank">alice_17rme</a>	1	0	1	378	324	22708	Mi camita	009
@alicekcornlsh	<a href="https://twitter.com/alicekcornlsh" target="_blank">alicekcornlsh</a>	1	0	1	45	1422	1255	New york	008
@Alll_Christie	<a href="https://twitter.com/Alll_Christie" target="_blank">Alll_Christie</a>	1	0	1	79	1739	7173	Chicago, IL	008
@AlSondel23_	<a href="https://twitter.com/AlSondel23_" target="_blank">AlSondel23_</a>	2	0	1	3740	996	165391		021
@alvaritoRM97	<a href="https://twitter.com/alvaritoRM97" target="_blank">alvaritoRM97</a>	1	0	1	166	223	1187		009
@AmadeuCarb	<a href="https://twitter.com/AmadeuCarb" target="_blank">AmadeuCarb</a>	1	0	1	420	416	2871		078
@amandaelkins71	<a href="https://twitter.com/amandaelkins71" target="_blank">amandaelkins71</a>	1	0	1	74	2313	1299	United States	008
@amandamarlew	<a href="https://twitter.com/amandamarlew" target="_blank">amandamarlew</a>	1	0	1	67	78	7308	Mobile, AL	008
@amlrighteousnow	<a href="https://twitter.com/amlrighteousnow" target="_blank">amlrighteousnow</a>	1	0	1	68	61	7338	in the 99%	008
@amoxxle	<a href="https://twitter.com/amoxxle" target="_blank">amoxxle</a>	1	0	1	53	2217	1208	USA	008
@AmySleepAllways	<a href="https://twitter.com/AmySleepAllways" target="_blank">AmySleepAllways</a>	1	0	1	75	154	4899		103
