name	link	tuits	retuits	rteados	followers	following	status	location	Walktrap
@__CarmenLopez	<a href="https://twitter.com/__CarmenLopez" target="_blank">__CarmenLopez</a>	19	0	13	16667	15242	102165		002
@__kamis__	<a href="https://twitter.com/__kamis__" target="_blank">__kamis__</a>	2	13	0	438	633	5571	127.0.0.1	599
@__KiU__	<a href="https://twitter.com/__KiU__" target="_blank">__KiU__</a>	1	0	1	31	64	662		141
@_7on1	<a href="https://twitter.com/_7on1" target="_blank">_7on1</a>	4	0	2	104	250	7295	Catalunya	002
@_AlbertParis	<a href="https://twitter.com/_AlbertParis" target="_blank">_AlbertParis</a>	2	0	1	813	620	13063	Entre Sants i Tarragona	625
@_Aloma_	<a href="https://twitter.com/_Aloma_" target="_blank">_Aloma_</a>	0	12	0					002
@_anabeleal	<a href="https://twitter.com/_anabeleal" target="_blank">_anabeleal</a>	1	0	1	380	338	91	Desembarco del Rey	596
@_AnnaPetit_	<a href="https://twitter.com/_AnnaPetit_" target="_blank">_AnnaPetit_</a>	0	1	0					1104
@_basta_ya	<a href="https://twitter.com/_basta_ya" target="_blank">_basta_ya</a>	1	0	1	56	349	2132		007
@_biomekanik	<a href="https://twitter.com/_biomekanik" target="_blank">_biomekanik</a>	1	0	1	25	133	142	Catalunya	796
@_Bufis_	<a href="https://twitter.com/_Bufis_" target="_blank">_Bufis_</a>	1	0	1	203	818	4501	Catalunya	007
@_Campbell_Jack_	<a href="https://twitter.com/_Campbell_Jack_" target="_blank">_Campbell_Jack_</a>	6	0	2	54	37	5225		217
@_Charlotte21	<a href="https://twitter.com/_Charlotte21" target="_blank">_Charlotte21</a>	0	2	0					708
@_ClaudiaMorato	<a href="https://twitter.com/_ClaudiaMorato" target="_blank">_ClaudiaMorato</a>	1	2	0	198	229	1414	Calella - Catalunya	466
@_DarwinPZ	<a href="https://twitter.com/_DarwinPZ" target="_blank">_DarwinPZ</a>	26	0	2	3958	298	126359	🇨🇴	041
@_DavidGarcias_	<a href="https://twitter.com/_DavidGarcias_" target="_blank">_DavidGarcias_</a>	3	0	1	27	132	2787		001
@_Dyos	<a href="https://twitter.com/_Dyos" target="_blank">_Dyos</a>	12	0	3	96	272	5168		002
@_eduardsb	<a href="https://twitter.com/_eduardsb" target="_blank">_eduardsb</a>	4	0	1	743	161	1354	Igualada	007
@_fmiralles_	<a href="https://twitter.com/_fmiralles_" target="_blank">_fmiralles_</a>	1	0	1	84	196	550	Badalona, España	007
@_francarmona	<a href="https://twitter.com/_francarmona" target="_blank">_francarmona</a>	1	0	1	83	154	1586	Barcelona	421
@_freecatalonia	<a href="https://twitter.com/_freecatalonia" target="_blank">_freecatalonia</a>	4	0	1	308	450	1904	Catalunya	002
@_gamundi_	<a href="https://twitter.com/_gamundi_" target="_blank">_gamundi_</a>	2	0	2	359	850	488	sa Pobla	486
@_gerardgil	<a href="https://twitter.com/_gerardgil" target="_blank">_gerardgil</a>	1	1	1	295	572	1044	Barcelona	002
@_GreatUnwashed	<a href="https://twitter.com/_GreatUnwashed" target="_blank">_GreatUnwashed</a>	21	0	4	19186	9991	69078	Cascadia	076
@_immafp	<a href="https://twitter.com/_immafp" target="_blank">_immafp</a>	7	0	2	15972	10608	7565		002
@_InsaneDarkness	<a href="https://twitter.com/_InsaneDarkness" target="_blank">_InsaneDarkness</a>	6	0	1	209	167	23022	A 607'6 km del paraíso	002
@_JordiR	<a href="https://twitter.com/_JordiR" target="_blank">_JordiR</a>	1	0	1	185	525	609	Castellterçol	135
@_julia_m_r	<a href="https://twitter.com/_julia_m_r" target="_blank">_julia_m_r</a>	3	0	1	384	355	6548	el Fort Pienc, Barcelona	002
@_Kliope_	<a href="https://twitter.com/_Kliope_" target="_blank">_Kliope_</a>	0	2	0					530
@_Kolinhar_	<a href="https://twitter.com/_Kolinhar_" target="_blank">_Kolinhar_</a>	3	0	1	61	69	799	Barcelona,Spain	047
@_laurasole	<a href="https://twitter.com/_laurasole" target="_blank">_laurasole</a>	2	0	1	184	534	394	Barcelona	486
@_lbrossa_	<a href="https://twitter.com/_lbrossa_" target="_blank">_lbrossa_</a>	0	1	0					1076
@_Leobarrow	<a href="https://twitter.com/_Leobarrow" target="_blank">_Leobarrow</a>	2	0	1	8	79	117	Barcelona, España	002
@_lolesgg	<a href="https://twitter.com/_lolesgg" target="_blank">_lolesgg</a>	1	0	1	154	252	812	Barcelona	007
@_maraia	<a href="https://twitter.com/_maraia" target="_blank">_maraia</a>	0	1	0					1075
@_MariaFerrandiz	<a href="https://twitter.com/_MariaFerrandiz" target="_blank">_MariaFerrandiz</a>	1	0	1	181	184	643	Barcelona	007
@_MariaSauri	<a href="https://twitter.com/_MariaSauri" target="_blank">_MariaSauri</a>	0	2	0					458
@_MiquelL_	<a href="https://twitter.com/_MiquelL_" target="_blank">_MiquelL_</a>	15	0	5	180	186	27359		002
@_MoisesV	<a href="https://twitter.com/_MoisesV" target="_blank">_MoisesV</a>	1	0	1	476	419	17695	Aqui doy opiniones personales	508
@_MrMustard_	<a href="https://twitter.com/_MrMustard_" target="_blank">_MrMustard_</a>	4	0	1	1417	1470	17319		316
@_noaam	<a href="https://twitter.com/_noaam" target="_blank">_noaam</a>	1	0	1	39	14	421		007
@_nprat	<a href="https://twitter.com/_nprat" target="_blank">_nprat</a>	2	0	1	377	368	1159		733
@_OmaR_N	<a href="https://twitter.com/_OmaR_N" target="_blank">_OmaR_N</a>	1	0	1	111	627	1892		332
@_OutdatedRamen_	<a href="https://twitter.com/_OutdatedRamen_" target="_blank">_OutdatedRamen_</a>	1	0	1	562	336	86762	El fascismo no está tan mal	002
@_pescallunes_	<a href="https://twitter.com/_pescallunes_" target="_blank">_pescallunes_</a>	1	0	1	163	578	1561	Badalona, Espanya	104
@_Rert	<a href="https://twitter.com/_Rert" target="_blank">_Rert</a>	3	0	1	157	186	2786	Barcelona, Catalunya	216
@_Reugelo	<a href="https://twitter.com/_Reugelo" target="_blank">_Reugelo</a>	3	0	1	158	277	2146	Granollers, Catalunya	002
