Source	Target
@___Elpelao	@lancelot3591
@___Elpelao	@retuitlandia
@_isra23	@carrillo_carme
@_isra23	@CDRPoblenou
@_isra23	@Pointluck1
@_paopaolis	@xixangana
@1909_RSF	@BorxaGC
@1909_RSF	@curreloss
@1909_RSF	@franchon_
@1909_RSF	@FucoPerez
@1917paul	@ljash
@1971TONIMORA	@jcastellanob
@1Ogranollers	@EliasCasals
@1Ogranollers	@JBCaturla
@3josep14	@KRyan_IDC
@3voltesrebel	@_joanpm
@3voltesrebel	@_suniac
@3voltesrebel	@adria_rp
@3voltesrebel	@ainacapi
@3voltesrebel	@ajmainzer
@3voltesrebel	@AndreuPC10
@3voltesrebel	@arnaullobet
@3voltesrebel	@Barnalite
@3voltesrebel	@BatAttaleph
@3voltesrebel	@biribiroli
@3voltesrebel	@BornFromMisery
@3voltesrebel	@cdrlhcentre
@3voltesrebel	@Cescargol
@3voltesrebel	@charlyconway
@3voltesrebel	@Cooper_GH
@3voltesrebel	@creuescarre
@3voltesrebel	@dekostakosta
@3voltesrebel	@dherediac
@3voltesrebel	@djkram
@3voltesrebel	@drilitch
@3voltesrebel	@ediar
@3voltesrebel	@Elviraduranc
@3voltesrebel	@enricasellas
@3voltesrebel	@erinyanenc
@3voltesrebel	@estemon
@3voltesrebel	@freed4Catalonia
@3voltesrebel	@GabrielRGM
@3voltesrebel	@Ganes_NoFalten
@3voltesrebel	@gemmapla
@3voltesrebel	@GeneralMoragues
@3voltesrebel	@gerardvallejo
@3voltesrebel	@gps_bcn
@3voltesrebel	@herodot10
@3voltesrebel	@hibaimb
@3voltesrebel	@HipstersGoHome
@3voltesrebel	@IbaiKNY
@3voltesrebel	@ignasillesuy
@3voltesrebel	@itsjuliaolive
@3voltesrebel	@JLCD0
@3voltesrebel	@jmsoler_
@3voltesrebel	@jo_jock
@3voltesrebel	@JoelJoanJuve
@3voltesrebel	@jordicalvis
@3voltesrebel	@josepmfarre
@3voltesrebel	@jpourosich
@3voltesrebel	@JRafe1
@3voltesrebel	@JsantiagoJordi
@3voltesrebel	@MarcPuntos
@3voltesrebel	@MariaPoppins
@3voltesrebel	@mariavallribera
@3voltesrebel	@MarielaVillarr2
@3voltesrebel	@martaboldu
@3voltesrebel	@MeritxellFortea
@3voltesrebel	@mgilabert
@3voltesrebel	@mgorrea
@3voltesrebel	@miquelsaperas
@3voltesrebel	@MireiaTort
@3voltesrebel	@monikambK
@3voltesrebel	@montseceb
@3voltesrebel	@Mpikeraas
@3voltesrebel	@neusverdaguer
@3voltesrebel	@NuriaaTM
@3voltesrebel	@nuriavidi
@3voltesrebel	@octavimasip
@3voltesrebel	@pacojiro
@3voltesrebel	@pain_spain
@3voltesrebel	@PajulyValls
@3voltesrebel	@pauadgi
@3voltesrebel	@pomou
@3voltesrebel	@quelinv
@3voltesrebel	@Rekkam
@3voltesrebel	@RibeliveTesla
@3voltesrebel	@RogerFC
@3voltesrebel	@SCristobalJane
@3voltesrebel	@SergiFirmino
@3voltesrebel	@sigermig
@3voltesrebel	@SumaBLlobregat
@3voltesrebel	@TaniaVNG
@3voltesrebel	@TetiAndrades
@3voltesrebel	@ToniLehnsherr
@3voltesrebel	@tornoapassar
@3voltesrebel	@uriruizcalonge
@3voltesrebel	@vilcolmir
@3voltesrebel	@viscat2
@3voltesrebel	@VMrqz89
@3voltesrebel	@Xavierfege
@3voltesrebel	@xinorri1
@4xsample	@IsThisAB0t
@9davidgrau	@graw_ge
@A_CocoR	@ailrido
@A_CocoR	@brutaken
@A_CocoR	@davidpich
@A_CocoR	@fj_newman
@A_CocoR	@gavinsblog
@A_CocoR	@gerard_ribas
@A_CocoR	@ImDelevingned
@A_CocoR	@ivanzver
@A_CocoR	@iztok_potokar
@A_CocoR	@JohnCatalan5
@A_CocoR	@JugaGamer
@A_CocoR	@Saul_5432
@A_CocoR	@StewartTunstall
@A_CocoR	@thepainterflynn
@A_CocoR	@wwwjoelventura
@A_CocoR	@xperiments
@A3Noticias	@aaronmenes_
@A3Noticias	@AndrewPurito
@ABalagu	@CasadFerran
@ABalagu	@DFPValls
@ABalagu	@EnricBCNcat
@ABalagu	@hectorpa
@ABalagu	@pedrogarciaflo3
@AbelSmiler	@healthywound
@AbelSmiler	@IskraCarpenter
@AbelSmiler	@LaiaArenas
@AbelSmiler	@pau_sans
@acampadajove	@MariegesPere
@AdamJustAdam_	@Marieaaow
@adelaguia_cat	@AssembleaTE
@adelaguia_cat	@JERC_RiberaE
@adelaguia_cat	@jercmde
@adelaguia_cat	@XEICSKA
@adosc	@VaPerTuMare1
@adriana_roca	@AngelsPunti
@adriana_roca	@cortsenc
@adriana_roca	@drilitch
@adriana_roca	@HeiwaSan123
@adriana_roca	@RadiolaVall
@adriaxj8	@Lunacatalunya
@AdriPujol	@XavierMontoriol
@aezkiaga	@exper72
@afcamps	@jaumecat4
@afcamps	@marccasellasrv
@AgustiIgnasi	@JosepFiguerola
@ahoraluzycolor	@finaomib
@ahoraluzycolor	@Pilukipilarapi1
@ahoraluzycolor	@VictorC73384715
@Aina_Bertran	@Betbopa
@Aina_Bertran	@CDRPoblenou
@Aina_Bertran	@jordiazcall
@ainaserrajulia	@mmaaiittee1
@ainhoa_arano	@albertpardell
@ainhoa_arano	@ANC_FRANCE
@ainhoa_arano	@AngelTorresSnch
@ainhoa_arano	@CatalaDelDelta
@ainhoa_arano	@cesardeluis
@ainhoa_arano	@dekostakosta
@ainhoa_arano	@EduHipp
@ainhoa_arano	@FarreAriadna
@ainhoa_arano	@freed4Catalonia
@ainhoa_arano	@Gloria_Pol
@ainhoa_arano	@IKarmenkaz
@ainhoa_arano	@jaumenualart6
@ainhoa_arano	@joanbellviure
@ainhoa_arano	@juanbilbo
@ainhoa_arano	@loveoffoxes
@ainhoa_arano	@ManelMendez3
@ainhoa_arano	@Maria_Tost2017
@ainhoa_arano	@Merchevita70
@ainhoa_arano	@montseceb
@ainhoa_arano	@NatBrugat
@ainhoa_arano	@SaraSarasua
@ainhoa_arano	@Unfforgiven44
@aitorblanc	@CarlesVallsB
@aitorblanc	@ripollesheras
@aitorblanc	@SOMgramenet
@aitortamayo	@aitorpinyol
@aitortamayo	@PatrickProarcai
@AJuanico	@jordijuanico
@AJuanico	@Jrd_naco
@alainjefe77	@miquelangel76
@AlbaBalcells	@sianskiy
@albacorazonegro	@870324jbp
@albacorazonegro	@acaravaca69
@albacorazonegro	@aithortwo
@albacorazonegro	@AlbertoSobron
@albacorazonegro	@alcalamrch
@albacorazonegro	@AleLibera
@albacorazonegro	@Alex_Paev
@albacorazonegro	@APEREZVALENTE
@albacorazonegro	@AriSabroso
@albacorazonegro	@carfranlop
@albacorazonegro	@CristinaLliur
@albacorazonegro	@dramalesbian_
@albacorazonegro	@EAarteako12
@albacorazonegro	@emejota_z
@albacorazonegro	@Endika_GB
@albacorazonegro	@errandegi
@albacorazonegro	@gardez73
@albacorazonegro	@GoierrikoGED
@albacorazonegro	@GoizaneT
@albacorazonegro	@Grilla_a_secas
@albacorazonegro	@GureEskuDago
@albacorazonegro	@Ibarreta37
@albacorazonegro	@IKarmenkaz
@albacorazonegro	@Imanoltxu2010
@albacorazonegro	@Indautxutik
@albacorazonegro	@itzipitxii
@albacorazonegro	@Ivechu_
@albacorazonegro	@JJ200
@albacorazonegro	@jordiet_19
@albacorazonegro	@JuanNegrin2
@albacorazonegro	@maigauno
@albacorazonegro	@Marta_Valldaura
@albacorazonegro	@MelonDeCorazon
@albacorazonegro	@mlt51155
@albacorazonegro	@Paraules
@albacorazonegro	@Pepifin
@albacorazonegro	@radiocincinaty
@albacorazonegro	@Safantastica
@albacorazonegro	@SirBlonde
@albacorazonegro	@siskaura
@albacorazonegro	@sleeponrooftops
@albacorazonegro	@soyinfinito
@albacorazonegro	@SrtaCaufield
@albacorazonegro	@Tomvs303
@albacorazonegro	@UAmundo
@albacorazonegro	@UruKurtz
@albacorazonegro	@xabi97baskonia
@albacorazonegro	@xabierurra
@albacorazonegro	@xkidrauhl98x
@albaGiro	@eva68798184
@albert_dmcat	@bcn654
@albert_molt	@Tumaloyobueno
@albertcampe	@pamomo10
@AlbertCAT2017	@duduipa
@AlbertCAT2017	@ElisabethSolCar
@AlbertCAT2017	@SergiTarres
@AlbertCAT2017	@serra_merce
@AlbertCAT2017	@TerraConcertada
@AlbertoDelJoven	@aabellam
@albertpaluzie	@salva1122
@Alberttriola	@ArnauLobo
@Alberttriola	@dav_pinto
@Alberttriola	@mont24abril
@alcarazpp	@l_salva
@aleixmurtra	@kengarenai
@alexrabat	@cullell3
@alfonsovng	@acacha1
@alfonsovng	@biblioaprenent
@alfonsovng	@Boladevidre
@alfonsovng	@CamarasaEd
@alfonsovng	@cdrvng
@alfonsovng	@CiscuOrtega
@alfonsovng	@ClaraPuigdemunt
@alfonsovng	@FaniFanucci
@alfonsovng	@jbrichsg
@alfonsovng	@lasitasita
@alfonsovng	@MaraTer41201097
@alfonsovng	@reflexions_NS
@alfonsovng	@soniamv1973
@alfonsovng	@sotoarmengol
@alfonsovng	@Venturi1973
@alfonsovng	@whilas82
@alfonsrm	@SPHopeVB
@AlfredBosch	@Xicli53
@alfrerix	@esolert
@alicia_ginovart	@dolcanina
@almotuit	@GemJunPan
@almotuit	@JOSESANCHEZGAR2
@almotuit	@pere_cat54
@Alrome	@arribad_llos
@Amargo49	@OttoGordon1807
@aminahekmet	@Belaroi
@aminahekmet	@FredericFede
@ANC_Bombers	@assumpta_gs
@ANC_Centelles	@catalaMaulet
@ANC_Centelles	@evillarroya1
@ANC_Centelles	@katalaalatak
@ANC_FRANCE	@ancSuisse
@ANC_FRANCE	@marramiauuuuuu
@ANC_FRANCE	@monikambK
@ANC_SHS	@annaduranfuguet
@ANC_SHS	@enricrivero
@ANC_SHS	@manelux
@ANC_SHS	@Marfil1961
@ANC_SHS	@Marsal95
@ANC_SHS	@MdeMiralpeix
@ANC_SHS	@OliverBartrina
@ANC_SHS	@QuimTorrent
@ANCNouBarris	@ANC_FRANCE
@ANCNouBarris	@anrupnav
@ANCNouBarris	@assembleasmxi
@ANCNouBarris	@bori_not
@ANCNouBarris	@bpt7380
@ANCNouBarris	@cristinadalfo
@ANCNouBarris	@daagsi
@ANCNouBarris	@eduguardia
@ANCNouBarris	@ElisendaG
@ANCNouBarris	@EviBaigTornar
@ANCNouBarris	@fredijosal
@ANCNouBarris	@GasMaria
@ANCNouBarris	@Gloria_Pol
@ANCNouBarris	@GraciaxINDP
@ANCNouBarris	@lobikoylonji
@ANCNouBarris	@mireia3
@ANCNouBarris	@onapuig
@ANCNouBarris	@PDomingo99
@ANCNouBarris	@pilucs1
@ANCNouBarris	@RoserPPCC
@ANCNouBarris	@SandraHurtadoe
@ANCNouBarris	@Sbavoda
@ANCNouBarris	@vilaconxita
@ANCXile	@DePaulaFrancesc
@ANCXile	@moisesllopis
@anderges	@mekmtl
@AndoniEgia	@eztenka
@Anemorren	@andatirui
@anina_as	@sanglar3
@aniolpros	@3voltesrebel
@anna_arque	@321BCN
@anna_arque	@holyghostpro
@anna_arque	@IrisPezzali
@Anna_Marsol	@llopis_cat
@anna_pitiua21	@MaruixaSC
@AnnaForastier	@romananguera
@AnnaMujal	@salva1122
@annaportella_	@atzori_piero
@annaprzrod	@AlbertLluc
@annaprzrod	@CarlesVallsB
@annazamar	@ainatrigueros
@annne2	@aridariadna
