Source	Target
@_GreatUnwashed	@jaraparilla
@_GreatUnwashed	@karatem8
@_GreatUnwashed	@Merit_Orlando
@_mar11_	@DjAbel15
@_Maria_Dantas_	@llunavermella
@_morerap	@DdomingoAlicia
@_morerap	@feathart
@_morerap	@jl_morera
@_pmarkes	@DaliEnfurismada
@_pmarkes	@FlashNoseCat
@_pmarkes	@nuarmo
@_pmarkes	@Pointluck1
@_pmarkes	@Ru_Pla
@_pmarkes	@SevristhEUW
@_psike	@estibadors_cat
@_psike	@pablangosto
@_Sergiozuares	@Cascon10
@08840v	@ANCViladecans
@08840v	@CostaBravaToday
@08840v	@myriammoysset
@6uN7CtZuCK66Rpd	@JanCowan2
@A3Noticias	@_abenedicto
@A3Noticias	@alisonlisset
@A3Noticias	@Andres_Salas87
@A3Noticias	@EsGranado
@A3Noticias	@Jose60162967
@A3Noticias	@KariDominguezF
@A3Noticias	@Kikillo48117110
@A3Noticias	@Mavuera
@A3Noticias	@miguel79315
@A3Noticias	@PaseandoAqui
@A3Noticias	@rachel_cadiz
@A3Noticias	@SejopO
@A3Noticias	@SrtoDeMariaJose
@Abelletaindepe	@MareDeDracs
@adelaguia_cat	@chulete
@adriaaubert	@ForsLluis
@adriaxj8	@DavictusCat
@adriaxj8	@LatorreCarme
@AEiGPareClaret	@cgeisnielsen
@aidyl62	@mrtoskis
@ainams	@dage72dage
@ainams	@JudithGr5
@aiturko	@begoitzi
@Alba_87_	@permakcat
@Alba_87_	@sote005
@albert_ciurana	@BaltaCarme
@albert_ciurana	@CarmeTorrelles
@albert_ciurana	@filoprim
@albert_ciurana	@peredepalau
@albert_ciurana	@svilellamir
@albert_dmcat	@ALMOGAVERCATAL
@albert_grimau	@Annna_gd
@albert_grimau	@CUPSabadell
@albert_grimau	@Mireiagalindo
@albertAEPDA	@elenadepalau
@albertAEPDA	@fritodehuevo
@AlbertLloreta	@AnnaMoner
@albertpedret	@ArnauTrencapins
@albertpedret	@asunbdnhotmail1
@albertpedret	@cataladelsud
@albertpedret	@Dinamitic
@aldricroib	@MarcMonserrate
@aleix_amm	@Anna300976
@aleix_amm	@beatriua
@aleix_amm	@DjRepubliCAT
@aleix_amm	@flip1714
@aleix_amm	@francescbanchs
@aleix_amm	@mrcbls73
@alex_carrasco_	@jesica_rando
@alexdelmas10	@adria_campmany
@alexdelmas10	@alfredgl73
@alexdelmas10	@benjamiconesa
@alexdelmas10	@Botty_24
@alexdelmas10	@CarlosO08389596
@alexdelmas10	@carmenfcb97
@alexdelmas10	@GarrellMarc
@alexdelmas10	@jonygg80
