Source	Target
@__kamis__	@AnnaBernadas
@__kamis__	@druso58
@__kamis__	@DuroBelinda
@__kamis__	@latino_ar
@__kamis__	@marle501
@__kamis__	@SPistoler
@__kamis__	@ViveroDavid
@__kamis__	@VzqueVictor
@_brokenshells	@0bservador_
@_Charlotte21	@calabepa
@_Charlotte21	@dvocat
@_Charlotte21	@Educasa87
@_Charlotte21	@Xavi44896342
@_gerardgil	@Mar_s98
@_hiedravenenosa	@bruselas_sinfin
@_hiedravenenosa	@dgt_98
@_hiedravenenosa	@Dj_Carlo31
@_hiedravenenosa	@lisa_tops1979
@_hiedravenenosa	@lolitaGordillo
@_hiedravenenosa	@losyupis89
@_MariaSauri	@AugeAabye
@_MariaSauri	@sandrytamayo
@22annacasas	@Marsal95
@3josep14	@dodas14
@3voltesrebel	@CoraRuiz
@3voltesrebel	@GuillemRC
@3voltesrebel	@Jordi_Margalef
@3voltesrebel	@LadyVickyLove
@3voltesrebel	@lolaromeu10
@3voltesrebel	@moniato_cat
@3voltesrebel	@reisjuan
@3voltesrebel	@silvia_pla
@622Arquitectura	@MVerdaga
@6uillemRoca	@CDReferendumVic
@6uillemRoca	@Moscamascojoner
@75pilicapi	@lmauriz71
@75pilicapi	@NoemiPAH
@aaronpoonce	@Alejandrocvd
@aaronpoonce	@JoseCarrasco298
@aaronpoonce	@jxrdipxns
@ABalagu	@josepuntcat
@ABalagu	@judhec65
@ABalagu	@lantoniola
@ABalagu	@macruces
@ABalagu	@PileteJosefine
@ADecroissance	@VDeborah
@adelaguia_cat	@annaorag
@adelaguia_cat	@CUPEbre
@adelaguia_cat	@ERCmunicipal
@adelaguia_cat	@PSBallart
@adelaguia_cat	@Vladyssita
@AdelMoya8	@AgataOlegario
@AdelMoya8	@cdrvng
@AdelMoya8	@fermota10
@AdelMoya8	@soniamv1973
@adriana_roca	@aleixtoca
@adriaterol	@CDRLesCorts
@adriaterol	@rakelmerilainen
@adriaxj8	@Alix62
@ads_garraf1	@ads_garraf1
@aidyl62	@eva_vdlc
@aidyl62	@quelfus
@aidyl62	@Riejus
@aidyl62	@slipnegre
@aidyl62	@vampyCATman
@Aina_Bertran	@noemirinda
@Aina_Bertran	@NuriaClaramunt1
@ainapuigperez	@JSERRA21
@ainhoa_arano	@anthemhayek
@ainhoa_arano	@CathieSanjabi
@ainhoa_arano	@FlyingS14652197
@ainhoa_arano	@Humara131
@ainhoa_arano	@jaumem19
@ainhoa_arano	@LlanitoPol
@ainhoa_arano	@nuckytomson
@ainhoa_arano	@Wichita_DSA
@akaxiula	@JossCartwright
@Al3x_xX	@adriafores
@alaricalbarda	@toniamp1
@Alba_am	@Odenaviva
@Alba_garriga	@MaiteOller
@Alba_garriga	@ribetanades
@albacorazonegro	@azukikiyo
@albacorazonegro	@Boro_LH
@albacorazonegro	@entierradigna
@albacorazonegro	@Fermintxo64
