Source	Target
@_bkode	@autodeterminats
@1riolFarre	@albertebri
@7akbatindautxu	@aitorsanchez31
@7akbatindautxu	@alfonsoh4
@7akbatindautxu	@amable1987
@7akbatindautxu	@ander_110
@7akbatindautxu	@Ander_Redan
@7akbatindautxu	@beti_athletic25
@7akbatindautxu	@ekinez_egina
@7akbatindautxu	@elchicodelmaiz
@7akbatindautxu	@garate16
@7akbatindautxu	@ICHHarmaila
@7akbatindautxu	@Iker_Teranius
@7akbatindautxu	@inasgarci
@7akbatindautxu	@IndarraGTZ
@7akbatindautxu	@Indautxutik
@7akbatindautxu	@inigo_thefirm
@7akbatindautxu	@izargorri93
@7akbatindautxu	@JaimeIglesias17
@7akbatindautxu	@JamesMartin77
@7akbatindautxu	@jonanOrbe
@7akbatindautxu	@JosebaKArbaiza
@7akbatindautxu	@JoseLuisR_Puma
@7akbatindautxu	@JoseToquero15
@7akbatindautxu	@judimendikoa
@7akbatindautxu	@JulenMostajo
@7akbatindautxu	@kalvinErmua
@7akbatindautxu	@karlostini
@7akbatindautxu	@Kirrulitaberna
@7akbatindautxu	@larraskitu72
@7akbatindautxu	@martitze
@7akbatindautxu	@matriuxpc
@7akbatindautxu	@Mendizabal5
@7akbatindautxu	@MolokoP98
@7akbatindautxu	@nperezir
@7akbatindautxu	@oskarmatute
@7akbatindautxu	@Pansulito
@7akbatindautxu	@patxiurdaburu
@7akbatindautxu	@ricardvallve
@7akbatindautxu	@zpetralanda
@Abelletaindepe	@itsJolieGH
@acabezuelo	@bastilladigital
@acorey_cat	@JudithGr5
@acorey_cat	@jvilach
@acorey_cat	@quelcolom
@acorey_cat	@Tonapin
@acorey_cat	@voluntatdeser
@acorey_cat	@vullvotarja
@aehabeascorpus	@ROSER1964
@aezkiaga	@jordi_cardus
@aezkiaga	@manderley70
@afontanella15	@almateu
@afontanella15	@monicucsi
@afontanella15	@ycrepeau
@afreixaferrer	@_GreatUnwashed
@afreixaferrer	@Suguet
@afreixaferrer	@vashondogboy
@aidyl62	@llibertat1
@aina_relats	@annabaylach
@aina_relats	@JBCaturla
@airamalac	@eduard_ribera
@AirunPad	@comarca42ena
@Alba_garriga	@empipat
@Alba_garriga	@magdarbs
@AlbaBalcells	@AntoniFerrer2
@AlbaBalcells	@ardatx
@AlbaBalcells	@GpEstela
@AlbaBalcells	@ivanlopez3
@AlbaBalcells	@jadeiajo
@AlbaBalcells	@ManuelConsuegr5
@AlbaBalcells	@moneny68
@AlbaBalcells	@Piolinna
@albagordo	@jercstcugat
@albatrnz	@CUPLaCanonja
@albert_orta	@_GreatUnwashed
@albert_orta	@NoMesXoris
@AlbertBenzekry	@ajlagarriga
@AlbertBenzekry	@OmniumVOriental
@albertBZN	@casamadavalls
@albertBZN	@egel71
@albertBZN	@Eva_Luna7
@albertBZN	@JordiCapilla
@albertBZN	@palmira_marti
@albertBZN	@SrLivingstone1
@albertBZN	@xafar132
@albertBZN	@XAVIER_MASGRAU
@albertBZN	@xmiserachs
@albertBZN	@YOU17972
@albertllosa84	@jaumeserrag
@albertpedret	@jladrianp
@albertpedret	@vigolet
@Almogaten	@La__tieta
@altauler	@LluisColl13
@aludsi	@picavi2016
@Amor_de_Espanya	@Amor_de_Espanya
@Amor_de_Espanya	@ManuelLopez_84
@ANC_BCN_SSG	@XavierSunyer
@ANC_Reus	@llunavermella
@anc_ticxi	@fernandezjordi
@ANCNouBarris	@GraciaxINDP
@ANCNouBarris	@XaviSor
@ANCstjoanab	@JordiCanelles
@ANCVilanovaG	@alcajoca
@ANCVilanovaG	@marisolcasas62
@ANCVilanovaG	@montseceb
@ANCVilanovaG	@puigdollersjoan
@Andreueste	@DavidLlorenteS
@Andreueste	@emilio_maira
@Andreueste	@EnverAzMe
@Andreueste	@LadyMandarina_
@Andreueste	@LaiaFacet
@Andreueste	@raquelragal
@AndreuMonros	@comtejofre
@AndreuMonros	@difusoman
@AndreuMonros	@Leno_Alex
@AndreuMonros	@madovi19571
@AndreuMonros	@Mcceret
@AndreuMonros	@mmartafs
@AndreuMonros	@monicabassols
@AndreuMonros	@montserrat157
@AndreuMonros	@perriEnPotetes
@AndreuMonros	@porabajo
