name	link	tuits	retuits	rteados	followers	following	status	location	Walktrap
@__batibati	<a href="https://twitter.com/__batibati" target="_blank">__batibati</a>	1	0	1	3	98	13		068
@_CARALLUDO	<a href="https://twitter.com/_CARALLUDO" target="_blank">_CARALLUDO</a>	4	0	1	249	385	6020	GZ	172
@_corbo	<a href="https://twitter.com/_corbo" target="_blank">_corbo</a>	11	0	1	125	253	6040	Catalunya	072
@_Egur_	<a href="https://twitter.com/_Egur_" target="_blank">_Egur_</a>	4	0	1	85	290	1943	Euskal Herria	057
@_freecatalonia	<a href="https://twitter.com/_freecatalonia" target="_blank">_freecatalonia</a>	4	0	1	308	450	1904	Catalunya	139
@_GreatUnwashed	<a href="https://twitter.com/_GreatUnwashed" target="_blank">_GreatUnwashed</a>	21	1	1	19186	9991	69078	Cascadia	006
@_Kolinhar_	<a href="https://twitter.com/_Kolinhar_" target="_blank">_Kolinhar_</a>	3	0	1	61	69	799	Barcelona,Spain	264
@_Meeiii_03	<a href="https://twitter.com/_Meeiii_03" target="_blank">_Meeiii_03</a>	5	0	1	11	38	926	Gerona, Cataluña	004
@_smarta_	<a href="https://twitter.com/_smarta_" target="_blank">_smarta_</a>	4	0	1	167	308	2926	Barcelona, Catalunya	054
@_xarlse	<a href="https://twitter.com/_xarlse" target="_blank">_xarlse</a>	15	0	2	139	195	7002	Tarragona, Catalunya.	007
@08840v	<a href="https://twitter.com/08840v" target="_blank">08840v</a>	4	0	1	461	285	5927	Viladecans (Barcelona)	077
@10Fals	<a href="https://twitter.com/10Fals" target="_blank">10Fals</a>	4	0	1	46	115	5618	El Camp de l'Arpa	023
@110010010011010	<a href="https://twitter.com/110010010011010" target="_blank">110010010011010</a>	1	4	0	9286	1407	192825	sәuɐƃәl әp zᴉɹpɐɯ lә	093
@15jba	<a href="https://twitter.com/15jba" target="_blank">15jba</a>	13	0	3	1097	2152	14894	Catalunya	007
@1714Drac1714	<a href="https://twitter.com/1714Drac1714" target="_blank">1714Drac1714</a>	21	0	2	516	288	52974	Catalunya.	001
@1909_RSF	<a href="https://twitter.com/1909_RSF" target="_blank">1909_RSF</a>	2	2	0	787	872	5938	Euskal Herria Askatu!	114
