name	link	tuits	retuits	rteados	followers	following	status	location	Walktrap
@___Elpelao	<a href="https://twitter.com/___Elpelao" target="_blank">___Elpelao</a>	1	1	1	15704	559	61845	en un pueblecito sevillano	539
@__Quim	<a href="https://twitter.com/__Quim" target="_blank">__Quim</a>	1	0	1	139	522	3949	Llançà, Molins - Catalunya	122
@_alexfalco	<a href="https://twitter.com/_alexfalco" target="_blank">_alexfalco</a>	2	0	1	1934	668	6844	Cardedeu, Catalunya	174
@_Astrolabia_	<a href="https://twitter.com/_Astrolabia_" target="_blank">_Astrolabia_</a>	2	0	1	564	1200	16009	Palma de Mallorca	384
@_BAMAKO_	<a href="https://twitter.com/_BAMAKO_" target="_blank">_BAMAKO_</a>	1	0	1	146	132	9662		045
@_corbo	<a href="https://twitter.com/_corbo" target="_blank">_corbo</a>	11	1	1	125	253	6040	Catalunya	003
@_DarwinPZ	<a href="https://twitter.com/_DarwinPZ" target="_blank">_DarwinPZ</a>	26	0	2	3958	298	126359	🇨🇴	005
@_FerVS_	<a href="https://twitter.com/_FerVS_" target="_blank">_FerVS_</a>	4	0	1	271	1508	20027	Barcelona	003
@_freecatalonia	<a href="https://twitter.com/_freecatalonia" target="_blank">_freecatalonia</a>	4	0	1	308	450	1904	Catalunya	176
@_gerardsg	<a href="https://twitter.com/_gerardsg" target="_blank">_gerardsg</a>	1	0	1	45	255	2038	Catalunya	264
@_immafp	<a href="https://twitter.com/_immafp" target="_blank">_immafp</a>	7	0	1	15972	10608	7565		004
@_jordi_c_	<a href="https://twitter.com/_jordi_c_" target="_blank">_jordi_c_</a>	3	0	2	94	614	11011	l'H	014
@_Laura098_	<a href="https://twitter.com/_Laura098_" target="_blank">_Laura098_</a>	3	0	1	1023	947	36699	Costa Brava✌	008
@_Lunarc_	<a href="https://twitter.com/_Lunarc_" target="_blank">_Lunarc_</a>	3	0	1	137	85	6568	Bellvitge City	063
@_marcsm	<a href="https://twitter.com/_marcsm" target="_blank">_marcsm</a>	1	0	1	39	195	95		157
@_marfernandez	<a href="https://twitter.com/_marfernandez" target="_blank">_marfernandez</a>	2	0	1	184	333	1228	Catalunya	228
@_Maria_Dantas_	<a href="https://twitter.com/_Maria_Dantas_" target="_blank">_Maria_Dantas_</a>	10	0	1	1695	2524	36048	Barcelona	300
@_pad_pad	<a href="https://twitter.com/_pad_pad" target="_blank">_pad_pad</a>	1	0	1	50	75	965		011
@_paopaolis	<a href="https://twitter.com/_paopaolis" target="_blank">_paopaolis</a>	0	9	0					200
@_Quim	<a href="https://twitter.com/_Quim" target="_blank">_Quim</a>	1	0	1	998	886	13452		103
@_RedTyneside	<a href="https://twitter.com/_RedTyneside" target="_blank">_RedTyneside</a>	7	0	1	3333	440	70907	Tyneside via Detroit	269
@_RikenSproken_	<a href="https://twitter.com/_RikenSproken_" target="_blank">_RikenSproken_</a>	6	0	2	77	357	12839		013
