name	link	tuits	retuits	rteados	followers	following	status	location	Walktrap
@_doris_casas	<a href="https://twitter.com/_doris_casas" target="_blank">_doris_casas</a>	4	0	1	34	218	9178		009
@_Meeiii_03	<a href="https://twitter.com/_Meeiii_03" target="_blank">_Meeiii_03</a>	5	0	1	11	38	926	Gerona, Cataluña	209
@_nuriamon	<a href="https://twitter.com/_nuriamon" target="_blank">_nuriamon</a>	1	0	1	6	28	24		021
@_Oscar_P_	<a href="https://twitter.com/_Oscar_P_" target="_blank">_Oscar_P_</a>	3	0	1	67	633	3344		020
@_RapEnFrases	<a href="https://twitter.com/_RapEnFrases" target="_blank">_RapEnFrases</a>	1	0	1	2795	82	386	Cacín, Andalucía	082
@_Rosamary_	<a href="https://twitter.com/_Rosamary_" target="_blank">_Rosamary_</a>	18	0	1	3374	3034	130740	Catalunya	074
@007DoctorNo	<a href="https://twitter.com/007DoctorNo" target="_blank">007DoctorNo</a>	0	1	0					224
@08Arola	<a href="https://twitter.com/08Arola" target="_blank">08Arola</a>	0	1	0					225
@0IrTE	<a href="https://twitter.com/0IrTE" target="_blank">0IrTE</a>	9	0	1	148	60	20546	Catalunya	059
@0Seuba	<a href="https://twitter.com/0Seuba" target="_blank">0Seuba</a>	31	0	1	664	1159	13762	Avià-Bcn, Catalunya	076
@100fueg	<a href="https://twitter.com/100fueg" target="_blank">100fueg</a>	2	0	1	255	1236	6770		087
@11s2014	<a href="https://twitter.com/11s2014" target="_blank">11s2014</a>	8	0	2	1506	2051	23723	Mataró, Catalunya	001
@11uis_g	<a href="https://twitter.com/11uis_g" target="_blank">11uis_g</a>	1	0	1	30	199	1725		004
@15jba	<a href="https://twitter.com/15jba" target="_blank">15jba</a>	13	0	1	1097	2152	14894	Catalunya	003
@1714Drac1714	<a href="https://twitter.com/1714Drac1714" target="_blank">1714Drac1714</a>	21	0	1	516	288	52974	Catalunya.	015
@1909_RSF	<a href="https://twitter.com/1909_RSF" target="_blank">1909_RSF</a>	2	0	1	787	872	5938	Euskal Herria Askatu!	002
@1denmadrid	<a href="https://twitter.com/1denmadrid" target="_blank">1denmadrid</a>	20	0	2	1540	276	394105	Madrid, Colombia	034
@2005sjusi	<a href="https://twitter.com/2005sjusi" target="_blank">2005sjusi</a>	26	0	1	805	790	51238	Costa Daurada	005
@2017_REFERENDUM	<a href="https://twitter.com/2017_REFERENDUM" target="_blank">2017_REFERENDUM</a>	3	0	1	73	573	3493		005
@25mmoreno	<a href="https://twitter.com/25mmoreno" target="_blank">25mmoreno</a>	2	0	1	126	276	4154		026
@3a_tsp	<a href="https://twitter.com/3a_tsp" target="_blank">3a_tsp</a>	13	0	1	412	546	48733	Barcelona, Catalunya	007
@3N4ICM4u41	<a href="https://twitter.com/3N4ICM4u41" target="_blank">3N4ICM4u41</a>	8	0	1	3462	3357	62845	Catalunya (Països Catalans)	067
@6qcara	<a href="https://twitter.com/6qcara" target="_blank">6qcara</a>	4	0	1	1500	1881	19616	Catalunya  (((((( SÍ ))))))	217
@7_aleix	<a href="https://twitter.com/7_aleix" target="_blank">7_aleix</a>	2	0	1	414	427	5462	Valls, Catalunya	064
@70diazcat	<a href="https://twitter.com/70diazcat" target="_blank">70diazcat</a>	15	0	1	82	239	7375		004
@77_judith	<a href="https://twitter.com/77_judith" target="_blank">77_judith</a>	6	0	1	58	225	1641	Italia	004
@78GARBO	<a href="https://twitter.com/78GARBO" target="_blank">78GARBO</a>	2	0	1	54	76	1264	Barcelona, Cataluña	004
@7akbatindautxu	<a href="https://twitter.com/7akbatindautxu" target="_blank">7akbatindautxu</a>	1	12	0	912	431	1060		056
@92nona	<a href="https://twitter.com/92nona" target="_blank">92nona</a>	2	0	1	227	522	2245	Barcelona	062
@9davidgrau	<a href="https://twitter.com/9davidgrau" target="_blank">9davidgrau</a>	2	1	0	653	843	8626	CATALUNYA	127
@9jrib9	<a href="https://twitter.com/9jrib9" target="_blank">9jrib9</a>	90	0	3	3402	3954	192205	Barcelona	046
@A201057	<a href="https://twitter.com/A201057" target="_blank">A201057</a>	3	0	1	1474	1913	66576	Galapagos	055
@AAixurach	<a href="https://twitter.com/AAixurach" target="_blank">AAixurach</a>	16	0	1	2357	4990	62401	Via Lactia	222
@Aannamartin	<a href="https://twitter.com/Aannamartin" target="_blank">Aannamartin</a>	4	0	1	937	1080	19639	Barcelona	155
@abombi	<a href="https://twitter.com/abombi" target="_blank">abombi</a>	2	1	0	22	118	446		226
@acaballep	<a href="https://twitter.com/acaballep" target="_blank">acaballep</a>	7	0	2	524	790	11629		007
@acodina58	<a href="https://twitter.com/acodina58" target="_blank">acodina58</a>	10	0	1	88	58	11516		003
@acorey_cat	<a href="https://twitter.com/acorey_cat" target="_blank">acorey_cat</a>	1	5	0	1117	617	7647	Sabadell, República Catalana	004
@adammajo	<a href="https://twitter.com/adammajo" target="_blank">adammajo</a>	3	0	1	2488	1808	12838	Manresa/Berga	006
@adelaguia_cat	<a href="https://twitter.com/adelaguia_cat" target="_blank">adelaguia_cat</a>	1	1	0	995	460	4993	Móra d'Ebre-Països Catalans	020
@adeuespanya2017	<a href="https://twitter.com/adeuespanya2017" target="_blank">adeuespanya2017</a>	2	1	0	141	526	272	CATALUNYA	218
@Admo_independe	<a href="https://twitter.com/Admo_independe" target="_blank">Admo_independe</a>	44	0	4	1130	627	20812	Catalunya (UE)	005
@AEmanuelTerNat	<a href="https://twitter.com/AEmanuelTerNat" target="_blank">AEmanuelTerNat</a>	38	0	1	65	375	6684	Barcelona, Catalunya	005
