name	link	tuits	retuits	rteados	followers	following	status	location	Walktrap
@_CarolineRobin	<a href="https://twitter.com/_CarolineRobin" target="_blank">_CarolineRobin</a>	1	0	1	166	563	1106	Bordeaux	063
@_FerranA7X	<a href="https://twitter.com/_FerranA7X" target="_blank">_FerranA7X</a>	1	0	1	3422	758	19736	Tarragona, España	017
@_nome0lvides	<a href="https://twitter.com/_nome0lvides" target="_blank">_nome0lvides</a>	1	0	1	1198	132	50854	FAV.	012
@0wamb	<a href="https://twitter.com/0wamb" target="_blank">0wamb</a>	2	0	1	70	160	400	Barcelona, Dublin	002
@15M2_0	<a href="https://twitter.com/15M2_0" target="_blank">15M2_0</a>	3	0	1	869	1326	13286	España	019
@1ameth1	<a href="https://twitter.com/1ameth1" target="_blank">1ameth1</a>	1	0	1	3625	3071	17812	México	012
@1Recluta_Patoso	<a href="https://twitter.com/1Recluta_Patoso" target="_blank">1Recluta_Patoso</a>	0	9	0					011
@92yengol	<a href="https://twitter.com/92yengol" target="_blank">92yengol</a>	1	0	1	10	31	5		007
@AbelSmiler	<a href="https://twitter.com/AbelSmiler" target="_blank">AbelSmiler</a>	2	1	0	3230	172	107427		086
@abuelon	<a href="https://twitter.com/abuelon" target="_blank">abuelon</a>	1	0	1	271	968	5025		008
@ADecroissance	<a href="https://twitter.com/ADecroissance" target="_blank">ADecroissance</a>	1	2	0	5905	1930	30780	local to global	032
@AdolfTheReplier	<a href="https://twitter.com/AdolfTheReplier" target="_blank">AdolfTheReplier</a>	1	0	1	59	151	3251	Retrocausality	001
@adriabinal	<a href="https://twitter.com/adriabinal" target="_blank">adriabinal</a>	1	0	1	27	32	2531		017
@adrianrbravo	<a href="https://twitter.com/adrianrbravo" target="_blank">adrianrbravo</a>	1	3	0	1960	1636	46811	Teis, Vigo - Galiza	003
@Aevalillith	<a href="https://twitter.com/Aevalillith" target="_blank">Aevalillith</a>	1	0	1	7436	4118	212058	Montréal	032
@AgenteTruffaut	<a href="https://twitter.com/AgenteTruffaut" target="_blank">AgenteTruffaut</a>	7	0	1	48996	5	519253		094
@ajuix	<a href="https://twitter.com/ajuix" target="_blank">ajuix</a>	1	0	1	2131	108	294049	mexico df, del coy	010
@Albaaliq1	<a href="https://twitter.com/Albaaliq1" target="_blank">Albaaliq1</a>	2	0	1	827	397	85398		007
@albamoraroca	<a href="https://twitter.com/albamoraroca" target="_blank">albamoraroca</a>	0	1	0					096
@alessanll	<a href="https://twitter.com/alessanll" target="_blank">alessanll</a>	1	0	1	78	434	493	México	008
@AlexisMayet	<a href="https://twitter.com/AlexisMayet" target="_blank">AlexisMayet</a>	0	2	0					034
@AliCologne	<a href="https://twitter.com/AliCologne" target="_blank">AliCologne</a>	0	1	0					068
@alstromeriasp	<a href="https://twitter.com/alstromeriasp" target="_blank">alstromeriasp</a>	1	0	1	220	835	3624	.	008
@alusinante	<a href="https://twitter.com/alusinante" target="_blank">alusinante</a>	1	0	1	2273	4192	77149	Planet Earth	005
@AlvarezPrOsorno	<a href="https://twitter.com/AlvarezPrOsorno" target="_blank">AlvarezPrOsorno</a>	2	0	1	952	994	7187		009
@alvaroramis	<a href="https://twitter.com/alvaroramis" target="_blank">alvaroramis</a>	11	0	1	4894	3139	74947	Santiago de Chile	008
@amayalonso42	<a href="https://twitter.com/amayalonso42" target="_blank">amayalonso42</a>	2	0	1	890	1113	42431		007
@amthouin	<a href="https://twitter.com/amthouin" target="_blank">amthouin</a>	1	0	1	3995	1957	109299	Peintre | Montréal, Québec	009
@ancar2010	<a href="https://twitter.com/ancar2010" target="_blank">ancar2010</a>	1	0	1	775	545	7998		007
@AndyRdzRoMa	<a href="https://twitter.com/AndyRdzRoMa" target="_blank">AndyRdzRoMa</a>	1	0	1	24	99	946	Tu Gfa xdXdxDxd	017
@AnnaBloodyBites	<a href="https://twitter.com/AnnaBloodyBites" target="_blank">AnnaBloodyBites</a>	1	0	1	376	976	33441	Carabanchel.	007
@Annadd661	<a href="https://twitter.com/Annadd661" target="_blank">Annadd661</a>	3	0	1	3	39	371		012
@AnnaEastwood_96	<a href="https://twitter.com/AnnaEastwood_96" target="_blank">AnnaEastwood_96</a>	0	6	0					003
@Anneeee19	<a href="https://twitter.com/Anneeee19" target="_blank">Anneeee19</a>	4	0	2	381	129	12946	Laudio, Euskal Herria	004
@AnonAquila	<a href="https://twitter.com/AnonAquila" target="_blank">AnonAquila</a>	1	0	1	19	51	270	NightSky	036
@anonymus2121	<a href="https://twitter.com/anonymus2121" target="_blank">anonymus2121</a>	1	0	1	75	66	3472		013
@AntifaCiempo	<a href="https://twitter.com/AntifaCiempo" target="_blank">AntifaCiempo</a>	0	1	0					051
@antuan131	<a href="https://twitter.com/antuan131" target="_blank">antuan131</a>	1	0	1	37	174	57		102
@AquestFrederic	<a href="https://twitter.com/AquestFrederic" target="_blank">AquestFrederic</a>	29	0	1	4062	4606	93451		002
@argia	<a href="https://twitter.com/argia" target="_blank">argia</a>	1	1	0	31837	1892	77257	Basque Country	050
@ariverbanks	<a href="https://twitter.com/ariverbanks" target="_blank">ariverbanks</a>	0	1	0					049
@arnauvidal5	<a href="https://twitter.com/arnauvidal5" target="_blank">arnauvidal5</a>	1	1	0	27	64	200		001
@arnoldoott1971	<a href="https://twitter.com/arnoldoott1971" target="_blank">arnoldoott1971</a>	1	0	1	296	560	4756		020
@arytzam	<a href="https://twitter.com/arytzam" target="_blank">arytzam</a>	5	3	0	1518	995	34197	Euskal Errepublika	004
@AsturMass	<a href="https://twitter.com/AsturMass" target="_blank">AsturMass</a>	0	1	0					069
@aympsi	<a href="https://twitter.com/aympsi" target="_blank">aympsi</a>	1	0	1	1311	2354	79952	Tuxtla Gutierrez	013
@b_papag	<a href="https://twitter.com/b_papag" target="_blank">b_papag</a>	1	0	1	204	259	35451	San Pedro Cholula, Puebla	007
@balthazhare	<a href="https://twitter.com/balthazhare" target="_blank">balthazhare</a>	6	0	1	352	1147	8675	Mtl, Québec	034
@batt1972	<a href="https://twitter.com/batt1972" target="_blank">batt1972</a>	6	0	6	10830	300	10902	Mongolia	001
@bayarri27	<a href="https://twitter.com/bayarri27" target="_blank">bayarri27</a>	1	0	1	298	380	6377	Castellon	039
@Bayit_eisen	<a href="https://twitter.com/Bayit_eisen" target="_blank">Bayit_eisen</a>	1	0	1	293	236	1764	Centro del remolino	023
@bcninvestigator	<a href="https://twitter.com/bcninvestigator" target="_blank">bcninvestigator</a>	2	0	1	1	95	94		007
@BeauchampDiane	<a href="https://twitter.com/BeauchampDiane" target="_blank">BeauchampDiane</a>	8	0	1	214	620	5271		015
@becka_ig	<a href="https://twitter.com/becka_ig" target="_blank">becka_ig</a>	1	0	1	3	6	157		001
@bel_margarida	<a href="https://twitter.com/bel_margarida" target="_blank">bel_margarida</a>	75	0	1	118	115	10420		067
@BenBarnier	<a href="https://twitter.com/BenBarnier" target="_blank">BenBarnier</a>	0	1	0					063
@betepolitique	<a href="https://twitter.com/betepolitique" target="_blank">betepolitique</a>	2	0	1	16385	17959	61984	Québec	021
@bibigasscor	<a href="https://twitter.com/bibigasscor" target="_blank">bibigasscor</a>	2	0	1	268	247	5142	Catalunya	014
@BirdieLiberty	<a href="https://twitter.com/BirdieLiberty" target="_blank">BirdieLiberty</a>	1	0	1	55	327	840	Mother Earth, Our Universe...	062
@Blanchavez	<a href="https://twitter.com/Blanchavez" target="_blank">Blanchavez</a>	1	0	1	291	540	29886	Mexico, D.F.	007
@BrowningMachine	<a href="https://twitter.com/BrowningMachine" target="_blank">BrowningMachine</a>	1	0	1	7265	1536	123642	Texas	009
@Bruno_Yamek	<a href="https://twitter.com/Bruno_Yamek" target="_blank">Bruno_Yamek</a>	9	0	1	10	43	2423		012
@BSVLMJ	<a href="https://twitter.com/BSVLMJ" target="_blank">BSVLMJ</a>	1	0	1	6201	3689	134188	United States	009
@bunueluis	<a href="https://twitter.com/bunueluis" target="_blank">bunueluis</a>	1	0	1	721	716	3498		010
@Busquets_896	<a href="https://twitter.com/Busquets_896" target="_blank">Busquets_896</a>	1	1	0	84	73	196	Alguaire (Lleida)	022
@cadulorena	<a href="https://twitter.com/cadulorena" target="_blank">cadulorena</a>	2	0	1	3716	426	341700		018
@Calcat601	<a href="https://twitter.com/Calcat601" target="_blank">Calcat601</a>	2	0	1	94	299	5073		011
@calcosares	<a href="https://twitter.com/calcosares" target="_blank">calcosares</a>	0	5	0					017
@calderona666	<a href="https://twitter.com/calderona666" target="_blank">calderona666</a>	2	0	1	436	911	8892		019
@CamColman	<a href="https://twitter.com/CamColman" target="_blank">CamColman</a>	1	0	1	101	114	3668	tatooine	103
@carlavall	<a href="https://twitter.com/carlavall" target="_blank">carlavall</a>	0	2	0					023
@carlosnm26	<a href="https://twitter.com/carlosnm26" target="_blank">carlosnm26</a>	2	0	1	91	264	5131		007
@carlosochanla88	<a href="https://twitter.com/carlosochanla88" target="_blank">carlosochanla88</a>	1	0	1	3583	3907	190217	Caracas, Venezuela	010
@CarlotaMarzo	<a href="https://twitter.com/CarlotaMarzo" target="_blank">CarlotaMarzo</a>	0	1	0					052
@carmenmorales43	<a href="https://twitter.com/carmenmorales43" target="_blank">carmenmorales43</a>	1	0	1	112	332	3792		010
@carolinasimanc3	<a href="https://twitter.com/carolinasimanc3" target="_blank">carolinasimanc3</a>	1	0	1	410	235	16854	AsiComoSoy☺ SoloMio-SoloTuya	069
@carolpohlhammer	<a href="https://twitter.com/carolpohlhammer" target="_blank">carolpohlhammer</a>	1	0	1	1567	631	97161	Arica y Parinacota, Chile	008
@CatalanRobot	<a href="https://twitter.com/CatalanRobot" target="_blank">CatalanRobot</a>	54	0	1	239	1	22090	Catalonia	009
@Catalonia1640	<a href="https://twitter.com/Catalonia1640" target="_blank">Catalonia1640</a>	48	0	1	3007	4939	54799		002
@Catxavie9n	<a href="https://twitter.com/Catxavie9n" target="_blank">Catxavie9n</a>	9	0	1	2297	4982	16898	catalonien	011
@cfrd1909cat	<a href="https://twitter.com/cfrd1909cat" target="_blank">cfrd1909cat</a>	70	0	1	391	457	20882	Reus, Catalunya	031
