name	link	tuits	retuits	rteados	followers	following	status	location	Walktrap
@_CameronMoy	<a href="https://twitter.com/_CameronMoy" target="_blank">_CameronMoy</a>	8	0	1	562	2392	7909	Glasgow, Scotland	290
@_DarwinPZ	<a href="https://twitter.com/_DarwinPZ" target="_blank">_DarwinPZ</a>	26	0	2	3958	298	126359	🇨🇴	106
@_GreatUnwashed	<a href="https://twitter.com/_GreatUnwashed" target="_blank">_GreatUnwashed</a>	21	1	2	19186	9991	69078	Cascadia	030
@_ice_sky_	<a href="https://twitter.com/_ice_sky_" target="_blank">_ice_sky_</a>	1	0	1	8	20	879		013
@_josepblanch	<a href="https://twitter.com/_josepblanch" target="_blank">_josepblanch</a>	1	0	1	506	704	3113	Balaguer (Lleida)	266
@_Kolinhar_	<a href="https://twitter.com/_Kolinhar_" target="_blank">_Kolinhar_</a>	3	0	1	61	69	799	Barcelona,Spain	013
@_lovemylive13	<a href="https://twitter.com/_lovemylive13" target="_blank">_lovemylive13</a>	2	0	1	14	136	408	Catalunya	048
@_luchadeclases	<a href="https://twitter.com/_luchadeclases" target="_blank">_luchadeclases</a>	13	0	3	3411	1397	49969	Estado Español	244
@_mrjinks	<a href="https://twitter.com/_mrjinks" target="_blank">_mrjinks</a>	5	0	1	35	59	6107	Barcelona, Catalunya	379
@_nissu_	<a href="https://twitter.com/_nissu_" target="_blank">_nissu_</a>	2	0	1	53	132	3544	Girona	117
@_RikenSproken_	<a href="https://twitter.com/_RikenSproken_" target="_blank">_RikenSproken_</a>	6	0	1	77	357	12839		031
@_smarta_	<a href="https://twitter.com/_smarta_" target="_blank">_smarta_</a>	4	0	1	167	308	2926	Barcelona, Catalunya	048
@_TheWickerMan	<a href="https://twitter.com/_TheWickerMan" target="_blank">_TheWickerMan</a>	2	0	1	452	711	9827		159
@_toniramos_	<a href="https://twitter.com/_toniramos_" target="_blank">_toniramos_</a>	1	0	1	354	760	21516	Santa Coloma de Gramenet	247
@_xarlse	<a href="https://twitter.com/_xarlse" target="_blank">_xarlse</a>	15	0	1	139	195	7002	Tarragona, Catalunya.	028
@000120o	<a href="https://twitter.com/000120o" target="_blank">000120o</a>	5	0	1	3654	511	719391	Italia-Roma	223
@0Seuba	<a href="https://twitter.com/0Seuba" target="_blank">0Seuba</a>	31	0	1	664	1159	13762	Avià-Bcn, Catalunya	187
@1_jam2	<a href="https://twitter.com/1_jam2" target="_blank">1_jam2</a>	1	0	1	11	223	1781	Sant Pere de Ribes, España	301
@10dc7a42c32e40c	<a href="https://twitter.com/10dc7a42c32e40c" target="_blank">10dc7a42c32e40c</a>	6	0	2	19	97	5962		013
@11s2014	<a href="https://twitter.com/11s2014" target="_blank">11s2014</a>	8	0	2	1506	2051	23723	Mataró, Catalunya	056
