name	link	tuits	retuits	rteados	followers	following	status	location	Walktrap
@_GreatUnwashed	<a href="https://twitter.com/_GreatUnwashed" target="_blank">_GreatUnwashed</a>	21	1	0	19186	9991	69078	Cascadia	153
@0hxxGWyF9bhRxCd	<a href="https://twitter.com/0hxxGWyF9bhRxCd" target="_blank">0hxxGWyF9bhRxCd</a>	1	0	1	34	3819	4141		002
@1_K4r0l_1	<a href="https://twitter.com/1_K4r0l_1" target="_blank">1_K4r0l_1</a>	12	0	5	70	379	1068	Barcelona, España	006
@13amarillosl	<a href="https://twitter.com/13amarillosl" target="_blank">13amarillosl</a>	1	0	1	67	52	4712		046
@13EricLuna	<a href="https://twitter.com/13EricLuna" target="_blank">13EricLuna</a>	1	2	0	83	167	2313	Catalunya - Minnesota	012
@1O_App	<a href="https://twitter.com/1O_App" target="_blank">1O_App</a>	1	1	0	1113	93	204		138
@27epla	<a href="https://twitter.com/27epla" target="_blank">27epla</a>	0	1	0					115
@69manel	<a href="https://twitter.com/69manel" target="_blank">69manel</a>	2	0	1	313	592	1471	Catalunya	046
@A3Noticias	<a href="https://twitter.com/A3Noticias" target="_blank">A3Noticias</a>	0	4	0					033
@a9de8b44494d436	<a href="https://twitter.com/a9de8b44494d436" target="_blank">a9de8b44494d436</a>	14	0	1	57	34	6784		039
@ABalagu	<a href="https://twitter.com/ABalagu" target="_blank">ABalagu</a>	17	2	0	4646	4899	101124		003
@AbelloSanllehi	<a href="https://twitter.com/AbelloSanllehi" target="_blank">AbelloSanllehi</a>	33	0	2	987	1533	62523	Barcelona	001
@acabezuelo	<a href="https://twitter.com/acabezuelo" target="_blank">acabezuelo</a>	0	1	0					125
@adriaalbi	<a href="https://twitter.com/adriaalbi" target="_blank">adriaalbi</a>	2	0	1	53	118	172		116
@AdriPujol	<a href="https://twitter.com/AdriPujol" target="_blank">AdriPujol</a>	0	1	0					117
@aezkiaga	<a href="https://twitter.com/aezkiaga" target="_blank">aezkiaga</a>	7	1	0	229	146	11617	Bardulia, La Navarra maritima	004
@AguiloCarme	<a href="https://twitter.com/AguiloCarme" target="_blank">AguiloCarme</a>	14	0	14	29	213	181	barcelona	004
@ahoraluzycolor	<a href="https://twitter.com/ahoraluzycolor" target="_blank">ahoraluzycolor</a>	4	4	0	11630	8726	15754		034
@AhotsaInfo	<a href="https://twitter.com/AhotsaInfo" target="_blank">AhotsaInfo</a>	18	1	0	16640	1024	55586	Nafarroa - Euskal Herria	043
@AJuanico	<a href="https://twitter.com/AJuanico" target="_blank">AJuanico</a>	0	1	0					066
@AKAlliure	<a href="https://twitter.com/AKAlliure" target="_blank">AKAlliure</a>	5	0	1	954	938	18180	Una platja,  Catalunya	005
@AlanAsm1	<a href="https://twitter.com/AlanAsm1" target="_blank">AlanAsm1</a>	1	0	1	4	20	282		088
@ALBAGLASCHU	<a href="https://twitter.com/ALBAGLASCHU" target="_blank">ALBAGLASCHU</a>	2	0	1	14	62	2182	Glasgow, Scotland	123
@AlbaOrraBassas	<a href="https://twitter.com/AlbaOrraBassas" target="_blank">AlbaOrraBassas</a>	0	1	0					012
@albert_dmcat	<a href="https://twitter.com/albert_dmcat" target="_blank">albert_dmcat</a>	2	4	0	8355	3754	27081	Republica de Catalunya i Aran	021
@albert_junyent	<a href="https://twitter.com/albert_junyent" target="_blank">albert_junyent</a>	1	0	1	268	1447	3904	Barcelona (Catalunya).	016
@albert_orta	<a href="https://twitter.com/albert_orta" target="_blank">albert_orta</a>	36	0	2	1903	4994	31332	Terrassa	010
@albertmas1	<a href="https://twitter.com/albertmas1" target="_blank">albertmas1</a>	5	0	1	102	243	6888		026
@Albineta	<a href="https://twitter.com/Albineta" target="_blank">Albineta</a>	4	0	1	593	629	27355		003
@Alejand63567115	<a href="https://twitter.com/Alejand63567115" target="_blank">Alejand63567115</a>	20	0	2	47	34	8112		003
@Alfaro_Giro	<a href="https://twitter.com/Alfaro_Giro" target="_blank">Alfaro_Giro</a>	1	1	0	800	1386	3060	El Masnou  (41°28 N - 2°18 E)	148
@Algarsal65	<a href="https://twitter.com/Algarsal65" target="_blank">Algarsal65</a>	11	0	1	622	722	41957	Catalunya	021
@AlmogaversEmp	<a href="https://twitter.com/AlmogaversEmp" target="_blank">AlmogaversEmp</a>	1	0	1	880	468	1813	Empordà	007
@almotuit	<a href="https://twitter.com/almotuit" target="_blank">almotuit</a>	0	2	0					002
@Am_Set	<a href="https://twitter.com/Am_Set" target="_blank">Am_Set</a>	1	0	1	351	755	7329	País Valencià	003
@amadeupons	<a href="https://twitter.com/amadeupons" target="_blank">amadeupons</a>	3	0	1	1128	248	4370	Barcelona	068
@amandapetons	<a href="https://twitter.com/amandapetons" target="_blank">amandapetons</a>	1	0	1	2317	2067	24431	Guayaquil, Ecuador	004
@AMCastellet	<a href="https://twitter.com/AMCastellet" target="_blank">AMCastellet</a>	0	1	0					119
@AmT300elLWhruGM	<a href="https://twitter.com/AmT300elLWhruGM" target="_blank">AmT300elLWhruGM</a>	1	0	1	40	4805	5734		002
@amuntan1	<a href="https://twitter.com/amuntan1" target="_blank">amuntan1</a>	3	0	1	1505	1460	16899	Terrassa, Catalunya	001
@anaimall	<a href="https://twitter.com/anaimall" target="_blank">anaimall</a>	1	0	1	313	509	402	A Coruña, Galiza	075
@ANC_Bombers	<a href="https://twitter.com/ANC_Bombers" target="_blank">ANC_Bombers</a>	4	0	1	13931	6149	7063	Països Catalans	001
