name	link	tuits	retuits	rteados	followers	following	status	location	Walktrap
@1ODEMOCRACIA	<a href="https://twitter.com/1ODEMOCRACIA" target="_blank">1ODEMOCRACIA</a>	6	0	1	84	313	2592	PAIS DE CATALUNYA	010
@32666a40a1d446d	<a href="https://twitter.com/32666a40a1d446d" target="_blank">32666a40a1d446d</a>	8	0	1	149	252	23887		006
@3mrojito	<a href="https://twitter.com/3mrojito" target="_blank">3mrojito</a>	1	0	1	276	355	18847		001
@434didi	<a href="https://twitter.com/434didi" target="_blank">434didi</a>	5	0	1	621	760	91190		044
@93Dario93	<a href="https://twitter.com/93Dario93" target="_blank">93Dario93</a>	2	0	2	435	700	9586	Gran Canaria, Spain	003
@A3Noticias	<a href="https://twitter.com/A3Noticias" target="_blank">A3Noticias</a>	0	1	0					061
@ACTUALIZATEes	<a href="https://twitter.com/ACTUALIZATEes" target="_blank">ACTUALIZATEes</a>	0	1	0					062
@acuffa	<a href="https://twitter.com/acuffa" target="_blank">acuffa</a>	1	0	1	258	505	6878	Caigüire	002
@adriaaubert	<a href="https://twitter.com/adriaaubert" target="_blank">adriaaubert</a>	1	2	0	82	202	295		027
@adrianmb2312	<a href="https://twitter.com/adrianmb2312" target="_blank">adrianmb2312</a>	1	0	1	383	764	29568	Dos Hermanas	021
@AGavalda	<a href="https://twitter.com/AGavalda" target="_blank">AGavalda</a>	7	0	1	90	114	3035	Catalonia	002
@albertAEPDA	<a href="https://twitter.com/albertAEPDA" target="_blank">albertAEPDA</a>	11	1	0	1193	1006	73252		001
@Alberto97246103	<a href="https://twitter.com/Alberto97246103" target="_blank">Alberto97246103</a>	1	0	1	7	8	1248		051
@alexdelmas10	<a href="https://twitter.com/alexdelmas10" target="_blank">alexdelmas10</a>	0	1	0					060
@alfonjod	<a href="https://twitter.com/alfonjod" target="_blank">alfonjod</a>	1	0	1	96	229	621	Quito	037
@Alter_Jo	<a href="https://twitter.com/Alter_Jo" target="_blank">Alter_Jo</a>	13	0	1	329	2183	10603	Toronto, Ontario	043
@AmaiaArmiArma	<a href="https://twitter.com/AmaiaArmiArma" target="_blank">AmaiaArmiArma</a>	0	1	0					053
@ANC_Manlleu	<a href="https://twitter.com/ANC_Manlleu" target="_blank">ANC_Manlleu</a>	0	1	0					047
@angelsmcastells	<a href="https://twitter.com/angelsmcastells" target="_blank">angelsmcastells</a>	11	6	0	11276	2250	70786	Barcelona	004
@anna_arque	<a href="https://twitter.com/anna_arque" target="_blank">anna_arque</a>	2	11	0	18782	4990	15541	Lleida-BCN-Països Catalans	002
@annamarialinare	<a href="https://twitter.com/annamarialinare" target="_blank">annamarialinare</a>	2	0	1	419	1350	15547	TERRASSA(CATALUNYA)	002
@annasalicru	<a href="https://twitter.com/annasalicru" target="_blank">annasalicru</a>	2	1	0	1140	907	4793	Mataró	046
