name	link	tuits	retuits	rteados	followers	following	status	location	Walktrap
@_Maria_Dantas_	<a href="https://twitter.com/_Maria_Dantas_" target="_blank">_Maria_Dantas_</a>	10	0	1	1695	2524	36048	Barcelona	029
@_pmarkes	<a href="https://twitter.com/_pmarkes" target="_blank">_pmarkes</a>	1	2	0	19006	20630	8381	Terrassa (Barcelona)	008
@11s2014	<a href="https://twitter.com/11s2014" target="_blank">11s2014</a>	8	0	1	1506	2051	23723	Mataró, Catalunya	018
@13thkyr	<a href="https://twitter.com/13thkyr" target="_blank">13thkyr</a>	1	0	1	34	235	358	Barcelona	026
@2005sjusi	<a href="https://twitter.com/2005sjusi" target="_blank">2005sjusi</a>	26	0	3	805	790	51238	Costa Daurada	006
@622Arquitectura	<a href="https://twitter.com/622Arquitectura" target="_blank">622Arquitectura</a>	6	0	1	1071	1890	6884	Terrassa. Barcelona. Catalonia	006
@A_Bretodeau	<a href="https://twitter.com/A_Bretodeau" target="_blank">A_Bretodeau</a>	5	0	1	232	94	42857	San Junipero.	008
@A3Noticias	<a href="https://twitter.com/A3Noticias" target="_blank">A3Noticias</a>	0	2	0					058
@abelplana	<a href="https://twitter.com/abelplana" target="_blank">abelplana</a>	3	1	0	254	463	1346		098
@AcijoD	<a href="https://twitter.com/AcijoD" target="_blank">AcijoD</a>	5	0	1	85	232	8343	Catalunya	005
@AComunis	<a href="https://twitter.com/AComunis" target="_blank">AComunis</a>	2	0	1	32	30	1747		026
@acosta2B	<a href="https://twitter.com/acosta2B" target="_blank">acosta2B</a>	1	0	1	27	47	75	Barcelona, España	008
@ACTUALIZATEes	<a href="https://twitter.com/ACTUALIZATEes" target="_blank">ACTUALIZATEes</a>	0	1	0					074
@acuffa	<a href="https://twitter.com/acuffa" target="_blank">acuffa</a>	1	0	1	258	505	6878	Caigüire	024
@adriaaubert	<a href="https://twitter.com/adriaaubert" target="_blank">adriaaubert</a>	1	3	0	82	202	295		035
@adribata10	<a href="https://twitter.com/adribata10" target="_blank">adribata10</a>	1	0	1	1283	1142	2891	Barcelona - La Vall d'en Bas	011
@aesux	<a href="https://twitter.com/aesux" target="_blank">aesux</a>	3	2	0	2042	1184	28129	Amb el cor a la Conca Dellà. Catalonia	004
@Agents_Rurals	<a href="https://twitter.com/Agents_Rurals" target="_blank">Agents_Rurals</a>	1	7	0	21855	901	16707	.cat	027
@AGR_Network	<a href="https://twitter.com/AGR_Network" target="_blank">AGR_Network</a>	17	0	1	1016	2050	33236	Україна	014
