name	link	tuits	retuits	rteados	followers	following	status	location	Walktrap
@_bkode	<a href="https://twitter.com/_bkode" target="_blank">_bkode</a>	0	2	0					077
@_GreatUnwashed	<a href="https://twitter.com/_GreatUnwashed" target="_blank">_GreatUnwashed</a>	21	0	2	19186	9991	69078	Cascadia	008
@_mir_99	<a href="https://twitter.com/_mir_99" target="_blank">_mir_99</a>	1	0	1	629	617	11607	Igualada, PPCC	034
@_RikenSproken_	<a href="https://twitter.com/_RikenSproken_" target="_blank">_RikenSproken_</a>	6	0	1	77	357	12839		009
@_Rosamary_	<a href="https://twitter.com/_Rosamary_" target="_blank">_Rosamary_</a>	18	0	1	3374	3034	130740	Catalunya	105
@08840v	<a href="https://twitter.com/08840v" target="_blank">08840v</a>	4	0	1	461	285	5927	Viladecans (Barcelona)	199
@09360affcb164dc	<a href="https://twitter.com/09360affcb164dc" target="_blank">09360affcb164dc</a>	4	0	1	327	1204	9490		071
@0Miquel	<a href="https://twitter.com/0Miquel" target="_blank">0Miquel</a>	8	0	1	92	299	3844		078
@1714Drac1714	<a href="https://twitter.com/1714Drac1714" target="_blank">1714Drac1714</a>	21	0	1	516	288	52974	Catalunya.	014
@1714Talamanca	<a href="https://twitter.com/1714Talamanca" target="_blank">1714Talamanca</a>	6	0	1	128	239	1257	L'H de Llobregat-Terrassa	123
@1970Marta	<a href="https://twitter.com/1970Marta" target="_blank">1970Marta</a>	8	0	1	33	439	4704		013
@1riolFarre	<a href="https://twitter.com/1riolFarre" target="_blank">1riolFarre</a>	0	1	0					298
@2617eva	<a href="https://twitter.com/2617eva" target="_blank">2617eva</a>	1	0	1	885	1102	14108	la garriga	143
@27martag	<a href="https://twitter.com/27martag" target="_blank">27martag</a>	2	0	1	60	90	2421	Cervelló#Baix Llobregat	036
@2Marke	<a href="https://twitter.com/2Marke" target="_blank">2Marke</a>	5	0	1	157	419	4034		025
@32Behan	<a href="https://twitter.com/32Behan" target="_blank">32Behan</a>	17	0	1	426	618	16607	de vacances ovidianes	004
@4_ferran	<a href="https://twitter.com/4_ferran" target="_blank">4_ferran</a>	10	0	1	193	283	5146		063
@45c32378c34f499	<a href="https://twitter.com/45c32378c34f499" target="_blank">45c32378c34f499</a>	22	0	2	540	629	80217		009
@4ng3lP	<a href="https://twitter.com/4ng3lP" target="_blank">4ng3lP</a>	3	0	1	135	332	2557		074
@670c6eb3ffaf406	<a href="https://twitter.com/670c6eb3ffaf406" target="_blank">670c6eb3ffaf406</a>	1	0	1	150	239	2296	Barcelona, España	065
@679e97438de342b	<a href="https://twitter.com/679e97438de342b" target="_blank">679e97438de342b</a>	1	0	1	12	66	319		052
@68JManel	<a href="https://twitter.com/68JManel" target="_blank">68JManel</a>	4	0	1	317	979	7665	Gerri de la Sal i Barcelona	078
@6uN7CtZuCK66Rpd	<a href="https://twitter.com/6uN7CtZuCK66Rpd" target="_blank">6uN7CtZuCK66Rpd</a>	7	0	1	63	397	568		005
@71potablava	<a href="https://twitter.com/71potablava" target="_blank">71potablava</a>	0	2	0					068
@7akbatindautxu	<a href="https://twitter.com/7akbatindautxu" target="_blank">7akbatindautxu</a>	1	30	0	912	431	1060		017
@7daigua	<a href="https://twitter.com/7daigua" target="_blank">7daigua</a>	11	0	1	75	316	2750		031
@7papallona	<a href="https://twitter.com/7papallona" target="_blank">7papallona</a>	1	0	1	32	116	135		225
@89airun	<a href="https://twitter.com/89airun" target="_blank">89airun</a>	4	0	1	16	91	1470		082
@92Esthergarcia	<a href="https://twitter.com/92Esthergarcia" target="_blank">92Esthergarcia</a>	5	0	1	34	147	3251		113
@9jrib9	<a href="https://twitter.com/9jrib9" target="_blank">9jrib9</a>	90	0	2	3402	3954	192205	Barcelona	009
@9RosaM	<a href="https://twitter.com/9RosaM" target="_blank">9RosaM</a>	3	0	1	151	425	21736		071
@aangueraroig	<a href="https://twitter.com/aangueraroig" target="_blank">aangueraroig</a>	0	1	0					282
@aannaabeel	<a href="https://twitter.com/aannaabeel" target="_blank">aannaabeel</a>	4	0	1	204	114	1620	Lleida, Catalunya	013
