Source	Target
@1O_App	@carmealoy
@1riolFarre	@EbriKnight
@ABalagu	@Esquitx17
@ABalagu	@euroeuropa
@ABalagu	@gemquim
@ABalagu	@martetamataro
@ABalagu	@pedrogarciaflo3
@ABalagu	@PileteJosefine
@AgnesCiurana	@Victor36471533
@Aina10villares	@jordialbaiges
@Aina10villares	@mariatikas19
@Aina10villares	@s_i_l_e_n_c_i_o
@Aina10villares	@sheilasprinter
@AIRJAG	@soldadet
@AJVallvidrera	@_BerNius
@AJVallvidrera	@JoanLlebrenc
@AlbaBalcells	@pratsangles
@alexsolventa	@Jana_Mullor
@AlfonsCarmona	@zaizoibele
@ANCAltUrgell	@antpatsi
@ANCAltUrgell	@EnigmaheartTrue
@ANCAltUrgell	@isagueri
@ANCDones	@ANC_Arquitect
@ANCDones	@AncBru
@ANCDones	@dnicatala
@ANCDones	@GraciaxINDP
@ANCDones	@ldelgadosalcedo
@ANCDones	@psicolegsanc
@ANCDones	@TonaGusi
@annamars8	@neereaa_98
@anticapiCat	@Andreueste
@anticapiCat	@FMaturana_
@anticapiCat	@rocderevolta
@anunjimm	@Loren81046635
@ArgitxuDufau	@MattCorsica
@atorress8	@Xaviertorres55
@bassplaza	@tonigines
@BastoneraEixam	@endavanteix
@BastoneraEixam	@jovesdelpoblet
@BetonaComin	@milagrossola2
@CanalAjuntament	@mjarilla1
@carlesdomingo	@AgustiIgnasi
@carlesdomingo	@EPascualLagunas
@carlesdomingo	@titonlailla
@CDRSaFaFP	@jovesdelpoblet
@CircCric	@Eugenia_Revilla
@COP_perRipollet	@albasoria83
@COP_perRipollet	@CUP_AMB
@COP_perRipollet	@marcuspiula
@COP_perRipollet	@MontseRom73
@cornudella100	@VicentXavier1
@cridapremianenc	@milcamins
@CUP_Mollet	@cesc_de_mollet
@CUPReus	@TavernaDPF
@david_drg	@lenca7
@DemocraciaEtsav	@LordLefthouse
@DemocraciaEtsav	@mcatfr
@dfertl	@lizmcgowan66
@dfertl	@luiseyre
@dfertl	@M_AndersonSF
@dfertl	@Paraules
@dfertl	@piorno_gz
@didacsd	@RogerBascompte
@Dolors_guillen	@cchetrit
@Dolors_guillen	@font_mach
@Dolors_guillen	@NuriaCalpe
@ecrispi	@jfcunill
@ecrispi	@lain_pr
@ecrispi	@xevigut
@eduardcabus	@asiandafrica
@eduardcabus	@CATJRD
@EduPiera	@JoanSonet
@EGI_gipuzkoa	@eibarkoegi
@EGI_gipuzkoa	@SalinasAitor
@EHBilduSestao	@jonandr
@enpepus	@Jana_Mullor
@EPanisello94	@cchetrit
@ERC_Caldes	@barra1700
@ercsantcugat	@ErcCornella
@ercsantcugat	@erclleida
@ERCsort	@ERCPirineu
@ERCsort	@MPIlarCases
@ERCsort	@queletlb
@ERCVic	@AlbertSicilia
@ERCVic	@DieguezdeVic
@ERCVic	@labalasch
@esquerratgn	@alvendrell
@esquerratgn	@pauricoma
@etassies	@oscarlm98
@etassies	@terina_pujadas
@euroeuropa	@9colormanel
@euroeuropa	@Ii_iITLLCIi_iI
@euroeuropa	@SantiGoogle
@euzkogaztedi	@EGI_gipuzkoa
@euzkogaztedi	@egibasauri
@euzkogaztedi	@Idoiainoriza
@Eva_Sans1492	@cerclecatalahis
@ferrangall	@Gerard_Tinez5
@francescmorenog	@aviatllibertat
@francescmorenog	@rosa_sust
@gabirelezkurdia	@euccastro
@gentdelhospi	@susbg13
@ifresnillo	@niskas
@ifresnillo	@PPPPPAUU
@institutteatre	@AlexandriaRaton
@institutteatre	@MarcAyala_
@institutteatre	@rocbedo
@IzquierdaRevMad	@PolyPoisonous
@IzquierdaRevMad	@Te_Clas
@IzquierdaRevol	@PolyPoisonous
@jcc_cat	@Revolucio_Demos
@jcc_cat	@terrorux
@jcemeli	@xavbonmar_8
@JepesXic	@xus23
@JMTibau	@_sspm
@JMTibau	@_thebighater
@JMTibau	@27_antu
@JMTibau	@3N4ICM4u41
@JMTibau	@AdriAlonso1
@JMTibau	@adrii05140
@JMTibau	@agus_tiniko
@JMTibau	@ajaume
@JMTibau	@Alexis_Malvar
@JMTibau	@Alkalashnikov_
@JMTibau	@andbeli
@JMTibau	@arkgarcia
@JMTibau	@BcnLu
@JMTibau	@CapitHaddock1
@JMTibau	@casaelsord
@JMTibau	@CasPPoSOe
@JMTibau	@cris_tineta
@JMTibau	@cristaybar
@JMTibau	@cristina_canero
@JMTibau	@cristinasamped1
@JMTibau	@daniebomb
@JMTibau	@DanielLaine2
@JMTibau	@David_reventos
