name	link	tuits	retuits	rteados	followers	following	status	location	Walktrap
@____IbmbI____	<a href="https://twitter.com/____IbmbI____" target="_blank">____IbmbI____</a>	1	0	1	418	213	21978	😛 | 석석 | Barcelona, Catalunya	145
@___Elpelao	<a href="https://twitter.com/___Elpelao" target="_blank">___Elpelao</a>	1	2	0	15704	559	61845	en un pueblecito sevillano	299
@__CarmenLopez	<a href="https://twitter.com/__CarmenLopez" target="_blank">__CarmenLopez</a>	19	0	1	16667	15242	102165		126
@_Astrolabia_	<a href="https://twitter.com/_Astrolabia_" target="_blank">_Astrolabia_</a>	2	0	1	564	1200	16009	Palma de Mallorca	105
@_avemaia_	<a href="https://twitter.com/_avemaia_" target="_blank">_avemaia_</a>	3	0	1	3740	1064	67926	Española en Québec, Canada	442
@_CameronMoy	<a href="https://twitter.com/_CameronMoy" target="_blank">_CameronMoy</a>	8	0	2	562	2392	7909	Glasgow, Scotland	004
@_elionor	<a href="https://twitter.com/_elionor" target="_blank">_elionor</a>	1	0	1	61	239	487	País Valencià	129
@_Foraster_	<a href="https://twitter.com/_Foraster_" target="_blank">_Foraster_</a>	7	0	1	45	146	2204		169
@_Gorjut	<a href="https://twitter.com/_Gorjut" target="_blank">_Gorjut</a>	2	0	1	5	21	522		014
@_GreatUnwashed	<a href="https://twitter.com/_GreatUnwashed" target="_blank">_GreatUnwashed</a>	21	0	1	19186	9991	69078	Cascadia	161
@_isra23	<a href="https://twitter.com/_isra23" target="_blank">_isra23</a>	2	3	0	101	219	5121	Barcelona, Catalunya	004
@_joanpm	<a href="https://twitter.com/_joanpm" target="_blank">_joanpm</a>	3	0	1	79	126	602	Barcelona, Països Catalans	008
@_lils_jarto	<a href="https://twitter.com/_lils_jarto" target="_blank">_lils_jarto</a>	1	0	1	38	243	265	barna	184
@_martinsip_	<a href="https://twitter.com/_martinsip_" target="_blank">_martinsip_</a>	1	0	1	324	77	1585	Prague, Czech Republic	002
@_max78	<a href="https://twitter.com/_max78" target="_blank">_max78</a>	1	0	1	64	193	2072		478
@_MrMustard_	<a href="https://twitter.com/_MrMustard_" target="_blank">_MrMustard_</a>	4	0	2	1417	1470	17319		014
@_paopaolis	<a href="https://twitter.com/_paopaolis" target="_blank">_paopaolis</a>	0	1	0					552
