name	link	tuits	retuits	rteados	followers	following	status	location	Walktrap
@__CarmenLopez	<a href="https://twitter.com/__CarmenLopez" target="_blank">__CarmenLopez</a>	19	0	5	16667	15242	102165		006
@__kamis__	<a href="https://twitter.com/__kamis__" target="_blank">__kamis__</a>	2	8	0	438	633	5571	127.0.0.1	135
@__KiU__	<a href="https://twitter.com/__KiU__" target="_blank">__KiU__</a>	1	0	1	31	64	662		535
@_7on1	<a href="https://twitter.com/_7on1" target="_blank">_7on1</a>	4	0	2	104	250	7295	Catalunya	031
@_AlbertParis	<a href="https://twitter.com/_AlbertParis" target="_blank">_AlbertParis</a>	2	0	1	813	620	13063	Entre Sants i Tarragona	257
@_alexcs_	<a href="https://twitter.com/_alexcs_" target="_blank">_alexcs_</a>	1	0	1	75	195	2007	San Mamés Barria	014
@_biomekanik	<a href="https://twitter.com/_biomekanik" target="_blank">_biomekanik</a>	1	0	1	25	133	142	Catalunya	423
@_brokenshells	<a href="https://twitter.com/_brokenshells" target="_blank">_brokenshells</a>	0	1	0					006
@_Charlotte21	<a href="https://twitter.com/_Charlotte21" target="_blank">_Charlotte21</a>	0	4	0					265
@_DarwinPZ	<a href="https://twitter.com/_DarwinPZ" target="_blank">_DarwinPZ</a>	26	0	3	3958	298	126359	🇨🇴	014
@_Dyos	<a href="https://twitter.com/_Dyos" target="_blank">_Dyos</a>	12	0	1	96	272	5168		014
@_fmiralles_	<a href="https://twitter.com/_fmiralles_" target="_blank">_fmiralles_</a>	1	0	1	84	196	550	Badalona, España	014
@_gamundi_	<a href="https://twitter.com/_gamundi_" target="_blank">_gamundi_</a>	2	0	1	359	850	488	sa Pobla	236
@_gerardgil	<a href="https://twitter.com/_gerardgil" target="_blank">_gerardgil</a>	1	1	1	295	572	1044	Barcelona	156
@_GreatUnwashed	<a href="https://twitter.com/_GreatUnwashed" target="_blank">_GreatUnwashed</a>	21	0	1	19186	9991	69078	Cascadia	140
@_hiedravenenosa	<a href="https://twitter.com/_hiedravenenosa" target="_blank">_hiedravenenosa</a>	3	6	0	40	145	1812		012
@_joelvs	<a href="https://twitter.com/_joelvs" target="_blank">_joelvs</a>	1	0	1	253	419	809	Vic, Països Catalans	004
@_jordi_c_	<a href="https://twitter.com/_jordi_c_" target="_blank">_jordi_c_</a>	3	0	1	94	614	11011	l'H	082
@_laurasole	<a href="https://twitter.com/_laurasole" target="_blank">_laurasole</a>	2	0	1	184	534	394	Barcelona	236
@_MariaSauri	<a href="https://twitter.com/_MariaSauri" target="_blank">_MariaSauri</a>	0	2	0					204
@_niiara	<a href="https://twitter.com/_niiara" target="_blank">_niiara</a>	1	0	1	188	557	5510	Barcelona, Catalonia	014
@_OmaR_N	<a href="https://twitter.com/_OmaR_N" target="_blank">_OmaR_N</a>	1	0	1	111	627	1892		112
@_suniac	<a href="https://twitter.com/_suniac" target="_blank">_suniac</a>	12	0	1	1054	680	42067	Montevideo	236
@_xarlse	<a href="https://twitter.com/_xarlse" target="_blank">_xarlse</a>	15	0	4	139	195	7002	Tarragona, Catalunya.	206
@_xica_	<a href="https://twitter.com/_xica_" target="_blank">_xica_</a>	2	0	1	80	614	1084		014
@01greenen	<a href="https://twitter.com/01greenen" target="_blank">01greenen</a>	2	0	1	1308	731	201214	Highlands Ranch, CO  USA	014
@0bservador_	<a href="https://twitter.com/0bservador_" target="_blank">0bservador_</a>	4	0	3	197	90	27125	Euskal Herria/Spain/La Zona	006
@0IrTE	<a href="https://twitter.com/0IrTE" target="_blank">0IrTE</a>	9	0	1	148	60	20546	Catalunya	082
@0Seuba	<a href="https://twitter.com/0Seuba" target="_blank">0Seuba</a>	31	0	7	664	1159	13762	Avià-Bcn, Catalunya	014
@101ECV_GADGET	<a href="https://twitter.com/101ECV_GADGET" target="_blank">101ECV_GADGET</a>	8	0	1	151	46	13716	Planet Earth, Solar System.	014
@111lourdes	<a href="https://twitter.com/111lourdes" target="_blank">111lourdes</a>	6	0	1	13	47	1212		006
@1139dani	<a href="https://twitter.com/1139dani" target="_blank">1139dani</a>	15	0	2	311	718	8556	Parets del Valles,Catalunya	019
@1197434	<a href="https://twitter.com/1197434" target="_blank">1197434</a>	18	0	2	57	242	2434		197
@11eule	<a href="https://twitter.com/11eule" target="_blank">11eule</a>	1	0	1	166	283	761		038
@123Alarco	<a href="https://twitter.com/123Alarco" target="_blank">123Alarco</a>	4	0	1	7	78	2137		014
@1571dbed01d8458	<a href="https://twitter.com/1571dbed01d8458" target="_blank">1571dbed01d8458</a>	2	0	1	136	697	2182	Catalunya, Europa	054
@1714Drac1714	<a href="https://twitter.com/1714Drac1714" target="_blank">1714Drac1714</a>	21	0	2	516	288	52974	Catalunya.	117
@18benja98	<a href="https://twitter.com/18benja98" target="_blank">18benja98</a>	1	0	1	724	675	14955	Bilbao, Euskal Herria	014
@1910jc	<a href="https://twitter.com/1910jc" target="_blank">1910jc</a>	5	0	1	132	123	24191		050
@1961mateu	<a href="https://twitter.com/1961mateu" target="_blank">1961mateu</a>	1	0	1	11	73	471		038
@1denmadrid	<a href="https://twitter.com/1denmadrid" target="_blank">1denmadrid</a>	20	0	1	1540	276	394105	Madrid, Colombia	526
@1marolba	<a href="https://twitter.com/1marolba" target="_blank">1marolba</a>	2	0	1	26	142	496		206
@1O_App	<a href="https://twitter.com/1O_App" target="_blank">1O_App</a>	1	0	1	1113	93	204		014
@20g32	<a href="https://twitter.com/20g32" target="_blank">20g32</a>	7	0	2	645	493	19839	Entre Gràcia i Sant Andreu	324
@21writingwright	<a href="https://twitter.com/21writingwright" target="_blank">21writingwright</a>	1	0	1	650	827	35484	Queensland, Australia	014
@2211Mes	<a href="https://twitter.com/2211Mes" target="_blank">2211Mes</a>	4	0	1	49	156	4780	Barcelona	014
@22530acr	<a href="https://twitter.com/22530acr" target="_blank">22530acr</a>	2	0	1	47	56	514		014
@228ari	<a href="https://twitter.com/228ari" target="_blank">228ari</a>	13	0	1	75	163	11219		014
@22annacasas	<a href="https://twitter.com/22annacasas" target="_blank">22annacasas</a>	0	1	0					006
@23fractal	<a href="https://twitter.com/23fractal" target="_blank">23fractal</a>	1	0	1	18	35	69	Valle de Bravo, México	038
@23Marina_	<a href="https://twitter.com/23Marina_" target="_blank">23Marina_</a>	1	0	1	144	239	5302	Blanes, España	014
@2iTwits	<a href="https://twitter.com/2iTwits" target="_blank">2iTwits</a>	5	0	1	584	986	2960	New York City	050
@2Marke	<a href="https://twitter.com/2Marke" target="_blank">2Marke</a>	5	0	1	157	419	4034		337
@30_bixit	<a href="https://twitter.com/30_bixit" target="_blank">30_bixit</a>	9	0	2	274	326	4554		058
@32666a40a1d446d	<a href="https://twitter.com/32666a40a1d446d" target="_blank">32666a40a1d446d</a>	8	0	2	149	252	23887		032
@32Behan	<a href="https://twitter.com/32Behan" target="_blank">32Behan</a>	17	0	1	426	618	16607	de vacances ovidianes	003
@32Navarro	<a href="https://twitter.com/32Navarro" target="_blank">32Navarro</a>	2	0	1	2088	2395	23729	Girona-Mataró	006
@37_Cristian	<a href="https://twitter.com/37_Cristian" target="_blank">37_Cristian</a>	1	0	1	72	154	476	Premià de Mar, Catalunya	014
@3a_tsp	<a href="https://twitter.com/3a_tsp" target="_blank">3a_tsp</a>	13	0	5	412	546	48733	Barcelona, Catalunya	006
@3Guigui3	<a href="https://twitter.com/3Guigui3" target="_blank">3Guigui3</a>	1	0	1	64	178	3941	Donde me lleven los bares...	014
@3josep14	<a href="https://twitter.com/3josep14" target="_blank">3josep14</a>	1	1	0	823	1094	8184	Catalunya ||*|| 🗳️	391
@3LOR4D4N4	<a href="https://twitter.com/3LOR4D4N4" target="_blank">3LOR4D4N4</a>	1	0	1	116	699	1088		006
@3voltesrebel	<a href="https://twitter.com/3voltesrebel" target="_blank">3voltesrebel</a>	5	8	0	3093	1740	33930	08173	026
@45Zoroastro	<a href="https://twitter.com/45Zoroastro" target="_blank">45Zoroastro</a>	5	0	3	1119	946	85960	FARO-ALGARVE-PORTUGAL	006
@50putaszanahori	<a href="https://twitter.com/50putaszanahori" target="_blank">50putaszanahori</a>	2	0	1	81	353	3046		014
@5511Sergi	<a href="https://twitter.com/5511Sergi" target="_blank">5511Sergi</a>	3	0	2	161	337	5260	Catalunya	014
@622Arquitectura	<a href="https://twitter.com/622Arquitectura" target="_blank">622Arquitectura</a>	6	1	0	1071	1890	6884	Terrassa. Barcelona. Catalonia	158
@675_08	<a href="https://twitter.com/675_08" target="_blank">675_08</a>	7	0	1	186	66	52301		546
@68JManel	<a href="https://twitter.com/68JManel" target="_blank">68JManel</a>	4	0	1	317	979	7665	Gerri de la Sal i Barcelona	014
@6qcara	<a href="https://twitter.com/6qcara" target="_blank">6qcara</a>	4	0	1	1500	1881	19616	Catalunya  (((((( SÍ ))))))	006
@6uillemRoca	<a href="https://twitter.com/6uillemRoca" target="_blank">6uillemRoca</a>	0	2	0					102
@74Normix	<a href="https://twitter.com/74Normix" target="_blank">74Normix</a>	5	0	2	71	157	1882	Martorelles	117
@75pilicapi	<a href="https://twitter.com/75pilicapi" target="_blank">75pilicapi</a>	5	2	1	7832	2032	155185	la tierra el cierzo	006
@79Rodi	<a href="https://twitter.com/79Rodi" target="_blank">79Rodi</a>	1	0	1	571	3386	33724	EUROPA	281
@8NURIA	<a href="https://twitter.com/8NURIA" target="_blank">8NURIA</a>	7	0	1	130	686	2846	Salt, Girona, Costa Brava	052
@9jrib9	<a href="https://twitter.com/9jrib9" target="_blank">9jrib9</a>	90	0	19	3402	3954	192205	Barcelona	006
@a_pl1997	<a href="https://twitter.com/a_pl1997" target="_blank">a_pl1997</a>	1	0	1	38	150	1138		038
@aabellam	<a href="https://twitter.com/aabellam" target="_blank">aabellam</a>	13	0	1	91	249	1116	Barcelona	018
@AAixurach	<a href="https://twitter.com/AAixurach" target="_blank">AAixurach</a>	16	0	2	2357	4990	62401	Via Lactia	014
@aalbagm	<a href="https://twitter.com/aalbagm" target="_blank">aalbagm</a>	2	0	1	277	440	1031	Catalunya	507
@aaronisreligion	<a href="https://twitter.com/aaronisreligion" target="_blank">aaronisreligion</a>	1	0	1	8792	8546	71019	i've been everywhere	014
@aaronpoonce	<a href="https://twitter.com/aaronpoonce" target="_blank">aaronpoonce</a>	1	3	0	2940	503	66184	marbella ☭	279
@aaronzuce	<a href="https://twitter.com/aaronzuce" target="_blank">aaronzuce</a>	2	0	1	198	641	660		229
@aasiermann	<a href="https://twitter.com/aasiermann" target="_blank">aasiermann</a>	1	0	1	348	667	3773	[EH]	014
@ABalagu	<a href="https://twitter.com/ABalagu" target="_blank">ABalagu</a>	17	5	0	4646	4899	101124		031
@abarberalluis	<a href="https://twitter.com/abarberalluis" target="_blank">abarberalluis</a>	19	0	12	815	639	4324		006
@abarcelo91	<a href="https://twitter.com/abarcelo91" target="_blank">abarcelo91</a>	2	0	1	1058	1395	13976	Reus - BCN	253
@AbejaBlanca1303	<a href="https://twitter.com/AbejaBlanca1303" target="_blank">AbejaBlanca1303</a>	1	0	1	1607	1733	60223		014
@abel_Berga	<a href="https://twitter.com/abel_Berga" target="_blank">abel_Berga</a>	1	0	1	190	321	47	Catalunya	014
@abellaneda_91	<a href="https://twitter.com/abellaneda_91" target="_blank">abellaneda_91</a>	3	0	3	270	774	889	Lleida i Barcelona, Catalunya.	014
@AbelloSanllehi	<a href="https://twitter.com/AbelloSanllehi" target="_blank">AbelloSanllehi</a>	33	0	1	987	1533	62523	Barcelona	013
@abellot10	<a href="https://twitter.com/abellot10" target="_blank">abellot10</a>	3	0	1	196	1540	8288	Catalunya	014
@AbelOn79	<a href="https://twitter.com/AbelOn79" target="_blank">AbelOn79</a>	2	0	1	213	295	6027		038
@AbelPeraire	<a href="https://twitter.com/AbelPeraire" target="_blank">AbelPeraire</a>	8	0	2	638	186	4539		014
@abilagui	<a href="https://twitter.com/abilagui" target="_blank">abilagui</a>	1	0	1	13	104	38		014
@Above_Tommo	<a href="https://twitter.com/Above_Tommo" target="_blank">Above_Tommo</a>	1	0	1	778	401	48156	Granollers City nais	034
@abrahammateocm	<a href="https://twitter.com/abrahammateocm" target="_blank">abrahammateocm</a>	1	0	1	1180	780	75903	Alicante, España	343
@abril_lluc	<a href="https://twitter.com/abril_lluc" target="_blank">abril_lluc</a>	1	0	1	9	96	229		038
@abtrba	<a href="https://twitter.com/abtrba" target="_blank">abtrba</a>	4	0	1	843	2187	46064	valles occidental	563
@acangros	<a href="https://twitter.com/acangros" target="_blank">acangros</a>	4	0	1	501	650	23126	Barcelona	014
@acarbotorres	<a href="https://twitter.com/acarbotorres" target="_blank">acarbotorres</a>	3	0	1	198	107	2222	Agramuntí que viu a Barcelona	006
@acarpinte	<a href="https://twitter.com/acarpinte" target="_blank">acarpinte</a>	3	0	2	135	506	1294	Terrassa-Barcelona	014
@acasellasvila	<a href="https://twitter.com/acasellasvila" target="_blank">acasellasvila</a>	2	0	1	244	366	4667	Barcelona, Catalunya, U.E.	014
@accentua	<a href="https://twitter.com/accentua" target="_blank">accentua</a>	1	0	1	328	276	536	Països Catalans	086
@Acelmamelero	<a href="https://twitter.com/Acelmamelero" target="_blank">Acelmamelero</a>	2	0	1	1708	1552	36810	Barcelona	236
@AcEvaarmengol	<a href="https://twitter.com/AcEvaarmengol" target="_blank">AcEvaarmengol</a>	2	0	1	1	16	56		014
