name	link	tuits	retuits	rteados	followers	following	status	location	Walktrap
@___Elpelao	<a href="https://twitter.com/___Elpelao" target="_blank">___Elpelao</a>	1	3	0	15704	559	61845	en un pueblecito sevillano	255
@__kamis__	<a href="https://twitter.com/__kamis__" target="_blank">__kamis__</a>	2	7	0	438	633	5571	127.0.0.1	220
@__M__A__T__	<a href="https://twitter.com/__M__A__T__" target="_blank">__M__A__T__</a>	1	0	1	74	323	1461		237
@__MireMi	<a href="https://twitter.com/__MireMi" target="_blank">__MireMi</a>	3	0	1	432	417	12577	Reus-Barcelona, Catalunya	033
@_alexcs_	<a href="https://twitter.com/_alexcs_" target="_blank">_alexcs_</a>	1	0	1	75	195	2007	San Mamés Barria	033
@_alexfalco	<a href="https://twitter.com/_alexfalco" target="_blank">_alexfalco</a>	2	0	1	1934	668	6844	Cardedeu, Catalunya	002
@_AllMiight_	<a href="https://twitter.com/_AllMiight_" target="_blank">_AllMiight_</a>	2	0	1	43	351	2501	日本 東京	033
@_architekt	<a href="https://twitter.com/_architekt" target="_blank">_architekt</a>	1	0	1	4	18	251	frankfurt / deutschland	033
@_Ardilla__	<a href="https://twitter.com/_Ardilla__" target="_blank">_Ardilla__</a>	4	0	1	185	863	7238	En la farola 31	005
@_atramd	<a href="https://twitter.com/_atramd" target="_blank">_atramd</a>	1	0	1	30	50	251		033
@_BarbaraVC	<a href="https://twitter.com/_BarbaraVC" target="_blank">_BarbaraVC</a>	2	0	1	97	226	1810	Barcelona	003
@_brokenshells	<a href="https://twitter.com/_brokenshells" target="_blank">_brokenshells</a>	0	29	0					005
@_carolcosta_	<a href="https://twitter.com/_carolcosta_" target="_blank">_carolcosta_</a>	1	0	1	252	600	2766	Barcelona, España	023
@_Carreras_	<a href="https://twitter.com/_Carreras_" target="_blank">_Carreras_</a>	1	0	1	585	429	24329	L'Escala, Girona	033
@_Charlotte21	<a href="https://twitter.com/_Charlotte21" target="_blank">_Charlotte21</a>	0	10	0					026
@_daba_	<a href="https://twitter.com/_daba_" target="_blank">_daba_</a>	1	0	1	46	124	666		033
@_DarwinPZ	<a href="https://twitter.com/_DarwinPZ" target="_blank">_DarwinPZ</a>	26	0	1	3958	298	126359	🇨🇴	093
@_Dyos	<a href="https://twitter.com/_Dyos" target="_blank">_Dyos</a>	12	0	1	96	272	5168		003
@_eduardsb	<a href="https://twitter.com/_eduardsb" target="_blank">_eduardsb</a>	4	0	1	743	161	1354	Igualada	033
@_gerard_	<a href="https://twitter.com/_gerard_" target="_blank">_gerard_</a>	1	0	1	35	172	242		033
@_hiedravenenosa	<a href="https://twitter.com/_hiedravenenosa" target="_blank">_hiedravenenosa</a>	3	6	3	40	145	1812		004
@_joelvs	<a href="https://twitter.com/_joelvs" target="_blank">_joelvs</a>	1	0	1	253	419	809	Vic, Països Catalans	005
@_jordi_c_	<a href="https://twitter.com/_jordi_c_" target="_blank">_jordi_c_</a>	3	0	1	94	614	11011	l'H	006
@_jordipahisa	<a href="https://twitter.com/_jordipahisa" target="_blank">_jordipahisa</a>	5	0	1	48	157	4572	Sant Cugat, Barcelona	033
@_JosepGarcia	<a href="https://twitter.com/_JosepGarcia" target="_blank">_JosepGarcia</a>	1	0	1	273	179	2550	Planeta Terra	005
@_ju1_	<a href="https://twitter.com/_ju1_" target="_blank">_ju1_</a>	4	0	1	73701	1614	142520	Moscú, Rusia	005
@_kelokela	<a href="https://twitter.com/_kelokela" target="_blank">_kelokela</a>	1	0	1	251	202	35190		004
@_Laura098_	<a href="https://twitter.com/_Laura098_" target="_blank">_Laura098_</a>	3	0	1	1023	947	36699	Costa Brava✌	004
@_LauraCosta_	<a href="https://twitter.com/_LauraCosta_" target="_blank">_LauraCosta_</a>	2	0	1	614	318	12947	Barcelona.	258
