name	link	tuits	retuits	rteados	followers	following	status	location	Walktrap
@__Quim	<a href="https://twitter.com/__Quim" target="_blank">__Quim</a>	1	0	1	139	522	3949	Llançà, Molins - Catalunya	006
@_AllMiight_	<a href="https://twitter.com/_AllMiight_" target="_blank">_AllMiight_</a>	2	0	1	43	351	2501	日本 東京	006
@_Astrolabia_	<a href="https://twitter.com/_Astrolabia_" target="_blank">_Astrolabia_</a>	2	0	1	564	1200	16009	Palma de Mallorca	376
@_corbo	<a href="https://twitter.com/_corbo" target="_blank">_corbo</a>	11	1	2	125	253	6040	Catalunya	007
@_DarwinPZ	<a href="https://twitter.com/_DarwinPZ" target="_blank">_DarwinPZ</a>	26	0	3	3958	298	126359	🇨🇴	103
@_hell_boy54	<a href="https://twitter.com/_hell_boy54" target="_blank">_hell_boy54</a>	3	0	1	87	355	5286	Moviéndome.	017
@_joanpm	<a href="https://twitter.com/_joanpm" target="_blank">_joanpm</a>	3	0	1	79	126	602	Barcelona, Països Catalans	006
@_ju1_	<a href="https://twitter.com/_ju1_" target="_blank">_ju1_</a>	4	0	1	73701	1614	142520	Moscú, Rusia	129
@_julia_m_r	<a href="https://twitter.com/_julia_m_r" target="_blank">_julia_m_r</a>	3	0	1	384	355	6548	el Fort Pienc, Barcelona	065
@_Lunarc_	<a href="https://twitter.com/_Lunarc_" target="_blank">_Lunarc_</a>	3	0	1	137	85	6568	Bellvitge City	036
@_paopaolis	<a href="https://twitter.com/_paopaolis" target="_blank">_paopaolis</a>	0	2	0					238
@_Quim	<a href="https://twitter.com/_Quim" target="_blank">_Quim</a>	1	0	1	998	886	13452		029
@_RedTyneside	<a href="https://twitter.com/_RedTyneside" target="_blank">_RedTyneside</a>	7	0	1	3333	440	70907	Tyneside via Detroit	212
@_RikenSproken_	<a href="https://twitter.com/_RikenSproken_" target="_blank">_RikenSproken_</a>	6	0	1	77	357	12839		148
@_Senda	<a href="https://twitter.com/_Senda" target="_blank">_Senda</a>	2	3	0	2757	1134	28799	La Noguera, Països Valencians	045
@_swordswoman_	<a href="https://twitter.com/_swordswoman_" target="_blank">_swordswoman_</a>	2	0	1	3167	3022	70518		005
@_tia_tia	<a href="https://twitter.com/_tia_tia" target="_blank">_tia_tia</a>	1	0	1	66	213	924		016
@007eldor	<a href="https://twitter.com/007eldor" target="_blank">007eldor</a>	2	0	2	48	133	4647		133
@06caf379b831492	<a href="https://twitter.com/06caf379b831492" target="_blank">06caf379b831492</a>	1	0	1	24	106	421		018
@09Ester	<a href="https://twitter.com/09Ester" target="_blank">09Ester</a>	2	0	1	16	81	247		016
@0IrTE	<a href="https://twitter.com/0IrTE" target="_blank">0IrTE</a>	9	0	1	148	60	20546	Catalunya	131
@0Miquel	<a href="https://twitter.com/0Miquel" target="_blank">0Miquel</a>	8	0	1	92	299	3844		018
@0ri0lt	<a href="https://twitter.com/0ri0lt" target="_blank">0ri0lt</a>	2	0	1	757	527	12202	Sabadell	005
@111lourdes	<a href="https://twitter.com/111lourdes" target="_blank">111lourdes</a>	6	0	1	13	47	1212		087
@113LUCAS	<a href="https://twitter.com/113LUCAS" target="_blank">113LUCAS</a>	5	0	1	39	108	1303		018
@13David1886	<a href="https://twitter.com/13David1886" target="_blank">13David1886</a>	1	0	1	218	195	21375		056
@13LO_TORRE	<a href="https://twitter.com/13LO_TORRE" target="_blank">13LO_TORRE</a>	1	0	1	25	359	670	Torredembarra, Cataluña	018
@151f1cd26253497	<a href="https://twitter.com/151f1cd26253497" target="_blank">151f1cd26253497</a>	4	0	1	961	1451	37796	Sevilla, España	124
@1917paul	<a href="https://twitter.com/1917paul" target="_blank">1917paul</a>	0	2	0					212
@1983Sergi	<a href="https://twitter.com/1983Sergi" target="_blank">1983Sergi</a>	7	0	1	777	526	48148		311
@199xviajero	<a href="https://twitter.com/199xviajero" target="_blank">199xviajero</a>	1	0	1	984	846	37785		006
@1denmadrid	<a href="https://twitter.com/1denmadrid" target="_blank">1denmadrid</a>	20	0	2	1540	276	394105	Madrid, Colombia	043
@1O_App	<a href="https://twitter.com/1O_App" target="_blank">1O_App</a>	1	5	0	1113	93	204		167
@2019Indepes	<a href="https://twitter.com/2019Indepes" target="_blank">2019Indepes</a>	3	0	1	681	471	66174	Catalunya	017
@21pedri	<a href="https://twitter.com/21pedri" target="_blank">21pedri</a>	5	0	1	170	438	4932		369
@2211Mes	<a href="https://twitter.com/2211Mes" target="_blank">2211Mes</a>	4	0	1	49	156	4780	Barcelona	003
@228ari	<a href="https://twitter.com/228ari" target="_blank">228ari</a>	13	0	1	75	163	11219		155
@26albertalo	<a href="https://twitter.com/26albertalo" target="_blank">26albertalo</a>	1	0	1	220	459	3273	Terrassa	017
@28CriisL	<a href="https://twitter.com/28CriisL" target="_blank">28CriisL</a>	1	0	1	216	368	1322		152
@28mavi28	<a href="https://twitter.com/28mavi28" target="_blank">28mavi28</a>	14	0	1	32	96	9997		046
@2lm2r	<a href="https://twitter.com/2lm2r" target="_blank">2lm2r</a>	1	0	1	974	1596	737	Barcelona. Spain	278
@2nosaltres2	<a href="https://twitter.com/2nosaltres2" target="_blank">2nosaltres2</a>	21	0	1	697	1083	20232		005
@32666a40a1d446d	<a href="https://twitter.com/32666a40a1d446d" target="_blank">32666a40a1d446d</a>	8	0	2	149	252	23887		035
@32Behan	<a href="https://twitter.com/32Behan" target="_blank">32Behan</a>	17	0	2	426	618	16607	de vacances ovidianes	046
@3a_tsp	<a href="https://twitter.com/3a_tsp" target="_blank">3a_tsp</a>	13	0	2	412	546	48733	Barcelona, Catalunya	016
@3loiBalletboG	<a href="https://twitter.com/3loiBalletboG" target="_blank">3loiBalletboG</a>	3	0	1	251	597	4976	Catalunya	002
@3Republicaviva	<a href="https://twitter.com/3Republicaviva" target="_blank">3Republicaviva</a>	11	0	1	2254	3813	57407		124
@3v43v4	<a href="https://twitter.com/3v43v4" target="_blank">3v43v4</a>	18	0	3	150	294	8892	Vilassar de Dalt, Catalunya	017
@3voltesrebel	<a href="https://twitter.com/3voltesrebel" target="_blank">3voltesrebel</a>	5	0	2	3093	1740	33930	08173	095
@4Lex_s13rr	<a href="https://twitter.com/4Lex_s13rr" target="_blank">4Lex_s13rr</a>	3	0	1	135	223	4633		005
@58Cramos	<a href="https://twitter.com/58Cramos" target="_blank">58Cramos</a>	4	0	1	217	362	14903		017
@5Marlato	<a href="https://twitter.com/5Marlato" target="_blank">5Marlato</a>	2	0	2	60	305	2675		018
@66morga	<a href="https://twitter.com/66morga" target="_blank">66morga</a>	1	0	1	1	30	77		010
@6q_siscu	<a href="https://twitter.com/6q_siscu" target="_blank">6q_siscu</a>	4	0	4	1759	1977	26577	CATALUNYA	002
@6uN7CtZuCK66Rpd	<a href="https://twitter.com/6uN7CtZuCK66Rpd" target="_blank">6uN7CtZuCK66Rpd</a>	7	1	0	63	397	568		342
@70diazcat	<a href="https://twitter.com/70diazcat" target="_blank">70diazcat</a>	15	0	3	82	239	7375		002
@7c64fdd968874ff	<a href="https://twitter.com/7c64fdd968874ff" target="_blank">7c64fdd968874ff</a>	6	0	2	1618	3109	22072		002
@7Lotis7	<a href="https://twitter.com/7Lotis7" target="_blank">7Lotis7</a>	2	0	1	75	145	6127	Barcelona	005
@8euros	<a href="https://twitter.com/8euros" target="_blank">8euros</a>	1	0	1	31	146	589	Barcelona	101
@8passenger	<a href="https://twitter.com/8passenger" target="_blank">8passenger</a>	7	0	2	341	556	28907	Berlin	008
@99ersbarcelona	<a href="https://twitter.com/99ersbarcelona" target="_blank">99ersbarcelona</a>	1	0	1	153	1507	4081	Barcelona, Cataluña	003
@9davidgrau	<a href="https://twitter.com/9davidgrau" target="_blank">9davidgrau</a>	2	0	1	653	843	8626	CATALUNYA	003
@9jrib9	<a href="https://twitter.com/9jrib9" target="_blank">9jrib9</a>	90	0	2	3402	3954	192205	Barcelona	075
@9RosaM	<a href="https://twitter.com/9RosaM" target="_blank">9RosaM</a>	3	0	1	151	425	21736		005
@A__Pere	<a href="https://twitter.com/A__Pere" target="_blank">A__Pere</a>	1	0	1	37	34	10065	Terrassa	002
@a_anna7855	<a href="https://twitter.com/a_anna7855" target="_blank">a_anna7855</a>	1	0	1	1090	1579	8182		361
@a_cagar	<a href="https://twitter.com/a_cagar" target="_blank">a_cagar</a>	2	0	2	45	416	1655		260
@A_Rocafort	<a href="https://twitter.com/A_Rocafort" target="_blank">A_Rocafort</a>	2	0	1	283	439	3179		010
@A3Noticias	<a href="https://twitter.com/A3Noticias" target="_blank">A3Noticias</a>	0	2	0					219
@AAixurach	<a href="https://twitter.com/AAixurach" target="_blank">AAixurach</a>	16	0	3	2357	4990	62401	Via Lactia	002
@aaltafaj	<a href="https://twitter.com/aaltafaj" target="_blank">aaltafaj</a>	3	1	0	17243	1430	20888	Brussels & BCN	317
@aangelesrubio	<a href="https://twitter.com/aangelesrubio" target="_blank">aangelesrubio</a>	5	0	1	212	261	29133		124
@aarnauc	<a href="https://twitter.com/aarnauc" target="_blank">aarnauc</a>	3	0	1	335	424	2503	Terrassa/LLança   CATALUNYA ❤️	002
@AaroCastillo	<a href="https://twitter.com/AaroCastillo" target="_blank">AaroCastillo</a>	1	0	1	15	38	610		439
@aaronvng	<a href="https://twitter.com/aaronvng" target="_blank">aaronvng</a>	2	0	1	143	189	1762		046
@aaudi06	<a href="https://twitter.com/aaudi06" target="_blank">aaudi06</a>	4	0	1	223	783	1257	Republic of Catalonia	002
@ABalagu	<a href="https://twitter.com/ABalagu" target="_blank">ABalagu</a>	17	19	0	4646	4899	101124		002
@abarberalluis	<a href="https://twitter.com/abarberalluis" target="_blank">abarberalluis</a>	19	0	1	815	639	4324		016
@AbbayePuig	<a href="https://twitter.com/AbbayePuig" target="_blank">AbbayePuig</a>	29	0	10	1162	1684	76474	Catalunya	005
@AbejaRacing	<a href="https://twitter.com/AbejaRacing" target="_blank">AbejaRacing</a>	8	0	1	199	656	5811	Península Ibérica	131
@abejasasesinas	<a href="https://twitter.com/abejasasesinas" target="_blank">abejasasesinas</a>	2	0	1	136	26	2082	Catalunya	070
@abel_camps	<a href="https://twitter.com/abel_camps" target="_blank">abel_camps</a>	1	0	1	239	330	12013		006
@abelgalvez	<a href="https://twitter.com/abelgalvez" target="_blank">abelgalvez</a>	7	3	0	812	1254	12546	Terrassa-Barcelona	028
@Abelletaindepe	<a href="https://twitter.com/Abelletaindepe" target="_blank">Abelletaindepe</a>	5	1	0	6183	3454	4094	Catalunya ||*||	434
@AbelloSanllehi	<a href="https://twitter.com/AbelloSanllehi" target="_blank">AbelloSanllehi</a>	33	0	3	987	1533	62523	Barcelona	019
@AbelPeraire	<a href="https://twitter.com/AbelPeraire" target="_blank">AbelPeraire</a>	8	0	1	638	186	4539		047
@AbelSerraQuinta	<a href="https://twitter.com/AbelSerraQuinta" target="_blank">AbelSerraQuinta</a>	2	0	1	121	257	617	Lleida	333
@abetwitt	<a href="https://twitter.com/abetwitt" target="_blank">abetwitt</a>	2	0	1	10	51	370		015
@abogadocaldes	<a href="https://twitter.com/abogadocaldes" target="_blank">abogadocaldes</a>	2	0	1	963	4890	1647	Sabadell, España	017
@abusquets59	<a href="https://twitter.com/abusquets59" target="_blank">abusquets59</a>	28	0	7	206	459	51377		005
@acabezuelo	<a href="https://twitter.com/acabezuelo" target="_blank">acabezuelo</a>	0	4	0					002
@acadainstant	<a href="https://twitter.com/acadainstant" target="_blank">acadainstant</a>	12	0	1	553	1246	22446	catalunya	017
@Acardo14	<a href="https://twitter.com/Acardo14" target="_blank">Acardo14</a>	1	0	1	167	99	608		159
@Acarillo3	<a href="https://twitter.com/Acarillo3" target="_blank">Acarillo3</a>	1	0	1	30	82	1412		006
@acodina58	<a href="https://twitter.com/acodina58" target="_blank">acodina58</a>	10	0	2	88	58	11516		072
@Acordxlagarriga	<a href="https://twitter.com/Acordxlagarriga" target="_blank">Acordxlagarriga</a>	2	1	2	598	514	4598	La Garriga	053
@acr2090	<a href="https://twitter.com/acr2090" target="_blank">acr2090</a>	3	0	1	143	178	1116		226
@ACSeguer	<a href="https://twitter.com/ACSeguer" target="_blank">ACSeguer</a>	0	1	0					377
