Source	Target
@_AnnaPetit_	@albertpetitc
@_AnnaPetit_	@neusfreixas
@_morerap	@julizivic
@_morerap	@lauraasooto
@_morerap	@MarinaBrunet_
@13EricLuna	@toni_selva
@1909_RSF	@mikel_7_marti
@1971TONIMORA	@jcastellanob
@3josep14	@KRyan_IDC
@3voltesrebel	@AndreuPC10
@3voltesrebel	@Barnalite
@3voltesrebel	@biribiroli
@3voltesrebel	@cdrlhcentre
@3voltesrebel	@Cescargol
@3voltesrebel	@Cooper_GH
@3voltesrebel	@dherediac
@3voltesrebel	@djkram
@3voltesrebel	@ediar
@3voltesrebel	@Elviraduranc
@3voltesrebel	@enricasellas
@3voltesrebel	@erinyanenc
@3voltesrebel	@estemon
@3voltesrebel	@GabrielRGM
@3voltesrebel	@Ganes_NoFalten
@3voltesrebel	@gemmapla
@3voltesrebel	@GeneralMoragues
@3voltesrebel	@gps_bcn
@3voltesrebel	@hibaimb
@3voltesrebel	@ignasillesuy
@3voltesrebel	@itsjuliaolive
@3voltesrebel	@JLCD0
@3voltesrebel	@jmsoler_
@3voltesrebel	@JoelJoanJuve
@3voltesrebel	@jordicalvis
@3voltesrebel	@jpourosich
@3voltesrebel	@JRafe1
@3voltesrebel	@JsantiagoJordi
@3voltesrebel	@MariaPoppins
@3voltesrebel	@mariavallribera
@3voltesrebel	@martaboldu
@3voltesrebel	@MeritxellFortea
@3voltesrebel	@mgilabert
@3voltesrebel	@mgorrea
@3voltesrebel	@monikambK
@3voltesrebel	@montseceb
@3voltesrebel	@Mpikeraas
@3voltesrebel	@NuriaaTM
@3voltesrebel	@nuriavidi
@3voltesrebel	@octavimasip
@3voltesrebel	@PajulyValls
@3voltesrebel	@pomou
@3voltesrebel	@quelinv
@3voltesrebel	@Rekkam
@3voltesrebel	@SCristobalJane
@3voltesrebel	@SergiFirmino
@3voltesrebel	@sigermig
@3voltesrebel	@SumaBLlobregat
@3voltesrebel	@TaniaVNG
@3voltesrebel	@tornoapassar
@3voltesrebel	@VMrqz89
@3voltesrebel	@Xavierfege
@4_ferran	@4_ferran
@4xsample	@IsThisAB0t
@6uN7CtZuCK66Rpd	@Britanniacomms
@6uN7CtZuCK66Rpd	@cheekysod1
@6uN7CtZuCK66Rpd	@IsThisAB0t
@6uN7CtZuCK66Rpd	@StillYesScot
@6uN7CtZuCK66Rpd	@xraypat
@8NURIA	@amnesika74
@9davidgrau	@gonzalogarriga2
@9davidgrau	@graw_ge
@A_CocoR	@brutaken
@A_CocoR	@davidpich
@A_CocoR	@gerard_ribas
@A_CocoR	@ivanzver
@A_CocoR	@iztok_potokar
@A_CocoR	@JohnCatalan5
@A_CocoR	@JugaGamer
@A_CocoR	@StewartTunstall
@A_CocoR	@wwwjoelventura
@A_S_e_r_r_a_n_o	@TxemaNV
@a2g82	@ksnorbu
@A3Noticias	@aaronmenes_
@A3Noticias	@AndrewPurito
@A3Noticias	@EspinosaCrsiete
@A3Noticias	@Jfrancoza
@A3Noticias	@moniromaba
@AArnandis	@mobedo
@ABalagu	@EnricBCNcat
@AbelSmiler	@carsomni
@AbelSmiler	@DarkSiderGH
@AbelSmiler	@healthywound
@AbelSmiler	@Jadixi73
@AbelSmiler	@LaiaArenas
@AbelSmiler	@pau_sans
@abrahamperezn	@liaorri
@abrahamrial	@PepPayo
@acampadajove	@JercCunit
@acampadajove	@MariegesPere
@AdamJustAdam_	@Marieaaow
@adelaguia_cat	@AssembleaTE
@adelaguia_cat	@JERC_RiberaE
@adelaguia_cat	@jercmde
@adelaguia_cat	@XEICSKA
@adosc	@calisixd
@adria_campmany	@SofiaesCAT
@adriana_roca	@AniolBassols
@adriana_roca	@CUPOlot
@adriana_roca	@drilitch
@adriana_roca	@EnCharles_98
@adriana_roca	@garriga_bosch
@adriana_roca	@jnrbrvltt
@adriana_roca	@melisa9b
@adriana_roca	@quixotcat
@adriana_roca	@RadiolaVall
@adriana_roca	@santiasoler
@adriaxj8	@jacob_31
@AdriPujol	@XavierMontoriol
@aezkiaga	@exper72
@aezkiaga	@tate_yakatar
@afcamps	@marccasellasrv
@Agusti_RM	@RoigClara
@ahoraluzycolor	@DoBleGOS
@ahoraluzycolor	@finaomib
@ahoraluzycolor	@JGodall
@ahoraluzycolor	@Juan16018097
@ahoraluzycolor	@VictorC73384715
@ainaserrajulia	@mmaaiittee1
@airllimos	@MontsePujol12
@AJuanico	@AEmanuelTerNat
@AJuanico	@jordijuanico
@AJuanico	@Jrd_naco
@AJuanico	@PilarV16
@AJuanico	@RomaMonros
@AJuanico	@ruedajordi
@alainjefe77	@julenaltube
@AlbaBalcells	@AvpcPals
@albaGiro	@eva68798184
@albert_dmcat	@bcn654
@albert_molt	@Tumaloyobueno
@albert_p_xaus	@martaestevep
@albertBZN	@albacomenge
@albertBZN	@carlesramos
@albertBZN	@EricGallardo69
@albertBZN	@gelodroxtria
@albertBZN	@jantongo
@albertBZN	@pinyuner
@albertBZN	@vullunfestuc
@albertBZN	@xmiserachs
@AlbertLloreta	@La__Vida__
@AlbertLloreta	@LarrysMontse
@AlbertoDelJoven	@aabellam
@AlbertoNieto_	@MARTA230371
@Alberttriola	@mariabarbena
@Alberttriola	@mont24abril
@alcarazpp	@l_salva
@alexandradalmau	@immabebo
@alfonsovng	@cdrvng
@alfonsovng	@CiscuOrtega
@alfonsovng	@ClaraPuigdemunt
@alfonsovng	@FaniFanucci
@alfonsovng	@reflexions_NS
@alfonsovng	@Sorianowwww
@AlfredBosch	@pgtorremorell1
@AlfredBosch	@Xicli53
@Alhana_Crow	@iiiiiireeenaah
@Alhana_Crow	@MarcAndres9
@alicia_ginovart	@Cjaumev
@alicia_ginovart	@dolcanina
@alitwittt	@kolontai1959
@Allthosemoment	@morpheus17pro
@almotuit	@GemJunPan
@almotuit	@ivan_sants
@almotuit	@JOSESANCHEZGAR2
@almotuit	@LaMogolln
@almotuit	@pere_cat54
@AltesMarina	@cridapremianenc
@amador_santos	@Britanniacomms
@Amargo49	@OttoGordon1807
@aminahekmet	@FredericFede
@aminahekmet	@galceranrosa
@ANC_Bombers	@assumpta_gs
@ANC_Centelles	@catalaMaulet
@ANC_Centelles	@evillarroya1
@ANC_Centelles	@katalaalatak
@ANC_FRANCE	@ancSuisse
@ANC_FRANCE	@bcnsapiens
@ANC_FRANCE	@monikambK
@ANCNouBarris	@ACP3010
@ANCNouBarris	@ANC_FRANCE
@ANCNouBarris	@anrupnav
@ANCNouBarris	@assembleasmxi
@ANCNouBarris	@bori_not
@ANCNouBarris	@bpt7380
@ANCNouBarris	@cristinadalfo
@ANCNouBarris	@daagsi
@ANCNouBarris	@edudiaz
@ANCNouBarris	@eduguardia
@ANCNouBarris	@ElisendaG
@ANCNouBarris	@EviBaigTornar
@ANCNouBarris	@fredijosal
@ANCNouBarris	@GasMaria
@ANCNouBarris	@Gloria_Pol
@ANCNouBarris	@GraciaxINDP
@ANCNouBarris	@lobikoylonji
@ANCNouBarris	@marpalamos
@ANCNouBarris	@mireia3
@ANCNouBarris	@PanadesPb
@ANCNouBarris	@PDomingo99
@ANCNouBarris	@pilucs1
@ANCNouBarris	@RoserPPCC
@ANCNouBarris	@SandraHurtadoe
@ANCNouBarris	@vilaconxita
@ANCVentallo	@AbbayePuig
@ANCVentallo	@evapruja
@ANCXile	@DePaulaFrancesc
@anderges	@elsasuria
@anderges	@mekmtl
@andreuespasa	@Senyor_G
@anina_as	@CARLOSMASACHS
@anina_as	@f_de_yo
@anina_as	@HideNaGaliza
@anina_as	@JMoratona
@anina_as	@sanglar3
@aniolpros	@3voltesrebel
@anna_arque	@321BCN
@anna_arque	@annalv9
@anna_arque	@Britanniacomms
@anna_arque	@holyghostpro
@anna_arque	@IrisPezzali
@anna_heredia	@miquelruizr
@anna_pitiua21	@MaruixaSC
@AnnaForastier	@MaiteDo04222430
@AnnaForastier	@romananguera
@annaportella_	@atzori_piero
@annaprzrod	@AlbertLluc
@annaprzrod	@CarlesVallsB
@annaprzrod	@NgeliRius
@annaprzrod	@paquilunag
@annaprzrod	@SuperNueli
@annne2	@aridariadna
@annne2	@penyeta
@annne2	@polecito
@anntoonnioo	@Peroobuenoo
@AntifaCiempo	@Alvaroalcast
@antonigarcia	@AlmasL71
@antonipostius	@pdecatpaeria
@antonipostius	@txellfontanet
@APLaPioixa	@BetadelTer
@APLaPioixa	@jordisalavila
@APLaPioixa	@nvametller
@APLaPioixa	@Ranmamig1
@APVallcarca	@AssemGrogGracia
@APVallcarca	@MartaMiquelM
@APVallcarca	@montseverges
@APVallcarca	@sergihmateo
@APVallcarca	@vily_vp
@argia	@enazjosebarandi
@argia	@iriaska1984
@argia	@piliolariagalar
@arnau_julia	@en_pep
@arnau_mj	@gerk6
@arreplegada	@ssfreixas
@arreplegada	@volemvotar
@Artic_studio	@alexheroll
@ArturColl	@cvg_cat
@ArturColl	@garreta_agnes
@ArturColl	@XaviDinvents
@assembleapagesa	@AinaPerez7
@assembleapagesa	@altpir
@assembleapagesa	@BcnSyd
@assembleapagesa	@calolmo
@assembleapagesa	@Cuximumm
@assembleapagesa	@Davidsegarra
@assembleapagesa	@economiacat1
@assembleapagesa	@edubugaloo
@assembleapagesa	@grau_s
@assembleapagesa	@JaumeLlanso
@assembleapagesa	@Jordicostelo
@assembleapagesa	@llunavermella
@assembleapagesa	@manel_lafarga
@assembleapagesa	@MartaCr15648938
@assembleapagesa	@Miquel_Pueyo
@assembleapagesa	@mtsarda
@assembleapagesa	@OriolMatadepera
@assembleapagesa	@PTalamanca
@assembleapagesa	@Rogerbuch
@assembleapagesa	@srotextual
