Source	Target
@_paopaolis	@EnkarG
@_paopaolis	@Mllanso
@_paopaolis	@PSantosVives
@_paopaolis	@tabalets
@_thomasvercetti	@eeizagirre
@_thomasvercetti	@ma2408
@_thomasvercetti	@petraelser
@08840v	@eloims2
@1917paul	@paulmurphy_TD
@3josep14	@ANCFCB
@3josep14	@Lespo_
@599100Pol	@MoiLeMiroir
@6uN7CtZuCK66Rpd	@IsThisAB0t
@6uN7CtZuCK66Rpd	@StillYesScot
@6uN7CtZuCK66Rpd	@xraypat
@A3Noticias	@Aena_Publica_ES
@A3Noticias	@Alberto_IVP
@A3Noticias	@KIKORISCO
@A3Noticias	@the_MrSmurf
@ABalagu	@Bill21Bill
@ABalagu	@CATaccio11
@ABalagu	@dractrek
@ABalagu	@huguet_gabriel
@ABalagu	@i_llus
@ABalagu	@JAMonzon
@ABalagu	@oilcata
@ABalagu	@pedrogarciaflo3
@ABalagu	@vampyCATman
@ABalagu	@ZanuyMunn
@abrahamperezn	@MR_EUFORIA
@abrahamperezn	@treballadors
@ACasadoV	@ArenalyTriana
@ACasadoV	@cruz_guia
@ACasadoV	@fjmonrod
@ACasadoV	@GyMbyPepelu
@ACasadoV	@ierenna333
@ACasadoV	@ignacio_cabeza
@ACasadoV	@juanbustos5
@ACasadoV	@MariMacarmen
@ACasadoV	@MorruIV
@ACasadoV	@PepeluArteSacro
@adeoli1011	@FAMILYGOSPA
@adosc	@de_27borrokan
@AdriPujol	@albumdecromos
@AdriPujol	@amelasadko
@AdriPujol	@dj_Neighbour
@AdriPujol	@Forovid
@AdriPujol	@manel_martinezg
@aebadia	@casadevall_m
@aebadia	@cathybcn
@aebadia	@cepvoc
@aebadia	@chau_10
@aebadia	@ERC_Badia
@aebadia	@josgnzlz
@aebadia	@Panderetajevi
@aebadia	@panderetaman
@aebadia	@teresacarceller
@aebadia	@treballadors
@aezkiaga	@jordi_cardus
@aezkiaga	@QuicoMagda
@aezkiaga	@sweetsuburban
@aezkiaga	@xXGuillemSpotXx
@AfrikaWinslet	@jxufren
@Agalmes	@Tuguicomiquer
@agnescarreras	@agnescarreras
@ahoraluzycolor	@corruPPtio
@ahoraluzycolor	@EdPepgrill
@ahoraluzycolor	@Francis91862493
@ahoraluzycolor	@simonbokanegra
@ahoraluzycolor	@Splth32
@ahoraluzycolor	@sumalen59
@aidyl62	@noire_et_noire
@AinaPerez7	@laiioonaa
@AinaPerez7	@TxellCanyadell
@ainhoavilalta	@santpol1
@aissaintxausti	@gaizkasi
@AitorLerones15	@Aina_Bertran
@AitorLerones15	@CDRPoblenou
@AitorLerones15	@naupati
@Aj_Rasquera	@joanpellisa
@AJuanico	@anaoromi
@AJuanico	@eloipuertas
@AJuanico	@xhinaski
@AlbaBalcells	@Rocket89P13
@AlbaBalcells	@TwistedTit
@Albert_arce	@gloriamercat
@Albert_arce	@kengarenai
@Albert_arce	@Rogerbuch
@albert_dmcat	@Dr_Esterichia
@albert_dmcat	@dsamblas
@albert_dmcat	@ediar
@albert_dmcat	@Mcarmejimenez
@albert_dmcat	@niluspc
@albert_dmcat	@noelcampillo
@albert_dmcat	@ori1905
@albertBZN	@AlMoGaTeN1
@albertBZN	@francescabad
@albertBZN	@jrbranzuela
@albertBZN	@lidiapeleja
@albertBZN	@merialriial
@albertBZN	@monicesteve
@albertBZN	@muricec1
@albertBZN	@robertcargol
@albertBZN	@santiagovidale
@albertBZN	@taxisigualada
@albertBZN	@tonicortesming
@albertcaste	@miireee2798
@AlbertLloreta	@Lidia_Marquez72
@AlbertLloreta	@LordCaptainLol
@albertsole	@merxot
@alcarazpp	@ZipRobot
@aleixescursell	@txantxi
@AlexMontserrati	@AlexMontserrati
@AlexTreIz	@g_quintana_j
@alfonsovng	@cdrvng
@alfonsovng	@CiscuOrtega
@alfonsovng	@CUPdeVilanova
@alfonsovng	@geipermans
@alfonsovng	@GemmaJuncosa
@alfonsovng	@sotoarmengol
@alfonsovng	@Susannagp
@AlfredBosch	@DavidBarcelo28
@AlfredBosch	@lamarta
@AlfredBosch	@LordCaptainLol
@AlfredBosch	@mlparrag1964
@AlfredBosch	@Rob_Carsal
@alitwittt	@ISMVALSyR
@alitwittt	@pancartera
@Allthosemoment	@esquerrasantboi
@AMCastellet	@aigua_rius
@AMCastellet	@Enric_de
@aminahekmet	@alexmiquel
@aminahekmet	@Apertotes14
@aminahekmet	@DaniSarda65
@aminahekmet	@dioni_trapella
@aminahekmet	@huguet_gabriel
@aminahekmet	@joancguerrero
@aminahekmet	@mruiz58
@aminahekmet	@pauaguilar1983
@aminahekmet	@Sergi_Bertran
@aminahekmet	@tabalets
@aminahekmet	@votaxmicat
@aminahekmet	@Xavipenya9
@ANC_Bombers	@_Foraster_
@ANC_Bombers	@AciD_MuSh_303
@ANC_Bombers	@ADF175Esparregu
@ANC_Bombers	@Admo_independe
@ANC_Bombers	@bel_margarida
@ANC_Bombers	@Benjami82072689
@ANC_Bombers	@bori_not
@ANC_Bombers	@caelumtangi
@ANC_Bombers	@catalana2017
@ANC_Bombers	@clapivell
@ANC_Bombers	@desdelaraspa
@ANC_Bombers	@galceranrosa
@ANC_Bombers	@gempibo
@ANC_Bombers	@HannahJudith61
@ANC_Bombers	@helteo73
@ANC_Bombers	@istharCaT
@ANC_Bombers	@Iva_
@ANC_Bombers	@J_pascual81
@ANC_Bombers	@jimenez_marc
@ANC_Bombers	@MariaPoppins
@ANC_Bombers	@MissXelleta
@ANC_Bombers	@NaturaMaresme
@ANC_Bombers	@Oriolsastrot
@ANC_Bombers	@oruerabr
@ANC_Bombers	@pedrogarciaflo3
@ANC_Bombers	@PerlaciaImma
@ANC_Bombers	@PilarGmezmarti2
@ANC_Bombers	@raquelfas
@ANC_Bombers	@rauldominguezji
@ANC_Bombers	@RicardCu
@ANC_Bombers	@roserbassas
@ANC_Bombers	@SenglarCatala
@ANC_Bombers	@SrLluisTomas
@ANC_Bombers	@xeniagt
@ANC_Centelles	@Jordicentellesr
@ANC_FRANCE	@Admo_independe
@ANC_FRANCE	@assemblea_int
@ANC_FRANCE	@cerclecatalahis
@ANC_FRANCE	@josepmaria_cb
@ANC_FRANCE	@Pacoescude
@anc_vdm	@Karolll70
@ANCFortPienc	@Admo_independe
@ANCtorredembarr	@Clio_deries
@ANCtorredembarr	@JoanMBusquets
@ANCtorredembarr	@jsmbaixgaia
@ANCtorredembarr	@montsepalau
@ANCtorredembarr	@rudescrew
@ANCTortosa	@EbreProces
@ANCTortosa	@Kaesar14
@ANCTortosa	@terrapik
@ANCTortosa	@TortosaisnotCIU
@anderges	@denterd
@anderges	@gcodqui
@anderges	@JofrePilos
@anderges	@Jordicostelo
@anderges	@JordiJorba
@anderges	@JordiXena
@anderges	@MeiMompin
@anderges	@RebeketaPelFred
@anderges	@Ribas78
@AndreuBlanchar	@AgentCooper71
@AndreuOliveras	@davidcoromina
@anem_fent_via	@dnicatala
@angelsmcastells	@Marc2GB
@angelsmcastells	@soyjugon10
@anigwei	@froVirosez
@anigwei	@salva_nv
@anigwei	@xeotico
@aniolpros	@alfombrito75
@aniolpros	@ori1905
@aniolpros	@ycrepeau
@ANJISbd	@fbarog39
@anna_arque	@Gemmaborch
@AnnaBardagi	@nurialura
@AnnaColVi	@afrontons
@AnnaColVi	@SomCamprodon
@AnnaVillalonga	@jordibenavente
@anticapiCat	@nando2rg
@AntifaCiempo	@chamberienlucha
@AntifaCiempo	@indiggato
@AntifaCiempo	@SrTurras
@Antifaxismoa	@DavitxuRoa
@antonigarcia	@antonigarcia
@antonigarcia	@aolles
@antonigarcia	@joantier
@antonigarcia	@JordiS_LH
@antonigarcia	@LHNOTICIAS
@antonigarcia	@oriolmoCAT
@apuntlinguistic	@huguet_gabriel
@arnau_julia	@beadalmau7
@arnau_julia	@RogerMerca
@arquitectesplsi	@ANC_Arquitect
@arquitectesplsi	@Orferrib
@arquitectesplsi	@perearqui
@arquitectesplsi	@RogerMerca
@arquitectesplsi	@RosamariVS
@arquitectesplsi	@Silviavm74
@arquitectesplsi	@votarvotarem
@Arran_Tarragona	@lluciussarnosus
@Artic_studio	@gerardyanes1979
@Artic_studio	@marcmascort
@arualbrook	@PerlaciaImma
@ateneuhosta	@DavidRubio
@Atletinjen	@estruchg
@Atletinjen	@llandric
@AUP_UCM	@CSOALaMorada
@AUP_UCM	@cutreclaus
@AUP_UCM	@el_tudey
@AUP_UCM	@sergiohurtado04
@aurea_vallejo	@aboreal_ag
@AVallcarca	@APVallcarca
@AVallcarca	@AsLLibVallcarca
@AVallcarca	@dels_llops
@AVallcarca	@Hectorsinlerma
@AVallcarca	@JOSESANCHEZGAR2
@AVallcarca	@JoyBolton20
@AVallcarca	@karobur57
@AVallcarca	@moner80
@AVallcarca	@motiuscat
@AVallcarca	@noenine
@AVallcarca	@PauFarinetes
@AVallcarca	@Rosa_Eventocio
@AVallcarca	@SEzquerra
@AVallcarca	@TomeuTimor
@b4lduf4	@RamblaNuria
@babord_vdm	@Arona91
@babord_vdm	@CarlesSoler1
@babord_vdm	@esvice
@babord_vdm	@KatedeHcB
@babord_vdm	@La_Vasallo
@babord_vdm	@laliribera
@babord_vdm	@PobleLliure_Mar
@babybp759	@estherbadiap
@BadiaBarbera	@_7on1
@BadiaBarbera	@kikemas1969
@BanusXenia	@mbanus
@bel_margarida	@anaoromilluch
@bel_margarida	@ctxdom
@bel_margarida	@JordiAPT21
@bel_margarida	@macruces
@bel_margarida	@MariaRosaTorras
@bel_margarida	@montserumbau
@bel_margarida	@RTapiasCors
@belravalbcna1	@manelrawal
@bertupuigvertf1	@Bulgarell1Mauro
@bertupuigvertf1	@GVYOL
@bertupuigvertf1	@marcriera80
@bertuvila	@VGafarot
@biel_simon	@gerard_tc
@biel_simon	@joanpalacin
@biel_simon	@krisoany
@biel_simon	@NoemiPAH
@biel_simon	@ppmenges
@biel_simon	@soniavima
@BielCastells	@xavikp
@Biflats	@ElsPulpoPop
@Biflats	@joancarlesdoval
@Biflats	@valls_pere
@BirdofJove28	@Ireland4Bernie
@BirdofJove28	@PPLimages
@BirdofJove28	@Rapies19
@BirdofJove28	@totensat
@BlackburnRones	@amcmadriz
@BlackburnRones	@pipogusy
@BlackburnRones	@XendoParty
@blozar	@Jesusjosesalaza
@Boro_LH	@bilduman90
@Boro_LH	@pancartera
@Boro_LH	@soniqueman
@Brugarolas	@enric_rost
@CADCI	@angelsmarc2
@CADCI	@annvilalta
@CADCI	@aracegea
@CADCI	@ArakamiCat
@CADCI	@Blindonion2O
@CADCI	@CADCI
@CADCI	@calsojorn10
@CADCI	@Cjaumev
@CADCI	@Der_Betrachter_
@CADCI	@eugenimedrano
@CADCI	@fnogues
@CADCI	@francesc130
@CADCI	@francescstboi
@CADCI	@fredijosal
@CADCI	@JGasen
@CADCI	@JORDIMIRALPEIX
@CADCI	@JosepArnan
@CADCI	@viehriera
@CADCI	@XeniaBusse
@cafedescafeinat	@AlbertCatalaC
@calogo	@Carol_Blesa
@Candeliano	@_GUIJOMI_
@Candeliano	@1714Drac1714
@Candeliano	@92Lightning
@Candeliano	@Aena_Publica_ES
@Candeliano	@AixImma
@Candeliano	@akeru_Ib
@Candeliano	@albadej
@Candeliano	@aldakur
@Candeliano	@angels_pallas
@Candeliano	@AnnaMaCasellas
@Candeliano	@annamuxart
@Candeliano	@baetulo2
@Candeliano	@baileysCatala
@Candeliano	@BartomeuJerez
@Candeliano	@bdebondia
@Candeliano	@BernatRicard
@Candeliano	@BernatTravis
@Candeliano	@bulevar16
@Candeliano	@CaosmonteroCabo
@Candeliano	@capitacanalo
@Candeliano	@CarlosGlez0710
@Candeliano	@CarmeTaberner
@Candeliano	@chuan49
@Candeliano	@CValles67
@Candeliano	@DaniJRoss
@Candeliano	@DavidTostadoAlo
@Candeliano	@davispiter
@Candeliano	@desactivat1966
@Candeliano	@desdelaraspa
@Candeliano	@DianaVilaseca
@Candeliano	@dimascabre
@Candeliano	@dodas14
@Candeliano	@drumkemps
@Candeliano	@elenamoreno70
@Candeliano	@enazuri74
@Candeliano	@EnricCTbcn
@Candeliano	@ESellart
@Candeliano	@fidelnoguera
@Candeliano	@Frolestira
@Candeliano	@fsparra
@Candeliano	@gioma76
@Candeliano	@Gourmand_baker
@Candeliano	@IbraHotm
@Candeliano	@Indignada2014
@Candeliano	@IsraMontesinos
@Candeliano	@J_pascual81
@Candeliano	@JamPepo
@Candeliano	@jess_masferrer
@Candeliano	@joanenricfdez
@Candeliano	@jordi_angli
@Candeliano	@jordindi
@Candeliano	@JordiRaguilera
@Candeliano	@josepmas8
@Candeliano	@Kanigo64
@Candeliano	@laulittlepears
@Candeliano	@LluisBoschvins
@Candeliano	@lluisfarremarti
@Candeliano	@Marc31Morales
@Candeliano	@marta_mevi
@Candeliano	@marta_vinyas
@Candeliano	@martamc76
@Candeliano	@martetamataro
@Candeliano	@mercaderme
@Candeliano	@MercedesIniesta
@Candeliano	@MercePeracaula
@Candeliano	@MERCEPOU
@Candeliano	@MeritxellSerret
@Candeliano	@mibarraperez
@Candeliano	@miquel_alcaraz
@Candeliano	@mireia_gadi
@Candeliano	@Mireiuski_Al
@Candeliano	@MLersundi
@Candeliano	@MMateo67482161
@Candeliano	@MonicaMana
@Candeliano	@montane_calaf
@Candeliano	@montserratpina
@Candeliano	@morbcn
@Candeliano	@mserra222
@Candeliano	@nelsoynel
@Candeliano	@neusvivan
@Candeliano	@niobe1714
@Candeliano	@NoemRodrguezRaj
@Candeliano	@nosoybradpitt69
@Candeliano	@ntorraay
@Candeliano	@nuriapete
@Candeliano	@nuvolkintooon
@Candeliano	@ori1905
@Candeliano	@PadullesMarta
@Candeliano	@papiol2
@Candeliano	@pascualvicens
@Candeliano	@PedroGil1305
@Candeliano	@pepecasanovasr
@Candeliano	@perellob
@Candeliano	@peretuset
@Candeliano	@piracant6
@Candeliano	@PujaltJ
@Candeliano	@puyolism
@Candeliano	@raulamigo74
@Candeliano	@Ritxi_Witxi
@Candeliano	@rogervadejocs
@Candeliano	@RogerYoda
@Candeliano	@rsoler2000
@Candeliano	@salsilvia
@Candeliano	@sancasflo
@Candeliano	@Sandbet
@Candeliano	@SansGasto
@Candeliano	@scandikeva
@Candeliano	@spidderr
@Candeliano	@tamborey
@Candeliano	@TeresaSans1
@Candeliano	@thernandezmo
@Candeliano	@tonicmora
@Candeliano	@tremolsfarrero
@Candeliano	@victorestradade
@Candeliano	@vmom28
@Candeliano	@xacasc
@Candeliano	@XantalPadrosa
@Candeliano	@Xavierheras
@Candeliano	@xavisentinella
@Candeliano	@Zicandarr
@canutdminairons	@PenellaF
@capdepremsa	@VanessazmZ
@capdevilajoan	@capdevilajoan
@capdevilajoan	@GilLlopart
@capdevilajoan	@SergiTarres
@capdevilajoan	@XantalPadrosa
@CapgiremSils	@glcolomer
@CapgiremSils	@kamencesc
@CapgiremSils	@SilsdelaSelva
@carlesagusti	@ibergada
@carlesagusti	@TheRedStrato
@carlesdomingo	@antonicastellas
@carlesdomingo	@celspinol
@carlesdomingo	@DemocratesBCN
@carlesdomingo	@oriolcr
@carlesdomingo	@poudecoch
@carlesdomingo	@sergisancho
@carlesdomingo	@xavi_echeverria
@carlesigemma	@emercader05
@carlesigemma	@ERCRipolles
@carlesigemma	@Lauracordillet
@carlesigemma	@llawall90
@carlesigemma	@ycrepeau
@CarlesMundo	@benxi99
@CarlesMundo	@cms65cat
@CarlesMundo	@ctxdom
@CarlesMundo	@ERC9B
@CarlesMundo	@LESCARRIUS
@CarlesMundo	@montselawyer
@CarlesMundo	@Poliol
@CarlesMundo	@supercatalunya
@CarlesMundo	@talbts
@Carlespinone	@aldgateh
@Carlespinone	@AxLTheCatalan
@Carlespinone	@ilynhenke
@Carlespinone	@josepcapdevila
@Carlespinone	@sergipfcc
@Carlespinone	@Xrodri19
@carli_1693	@ISERN26
@carmecf	@Ed_Periscopi
@carmecf	@enricllauger
@carmecf	@lletres
@carmecf	@Mercesenar
@carnerobairline	@pancartera
@Casafont_R	@HMProy
@Casafont_R	@MAxiuxiueig
@Casafont_R	@PileteJosefine
@CasalArreu	@joan_roset
@CasalArreu	@Moragues72
@cat_rebotada	@acermaik
@cat_rebotada	@aldakur
@cat_rebotada	@hasta_pirineos
@cat_rebotada	@LaDiferencial
@cat_rebotada	@malamante25
@cat_rebotada	@margahg63
@cat_rebotada	@NaiaraAlvz
@cat_rebotada	@Ninwa82
@cat_rebotada	@peina_ovejas
@cat_rebotada	@PIJOAPARTEMARSE
@cat_rebotada	@soniqueman
@CatalanVoices	@aroflmonster
@CatalanVoices	@CuleForLife96
@CatalanVoices	@despertaferro74
@CatalinaDivina	@Josep_Nog
@CatCentralDC	@annvilalta
@CatCentralDC	@BlanquiGlori
@CatCentralDC	@jjuliamarti
@CauVistaAlegre	@LauraGinabreda
@CauVistaAlegre	@raquelbih
@CauVistaAlegre	@toni_viader
@CauVistaAlegre	@USTEC_Girona
@cbonaventura	@josepsausoles
@cbonaventura	@Maribelsola232
@cbonaventura	@MonicaD197
@cbonaventura	@NogueAlicia
@CDR_CanSerra	@ismipolar
@CDR_CanSerra	@Solosoyotrxtu
@CDReferendumSVH	@lidiaserranov
@CdrEspluga	@enricmercade
@CdrEspluga	@Lekspelunca
@CDRFranqueses	@Bruixaruth
@CDRFranqueses	@buelbir
@CDRFranqueses	@Cjaumev
@CDRFranqueses	@dmmgranollers
@CDRFranqueses	@Expoduran
@CDRFranqueses	@J_Alex_Vega
@CDRFranqueses	@LFImagina
@CDRFranqueses	@MarArabia_
@CDRFranqueses	@PerGarriga
@CDRFranqueses	@PilarMateoLopez
@CDRFranqueses	@sabinavidal16
@CDRFranqueses	@spawnoi
@CDRFranqueses	@volometa
@CDRFranqueses	@XaviLFranqueses
@CDRGoticRaval	@guifre2053
@CDRGoticRaval	@Jodidos_Locos
@CDRGoticRaval	@juanjobote
@CDRGoticRaval	@silblagel
@CDRGoticRaval	@TeresaMontao
@CDRGoticRaval	@xduran82
@CDRHG7	@AciD_MuSh_303
@CDRHG7	@almysha1304
@CDRHG7	@CADCI
@CDRHG7	@electrilisto
@CDRHG7	@EndavantHG
@CDRHG7	@garantimref
@CDRHG7	@Hiplita5
@CDRHG7	@javier_mahedero
@CDRHG7	@JosepMariaDeop
@CDRHG7	@jplansr
@CDRHG7	@krisoany
@CDRHG7	@lauradosa
@CDRHG7	@LluisaSowe
@CDRHG7	@MiquelRudrigues
@CDRHG7	@morpheus17pro
@CDRHG7	@nuvolsenserumb
@CDRHG7	@oscarlm98
@CDRLaFlorida	@domingomirf
@CDRLaFlorida	@javiguar
@CDRLaFlorida	@JoseGarciaSerr4
@CDRLaFlorida	@matanteltemps
@CDRLaFlorida	@Transportxindep
@CDRNouBarris	@DeUrbin
@CDRNouBarris	@hector_aspano
@CDRNouBarris	@joan_meca
@CDRNouBarris	@MaryJane_Muriel
@cdrvng	@32Behan
@cdrvng	@arauna
@cdrvng	@Belchi_1996
@cdrvng	@CarlesFlash
@cdrvng	@carme_carmeg
@cdrvng	@CiscuOrtega
@cdrvng	@CRIS_taconassos
@cdrvng	@csecnarf76
@cdrvng	@CUPdeVilanova
@cdrvng	@EsteveVNG
@cdrvng	@ffarreras
@cdrvng	@jordicomast
@cdrvng	@jordifarrecoma
@cdrvng	@ksnorbu
@cdrvng	@mncplns
@cdrvng	@Puig_Albert
@cdrvng	@QuimRVendrell
@cdrvng	@remeirom
@cdrvng	@scriabin49
@cdrvng	@sotoarmengol
@cdrvng	@vampyCATman
@cdrvng	@VillaJordi
@cdrvng	@X_Lalena_X
@CeliaPineda	@mujertpuntcat
@cesc_tataret	@CharlesSampons
@cesc_tataret	@Elviraduranc
@cescabcn	@JuliaMa96016562
@CESCMARTI	@JoanSerraS
@CESCMARTI	@pujolarsenpau
@CESCMARTI	@Solimar26976
@CESCMARTI	@vadobuch
@ChachoAlmaraz	@asstrion
