name	link	tuits	retuits	rteados	followers	following	status	location	Walktrap
@_bkode	<a href="https://twitter.com/_bkode" target="_blank">_bkode</a>	0	1	0					118
@_GreatUnwashed	<a href="https://twitter.com/_GreatUnwashed" target="_blank">_GreatUnwashed</a>	21	1	0	19186	9991	69078	Cascadia	098
@_MarcCamps	<a href="https://twitter.com/_MarcCamps" target="_blank">_MarcCamps</a>	1	0	1	61	113	748		047
@_Panotxa	<a href="https://twitter.com/_Panotxa" target="_blank">_Panotxa</a>	2	0	1	68	378	633	Banyoles	012
@_RikenSproken_	<a href="https://twitter.com/_RikenSproken_" target="_blank">_RikenSproken_</a>	6	0	1	77	357	12839		002
@_Rosamary_	<a href="https://twitter.com/_Rosamary_" target="_blank">_Rosamary_</a>	18	0	2	3374	3034	130740	Catalunya	010
@_xarlio_	<a href="https://twitter.com/_xarlio_" target="_blank">_xarlio_</a>	1	0	1	44	277	572		047
@09360affcb164dc	<a href="https://twitter.com/09360affcb164dc" target="_blank">09360affcb164dc</a>	4	0	1	327	1204	9490		003
@1714Talamanca	<a href="https://twitter.com/1714Talamanca" target="_blank">1714Talamanca</a>	6	0	2	128	239	1257	L'H de Llobregat-Terrassa	001
@1970Marta	<a href="https://twitter.com/1970Marta" target="_blank">1970Marta</a>	8	0	2	33	439	4704		012
@1four0	<a href="https://twitter.com/1four0" target="_blank">1four0</a>	1	0	1	145	1271	1112	Gibraltar	003
@2002eligp	<a href="https://twitter.com/2002eligp" target="_blank">2002eligp</a>	8	0	1	108	400	6693	cat	149
@2617eva	<a href="https://twitter.com/2617eva" target="_blank">2617eva</a>	1	0	1	885	1102	14108	la garriga	004
@2Marke	<a href="https://twitter.com/2Marke" target="_blank">2Marke</a>	5	0	1	157	419	4034		004
@45c32378c34f499	<a href="https://twitter.com/45c32378c34f499" target="_blank">45c32378c34f499</a>	22	0	3	540	629	80217		003
@71potablava	<a href="https://twitter.com/71potablava" target="_blank">71potablava</a>	0	2	0					104
@89airun	<a href="https://twitter.com/89airun" target="_blank">89airun</a>	4	0	1	16	91	1470		013
@92Esthergarcia	<a href="https://twitter.com/92Esthergarcia" target="_blank">92Esthergarcia</a>	5	0	1	34	147	3251		050
@9jrib9	<a href="https://twitter.com/9jrib9" target="_blank">9jrib9</a>	90	0	1	3402	3954	192205	Barcelona	005
@9RosaM	<a href="https://twitter.com/9RosaM" target="_blank">9RosaM</a>	3	0	1	151	425	21736		003
@aangueraroig	<a href="https://twitter.com/aangueraroig" target="_blank">aangueraroig</a>	0	1	0					191
@aannaabeel	<a href="https://twitter.com/aannaabeel" target="_blank">aannaabeel</a>	4	0	1	204	114	1620	Lleida, Catalunya	012
@ABalagu	<a href="https://twitter.com/ABalagu" target="_blank">ABalagu</a>	17	6	1	4646	4899	101124		005
@abelsoler68	<a href="https://twitter.com/abelsoler68" target="_blank">abelsoler68</a>	2	0	1	300	424	5188	Catalunya	062
@abtrba	<a href="https://twitter.com/abtrba" target="_blank">abtrba</a>	4	0	1	843	2187	46064	valles occidental	003
@abusquets59	<a href="https://twitter.com/abusquets59" target="_blank">abusquets59</a>	28	0	2	206	459	51377		002
@acabezuelo	<a href="https://twitter.com/acabezuelo" target="_blank">acabezuelo</a>	0	1	0					240
@Acantha_	<a href="https://twitter.com/Acantha_" target="_blank">Acantha_</a>	2	0	1	100	212	2004	Barcelona, España	018
@acastanyer	<a href="https://twitter.com/acastanyer" target="_blank">acastanyer</a>	2	0	1	24	333	508		005
@acorey_cat	<a href="https://twitter.com/acorey_cat" target="_blank">acorey_cat</a>	1	9	0	1117	617	7647	Sabadell, República Catalana	006
