Source	Target
@_BarbaraVC	@jordipanye
@_joan_cat	@PereTexido
@_paopaolis	@pielsolma
@_paopaolis	@subersitario
@_pmarkes	@antoni_indepe
@_psike	@ardnajelaziur
@1O_App	@mmasllovet
@1O_App	@NualaRed
@1O_App	@SagaZelda
@1O_App	@terrorllavore
@1O_App	@XaviIniestaSi
@3josep14	@ANCFCB
@3josep14	@KRyan_IDC
@3josep14	@Lespo_
@6uN7CtZuCK66Rpd	@phase_3_dream
@A3Noticias	@13magan13
@A3Noticias	@daniel_jn
@A3Noticias	@Emilio81194
@A3Noticias	@Encarg
@A3Noticias	@felipe_betis
@A3Noticias	@fortaleny1972
@A3Noticias	@gatozape
@A3Noticias	@hugodiazglez
@A3Noticias	@JoanLuisa11
@A3Noticias	@luciajuaness
@A3Noticias	@MaryJurjo
@A3Noticias	@Miguel914PM
@A3Noticias	@popeMRT
@A3Noticias	@robapimientos
@ABalagu	@CarmeTorrelles
@ABalagu	@elisabethcorbe2
@ABalagu	@indignindigente
@ABalagu	@SanzVeciana
@ABalagu	@SlcDk
@ABalagu	@xborras1900gma1
@abelgalvez	@angels_pallas
@abelgalvez	@bbgrafics
@abelgalvez	@Miriam66chimeno
@abelloTGN	@ciocat27S
@abelloTGN	@jordi_ronda
@abelloTGN	@montse469
@abelloTGN	@PDECatTarragona
@abelloTGN	@PereGalofre
@abelloTGN	@punyet
@abelloTGN	@RamonVilaltella
@abelloTGN	@Rogerbfcat
@abelloTGN	@TarragonaJNC
@acabezuelo	@Perico_CatCracs
@ACM948	@Albertodelvalle
@ACM948	@BroggiElisa
@ACM948	@cristinaisanta
@ACM948	@DarmstadtJ
@ACM948	@EstorachOtilia
@ACM948	@Ewidal
@ACM948	@joanagabarrof
@ACM948	@marramiauuuuuu
@ACM948	@MIQUELLARA
@ACM948	@mncsls
@ACM948	@Mr_Pribas
@ACM948	@ramonternero
@ACM948	@rmolins
@ACM948	@rosasolerb
@ACM948	@SharySg61
@ACM948	@SoniaOriola
@acomajuncosas78	@montcatalan
@ACSeguer	@deehoax
@adelaguia_cat	@aiguaifang
