name	link	tuits	retuits	rteados	followers	following	status	location	Walktrap
@__khaleesi__23	<a href="https://twitter.com/__khaleesi__23" target="_blank">__khaleesi__23</a>	3	0	1	393	975	8613	Minas Tirith	003
@_AnnaPetit_	<a href="https://twitter.com/_AnnaPetit_" target="_blank">_AnnaPetit_</a>	0	2	0					203
@_avemaia_	<a href="https://twitter.com/_avemaia_" target="_blank">_avemaia_</a>	3	0	1	3740	1064	67926	Española en Québec, Canada	483
@_DarwinPZ	<a href="https://twitter.com/_DarwinPZ" target="_blank">_DarwinPZ</a>	26	0	1	3958	298	126359	🇨🇴	018
@_elionor	<a href="https://twitter.com/_elionor" target="_blank">_elionor</a>	1	0	1	61	239	487	País Valencià	131
@_Eu_M	<a href="https://twitter.com/_Eu_M" target="_blank">_Eu_M</a>	1	0	1	27	125	2982	A Coruña	097
@_Foraster_	<a href="https://twitter.com/_Foraster_" target="_blank">_Foraster_</a>	7	0	1	45	146	2204		005
@_GreatUnwashed	<a href="https://twitter.com/_GreatUnwashed" target="_blank">_GreatUnwashed</a>	21	0	1	19186	9991	69078	Cascadia	111
@_Jimmy_Bravo_	<a href="https://twitter.com/_Jimmy_Bravo_" target="_blank">_Jimmy_Bravo_</a>	1	0	1	515	808	1612	Vila del Pingüí, Sabadell	007
@_max78	<a href="https://twitter.com/_max78" target="_blank">_max78</a>	1	0	1	64	193	2072		529
@_MiracleDrug_	<a href="https://twitter.com/_MiracleDrug_" target="_blank">_MiracleDrug_</a>	3	0	1	204	362	10245	Palau	093
@_morerap	<a href="https://twitter.com/_morerap" target="_blank">_morerap</a>	1	3	0	349	148	869	Barcelona	071
@_Nits	<a href="https://twitter.com/_Nits" target="_blank">_Nits</a>	4	0	1	31	120	702	Catalunya	308
@_peprius	<a href="https://twitter.com/_peprius" target="_blank">_peprius</a>	1	0	1	79	227	776	Barcelona. Catalunya	101
@_Romi_14	<a href="https://twitter.com/_Romi_14" target="_blank">_Romi_14</a>	1	0	1	106	268	2204	Lleida. Catalunya	018
@_Rosamary_	<a href="https://twitter.com/_Rosamary_" target="_blank">_Rosamary_</a>	18	0	3	3374	3034	130740	Catalunya	008
@_s40j	<a href="https://twitter.com/_s40j" target="_blank">_s40j</a>	2	0	1	524	468	5011	Barcelona, Catalunya	103
@_Tukurito	<a href="https://twitter.com/_Tukurito" target="_blank">_Tukurito</a>	2	0	1	18	96	554	Florida, USA	392
@_xarlse	<a href="https://twitter.com/_xarlse" target="_blank">_xarlse</a>	15	0	1	139	195	7002	Tarragona, Catalunya.	010
@0bd11ef46c34416	<a href="https://twitter.com/0bd11ef46c34416" target="_blank">0bd11ef46c34416</a>	1	0	1	14	30	83	Vilanova i la Geltrú	327
@0Miquel	<a href="https://twitter.com/0Miquel" target="_blank">0Miquel</a>	8	0	1	92	299	3844		208
@0Seuba	<a href="https://twitter.com/0Seuba" target="_blank">0Seuba</a>	31	0	2	664	1159	13762	Avià-Bcn, Catalunya	010
@11s2014	<a href="https://twitter.com/11s2014" target="_blank">11s2014</a>	8	0	1	1506	2051	23723	Mataró, Catalunya	034
@13_arnau	<a href="https://twitter.com/13_arnau" target="_blank">13_arnau</a>	1	0	1	66	391	2372	Lloret de Mar (Catalunya)	040
@1304vimahu	<a href="https://twitter.com/1304vimahu" target="_blank">1304vimahu</a>	5	0	1	76	406	4485	Catalunya ||*||	172
@13EricLuna	<a href="https://twitter.com/13EricLuna" target="_blank">13EricLuna</a>	1	1	1	83	167	2313	Catalunya - Minnesota	204
@15928768A	<a href="https://twitter.com/15928768A" target="_blank">15928768A</a>	5	0	2	207	421	14304	Hau bizi poza!!!!	020
@1714Drac1714	<a href="https://twitter.com/1714Drac1714" target="_blank">1714Drac1714</a>	21	0	1	516	288	52974	Catalunya.	008
@17jordani	<a href="https://twitter.com/17jordani" target="_blank">17jordani</a>	3	0	1	25404	13471	237562		113
@1909_RSF	<a href="https://twitter.com/1909_RSF" target="_blank">1909_RSF</a>	2	1	0	787	872	5938	Euskal Herria Askatu!	538
@1971TONIMORA	<a href="https://twitter.com/1971TONIMORA" target="_blank">1971TONIMORA</a>	2	1	0	2586	3222	16129		508
@1ai23l	<a href="https://twitter.com/1ai23l" target="_blank">1ai23l</a>	2	0	1	133	530	9715	El Masnou	125
@1JBoix	<a href="https://twitter.com/1JBoix" target="_blank">1JBoix</a>	3	0	2	41	212	2350		010
@21alex295	<a href="https://twitter.com/21alex295" target="_blank">21alex295</a>	2	0	1	83	112	1532	भारत हेवी इलेक्ट्रिकल्स लिमिटे	035
@22530acr	<a href="https://twitter.com/22530acr" target="_blank">22530acr</a>	2	0	1	47	56	514		018
@23patriciaa	<a href="https://twitter.com/23patriciaa" target="_blank">23patriciaa</a>	1	0	1	321	485	17083	Londres	151
@27martag	<a href="https://twitter.com/27martag" target="_blank">27martag</a>	2	0	1	60	90	2421	Cervelló#Baix Llobregat	037
@2nosaltres2	<a href="https://twitter.com/2nosaltres2" target="_blank">2nosaltres2</a>	21	0	1	697	1083	20232		010
@300581ma	<a href="https://twitter.com/300581ma" target="_blank">300581ma</a>	2	0	1	37	317	2101		008
@321BCN	<a href="https://twitter.com/321BCN" target="_blank">321BCN</a>	36	0	28	53	174	2356		022
