Source	Target
@____olyy	@Giroscop88
@__kamis__	@Atalanta00
@__kamis__	@capitanthule
@__kamis__	@DingoeStarr
@__kamis__	@ggohom
@__kamis__	@javimio3
@__kamis__	@Jikun20
@__kamis__	@LaHoradelPincho
@__kamis__	@lilobuchen
@__kamis__	@marcoantonio75
@__kamis__	@PatriotaObrero
@__kamis__	@pavlitus
@__kamis__	@pcproblem19
@__kamis__	@SihamYachi
@__kamis__	@silviaduran72
@__kamis__	@SrNavidad_
@__kamis__	@TheGREEG34
@_Alafuga	@OscarGuay3
@_AnnaPetit_	@neusfreixas
@_AnnaPetit_	@Rob73Hxc
@_Aveto_	@alripol95
@_CARALLUDO	@Alberto_3w
@_CARALLUDO	@AldeansPartido
@_CARALLUDO	@AntiaKnopfler
@_CARALLUDO	@Anxo_pl99
@_CARALLUDO	@Anxorei13
@_CARALLUDO	@BeaVazquez_
@_CARALLUDO	@correa_aitor
@_CARALLUDO	@CoveloJose
@_CARALLUDO	@DIEGO_LOPA
@_CARALLUDO	@gabri_Carballo
@_CARALLUDO	@GabrielBaca17
@_CARALLUDO	@Grinvill
@_CARALLUDO	@IsaQL1906
@_CARALLUDO	@ladesgracias
@_CARALLUDO	@LidiaOuteiral
@_CARALLUDO	@loisperezz
@_CARALLUDO	@lorenaaacunha
@_CARALLUDO	@LupeBarreiro
@_CARALLUDO	@luuuu_pc
@_CARALLUDO	@LuxamberJM
@_CARALLUDO	@Maria_Lamela
@_CARALLUDO	@mariasimon14899
@_CARALLUDO	@MauroBaPi
@_CARALLUDO	@miniknano2
@_CARALLUDO	@NereaaLorenzo
@_CARALLUDO	@pablomerayo99
@_CARALLUDO	@PaulaTenreiro98
@_CARALLUDO	@pazoss01
@_CARALLUDO	@rstark_12
@_CARALLUDO	@RubenCello
@_CARALLUDO	@sabelaguitian
@_CARALLUDO	@sara_golmar
@_CARALLUDO	@slavignotte
@_CARALLUDO	@SystemOfAChris_
@_CARALLUDO	@Tatopequeno
