name	link	tuits	retuits	rteados	followers	following	status	location	Walktrap
@___Joan____	<a href="https://twitter.com/___Joan____" target="_blank">___Joan____</a>	1	0	1	702	771	12985	Barcelona	030
@__CarmenLopez	<a href="https://twitter.com/__CarmenLopez" target="_blank">__CarmenLopez</a>	19	0	9	16667	15242	102165		002
@__Donesk_witch	<a href="https://twitter.com/__Donesk_witch" target="_blank">__Donesk_witch</a>	1	0	1	11635	458	46201		451
@__gemms	<a href="https://twitter.com/__gemms" target="_blank">__gemms</a>	1	0	1	863	870	31245		055
@__Gonzalos__	<a href="https://twitter.com/__Gonzalos__" target="_blank">__Gonzalos__</a>	11	0	4	4349	5001	17809	Illes Balears	016
@__kamis__	<a href="https://twitter.com/__kamis__" target="_blank">__kamis__</a>	2	8	0	438	633	5571	127.0.0.1	1002
@__MireMi	<a href="https://twitter.com/__MireMi" target="_blank">__MireMi</a>	3	0	1	432	417	12577	Reus-Barcelona, Catalunya	030
@_1_GeNa_Bobkoff	<a href="https://twitter.com/_1_GeNa_Bobkoff" target="_blank">_1_GeNa_Bobkoff</a>	1	0	1	732	468	41308	Пермь, Россия	1187
@_3nFin	<a href="https://twitter.com/_3nFin" target="_blank">_3nFin</a>	1	0	1	698	346	102717	ｔｒｉｑｕｅｓａｓ.	451
@_666silvia	<a href="https://twitter.com/_666silvia" target="_blank">_666silvia</a>	2	0	1	3	5	21		958
@_acdb13	<a href="https://twitter.com/_acdb13" target="_blank">_acdb13</a>	1	0	1	919	1346	15622	Vancouver, Canadá	971
@_AdLeIaVdE_	<a href="https://twitter.com/_AdLeIaVdE_" target="_blank">_AdLeIaVdE_</a>	1	0	1	6	124	461	Catalonia	030
@_ainapala_	<a href="https://twitter.com/_ainapala_" target="_blank">_ainapala_</a>	2	0	2	350	511	4076		016
@_AlbaCC	<a href="https://twitter.com/_AlbaCC" target="_blank">_AlbaCC</a>	1	0	1	52	235	339	La Bisbal d'Empordà, Catalonia	016
@_Aloma_	<a href="https://twitter.com/_Aloma_" target="_blank">_Aloma_</a>	0	12	0					002
@_amengual	<a href="https://twitter.com/_amengual" target="_blank">_amengual</a>	2	0	1	145	252	5302	Algaida	016
@_anabeleal	<a href="https://twitter.com/_anabeleal" target="_blank">_anabeleal</a>	1	0	1	380	338	91	Desembarco del Rey	734
@_AnnaPetit_	<a href="https://twitter.com/_AnnaPetit_" target="_blank">_AnnaPetit_</a>	0	2	0					294
@_Aukera	<a href="https://twitter.com/_Aukera" target="_blank">_Aukera</a>	3	0	2	484	677	21982	Aachen - Germany	058
@_basta_ya	<a href="https://twitter.com/_basta_ya" target="_blank">_basta_ya</a>	1	0	1	56	349	2132		030
@_Belit_	<a href="https://twitter.com/_Belit_" target="_blank">_Belit_</a>	2	0	2	336	1312	13887	Barnacity	013
@_Bernat	<a href="https://twitter.com/_Bernat" target="_blank">_Bernat</a>	1	0	1	398	515	1450	Barcelona	451
@_Bufis_	<a href="https://twitter.com/_Bufis_" target="_blank">_Bufis_</a>	1	0	1	203	818	4501	Catalunya	030
@_Campbell_Jack_	<a href="https://twitter.com/_Campbell_Jack_" target="_blank">_Campbell_Jack_</a>	6	0	4	54	37	5225		041
@_carlabarcelo_	<a href="https://twitter.com/_carlabarcelo_" target="_blank">_carlabarcelo_</a>	1	0	1	21	8	8		1484
@_CarlosFCB	<a href="https://twitter.com/_CarlosFCB" target="_blank">_CarlosFCB</a>	1	0	1	1224	971	9735	Alcalá de Henares, Madrid	055
@_carolcosta_	<a href="https://twitter.com/_carolcosta_" target="_blank">_carolcosta_</a>	1	7	0	252	600	2766	Barcelona, España	1100
@_cipereira	<a href="https://twitter.com/_cipereira" target="_blank">_cipereira</a>	2	0	1	1671	2254	10049	Barcelona & São Paulo	790
@_claudiamarpi_	<a href="https://twitter.com/_claudiamarpi_" target="_blank">_claudiamarpi_</a>	0	1	0					329
@_ClaudiaMorato	<a href="https://twitter.com/_ClaudiaMorato" target="_blank">_ClaudiaMorato</a>	1	3	0	198	229	1414	Calella - Catalunya	946
@_consonni_	<a href="https://twitter.com/_consonni_" target="_blank">_consonni_</a>	1	0	1	2404	2805	3253	bilbao	813
@_Contemplador	<a href="https://twitter.com/_Contemplador" target="_blank">_Contemplador</a>	8	0	3	3070	2969	137203	Madrizzzzz, Spañistán	014
@_criscastilla	<a href="https://twitter.com/_criscastilla" target="_blank">_criscastilla</a>	0	1	0					002
@_dark_father	<a href="https://twitter.com/_dark_father" target="_blank">_dark_father</a>	3	0	1	131	743	11051	Tierra. Via láctea.	1227
@_DarwinPZ	<a href="https://twitter.com/_DarwinPZ" target="_blank">_DarwinPZ</a>	26	2	6	3958	298	126359	🇨🇴	002
