name	link	tuits	retuits	rteados	followers	following	status	location	Walktrap
@9Marcabdo	<a href="https://twitter.com/9Marcabdo" target="_blank">9Marcabdo</a>	1	0	1	8	205	13	Cataluña	048
@A_Guasch_A	<a href="https://twitter.com/A_Guasch_A" target="_blank">A_Guasch_A</a>	5	0	1	5	116	946		034
@Abi7567	<a href="https://twitter.com/Abi7567" target="_blank">Abi7567</a>	1	0	1	1302	2039	2953	the clouds	033
@AbrahamAsensi	<a href="https://twitter.com/AbrahamAsensi" target="_blank">AbrahamAsensi</a>	4	0	1	29	148	960	CAT	015
@aesux	<a href="https://twitter.com/aesux" target="_blank">aesux</a>	3	2	0	2042	1184	28129	Amb el cor a la Conca Dellà. Catalonia	003
@ainhoa_reverter	<a href="https://twitter.com/ainhoa_reverter" target="_blank">ainhoa_reverter</a>	5	0	1	191	88	12848	Alcanar – Vinaròs	020
@aitorivera	<a href="https://twitter.com/aitorivera" target="_blank">aitorivera</a>	2	0	1	607	640	6271	#SantFeliu de Llobregat	006
@albertbatalla	<a href="https://twitter.com/albertbatalla" target="_blank">albertbatalla</a>	2	1	0	12064	7956	16022	La Seu d'Urgell. Catalunya	047
@AlbertLloreta	<a href="https://twitter.com/AlbertLloreta" target="_blank">AlbertLloreta</a>	4	8	0	3475	1121	33819	Barcelona, Catalunya	007
@albertrafols	<a href="https://twitter.com/albertrafols" target="_blank">albertrafols</a>	13	0	1	538	62	64455	Barcelona	007
@AlexCampa7	<a href="https://twitter.com/AlexCampa7" target="_blank">AlexCampa7</a>	0	1	0					025
@AlexLedo7	<a href="https://twitter.com/AlexLedo7" target="_blank">AlexLedo7</a>	0	1	0					048
@Alfmarmol	<a href="https://twitter.com/Alfmarmol" target="_blank">Alfmarmol</a>	2	0	1	38	153	2330		003
@AlitaAngel99	<a href="https://twitter.com/AlitaAngel99" target="_blank">AlitaAngel99</a>	7	0	1	563	1225	20295	Catalunya	018
@Alius_ka	<a href="https://twitter.com/Alius_ka" target="_blank">Alius_ka</a>	2	0	1	508	1322	1870	Vallirana, Catalunya	006
@aminahekmet	<a href="https://twitter.com/aminahekmet" target="_blank">aminahekmet</a>	0	1	0					046
@anbasala	<a href="https://twitter.com/anbasala" target="_blank">anbasala</a>	0	1	0					044
