Source	Target
@_GreatUnwashed	@despertaferro74
@13EricLuna	@FancyAppleMac
@13EricLuna	@malpika53
@1O_App	@jordi_miro
@27epla	@NCamprub
@A3Noticias	@CarlosRojoAhedo
@A3Noticias	@castrogarciato1
@A3Noticias	@Guturbay
@A3Noticias	@KrRapse
@ABalagu	@MnicaRebullCome
@ABalagu	@PijoanRosa
@acabezuelo	@Perico_CatCracs
@AdriPujol	@Uritx
@aezkiaga	@Maxi_Sanch
@ahoraluzycolor	@GuiayaraAcosta
@ahoraluzycolor	@nasela13
@ahoraluzycolor	@OcioIfe
@ahoraluzycolor	@santjack77
@AhotsaInfo	@AndoniOtx
@AJuanico	@NriaMiquel
@AlbaOrraBassas	@FancyAppleMac
@albert_dmcat	@Algarsal65
@albert_dmcat	@negre_joan
@albert_dmcat	@rogervadejocs
@albert_dmcat	@TriquiBlau
@Alfaro_Giro	@DraRubioMayol
@almotuit	@APuigdef1
@almotuit	@JRQuintanilla2
@AMCastellet	@cidinharoca
@AndreuOliveras	@montakkou
@angelsmcastells	@cataolid
@angelsmcastells	@merceginer
@apuntlinguistic	@Albineta
@apuntlinguistic	@jepijet
@arnaumartinforn	@DragChain48
@Arran_Tarragona	@AguiloCarme
@AssGrogaSants	@Eroca68
@Astridgsm	@megmogmargaret
@aurea_vallejo	@AguiloCarme
@AVallcarca	@0hxxGWyF9bhRxCd
@AVallcarca	@AmT300elLWhruGM
@AVallcarca	@annariba2006
@AVallcarca	@azezae4
@AVallcarca	@BelaFdjgoi
@AVallcarca	@belly_lean
@AVallcarca	@bobby15623379
@AVallcarca	@bolkhan2017
@AVallcarca	@COOTEKat
@AVallcarca	@Dgrsvj1
@AVallcarca	@diet14days
@AVallcarca	@dietforall1
@AVallcarca	@dontplayjimmez
@AVallcarca	@EiQew
@AVallcarca	@Faggotgirl1
@AVallcarca	@faiza_shaikh27
@AVallcarca	@Fishifish1
@AVallcarca	@fitness4allfree
@AVallcarca	@freewillinf
@AVallcarca	@Frozenh97
@AVallcarca	@GalaLlobet
@AVallcarca	@Gfff28241751
@AVallcarca	@Girldontlie01
@AVallcarca	@girldontlie69
@AVallcarca	@girldontlie97
@AVallcarca	@GraciaxINDP
@AVallcarca	@Haha68606691
@AVallcarca	@hasntsent
@AVallcarca	@healthyfit4lif1
@AVallcarca	@hugobogosss
@AVallcarca	@iceymelty
@AVallcarca	@IohoneS
@AVallcarca	@jeny_tom
@AVallcarca	@Jetblack1738
@AVallcarca	@Jgcch4
@AVallcarca	@JokerLoooker
@AVallcarca	@Jqiwmemrz
@AVallcarca	@JRQuintanilla2
@AVallcarca	@Julooo3
@AVallcarca	@kakwjd
@AVallcarca	@KanyethugBitty
@AVallcarca	@Kenjere_
@AVallcarca	@khanzadi7860
@AVallcarca	@lainarray
@AVallcarca	@lean_belly_bt
@AVallcarca	@lovelyass11
@AVallcarca	@lovemerightart1
@AVallcarca	@lukas_asshole
@AVallcarca	@lukas_mcqu
@AVallcarca	@Lukas78250608
@AVallcarca	@mad47037412
@AVallcarca	@Marietamolamola
@AVallcarca	@matnsns
@AVallcarca	@mlkpoivbn
@AVallcarca	@Monstersparkle2
@AVallcarca	@NCorraay
@AVallcarca	@NgJRghmgke6qJIN
@AVallcarca	@nicole89097501
@AVallcarca	@omgfunnyy1
@AVallcarca	@ONftxwD64vgwiPM
@AVallcarca	@osito1carinosit
@AVallcarca	@phagg69
@AVallcarca	@poncha_2
@AVallcarca	@princessfuzzie0
@AVallcarca	@rabiahtr
@AVallcarca	@RaniRaniaav
@AVallcarca	@Rosegold123456
@AVallcarca	@saba_frzx
@AVallcarca	@Samaiaest1
@AVallcarca	@SavageiQ2
@AVallcarca	@Shanikhan113
@AVallcarca	@staprukike
@AVallcarca	@sumiirz
@AVallcarca	@Tazeemabbas99
@AVallcarca	@thugga69jeffery
@AVallcarca	@tmibhi_tm
@AVallcarca	@TTqnda
@AVallcarca	@Umar_Hadeed
@AVallcarca	@whattamangood
@AVallcarca	@worldflatall
@AVallcarca	@zaeazdaze4
@bertarossello	@treballadors
@bertupuigvertf1	@albert_orta
@biel_simon	@economiacat1
@bori_not	@AguiloCarme
@Boro_LH	@AnnaLpezC
@Boro_LH	@juandi
@Boro_LH	@pancartera
@CADCI	@BhrmmJoaquim
@CADCI	@Lemniscata_Nea
@CADCI	@MarcZenTime
@CADCI	@NuriaMuletAl
@Candeliano	@AncMadrid
@Candeliano	@araisempreCat
@Candeliano	@BruguesAlba
@Candeliano	@CharlyGCB
@Candeliano	@CortoMaltesDUI
@Candeliano	@DraliO1714
@Candeliano	@dsarsanedas
@Candeliano	@EMateoViladomat
@Candeliano	@EmswilerLluci
@Candeliano	@ferrangrau
@Candeliano	@francesctorner
@Candeliano	@frandevelop
@Candeliano	@GeneralMorague2
@Candeliano	@GillStella
@Candeliano	@Guti_SKYNET
@Candeliano	@IsabelRomanm
@Candeliano	@jadingoo
@Candeliano	@jbp2704
@Candeliano	@JoshTOPMountai1
@Candeliano	@JoyBolton20
@Candeliano	@kankushiro
@Candeliano	@Laiaba28
@Candeliano	@lletissobas
@Candeliano	@marieta18981433
@Candeliano	@Martadescans
@Candeliano	@MinniMoli
@Candeliano	@MT_Issabel
@Candeliano	@nena64738317
@Candeliano	@neus_fort
@Candeliano	@nrch65
@Candeliano	@nvarona
@Candeliano	@Oritxenko13
@Candeliano	@peminsu
@Candeliano	@Peropas
@Candeliano	@PileteJosefine
@Candeliano	@PonsGuasch
@Candeliano	@pou_pere
@Candeliano	@RamValsbd
@Candeliano	@ricard1714
@Candeliano	@rsimop
@Candeliano	@txifi
@Candeliano	@xebasa
@capdepremsa	@AguiloCarme
@carlesigemma	@marramiauuuuuu
@carlesigemma	@treballadors
@CarlesMundo	@BiureRaich
@CarlesMundo	@CATexit61
@CarlesMundo	@ConxitaBou
@CarlesMundo	@daesga
@CarlesMundo	@emparnadal
@CarlesMundo	@inuksuk001
@CarlesMundo	@JaumeRegas
@CarlesMundo	@jmsabate58
@CarlesMundo	@jnogueg
@CarlesMundo	@JoanTorrejon
@CarlesMundo	@pedrogarciaflo3
@Carlespinone	@parxisxdemo
@CatalanVoices	@bernipearce
@CatalanVoices	@HarshM09
@CatalanVoices	@Ireland4Bernie
@CatalanVoices	@PPLimages
@CatalanVoices	@Solarthought
@CatalanVoices	@vjVisionQuest
@CauVistaAlegre	@PalauEva
@cbonaventura	@Carlitcat29211
@cbonaventura	@hectorrubioBCN
@CDR_SEulalia	@txellalalluna
@CDRGoticRaval	@avvc_ca
@CDRHG7	@1_K4r0l_1
@CDRHG7	@CDRHG7
@CDRHG7	@crisensenom
@CDRLaFlorida	@DanielGarcia31
@cdrvng	@AKAlliure
@cdrvng	@elxerraire
@cdrvng	@MarcZenTime
@cdrvng	@RicardLlenas
@ChachoAlmaraz	@AguiloCarme
@ChachoAlmaraz	@amandapetons
@ChachoAlmaraz	@helteo73
@ChachoAlmaraz	@Miss_Moneypeny
@CintaArasa	@VistAqui
@ClaraDachs	@BordallaLa
@ClaudeDuguay2	@ClaudeDuguay2
@ClaudeDuguay2	@GuilleMolinas1
@ClotDecideix	@avvc_ca
@ClotDecideix	@cbsol1
@ClotDecideix	@JoaquimDelgad0
@ClotDecideix	@Llibercatt
@Cooper_Morris	@crisgemag
@Coordinadora25S	@AguiloCarme
@Coordinadora25S	@arathodic
@Coordinadora25S	@javicoperlaza
@coquegarcia	@Laura050777
@cristinalosant1	@orioltoro
@cup_MdC	@francescrierafl
@CUPBarcelona	@albert_junyent
@CUPBarcelona	@tclbcn
@CUPcdm	@ANCaldesmontbui
@CUPesparreguera	@LlatseEmili
@CUPesparreguera	@txantxi
@cuplagarriga	@JuanmaRoAr
@daniplanasv	@Smokes_Angel
@davidparron1	@ArnauTrencapins
@davidparron1	@marc_elpoll
@DavidPrat23	@nungrucat
@Deivid1714	@Clio_deries
@Deivid1714	@Kellliure
@Deivid1714	@llunamel
@Delfi_Sastre	@EugeniMas
@DemocratesJoves	@egarciamon
@DemocratesJoves	@sergisancho
@diablesrecerca	@adriaalbi
@DidacLopezVinas	@ConxitaBou
@DidacLopezVinas	@totensat
@Dracs1991	@AlmogaversEmp
@Dracs1991	@AudeCorbieres
@Dracs1991	@Cobretti75
@Dracs1991	@Gerard_Artigas
@Dracs1991	@giorgiobv
@Dracs1991	@gr_lia
@Dracs1991	@oscar_lolo3
@Dracs1991	@Seergi46
@Dracs1991	@txantxi
@eduardcabus	@lukowaro
@Eivipop	@jo_quer
@el_margaritu	@ANC_Bombers
@el_margaritu	@annarovira1
@el_margaritu	@bel_margarida
@el_margaritu	@firemanhardcore
@el_margaritu	@georgialarrosa
@el_margaritu	@Jordigrau83
@el_margaritu	@jrodriguEZFilba
@el_margaritu	@kaira_cat
@el_margaritu	@laiadelaiglesia
@el_margaritu	@Mallus_Malleus
@el_margaritu	@OdetteVGomis
@el_margaritu	@pedrogarciaflo3
@el_margaritu	@rijago
@elcupaire	@jordixtr
@elisabethoj	@aniolfe
@eloitaz73	@VicenMartnez3
@elTxatxu	@FancyAppleMac
@ElXaviRaventos	@QuimNavales
@EndavantPonent	@Furo2Ponent
@EndavantPonent	@JAUMESEMIS
@ercdonesbcn	@DonespelSi
@ercdonesbcn	@Mr9Nuria
@ercdonesbcn	@pereribo
@esquerratgn	@capitacanavego
@Esquitx17	@AlanAsm1
@EstradaLaia	@AnnaAznar
@EstradaLaia	@ManuelEstrems
@etassies	@Cguivi
@etassies	@Flojo18
@etassies	@rojaspilarte
@EUROLANG	@CatalanRobot
@EUROLANG	@Eroca68
@EUROLANG	@YOU17972
@evagcolell	@Microcatalunya
@Francesc_Coll	@odilo_gomez
@Francesc_Coll	@tsemonda
@francescms	@XescoMagrinya
@gasolbcn	@AbelloSanllehi
@gasolbcn	@anton1924
@gasolbcn	@cristinaisanta
@gasolbcn	@mercellopis
@gasolbcn	@MiquelCAT1714
@gasolbcn	@mvallver
@gasolbcn	@TDolors
@gcarbonell	@efmbadoc
@gcarbonell	@ReadAndJump
@Ge_P_Ge	@jordigarcia90
@Gerardo_Ibelli	@seyawa2
@grazlorenzon	@ConxitaBou
@grazlorenzon	@DavidGilAdvocat
@grazlorenzon	@helteo73
@grazlorenzon	@mvallver
@GureEskuDima	@ANCEuskalHerria
@GureEskuDima	@Tereteteta
@GZmusica	@nuelinha23
@HansPeterT	@BiureRaich
@HansPeterT	@guellsabata
@HansPeterT	@so_me_tent
@hapinto2	@hapinto2
@hapinto2	@JuliPoloSpears
@HeluaBilbo	@HeluaBilbo
@Iaia_Toneta	@Ferrmiralles
@ibaizangi	@arranhotsa
@ibansd	@sisopuerto
@iforaster	@maartaa24
@IgorMeltxor	@Ekaitza15121
@IgorMeltxor	@InfoAnimal
@IgorMeltxor	@karlostini
@immaferrer	@gloriavilaf
@inigopascual21	@FPuggini
@Isabel_far	@totensat
@iscagz	@anaimall
@jaumeguinness	@Simolo4
@JAVIER9090	@musxocolata
@JAVIER9090	@thinkthinktwice
@jcasanovas	@gloriavilaf
@jcuixart	@lacudi_rosa
@JERCReus	@oscarsubirats
@jhcruyf	@AguiloCarme
@jmcalpe	@ConxitaBou
@jmterricabras	@ConxitaBou
@JoanaCifreMas	@RosaMasPrats
@joancescAA	@periodismodebat
@joanmariapique	@Miss_Moneypeny
@joanmolinam	@pedrogarciaflo3
@joansafont	@ellaorange
@jordi_latorre	@CharlieFox1714
@jordi_latorre	@hortPEP
@jordi_latorre	@Jordiortiz78
@jordibenavente	@ConxitaBou
@jordibenavente	@kike_bcn
@JordifarreFcb	@MiquelCAT1714
@JordifarreFcb	@terelprieto
@JordiGuardiolaF	@carol_nadalb
@JordiVPou	@mariapilardiez
@JOSEP_MENORQUI	@FancyAppleMac
@JosepAnglsOliv	@RosamariVS
@JosepAnglsOliv	@susanamanx
@JosepBargallo	@mpfernando
@josgnzlz	@treballadors
@jplansr	@1_K4r0l_1
@jps52	@ConxitaBou
@jps52	@mvallver
@jps52	@totensat
@jserranom	@amadeupons
@juanjodom	@iabaddie
@juanjodom	@igorirrintzi
@juanjodom	@iljgo
@juanjodom	@InakiMorlan
@Juanmi_News	@AguiloCarme
@Juanmi_News	@Alejand63567115
@Juanmi_News	@Am_Set
@Juanmi_News	@bluishwhirlwind
@Juanmi_News	@CalTolla
@Juanmi_News	@cms65cat
@Juanmi_News	@collonsdenbamba
@Juanmi_News	@FlipityHopity
@Juanmi_News	@Gigi_cat96
@Juanmi_News	@isa_roor
@Juanmi_News	@javicoperlaza
@Juanmi_News	@jepijet
@Juanmi_News	@jordana207
@Juanmi_News	@JosepMariaSH
@Juanmi_News	@KuOtlv
@Juanmi_News	@ladypaulina
@Juanmi_News	@ManelVilaseca
@Juanmi_News	@Manzanillo106
@Juanmi_News	@Mar30483763
@Juanmi_News	@MiquelAlmira
@Juanmi_News	@mosadi
@Juanmi_News	@MT_Issabel
@Juanmi_News	@nk_esther
@Juanmi_News	@percentilx
@Juanmi_News	@PijoanRosa
@Juanmi_News	@Rafael2015DUI
@Juanmi_News	@rcantons
@Juanmi_News	@rosarosaerosa4
@Juanmi_News	@verontherocks
@Juanmi_News	@villalba1200
@Juanmi_News	@votarvotarem
@Juanmi_News	@Xaviculecatala
@Juanmi_News	@Xielox1
@JulianAssange	@lynseyross999
@JulianAssange	@Metalu_
@JulianAssange	@pet1713
@JulianAssange	@portclick
@JulianAssange	@Seedswapper
@JulianAssange	@sotoarmengol
@JulianAssange	@TXmedic75
@JulianAssange	@whistleNwork
@julibusquets	@boixadelsgats
@Karol_en_Red	@ManuelEstrems
@kataklock	@MT_Issabel
@kataklock	@penjatcat
@kim_soler	@PereSenye
@kinagracia	@ConxitaBou
@kinagracia	@helteo73
@kinagracia	@iolandaguimera
@laespadamocles	@joan10puig
@Laiesken	@kike_bcn
@Laksmizz	@angelsmarc2
@Laksmizz	@arsalba61
@Laksmizz	@MT_Issabel
@LakuntzaUdala	@IdoiaOrmaetxea
@LaMoretti85	@anton1924
@LaMoretti85	@cristinaisanta
@LaMoretti85	@Riderman24h
@LaVozDeTu	@Paskyn72
@Llibertatcat	@1_K4r0l_1
@Llibertatcat	@antoniferrer48
@Llibertatcat	@BeKindOkk
@Llibertatcat	@berta_allo
@Llibertatcat	@CATJRD
@Llibertatcat	@CentoPr
@Llibertatcat	@esperanttot
@Llibertatcat	@FightSoulCities
@Llibertatcat	@IgorPuig
@Llibertatcat	@iquelpujol
@Llibertatcat	@jordi_thoms
@Llibertatcat	@montecrist_1714
@Llibertatcat	@pedrogarciaflo3
@Llibertatcat	@salvad_m
@Llibertatcat	@SCMuro
@Llibertatcat	@teresabilwi
@Llibertatcat	@Voltreganes
@Llibertatcat	@WMN4SRVL
@Llibertatcat	@YelnikoffMikael
@Lluis_Casanovas	@capgros4
@Lluis_Casanovas	@helteo73
@Lluis_Casanovas	@Mallus_Malleus
@Lluis_Casanovas	@miquelflorit
@Lluis_Casanovas	@pedrogarciaflo3
@Lluis_Casanovas	@slipnegre
@lorenlop14	@1_K4r0l_1
@loritostyle	@treballadors
@LPuigCartes	@MVedruna
@Malaka_Iberico	@treballadors
@ManelEsteller	@capdevilamontse
@ManelEsteller	@fcruzcueva
@ManelEsteller	@JoCastany
@ManelEsteller	@JoyBolton20
@ManelEsteller	@julia_francesc
@ManelEsteller	@montsegoy
@ManelEsteller	@montsesisamon
@ManelEsteller	@nitachem
@ManelEsteller	@ollopart
@ManelEsteller	@PepitaGall
@ManelEsteller	@thinkthinktwice
@marc_esteve	@Soninaguas
@marcpuigperez	@albert_orta
@marcpuigperez	@cataloniadirect
@marcpuigperez	@cugatx
@marcpuigperez	@divided23
@marcpuigperez	@DmitrySarutov
@marcpuigperez	@freed4Catalonia
@marcpuigperez	@gpbru89
@marcpuigperez	@guellsabata
@marcpuigperez	@Guzmanjuanesmel
@marcpuigperez	@jackito
@marcpuigperez	@jauper
@marcpuigperez	@joseppique
@marcpuigperez	@mariaojuel
@marcpuigperez	@MonicaG96650517
@marcpuigperez	@NereidaGV
@marcpuigperez	@Paraules
@marcpuigperez	@Paso_d_Tu
@marcpuigperez	@pitismai
@marcpuigperez	@sarafs85
@marcpuigperez	@SoniaBM4
@mardelumes	@old2angry
@mardelumes	@pedraluagz
@MareasCiudadana	@AguiloCarme
@marlarriba	@FancyAppleMac
@martamasiserra	@marcsantapana
@martarovira	@lluisoliveras
@martarovira	@Madammeli
@martarovira	@Miriam66chimeno
@martarovira	@xavierestivill
@marti_pous	@cmentxu
@martiteres	@EsterEsparrac
@maximors63	@lunadelsur2012
@mcmastersteve	@FancyAppleMac
@meritxellroige	@marcanguera19
@mfornells	@gueromex100
@mfornells	@montsembordonau
@mfornells	@RobertoG198712
@mfornells	@rosayue
@mfornells	@Tasia_Rovira
@mfornells	@xosecarlossolla
@MikelArreseigor	@Ekaitza15121
@MikelArreseigor	@lupinthebost
@MIQUELLARA	@guifre2053
@misjosep	@tprzechlewski
@molistok	@CPFolgueroles
@montsecandini	@janer_laura
@MTudela	@IsabelRomanm
@MTudela	@josepmaria_aloy
@MTudela	@JoyBolton20
@MTudela	@mercemane
@MTudela	@nrch65
@naiz_info	@AndoniOtx
@natilles_com	@DESPATX
@NIT2002_	@amuntan1
@NIT2002_	@Cesca16352945
@NIT2002_	@Mallus_Malleus
@NIT2002_	@OdetteVGomis
@NIT2002_	@Tereteteta
@NIT2002_	@treballadors
@noemicasero	@Rosoco
@NuriFont	@Nadineosaer93
@ocasella	@julideca59
@omnium	@Ekaitza15121
@omnium	@miquelne
@omnium	@sbjorn23
@OriolMonteso	@AnnaLpezC
@OriolMonteso	@orland1972
@pdecat_sabadell	@GeorginaPujals
@pdecat_sabadell	@JordiFontR
@pdecat_sabadell	@mireiafigueras
@PDeCATBCN	@isa_roor
@Pdemocratacat	@anton1924
@Pdemocratacat	@Avexulla
@Pdemocratacat	@elxerraire
@Pdemocratacat	@Jep_dx
@Pdemocratacat	@JNCSCFarners
@Pdemocratacat	@Kellliure
@Pdemocratacat	@kinbota
@Pdemocratacat	@lluisenginyer
@Pdemocratacat	@magdalaveca
@Pdemocratacat	@MarcZenTime
@Pdemocratacat	@mgispert
@Pdemocratacat	@miquelcm64
@Pdemocratacat	@Miriam66chimeno
@Pdemocratacat	@mmoliveras
@Pdemocratacat	@Mobilisinmobil1
@Pdemocratacat	@MontseEscoda10
@Pdemocratacat	@nagusticasals
@Pdemocratacat	@Nuria_Tulis
@Pdemocratacat	@OlgaNavarroR
@Pdemocratacat	@pdecat_sabadell
@Pdemocratacat	@Pevi26102891
@Pdemocratacat	@pgimenezs
@Pdemocratacat	@zache81amigo
@PepeSerra	@ALBAGLASCHU
@pepllohis	@oriolrg
@pepllohis	@piteu77
@pepmartorell	@a9de8b44494d436
@pepmartorell	@BacSagrera
@pepmartorell	@estergeama
@PL_ElCamp	@giner_juanjo
@PL_ElCamp	@Xollador
@Quimi_Portet	@roferiu
@quimsb	@FILOSOFOSELL
@RaholaOficial	@AguiloCarme
@RaholaOficial	@ArnauTrencapins
@RaholaOficial	@Catalonia1640
@RaholaOficial	@Cobretti75
@RaholaOficial	@nk_esther
@RaholaOficial	@Ralph_Sabadell
@Rai98c	@AguiloCarme
@ramontremosa	@Alejand63567115
@ramontremosa	@borge_ba
@ramontremosa	@Carbo_j
@ramontremosa	@ConxitaBou
@ramontremosa	@jnogueg
@ramontremosa	@Joan_Cases
@ramontremosa	@MDalemus
@ramontremosa	@Miquelo39
@ramontremosa	@negre_joan
@ramontremosa	@Nuria_Tulis
@ramontremosa	@OdetteVGomis
@ramontremosa	@oriolpiupiu
@ramontremosa	@orland1972
@ramontremosa	@quantusc
@ramontremosa	@Ritxi_Witxi
@ramontremosa	@TDolors
@ramontremosa	@the_angryreaper
@ramontremosa	@tonib1212
@ramontremosa	@Xescu80
@RataDesletrada	@albertmas1
@RataDesletrada	@CaputxetaIndy
@RataDesletrada	@CAT_2017_INDEPE
@RataDesletrada	@divapiti
@RataDesletrada	@ESGARRIACRIES
@RataDesletrada	@focaiguaiterra
@RataDesletrada	@genisanna
@RataDesletrada	@joelcv1981
@RataDesletrada	@JoMarina55
@RataDesletrada	@Jordi_Strummer
@RataDesletrada	@Kesfam
@RataDesletrada	@MATPIN02
@RataDesletrada	@PijoanRosa
@RataDesletrada	@Pointluck1
@RataDesletrada	@Ralph_Sabadell
@RataDesletrada	@Rousmami48
@RataDesletrada	@STudela
@RebelCatalana	@viverarenos
@rlopezct	@GalileaPiero
@Roger_CdV	@mmingu26
@RosaGambin	@eyembieros0000
@RosaGambin	@nuriarkaitz
@RosaGambin	@pedrogarciaflo3
@RosaGambin	@sra_danvers
@RosaGambin	@ZanuyMunn
@rut_vilar	@boixadelsgats
@saboira	@GemmaRufach
@sandraprous	@Montse_Bcncat
@sangculeoficial	@chaco1983
@SantsEnComu	@HiydraFelix
@SBenaiges	@13amarillosl
@SBenaiges	@69manel
@Semosa25	@pedrogarciaflo3
@sergicaldes	@FCBarca
@sergicaldes	@met_cat
@sergicaldes	@solemesonero
@SergiTarres	@AguiloCarme
@seru_jordi	@megmogmargaret
@siliker	@javicoperlaza
@siliker	@SYRSiempre
@simongorjeos	@FloraPla
@SindicaEstudian	@IzquierdaRevMx
@SindicaEstudian	@SdeEMexico
@sinheira	@figrexas
@sinheira	@pedraluagz
@Siscu_Alvira	@Siscu_Alvira
@SitaSP	@yusi63
@SnpCatalonia	@Catalan_Dragon
@SnpCatalonia	@dfertl
@SnpCatalonia	@EUPARTYEFA
@SnpCatalonia	@lluis_bach
@SocialistesIndC	@hasbarats
@SocialistesIndC	@Mar30483763
@SocialistesIndC	@nk_esther
@SocialistesIndC	@Nur_Casas
@SocialistesIndC	@rijago
@SomBellvitge	@Marietamolamola
@SrtaDeWildt	@NoMePeguesMucho
@SSzafrilla70	@ocanudass
@STV_e3	@ArnauTrencapins
@STV_e3	@ConxitaBou
@STV_e3	@jordiplus
@STV_e3	@Ralph_Sabadell
@STV_e3	@txaliocat
@sumate_asoc	@AbelloSanllehi
@sumate_asoc	@AguiloCarme
