Source	Target
@_GreatUnwashed	@Aurivis
@110010010011010	@7albatros
@110010010011010	@FERMINATX
@110010010011010	@kikupipo
@110010010011010	@s_parias
@1909_RSF	@NIKODANEL
@1909_RSF	@RSFanonymous
@1Ogranollers	@annabaylach
@1Ogranollers	@huguet_gabriel
@1Ogranollers	@marramiauuuuuu
@1Ogranollers	@OmniumVOriental
@1Ogranollers	@reagrupamentpv
@1Ogranollers	@SansaJordi
@1Ogranollers	@sola_toni
@2begi	@jmximenis
@7akbatindautxu	@EAarteako12
@7akbatindautxu	@gaizkasi
@7akbatindautxu	@joanesbarandi
@7akbatindautxu	@uriolaeus
@AAngels1708	@MMarAlcalde
@AbelPeraire	@BertaFaro1
@AbelPeraire	@capdevilajoan
@AbelPeraire	@CivitiMarti
@AbelPeraire	@Elviraduranc
@AbelPeraire	@estevecamps
@AbelPeraire	@isaacperaire
@AbelPeraire	@JuntsPelSi_Cat
@AbelPeraire	@Kellliure
@AbelPeraire	@oliextra
@aesux	@mcaballatif
@aezkiaga	@Carlesescario
@aezkiaga	@CatalinaRomesco
@aezkiaga	@estebesio
@aezkiaga	@euskalduna9
@aezkiaga	@Hexposito46
@aezkiaga	@LABudaladonosti
@Agroassessor	@Agroassessor
@Agroassessor	@nurimadsal
@aidabitnaS	@glovar07
@aitorpalomares	@andreupalomares
@AjuntamentSEB	@MasiesVoltrega
@alb_fab	@xguillen2014
@Alba_garriga	@entitatger
@AlbaBalcells	@mgustosycolores
@AlbaMetge	@alsingla
@albert_dmcat	@JaumeXii70
@albertbatalla	@a9de8b44494d436
@albertbatalla	@albertllussa
@albertbatalla	@AMI__cat
@albertbatalla	@antonipostius
@albertbatalla	@badalonien
@albertbatalla	@bel_margarida
@albertbatalla	@boifuste
@albertbatalla	@CarlesSueiras
@albertbatalla	@CristianBasG
@albertbatalla	@deunido_cat
@albertbatalla	@elricdog
@albertbatalla	@estermartia
@albertbatalla	@gcodqui
@albertbatalla	@Gloria20241629
@albertbatalla	@GrasGene
@albertbatalla	@Iris57534726B
@albertbatalla	@joanawake
@albertbatalla	@JoanBay
@albertbatalla	@JordiPina1
@albertbatalla	@JuntsSi
@albertbatalla	@Kellliure
@albertbatalla	@laiachaconcanut
@albertbatalla	@MaiteAmigo4
@albertbatalla	@manelfarras
@albertbatalla	@maps5100
@albertbatalla	@Mara6111
@albertbatalla	@mariamdelleida
@albertbatalla	@MartaDejuan
@albertbatalla	@Mater_audacia
@albertbatalla	@Nuriatg
@albertbatalla	@OmniumAltUrgell
@albertbatalla	@pepsabater
@albertbatalla	@perecatala10
@albertbatalla	@RamblaNuria
@albertbatalla	@Ramonlaseu
@albertbatalla	@refugi101
@albertbatalla	@sack_am
@albertbatalla	@smujal
@albertbatalla	@tereserarg
@albertbatalla	@txellfontanet
@albertbatalla	@vecchiaanto
@albertbatalla	@VicRF72
@albertbatalla	@XaviCuBu
@albertbatalla	@xellulles
@AlbertLloreta	@arianetaringrin
@AlbertLloreta	@BernatGuixeras
@AlbertLloreta	@ChusZ
@AlbertLloreta	@danif_200
@AlbertLloreta	@domene_maria
@AlbertLloreta	@EvaColomera
@AlbertLloreta	@ferrancazador
@AlbertLloreta	@genesca_62
@AlbertLloreta	@immagodevi
@AlbertLloreta	@Joan_Gatell
@AlbertLloreta	@MaicaBernal
@AlbertLloreta	@martaboldu
@AlbertLloreta	@MartaSensada
@AlbertLloreta	@MireiaTort
@AlbertLloreta	@molin_eli
@AlbertLloreta	@montantxo
@AlbertLloreta	@pinyuner
@AlbertLloreta	@sarda_judit
@AlbertLloreta	@Sbavoda
@AlbertLloreta	@susanna_sl
@AlbertLloreta	@xavierbastos1
@AlbertLloreta	@Xavinoriguis
@AlbertLloreta	@xul81
@AlbertMuns	@victorjr_2
@AleixMT	@DeloAylo
@AleixMT	@monisbl
@Alexaandra_1503	@Lluisrigal
@AlexBasAbril	@MiretEva
@AlexCampa7	@AquestFrederic
@AlexCampa7	@CARMEROSSET
@AlexCampa7	@edpuig
@AlexCampa7	@EvaGallardoMans
@AlexCampa7	@huguet_gabriel
@AlexCampa7	@itslixiebieber
@AlexCampa7	@Sergidelmig
@AlexMontserrati	@ktobox
@alexsastre83	@angelslagarriga
@alexsastre83	@annabaylach
@alexsastre83	@ArnauOliver
@alexsastre83	@canxanet
@alexsastre83	@catafalmarius
@alexsastre83	@huguet_gabriel
@alexsastre83	@jtorrents
@alexsastre83	@konx78
@alexsastre83	@ma13maig
@alexsastre83	@marga_mas
@alexsastre83	@maypibcn
@alexsastre83	@OmniumVOriental
@alexsastre83	@Pambolixocolat
@alexsastre83	@pep_mila
@alexsastre83	@reagrupamentpv
@alexsastre83	@robert_ara
@alexsastre83	@Rosbyt
@alexsastre83	@SansaJordi
@alexsastre83	@Sergi_Curto
@alexsastre83	@wiky73
@AlexTreIz	@salvadorfarres
@AlfonsCarmona	@aligatrencada
@AlfonsCarmona	@Anherher
@AlfonsCarmona	@euroeuropa
@AlfonsCarmona	@freakydeserie
@AlfonsCarmona	@freed4Catalonia
@AlfonsCarmona	@ifenna_unic
@AlfonsCarmona	@jbascu53
@AlfonsCarmona	@M_BrokenLeg
@AlfonsCarmona	@MPertigan
@AlfonsCarmona	@PellSanllehi
@AlfonsCarmona	@Piolin_fc
@AlfonsCarmona	@pitucat1971
@AlfonsCarmona	@RataDesletrada
@AlfonsCarmona	@Sergidelmig
@AlfonsCarmona	@Sor_Tomassa
@AlfonsCarmona	@SRemola
@AlfonsCarmona	@tupitupitupi2
@AlfonsCarmona	@Virgili7
@alfonsrm	@alba_r_aguilar
@alfonsrm	@Anna_Noell
@alfonsrm	@AnnaCasasampera
@alfonsrm	@Guscarrascotfe
@alfonsrm	@ignatiuegarensi
@alfonsrm	@marcbuffetlibre
@alfonsrm	@SINDICAT_SMAC
@alfrerix	@esolert
@am_georgina	@CCZuric
@am_georgina	@emmallado
@aminahekmet	@acastrero
@aminahekmet	@bip_jaume
@aminahekmet	@cpique29
@aminahekmet	@FredericFede
@aminahekmet	@huguet_gabriel
@aminahekmet	@JuliaBacardit
@aminahekmet	@llJoramll
@aminahekmet	@Mercesenar
@aminahekmet	@partitocraciaNO
@aminahekmet	@PepCasolivaGrau
@aminahekmet	@Rras58
@aminahekmet	@Xavi44896342
