name	link	tuits	retuits	rteados	followers	following	status	location	Walktrap
@_AndreaNuevo	<a href="https://twitter.com/_AndreaNuevo" target="_blank">_AndreaNuevo</a>	1	0	1	83	59	4554		056
@_GreatUnwashed	<a href="https://twitter.com/_GreatUnwashed" target="_blank">_GreatUnwashed</a>	21	1	0	19186	9991	69078	Cascadia	114
@1909_RSF	<a href="https://twitter.com/1909_RSF" target="_blank">1909_RSF</a>	2	1	0	787	872	5938	Euskal Herria Askatu!	113
@20Annaa	<a href="https://twitter.com/20Annaa" target="_blank">20Annaa</a>	4	0	1	322	367	7068		042
@33748agg	<a href="https://twitter.com/33748agg" target="_blank">33748agg</a>	2	0	1	642	737	11047	Orne, Basse-Normandie	006
@7akbatindautxu	<a href="https://twitter.com/7akbatindautxu" target="_blank">7akbatindautxu</a>	1	1	0	912	431	1060		112
@9Marcabdo	<a href="https://twitter.com/9Marcabdo" target="_blank">9Marcabdo</a>	1	0	1	8	205	13	Cataluña	116
@A_Guasch_A	<a href="https://twitter.com/A_Guasch_A" target="_blank">A_Guasch_A</a>	5	0	1	5	116	946		100
@aam2129	<a href="https://twitter.com/aam2129" target="_blank">aam2129</a>	2	0	1	630	959	8495	Barcelona, Spain	007
@ABalagu	<a href="https://twitter.com/ABalagu" target="_blank">ABalagu</a>	17	0	1	4646	4899	101124		001
@AbdennassarJ	<a href="https://twitter.com/AbdennassarJ" target="_blank">AbdennassarJ</a>	1	0	1	5	103	99	Girona, Catalunya	005
@AbelPeraire	<a href="https://twitter.com/AbelPeraire" target="_blank">AbelPeraire</a>	8	0	1	638	186	4539		010
@AbrahamAsensi	<a href="https://twitter.com/AbrahamAsensi" target="_blank">AbrahamAsensi</a>	4	0	2	29	148	960	CAT	012
@acaballep	<a href="https://twitter.com/acaballep" target="_blank">acaballep</a>	7	0	1	524	790	11629		002
@acadainstant	<a href="https://twitter.com/acadainstant" target="_blank">acadainstant</a>	12	0	1	553	1246	22446	catalunya	020
@adriabcn	<a href="https://twitter.com/adriabcn" target="_blank">adriabcn</a>	5	0	1	9	25	186		083
@AEmanuelTerNat	<a href="https://twitter.com/AEmanuelTerNat" target="_blank">AEmanuelTerNat</a>	38	0	1	65	375	6684	Barcelona, Catalunya	008
@aezkiaga	<a href="https://twitter.com/aezkiaga" target="_blank">aezkiaga</a>	7	1	0	229	146	11617	Bardulia, La Navarra maritima	002
@ainhoa_reverter	<a href="https://twitter.com/ainhoa_reverter" target="_blank">ainhoa_reverter</a>	5	0	1	191	88	12848	Alcanar – Vinaròs	055
@airmosso	<a href="https://twitter.com/airmosso" target="_blank">airmosso</a>	23	0	1	450	451	31904	Catalunya	016
@aitfcb	<a href="https://twitter.com/aitfcb" target="_blank">aitfcb</a>	2	0	1	271	560	2544	Gràcia/Donostia	036
@aitorivera	<a href="https://twitter.com/aitorivera" target="_blank">aitorivera</a>	2	0	1	607	640	6271	#SantFeliu de Llobregat	018
@AJIEsparreguera	<a href="https://twitter.com/AJIEsparreguera" target="_blank">AJIEsparreguera</a>	1	0	1	134	58	109	Esparreguera, PPCC	065
@Aka1936	<a href="https://twitter.com/Aka1936" target="_blank">Aka1936</a>	2	0	1	207	583	4583	Torredembarra	007
@Albert_44062	<a href="https://twitter.com/Albert_44062" target="_blank">Albert_44062</a>	22	0	1	48	173	3404	Sabadell, Espanya	006
@Albert_Ballesta	<a href="https://twitter.com/Albert_Ballesta" target="_blank">Albert_Ballesta</a>	1	0	1	1044	833	3950	Girona, Espanya	006
@albert_dmcat	<a href="https://twitter.com/albert_dmcat" target="_blank">albert_dmcat</a>	2	2	0	8355	3754	27081	Republica de Catalunya i Aran	039
@albertbatalla	<a href="https://twitter.com/albertbatalla" target="_blank">albertbatalla</a>	2	5	0	12064	7956	16022	La Seu d'Urgell. Catalunya	023
@AlbertFBosch	<a href="https://twitter.com/AlbertFBosch" target="_blank">AlbertFBosch</a>	0	1	0					104
@AlbertLloreta	<a href="https://twitter.com/AlbertLloreta" target="_blank">AlbertLloreta</a>	4	11	0	3475	1121	33819	Barcelona, Catalunya	017
@albertlluchtw	<a href="https://twitter.com/albertlluchtw" target="_blank">albertlluchtw</a>	10	0	1	640	859	53460	St Cugat del Vallès /Cat/ EU	007
