Source	Target
@__kamis__	@AennaPoker
@0sserc	@DamianDevine67
@0sserc	@egarriga
@1Recluta_Patoso	@francescst
@1Recluta_Patoso	@jordiporcel
@3voltesrebel	@aldanairina_
@A_sertivo	@franjaf1
@ADecroissance	@Jn_Bllt
@ADecroissance	@LaurineSudja
@ADecroissance	@Soturne
@adrianrbravo	@AlbaCorber
@adrianrbravo	@carlapeerezg
@afcamps	@emililpez3
@AhotsaInfo	@estherlopz
@Ainaguerrero	@lluisrs17
@Ainaguerrero	@Recarens
@ainhoa_arano	@Ghands_10
@ainhoavilalta	@Mirarigom
@AitziberSA	@LiamJM8
@alauzurika	@PatxiBengoa
@alauzurika	@ZEtxeburua
@AlcanarAJ	@anitaguidera
@AlcanarAJ	@AuroraFores
@AlcanarAJ	@CupAlcanar
@AlcanarAJ	@gerardvg92
@AlcanarAJ	@juanjobote
@AlexisMayet	@Fe_75l
@ANC_Bombers	@Moha48498241
@annapujolflores	@Firefly_fan
@AntifaCiempo	@AlSondel23_
@antonio_arnau	@Redbelate_EUPV
@arnauvidal5	@avery_alana
@arytzam	@daniperezweb
@arytzam	@Eloi91
@arytzam	@jordi7fernandez
@arytzam	@lauu_bcn
@arytzam	@llucjimenez15
@arytzam	@ricardg97
@barandilok12	@josebaa21
@BasaurikoJaiak	@ainhoadmg
@BasaurikoJaiak	@isaa96_
@BasaurikoJaiak	@MstsUnai
@BasaurikoJaiak	@Oihhh99
@Belastegi	@zingizango
@buscandomonedas	@buscandomonedas
@CADCI	@Sergi_sacristan
@calcosares	@Carmenmora_98
@calcosares	@Carolina10V
@calcosares	@coc_troll
@calcosares	@HoheSanete
@calcosares	@jsusit0h
@calcosares	@leyrelloso
@calcosares	@LunaCrdns16
@calcosares	@nestuur
@calcosares	@NinuMixinu
@calcosares	@unratitoconxela
@carlavall	@aidazelig
@carlavall	@kxxluuluu
@carlavall	@Podemos_Eibar
@carlavall	@rofki_colleman
@CarlosDomnguez1	@nclofent
@CarlosMorenoFr	@politivons
@carloszardoya	@JMRubenJM
@ChachoAlmaraz	@lluc52
@Chochoficial	@apece_
