Source	Target
@__kamis__	@AennaPoker
@__kamis__	@GemmCS
@__kamis__	@LFJM33
@__kamis__	@NKo50
@0sserc	@DamianDevine67
@0sserc	@egarriga
@1909_RSF	@Endi1907
@1Recluta_Patoso	@jordiporcel
@1Recluta_Patoso	@neknauj
@1Recluta_Patoso	@RoserTeixido
@3voltesrebel	@aldanairina_
@adrianrbravo	@AlbaCorber
@adrianrbravo	@carlapeerezg
@adrianrbravo	@serav_bcn123
@afcamps	@emililpez3
@AhotsaInfo	@estherlopz
@aiartza	@MakenzieTate5
@ainhoa_arano	@Ghands_10
@ainhoavilalta	@Mirarigom
@albertjt85	@balbinatb
@AlcanarAJ	@anitaguidera
@AlcanarAJ	@AuroraFores
@AlcanarAJ	@CupAlcanar
@AlcanarAJ	@gerardqueralt
@AlcanarAJ	@gerardvg92
@AlcanarAJ	@juanjobote
@AlcanarAJ	@nuriajoana
@ANC_Bombers	@Moha48498241
@AnnaEastwood_96	@amoros_cid
@AnnaEastwood_96	@casaxus
@AnnaEastwood_96	@rock52
@annapujolflores	@Firefly_fan
@AntifaCiempo	@AlSondel23_
@arnauvidal5	@AndresDagger
@arnauvidal5	@avery_alana
@arytzam	@glokorotzo
@arytzam	@lastexitmngmnt
@arytzam	@llucjimenez15
@arytzam	@Sonia_gu_pa
@arytzam	@susanatomas
@BasaurikoJaiak	@ainhoadmg
@BasaurikoJaiak	@christianburgoa
@BasaurikoJaiak	@EiderMartinezs
@BasaurikoJaiak	@isaa96_
@Boro_LH	@Conrayas
@BuongiornoLivor	@PaoloBruciati
@CADCI	@Sergi_sacristan
@calcosares	@AlexxxFuller
@calcosares	@AngelaGL_
@calcosares	@David_Celtics45
@calcosares	@HoheSanete
@calcosares	@JoanTrilles
@calcosares	@JordiMora_
@calcosares	@JotaJotas_
@calcosares	@jsusit0h
@calcosares	@kureha_chaan
@calcosares	@leyrelloso
@calcosares	@mairandiamandis
@calcosares	@nestuur
@calcosares	@PizzaFtWeasley
@calcosares	@ultignomo
@calcosares	@vivanloscactus
@calcosares	@xBrokenxc
@camargoraul	@JoanTrilles
@carlavall	@veux_liberte
@CarlosDomnguez1	@nclofent
@carolinamasdev	@xconesa
@CasasImma	@transipitarch
@ChachoAlmaraz	@lluc52
@Chochoficial	@apece_
@cordoandalu	@CeroDecibelios
@cordoandalu	@JimVives
@cristina96br	@estersiso
@danielarrufat	@Samic_1
@DemocratesJoves	@akorcat271070
@DPizarro2	@DdanceRap
@DPizarro2	@rvs_1984
@DPizarro2	@soria_nerea
@dracksroyale	@JoanTrilles
@duartecorreaGZ	@antonnaraio
@Ekinklik	@goraosasuna1987
@elhilorojo	@laclaseinfo
@elhilorojo	@Paradox2598
@eliarf_9b	@1981boixos
@ElNuevoNoDo	@Nozglyfy
@EnderFox	@laulluna
@Engranatge	@ishtarps
@Engranatge	@Ma_Guerrero_
@Engranatge	@RiuYashira
@enricbrunet	@Berti1899
@enricbrunet	@iforaster
@enSergioles	@porabajo
@Eric_llistar	@xconesa
@Erramun2014	@omareduque_omar
@Estersj77	@Irenelva
@Estersj77	@S31VA
@Estersj77	@transtesteban
@estibadors_cat	@isa_roor
@euzkogaztedi	@NekaneGartzia95
@evaclauso	@Sergi_sacristan
@GanemosMadrid	@BaltaJulio7128
@gebelque	@Gabriusal
@gebelque	@nurieta_4
@gemma_g_fabrega	@cuscov
@gemma_g_fabrega	@ivan_sants
@gemma_g_fabrega	@maternalias
@gerardsese	@JordiEsgleas
@GNadalSola	@LunaCrdns16
@goronska	@JazzaJohn
@gvalenti23	@xconesa
