Source	Target
@aaltafaj	@2005sjusi
@aaltafaj	@Alb_Puig
@aaltafaj	@annaalvado
@aaltafaj	@carbonetti2
@aaltafaj	@dels_llops
@aaltafaj	@Dolors63
@aaltafaj	@Esbarzers
@aaltafaj	@freed4Catalonia
@aaltafaj	@independentcata
@aaltafaj	@JvilaplanaB
@aaltafaj	@MariaOxbow
@aaltafaj	@mireia_albiol
@aaltafaj	@montse40968594
@aaltafaj	@pedrogarciaflo3
@aaltafaj	@PereCastillo53
@aaltafaj	@peresalo68
@aaltafaj	@rcpuig94
@aaltafaj	@rosamari_rmmb
@aaltafaj	@rosayue
@aaltafaj	@totonqa
@aaltafaj	@unaltredelleida
@aaltafaj	@Wittgenstein_jm
@aaltafaj	@XavierBoschG
@aaltafaj	@xmes3
@aesux	@BdnAlbert
@aesux	@guifre2053
@aezkiaga	@jovenmaori
@AlbaBalcells	@rogercm86
@albertbatalla	@Alb_Puig
@albertbatalla	@anipeir
@albertbatalla	@magdalaveca
@albertbatalla	@MARTACRL
@AlbertLloreta	@albertrafols
@AlbertLloreta	@martafonollosa
@AlbertLloreta	@PepxSole
@AlbertLloreta	@quicosala
@AlexCampa7	@irnefdz
@AlexLedo7	@uje7
@AlexMontserrati	@shantytownbcn
@aminahekmet	@claretjordi
@anbasala	@hergrojor
@anbasala	@Iva_
@anbasala	@RebeElias
@ANC_USA	@1714Drac1714
@ANCFigueres	@JosepRuaix
@ANCFigueres	@tramuntana49
@anticapiCat	@rocderevolta
@ArbatPau	@Lidia_Marquez72
@ArianaRoca	@brumoma
@AssembleaCunit	@EteBarcelo
@cancapablanca	@dafne750
@cancapablanca	@PabloTorroVlc
@cancapablanca	@xavi_segarra
@cancapablanca	@xavixepo
@Candeliano	@ferran_jorba
@Candeliano	@HomeLent
@Candeliano	@ossomarino
@Candeliano	@RetesVita
@capdepremsa	@xispadekuada
@CasalArreu	@JordiDomingo15
@CatalansForYes	@STArmstrong1966
@ClotDecideix	@dvallespi
@ClotDecideix	@freed4Catalonia
@colilles	@domnguez_glria
@colilles	@ebringues
@colilles	@JosepMMontaner
@conspirator0	@toniannanderson
@danicornella	@BetadelTer
@danicornella	@JosepPunkblau
@DenebGabe	@gcodqui
@DenebGabe	@olgamineraina
@DenebGabe	@pestanyf
@DenebGabe	@virreiamat
@dmestre1	@SonogramaMGZN
@DolceriaP	@TetXic
@dvallss	@claudia_morera
@dvallss	@RadioIgualada
@EducacioilesTIC	@patllarivila
@educadordegats	@akaBambooh
@eligutes	@joaquimrabaseda
@elisabethoj	@Manyoooou
@eltrenas	@_paconicolas
@emasana	@PratseRm
@entitatger	@SoligoLopez
@estherdota	@CicmisColl
@etakpc	@uriCamp
@EUROLANG	@dvd_bcn
@EUROLANG	@fcruzcueva
@EUROLANG	@fgafatg
@EUROLANG	@Gloria_Pol
@EUROLANG	@Josep_Vicent_vb
@evaclauso	@2005sjusi
@evaclauso	@AdriRodergues
@evaclauso	@Alb_Puig
@evaclauso	@albertu33
@evaclauso	@ana170676
@evaclauso	@angels_pallas
@evaclauso	@ardatx
@evaclauso	@arte_lortu
@evaclauso	@auribp
@evaclauso	@Cap_al_Nord
@evaclauso	@Carles_Porta
@evaclauso	@CarlesBayes
@evaclauso	@carlesiturbe
@evaclauso	@carvical24
@evaclauso	@CAUDELLUNA60
@evaclauso	@Ciutada_Actiu
@evaclauso	@ConnorsGB
@evaclauso	@creusbcn
@evaclauso	@crissansem
@evaclauso	@dels_llops
@evaclauso	@Dolors63
@evaclauso	@domine1963
@evaclauso	@ElCrosto
@evaclauso	@elforatgatiner
@evaclauso	@elsa_artadi
@evaclauso	@elsphi
@evaclauso	@EuroscepticBCN
@evaclauso	@fgirof
@evaclauso	@finaiglesias
@evaclauso	@FossasJosep
@evaclauso	@GloriaSS2014
@evaclauso	@Guillefaingold
@evaclauso	@ImmaMR1
@evaclauso	@independentcata
@evaclauso	@jaumecolet
@evaclauso	@jmampelf
@evaclauso	@jomateix89
@evaclauso	@jrbranzuela
@evaclauso	@jrosell2000
@evaclauso	@jtorrents
@evaclauso	@Kiriku78
@evaclauso	@LaiaDT
@evaclauso	@LEFreLa
@evaclauso	@LoCiscoDeCanPey
@evaclauso	@marieta18981433
@evaclauso	@MartaCForteza
@evaclauso	@MartaMillaret
@evaclauso	@MartiArnabat
@evaclauso	@MiqueletV8
@evaclauso	@MontseGirbi
@evaclauso	@msdaufi
@evaclauso	@Mussol_rpg
@evaclauso	@natx1958
@evaclauso	@neusgarrigamest
@evaclauso	@nrch65
@evaclauso	@NuriaSidro
@evaclauso	@oletusbuevos
@evaclauso	@olgamineraina
@evaclauso	@Oscardimo75
@evaclauso	@PereCastillo53
@evaclauso	@RaymondNelly
@evaclauso	@rbatlle7
@evaclauso	@rbuchtwit
@evaclauso	@regul_ilerget
@evaclauso	@resaperdre
@evaclauso	@RoserFons
@evaclauso	@sabatebolet
@evaclauso	@serginock
@evaclauso	@susanaMSalgado
@evaclauso	@tallarinamarina
@evaclauso	@UnburntGirl
@evaclauso	@voltesivoltes
@evaclauso	@XavierEscofet
@evaclauso	@xevicodony
@evallory	@dabecihorta
@evallory	@mferres
@evallory	@montselari
@evallory	@olotciutatedu
@evallory	@pepgomez1
@evallory	@peremasoanglada
@ferranestruch	@Jcamprup
@Fuco_Mera	@luiseyre
@GasolRat	@mcreus54
@GasolRat	@PereZaBo63
@gemquim	@adrianasala9
@gemquim	@Sol92535303
@gemquim	@Tritonna3
@GerardFernndez1	@angelfontcatal1
@GerardFernndez1	@DolorsSt
@GerardFernndez1	@dukebody
@GerardFernndez1	@Franciscugarcia
@GerardFernndez1	@JordiDC1979
@GerardFernndez1	@miquel_sola
@GerardFernndez1	@rocamawra
@gerardsese	@ElenaDMorales
@gerardsese	@pause76
@hanna_thaler	@ediar
@hanna_thaler	@magdalaveca
@holoturoideu	@asansag
@HortaArran	@elcamifapujada
@HortaArran	@regul_ilerget
@IgorMeltxor	@epf_90
@IgorMeltxor	@Llomismo
@IgorMeltxor	@Maxuxta
@indepesCCOO	@indepesCCOO
@indepesCCOO	@M_Aseret
@irodon	@_jordipahisa
@irodon	@aligatrencada
@irodon	@Casalesi
@irodon	@freed4Catalonia
@irodon	@gcodqui
@irodon	@imaka78
@irodon	@mariallado
@irodon	@montse40968594
@irodon	@oilcata
@irodon	@pedrogarciaflo3
@irodon	@pestanyf
@IzquierdaRevol	@SEUCM
@JBorralle	@ateneulokal
@JBorralle	@Elsacerdot
@JBorralle	@JosepCapdevila4
@JBorralle	@PareQvantic
@JBorralle	@rpmsat
@jintyjanjan	@adrianasala9
@jmterricabras	@llaurado_se
@jmterricabras	@olivamire
@jmterricabras	@pareto_pol
@jmterricabras	@vicenslozano
@joanarinoibarz	@MMarAlcalde
@joandausa	@Ester_Ro_Ma
@joandausa	@NausicaVidal
@joandausa	@sserranoalarcon
@JordiMonros	@albertpardell
@JordiMonros	@JORDIIBANEZNI
@JordiMonros	@JosepRuaix
@JordiMonros	@PDCComarquesBCN
@JordiMonros	@PDeCAT_LH
@JordiMonros	@santi_salo1
@josepuntcat	@10Fals
@josepuntcat	@AntunezNgel
@josepuntcat	@asunbdnhotmail1
